,0,1,2,3,4
50,0.9365079365079366,0.9358974358974358,0.9358974358974358,0.9358974358974358,0.9358974358974358
100,0.8997668997668999,0.9609335362760022,0.9609335362760022,0.9609335362760022,0.9609335362760022
454,0.9093714705959606,0.9359608410053514,0.9359608410053514,0.9359608410053514,0.9359608410053514
909,0.9003383955100694,0.9262871480709071,0.9280943583913601,0.9280943583913601,0.9280943583913601
1364,0.9061528863358131,0.9180713814860157,0.9287773958197351,0.9287773958197351,0.9287773958197351
1818,0.9104503388946819,0.9115191605839416,0.8876580422314911,0.8860697421287282,0.8860697421287282
2273,0.9035430911172248,0.9139906144104197,0.8897576182876163,0.8928144583494059,0.8928144583494059
2728,0.8992716679328008,0.8904639646716266,0.8863043729335648,0.897196938113767,0.897196938113767
3182,0.9008236952200575,0.8911365902979593,0.8867074806800783,0.8979697332259226,0.8929167901443633
