mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.19687395095825194,0.007654967118883874,0.009376001358032227,0.007655473056062149,100,{'SVM__n_iter': 100},0.5785666777519123,0.5979381443298968,0.8164075993091536,0.7726252158894646,0.7400690846286703,0.7007178808131299,0.09555382634655743,24,0.5957309184993532,0.6015523932729626,0.8123332062523827,0.8206040581183548,0.8787118227644343,0.7417864797814976,0.11910955194438844
0.35319223403930666,0.021176729793810377,0.006248903274536133,0.007653312549628046,200,{'SVM__n_iter': 200},0.8007981376787496,0.8130196208846026,0.843782383419689,0.8030224525043179,0.7037996545768567,0.7929345818216683,0.0470362239082469,3,0.8466316701057383,0.8541798081960378,0.8409370102088362,0.8530308806709874,0.8505104418181048,0.8490579621999409,0.004815887025143262
0.49065117835998534,0.021216251196999113,0.00624995231628418,0.007654597055093594,300,{'SVM__n_iter': 300},0.7929830395743266,0.8284835384103757,0.6842832469775475,0.6165803108808289,0.6864421416234887,0.7220725210286094,0.0777380456869099,19,0.8668651705815061,0.8662183400511051,0.7422480620155039,0.6285529715762274,0.796289236243487,0.7800347560935659,0.08900101621752904
0.6094016551971435,0.009862923045076542,0.0062506675720214845,0.00765547312437399,400,{'SVM__n_iter': 400},0.7329564349850348,0.7691220485533754,0.8182210708117443,0.7897236614853196,0.7322970639032816,0.7684017688550665,0.03313188389772236,6,0.8556552232901757,0.8695968267884063,0.8180624391070445,0.8537404159783115,0.8895137035625026,0.8573137217452882,0.023426036021941165
0.709417724609375,0.015915970133412848,0.009373235702514648,0.007653214972160058,500,{'SVM__n_iter': 500},0.7788493515131361,0.8298137678749583,0.7659758203799655,0.7674438687392056,0.7219343696027634,0.7729161366910747,0.03451890710234288,4,0.8490746581420462,0.8414570258625299,0.820381666454865,0.8149913161350446,0.8810945905875377,0.8413998514364047,0.02355314450277014
0.8720173835754395,0.03188504676858116,0.003125,0.006250000000000001,600,{'SVM__n_iter': 600},0.7174925174592617,0.7000332557366146,0.8189982728842832,0.7022452504317791,0.7271157167530224,0.7330897314606596,0.044001376090428125,17,0.8546128104519262,0.7914105182128233,0.8597767611301732,0.780668869403143,0.88822171389842,0.834938134619297,0.04167252474710602
1.0219573497772216,0.04145592660707264,0.006249046325683594,0.007653487438469435,700,{'SVM__n_iter': 700},0.787246425008314,0.8266544728965747,0.7981865284974093,0.6907599309153715,0.7570811744386874,0.7721106920263425,0.046299421162099515,5,0.8480322453037967,0.8282317470839171,0.813900537976024,0.7429152370059727,0.8477993815393738,0.8161758297818169,0.0388137006335046
1.146923303604126,0.03367880563203639,0.006249761581420899,0.00765436346245981,800,{'SVM__n_iter': 800},0.7659627535749918,0.7699534419687395,0.6151986183074266,0.8119170984455959,0.7378238341968912,0.7402704770859431,0.06671932396250058,16,0.8539606342146624,0.7429570312082368,0.6585652560681153,0.8821641885881306,0.8579340873469733,0.7991162394852237,0.085173756902393
1.234499168395996,0.06633100436270122,0.006249332427978515,0.00765383785415605,900,{'SVM__n_iter': 900},0.7608081143997341,0.8530096441636181,0.8274611398963729,0.7711571675302245,0.7570811744386874,0.7939499375627459,0.038992583623474124,2,0.8353468829183285,0.8880288240514044,0.8173740839581479,0.8273075782606855,0.893326132079468,0.8522767002536069,0.03191093418140678
1.3532167434692384,0.0555541519961119,0.006249523162841797,0.007654071466098426,1000,{'SVM__n_iter': 1000},0.7286331892251413,0.6178915862986364,0.8170984455958549,0.7150259067357513,0.6331606217616581,0.7022579300407935,0.07199477647436317,22,0.7697283311772317,0.6377749029754206,0.8633244376667937,0.7338501291989664,0.7390180878552971,0.7487391777747419,0.07238726405043268
1.5032203197479248,0.08636787248428121,0.00624995231628418,0.007654597075886534,1100,{'SVM__n_iter': 1100},0.7879115397406053,0.7936481543066178,0.6868739205526769,0.7642487046632124,0.7530224525043178,0.757261200618616,0.03815443045410166,10,0.8539606342146624,0.8821004351405387,0.7532299741602068,0.7719638242894058,0.8970220697250815,0.8316553875059791,0.058358646632036874
1.5813895225524903,0.03878982828962154,0.012494230270385742,0.00624712015314294,1200,{'SVM__n_iter': 1200},0.7569837046890588,0.8388759561024276,0.8107944732297063,0.6943005181347149,0.6686528497409326,0.7540788134446634,0.06523027216036734,13,0.8117723156532989,0.8528113072391564,0.8406722582284915,0.7093023255813954,0.8223514211886306,0.8073819255781945,0.051058876261506826
1.7563665390014649,0.05287319870827567,0.006245708465576172,0.007649402421014603,1300,{'SVM__n_iter': 1300},0.6490688393747922,0.8472730295976055,0.8093264248704664,0.7955958549222798,0.6818652849740934,0.7565956635047317,0.07712499398621223,11,0.8123229234601692,0.8513733120930582,0.8877345702545855,0.8861990087685855,0.7653450247807854,0.8405949678714368,0.04664741320478316
1.9188876152038574,0.07356254964200987,0.006249332427978515,0.007653837864553551,1400,{'SVM__n_iter': 1400},0.8065347522447622,0.6993681410043232,0.6221070811744387,0.6373056994818652,0.7266839378238342,0.6985949233262869,0.06644196031400455,25,0.8881731581367005,0.7293201330011868,0.6750645994832042,0.6589147286821705,0.7772165035794467,0.7457378245765417,0.08256055571591296
1.9938686847686768,0.06599652393768948,0.0031248092651367187,0.006249618530273437,1500,{'SVM__n_iter': 1500},0.7730295976055871,0.7135849684070502,0.7516407599309153,0.7827288428324698,0.7008635578583766,0.7443657481425346,0.03219763000804751,15,0.8709225620903852,0.7672639603134722,0.8165374677002583,0.8182530605328928,0.8391472868217055,0.8224248674917428,0.03384215365477429
