,train,test
0.1,73.10219220399995,0.0070195210000747466
0.2,45.85037912100006,0.011322429999836459
0.3,70.66498057999979,0.030143553000016254
0.4,50.535862594000264,0.03557225899976402
0.5,26.163847855000313,0.03341613699967638
0.6,15.657199684999796,0.036551987000166264
0.7,7.300769023999692,0.03629779300035807
0.8,6.845582282000123,0.06210500699990007
0.9,2.7733743090002463,0.08056230900001538
