,0,1,2,3,4
50,0.9365079365079366,0.9358974358974358,0.9358974358974358,0.9358974358974358,0.9358974358974358
100,0.9189976689976691,0.9444444444444445,0.9444444444444445,0.9444444444444445,0.9444444444444445
454,0.9093714705959606,0.9359608410053514,0.9359608410053514,0.9359608410053514,0.9359608410053514
909,0.9003383955100694,0.921092935349322,0.9280943583913601,0.9280943583913601,0.9280943583913601
1364,0.9061528863358131,0.9180713814860157,0.9287773958197351,0.9287773958197351,0.9287773958197351
1818,0.9104503388946819,0.8769046532846715,0.8876580422314911,0.8860697421287282,0.8860697421287282
2273,0.9035430911172248,0.8905851192657132,0.8873491195058386,0.8928144583494059,0.8928144583494059
2728,0.891363529738373,0.8943262121352332,0.8864855054529854,0.897196938113767,0.897196938113767
3182,0.9009245915288413,0.898816891472117,0.8867074806800783,0.8979697332259226,0.8972603827103003
