,0,1,2,3,4
50,0.9861111111111112,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.5714285714285715
100,0.8878787878787878,0.8789682539682541,0.8789682539682541,0.8789682539682541,0.8789682539682541
2279,0.8078057982652367,0.8071508593688199,0.8071508593688199,0.8071508593688199,0.8071508593688199
4558,0.7660646664724731,0.8227339250555397,0.8215601514710165,0.8215601514710165,0.8215601514710165
6837,0.7814384104351336,0.7847211557314184,0.795764735283489,0.795764735283489,0.795764735283489
9116,0.771826208742824,0.791037756355907,0.7868351021826337,0.7954699425489778,0.7954699425489778
11396,0.7966567658941867,0.7972142463224277,0.8186497684158364,0.8123810970587253,0.8123810970587253
13675,0.7860648660116788,0.7776755625874279,0.7741476692041397,0.8048677798465004,0.8075308332294199
15954,0.7947930720074661,0.7863833031175563,0.7960679318494787,0.7961681922024222,0.7893643924774809
