mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.15011014938354492,0.007654655446197432,0.0031253814697265623,0.006250762939453125,1,{'SVM__n_iter': 1},0.7471640802088744,0.7270529169949407,0.7574437302673717,0.6809322256967477,0.7679560914949337,0.7361094353373696,0.030716835624863745,35,0.7475150880495304,0.7396548831295813,0.7630128925820641,0.6902801947591571,0.7711909822183641,0.7423308081477394,0.028298275392206754
0.1875220775604248,0.009916683976228623,0.006249666213989258,0.00765424665277562,6,{'SVM__n_iter': 6},0.7720865969962459,0.7856104371953102,0.7510608713591836,0.7257817682175685,0.7609520974175498,0.7590996533377181,0.020246689364837797,15,0.7715300134968247,0.7752737724452538,0.7624073666595033,0.7297574963584946,0.7598483422013217,0.7597633982322796,0.01603980595139208
0.21562299728393555,0.006249356459712999,0.0,0.0,11,{'SVM__n_iter': 11},0.775064352248763,0.782648602249684,0.7700052471226347,0.7457966139170537,0.6837906587066146,0.751467281465009,0.03601075237148258,22,0.7752032314064271,0.7739673935379835,0.7849575557654266,0.7569042020552142,0.6855772455800522,0.7553219256690207,0.03602225523301566
0.24687438011169432,0.006249094621578059,0.009374856948852539,0.007654538663247288,16,{'SVM__n_iter': 16},0.7753499967633095,0.7254357559040655,0.7080997258549467,0.7617262600419049,0.7641879324062999,0.7469577745625559,0.025669069027664942,28,0.7726113603204675,0.7234028941190772,0.7130599161023138,0.7637645977938529,0.7616564062087365,0.7468990349088896,0.023918634956030874
0.29068717956542967,0.012479563886181072,0.0,0.0,21,{'SVM__n_iter': 21},0.7784903759771252,0.7787260228336672,0.7683057214688365,0.7335973446202766,0.7624983533651947,0.764325071929591,0.016561345593264255,5,0.771996193103737,0.77865984102526,0.7773680556810076,0.742488168839703,0.748360443561264,0.7637745404421944,0.015262079813296556
0.30004115104675294,0.011737848655461703,0.00937509536743164,0.0076547334534816085,26,{'SVM__n_iter': 26},0.741740781616019,0.7350167544783427,0.6874700342983934,0.7531244406540532,0.7589086894894642,0.7352492800949998,0.025315785925504458,36,0.7399492716561649,0.7396401990766011,0.69277065983734,0.75496756062262,0.7540652594861947,0.7362785901357842,0.022730409326661847
0.33752074241638186,0.01596298916588817,0.0031251430511474608,0.0062502861022949215,31,{'SVM__n_iter': 31},0.704670939098116,0.7525285657671824,0.7242701526086408,0.7814720932436275,0.7289246552605373,0.7383722193511061,0.026389065732110716,33,0.7028976054085488,0.7495169974864522,0.7244691620244494,0.7929023336876391,0.7327101612580423,0.7404992519730265,0.03019576211861158
0.35002498626708983,0.021167700877096917,0.0062502861022949215,0.007655005861882006,36,{'SVM__n_iter': 36},0.7170000984164425,0.775337892067161,0.7425735057673614,0.7428914368741907,0.7781037090119665,0.7511793297055214,0.02288903330503146,24,0.724120134013331,0.7618282884850274,0.7525424224347191,0.7695298890855816,0.7853690972020736,0.7586779662441465,0.020356787063393177
0.3937878131866455,0.015313160865946423,0.00625,0.007654655499664582,41,{'SVM__n_iter': 41},0.769828939591777,0.7793890180933629,0.754835694538519,0.7376570116975689,0.7631103745896586,0.7609650419800917,0.01416656687579518,13,0.7703174644541445,0.778532957645334,0.7655337701793851,0.747670952515565,0.763422026704099,0.7650954342997055,0.010143388283689757
0.4004703998565674,0.020682324444200064,0.009374761581420898,0.007654460934687664,46,{'SVM__n_iter': 46},0.7584473674654186,0.7776169958354582,0.7699668278696419,0.7349721511523843,0.7736368498427135,0.7629283252997635,0.015372250827469637,9,0.7563190539185594,0.7699938888015251,0.7765839848363832,0.7509389506189666,0.770649611562504,0.7648970979475876,0.009633947594434155
