mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__alpha,param_DT__class_weight,param_DT__criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.203489637374878,0.20658961861590697,0.003124570846557617,0.006249141693115234,-0.1,balanced,entropy,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7628554504552154,0.7528971011357889,0.7547812234058509,0.743556334691557,0.7609485406863702,0.7550077111987789,0.006819190785839867,22,0.9378626159016005,0.9376637930016117,0.9373221851674054,0.9380658144520886,0.9404427803232372,0.9382714377691886,0.001113055022946457
5.137894058227539,0.21820039855662898,0.012498950958251953,0.006249475685598599,-0.0316227766016838,balanced,gini,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.7573596552582537,0.763147673608973,0.756703238637769,0.7414626699095571,0.7567687228963913,0.755088842442168,0.007227649861259061,19,0.9391740128886007,0.9403409220848189,0.9385637403561967,0.93684080870927,0.938840280746603,0.9387519529570978,0.0011312520136709662
5.234675693511963,0.3411933330355848,0.009374284744262695,0.00765407163987992,-0.0316227766016838,balanced,entropy,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7628554504552154,0.7528971011357889,0.7547812234058509,0.743556334691557,0.7609485406863702,0.7550077111987789,0.006819190785839867,22,0.9378626159016005,0.9376637930016117,0.9373221851674054,0.9380658144520886,0.9404427803232372,0.9382714377691886,0.001113055022946457
4.931607818603515,0.1953400646228036,0.009375333786010742,0.007654928078363486,0,balanced,gini,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8036385400894379,0.8009628759494949,0.8044328449877873,0.7895893216252357,0.8040590206606564,0.8005366918716766,0.005607562417111413,7,0.8589724302092875,0.8572826041997677,0.8748122703467586,0.8536895431085495,0.8575037908857421,0.8604521277500211,0.0073874802340802535
4.819028043746949,0.11844786044415588,0.015623807907104492,3.1880406666654165e-06,0,balanced,entropy,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8169416011565773,0.8052809631548836,0.8007678850832777,0.7924005285490172,0.8010684683925157,0.8032925622315605,0.008002761257705786,5,0.8654594828561174,0.8569468041758714,0.8653965429741274,0.8566440408200017,0.8600614298494684,0.8609016601351172,0.0038846342045613987
4.537835788726807,0.13058934673049022,0.009376239776611329,0.0076556677274817065,0.0316227766016838,balanced,gini,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.7894484153110722,0.7558270954676333,0.5,0.76394732408899,0.7659403470315785,0.7150260230897086,0.10810291437667777,26,0.7864303457134462,0.7653272803116777,0.5000000000000001,0.7632966915492249,0.7627986802822756,0.7155705995713249,0.10814414987810184
4.456620740890503,0.20505789458993032,0.006275796890258789,0.007686371461616981,0.0316227766016838,balanced,entropy,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7887826570229078,0.7813241906037032,0.5,0.7804552681175444,0.7852295540649485,0.7271508998018364,0.113623614154495,25,0.7854784653468361,0.7850650084825291,0.5000000000000001,0.7886789704493142,0.7839751308816131,0.7286395150320585,0.1143304832547819
4.62845025062561,0.1735121446508917,0.009374046325683593,0.007653876859538817,0.1,balanced,gini,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.5,0.5,0.5,0.5000000000000001,0.7659403470315785,0.5531717340041639,0.10636388530102014,27,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.7627986802822756,0.5525597360564551,0.10511947211291021
4.634699869155884,0.15799064873460014,0.006251192092895508,0.007656115539383919,0.1,balanced,entropy,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.5,0.5,0.5,0.5000000000000001,0.7603994867768639,0.5520639023009024,0.10414779650073189,28,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.760331109395278,0.5520662218790557,0.10413244375811119
4.531555461883545,0.15966144127892912,0.006250715255737305,0.007655531514735891,0.0031622776601683794,balanced,gini,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.814064367511206,0.7763128463982477,0.8107542594057435,0.7747249334049296,0.787983781305821,0.7927692490660881,0.016711410419605825,9,0.8186146062447749,0.7883950061913233,0.818107196120475,0.785876789245989,0.7834429051948292,0.7988873005994783,0.015977872004136227
4.384704113006592,0.19203295355085867,0.01562347412109375,2.7746842433883964e-06,0.0031622776601683794,balanced,entropy,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8139325315814154,0.8081258298953364,0.8104966398942365,0.801864398749171,0.8119863158061135,0.8092812312161073,0.004165808334081919,1,0.8177074525986432,0.8130670286133539,0.8166020848031783,0.8208173012469455,0.8130268883801917,0.8162441511284625,0.0029539111964218246
4.503509092330932,0.2583740269081044,0.009374427795410156,0.007654188440649705,0.01,balanced,gini,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8109893799711486,0.7763128463982477,0.8114886986872719,0.7761078998073218,0.7858052175929097,0.7921420678846093,0.015983878607276923,10,0.8130187151998228,0.7883950061913233,0.8128938390517891,0.7837513500332725,0.7831269432236897,0.7962371707399795,0.013771987240514408
4.494110488891602,0.19330631486725677,0.006249380111694336,0.007653896271252489,0.01,balanced,entropy,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8092024899886268,0.8073529713608151,0.8110679289233294,0.8039649072933448,0.8120203023484965,0.8087216392373959,0.002867503996320186,2,0.8113874197432186,0.8093350662654705,0.8123361987720282,0.8141120845829848,0.8079106811528239,0.8110162901033051,0.0021879287058777803
4.875400686264038,0.2084635724980129,0.00937337875366211,0.007653331740251787,0.00031622776601683794,balanced,gini,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8044833689369287,0.8011073428665709,0.8045333665949332,0.7895456268359708,0.8037477408170471,0.8006837089961432,0.0057073989765573895,6,0.8529342571338421,0.856252277262166,0.8723879948974191,0.852689816417849,0.8569958421312539,0.8582520375685061,0.007274880765268243
4.865976476669312,0.1487615039149899,0.006249618530273437,0.007654188456987886,0.00031622776601683794,balanced,entropy,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8171865896807992,0.8052809631548836,0.8009123520003537,0.7935129031239143,0.8003014000347769,0.8034395524107042,0.007837849524558746,4,0.8632825576056633,0.8569468041758714,0.8644800853145946,0.855063945212582,0.8594867277550601,0.8598520240127542,0.0035968584736915006
4.619031143188477,0.13717957358617602,0.012499856948852538,0.006249929315491063,0.001,balanced,gini,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8202764449454736,0.7783326202088429,0.8075073062367077,0.7748962906809018,0.7908962172187943,0.7943829366427375,0.01727616778690886,8,0.8331170211915319,0.794757363670044,0.8278061817543215,0.7915536288764394,0.7959661837465082,0.8086400758477691,0.017954188243920994
3.631486988067627,0.9569550480196009,0.012515401840209961,0.00625777445334686,0.001,balanced,entropy,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8185587622474526,0.8078813676622515,0.8055633183498248,0.7984280404729566,0.8085286461763823,0.8077923731886936,0.006467342808434403,3,0.8304815174910024,0.8226356346641841,0.8281102691595961,0.8265155031915726,0.8172272828770518,0.8249940414766813,0.004648069181230968
