mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.8624861717224122,0.13162093199455646,0.0593778133392334,0.011692730543331557,1,{'MLP__max_iter': 1},0.761185528677867,0.7782853855793069,0.7748747558666988,0.7755567137306928,0.792419420279164,0.7764630005919352,0.009946121492710038,3,0.761863645381223,0.7801383729727082,0.788980254135959,0.7894097886252892,0.7946992190064827,0.7830182560243324,0.011564197200974118
1.634553813934326,0.13678207361930808,0.0593757152557373,0.026881435100544398,2,{'MLP__max_iter': 2},0.7743913574574665,0.7522164751230074,0.7537490349136277,0.757561830759026,0.7708852572175298,0.7617601746509974,0.009118277023286315,7,0.7698761202287153,0.7599581817914388,0.7584857867087094,0.7821318118781146,0.7766280117376664,0.769415982468929,0.009196048972319293
3.006572389602661,0.15554392859404675,0.0437504768371582,0.011690513178453465,4,{'MLP__max_iter': 4},0.8013523313907926,0.7789670641743623,0.7873143047509878,0.775324815481643,0.7675720962583188,0.7821076953034303,0.01152912962177643,1,0.8023614902229216,0.797694248303338,0.8079537945748206,0.8060781105902575,0.7743658325796957,0.7976906952542067,0.012178222372193176
5.625559759140015,0.11766689160365411,0.04068245887756348,0.012454688849074563,8,{'MLP__max_iter': 8},0.7627999267402736,0.7504202434728058,0.7490068886246908,0.7679430283121178,0.7890281429647859,0.7638372556940399,0.014507423181471387,5,0.7737776854451108,0.7659207052583652,0.7738719430804317,0.8073471159551514,0.8086737761893162,0.785918245185675,0.018272486870056545
10.897979021072388,0.16728765725631026,0.03437471389770508,0.006249904754442507,16,{'MLP__max_iter': 16},0.7768126914055079,0.7854082098259608,0.781849823876671,0.7759515461638082,0.7693175291520227,0.7778687944686037,0.005488053322032706,2,0.8171494750381135,0.830955479234676,0.8352253797296101,0.8251535384456591,0.8060193502282359,0.8229006445352589,0.010391429532865573
21.517773246765138,0.34838654457967955,0.0343778133392334,0.006250024912101626,32,{'MLP__max_iter': 32},0.7878229651347911,0.7756097214393641,0.7779492171156193,0.7565199995788454,0.7590120981552422,0.7713845379210029,0.011875841286682488,4,0.861604223821361,0.8597272810224353,0.8649418555924328,0.8402300595382586,0.832130243570659,0.8517267327090293,0.01305686759800048
42.313524627685545,0.3020985836157189,0.040627241134643555,0.007655025749834655,64,{'MLP__max_iter': 64},0.7701985275426572,0.766590143935363,0.7527278985352791,0.7645353611927098,0.7598026145926094,0.7627710922124222,0.0060425437258523436,6,0.8829160824716962,0.8909402634297716,0.8827895034670983,0.8956440423499941,0.8929207346976048,0.8890421252832329,0.005269829759553443
84.49716401100159,1.3810815121716244,0.03750205039978027,0.00765249563952098,128,{'MLP__max_iter': 128},0.7684901865123159,0.7593607457334892,0.7368370639480571,0.7636330374722302,0.7460067130007747,0.7548659420231122,0.011715380230908307,8,0.9109589382546185,0.9102489046519114,0.9054560873436759,0.9239227039250874,0.9092836337817526,0.9119740535914092,0.006268956620773961
131.24602785110474,24.2646542279015,0.040624380111694336,0.007654343980935571,256,{'MLP__max_iter': 256},0.7323838514932722,0.7550926561861049,0.7434633325070563,0.7570309127472968,0.754467122630822,0.7484866755677774,0.009348469820497305,9,0.8932459558966404,0.933723185479645,0.9341566488519901,0.9228941459247261,0.9358150394477119,0.9239669951201426,0.016026987890816653
128.258638715744,23.201906074838544,0.04375081062316895,0.006249928684294571,512,{'MLP__max_iter': 512},0.7323838514932722,0.7550926561861049,0.7434633325070563,0.7570309127472968,0.754467122630822,0.7484866755677774,0.009348469820497305,9,0.8932459558966404,0.933723185479645,0.9341566488519901,0.9228941459247261,0.9358150394477119,0.9239669951201426,0.016026987890816653
128.42047204971314,23.630340015443274,0.03437719345092773,0.006249976442587637,1024,{'MLP__max_iter': 1024},0.7323838514932722,0.7550926561861049,0.7434633325070563,0.7570309127472968,0.754467122630822,0.7484866755677774,0.009348469820497305,9,0.8932459558966404,0.933723185479645,0.9341566488519901,0.9228941459247261,0.9358150394477119,0.9239669951201426,0.016026987890816653
127.17881941795349,22.07294870920861,0.03750028610229492,0.0076552005733990566,2048,{'MLP__max_iter': 2048},0.7323838514932722,0.7550926561861049,0.7434633325070563,0.7570309127472968,0.754467122630822,0.7484866755677774,0.009348469820497305,9,0.8932459558966404,0.933723185479645,0.9341566488519901,0.9228941459247261,0.9358150394477119,0.9239669951201426,0.016026987890816653
127.77486252784729,20.30859221474077,0.037499523162841795,0.007654266222178753,2100,{'MLP__max_iter': 2100},0.7323838514932722,0.7550926561861049,0.7434633325070563,0.7570309127472968,0.754467122630822,0.7484866755677774,0.009348469820497305,9,0.8932459558966404,0.933723185479645,0.9341566488519901,0.9228941459247261,0.9358150394477119,0.9239669951201426,0.016026987890816653
127.15895595550538,21.551059766404435,0.04379992485046387,0.006271818965869842,2200,{'MLP__max_iter': 2200},0.7323838514932722,0.7550926561861049,0.7434633325070563,0.7570309127472968,0.754467122630822,0.7484866755677774,0.009348469820497305,9,0.8932459558966404,0.933723185479645,0.9341566488519901,0.9228941459247261,0.9358150394477119,0.9239669951201426,0.016026987890816653
