,train,test
0.1,664.9766503940045,11.981196050001017
0.2,1222.7784633560004,5.473642996999843
0.3,1962.0049591710049,6.792413848001161
0.4,407.42549572900316,6.545214562996989
0.5,115.59929380199901,5.43195897500118
0.6,67.76169204499456,5.1885704759988585
0.7,37.83930249900004,4.537631843995769
0.8,18.579851657996187,3.458545926005172
0.9,4.737277781001467,1.9491581069960375
