mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0031253337860107423,0.0062506675720214845,0.012503528594970703,0.0062517672806946326,manhattan,19,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.6696873960758231,0.7535749916860658,0.7177892918825562,0.6626079447322972,0.7344559585492227,0.707637443939244,0.03580296866561824,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.006249761581420899,0.007654363444636746,manhattan,22,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.5780678417026937,0.6755071499833721,0.5818652849740933,0.6203799654576857,0.7229706390328153,0.6357261094548431,0.0559338862745294,76,0.6505564880844195,0.6205884554114591,0.6413034269496336,0.6229719998305586,0.6415258186131231,0.6353892377778388,0.011626966041633859
0.0,0.0,0.009374761581420898,0.007654460786164026,manhattan,22,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",0.672264715663452,0.7561523112736946,0.6818652849740934,0.6677892918825563,0.7344559585492227,0.7025473462523392,0.03593159317735769,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0062500953674316405,0.00765477228409963,manhattan,25,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.5916195543731293,0.6755071499833721,0.5985319516407599,0.6203799654576857,0.7203799654576858,0.6412561200091422,0.04929038833066268,69,0.6505564880844195,0.6282060876909754,0.657050874740543,0.6510145295886812,0.6484305502605159,0.647051706073027,0.009849156153705038
0.0,0.0,0.00624995231628418,0.007654597046182335,manhattan,25,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.6561356834053874,0.7613069504489524,0.6896373056994819,0.6729706390328153,0.7396373056994818,0.703954676911093,0.04008832530231544,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.012500190734863281,0.006250095371069564,manhattan,28,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.5916195543731293,0.6671100764881942,0.6177892918825562,0.5922279792746115,0.6922279792746115,0.6321848595085653,0.04067014697682889,79,0.6346743929949857,0.6177498850673024,0.6451793959418816,0.6514381327572331,0.6154212733511245,0.6328926160225055,0.01437098463187117
0.0,0.0,0.00624995231628418,0.007654597046182335,manhattan,28,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",0.6535583638177586,0.7613069504489524,0.6870466321243524,0.6563039723661487,0.7396373056994818,0.699598748599085,0.04377553652691725,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00625,0.007654655452138227,0.009374904632568359,0.007654577640404399,manhattan,31,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.5916195543731293,0.6671100764881942,0.6126079447322971,0.5844559585492229,0.6729706390328153,0.6257657460946331,0.03737372667267204,85,0.6409983642137,0.6247206868164178,0.6527301224213157,0.6441097979412884,0.6449781844368195,0.6415074311659084,0.009239276758841274
0.0,0.0,0.00624995231628418,0.007654597075886534,manhattan,31,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.6400066511473228,0.7664615896242101,0.6677892918825561,0.6588946459412782,0.7422279792746114,0.6951051936430279,0.049867407027175834,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.006249570846557617,0.0076541298430911585,0.009374666213989257,0.007654382947202019,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.596774193548387,0.634852011972065,0.6011226252158895,0.5922279792746115,0.6588946459412782,0.6167708553068708,0.02585712277994549,89,0.6133664054397914,0.614911314723146,0.6417270301181853,0.6372050662938958,0.6208116236709449,0.6256042880491928,0.011675580917980929
0.0,0.0,0.0031246185302734376,0.006249237060546875,manhattan,34,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",0.6425839707349517,0.7477552377785167,0.6703799654576856,0.6588946459412782,0.708894645941278,0.6857355373569296,0.038016695020797076,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0031251907348632812,0.0062503814697265625,0.01562485694885254,8.064048063892252e-07,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.596774193548387,0.6561356834053873,0.6151986183074266,0.6229706390328152,0.6537132987910191,0.6289495373832622,0.02288639873936856,83,0.6181454673751511,0.6155581452535469,0.6451793959418816,0.6419494217816748,0.6236179946626,0.6288900850029708,0.012303416517142568
0.0,0.0,0.0031250476837158202,0.0062500953674316405,manhattan,37,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",0.6451612903225805,0.7529098769537744,0.6729706390328152,0.6588946459412782,0.7063039723661485,0.6872902207542928,0.03868168848147468,36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.01249995231628418,0.006249976206118118,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.5806451612903225,0.6213002993016294,0.6011226252158895,0.5922279792746115,0.6370466321243524,0.6064488940109933,0.020267233830970257,96,0.6105278350956347,0.6092341740348326,0.6259795823272757,0.6363366797983648,0.6227496081670691,0.6209655758846354,0.010111044352174489
0.0,0.0,0.006250143051147461,0.007654830650698251,manhattan,40,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",0.6425839707349518,0.7206518124376454,0.6729706390328152,0.6588946459412782,0.6537132987910191,0.6698052505750263,0.027316045076412096,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0031251907348632812,0.0062503814697265625,0.003124904632568359,0.006249809265136718,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.6129032258064515,0.6051712670435648,0.603713298791019,0.5922279792746115,0.6396373056994819,0.6107245621723626,0.015865797973968986,94,0.6140132359701923,0.6127195749093904,0.6177828610158003,0.6350446901342821,0.6214576185029863,0.6202035961065302,0.008025231889331007
0.0,0.0,0.006261682510375977,0.007668982302817668,manhattan,43,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",0.6587130029930163,0.6883937479215164,0.6729706390328152,0.6588946459412782,0.6614853195164077,0.6681109953147021,0.011439436813060689,52,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.012499570846557617,0.006249785463980094,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.6129032258064515,0.5916195543731293,0.5896373056994819,0.5781519861830743,0.6422279792746114,0.6029056988458035,0.022606361615821184,98,0.5981311408807587,0.6022633722857174,0.6108781293684077,0.6218812216715379,0.6111005210318973,0.6088508770476638,0.008213020072073427
0.0,0.0,0.012499856948852538,0.006249928515126623,manhattan,46,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",0.6612903225806451,0.6883937479215164,0.6563039723661487,0.644818652849741,0.6614853195164077,0.6625026698286762,0.014327207245159578,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.01562819480895996,0.009881969294798494,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.6129032258064515,0.6077485866311937,0.5922279792746115,0.5781519861830743,0.6396373056994819,0.6061488018467548,0.02068829295304866,97,0.6009697112249154,0.6051019426298739,0.6102321345363662,0.6240415978311517,0.6192972423433726,0.6119285257131359,0.008609298409481573
0.003125,0.00625,0.006250524520874023,0.0076552978805205785,manhattan,49,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",0.6612903225806451,0.6883937479215164,0.6563039723661485,0.644818652849741,0.694818652849741,0.6691455056940322,0.019210759459383428,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0031254768371582033,0.006250953674316406,0.006249713897705078,0.007654305097348631,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.7587296308613236,0.7864981709344862,0.7470639032815198,0.7574265975820379,0.7407599309153714,0.7581475439595696,0.015700844734278248,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0031219482421875,0.006243896484375001,0.006249761581420899,0.00765436346245981,euclidean,1,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.7587296308613236,0.7864981709344862,0.7470639032815198,0.7574265975820379,0.7407599309153714,0.7581475439595696,0.015700844734278248,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0062504768371582035,0.007655239487188562,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.6348520119720651,0.6568007981376787,0.6766839378238342,0.6959412780656306,0.7126079447322972,0.6752715612987894,0.027576143780896935,47,0.7262303144344776,0.6960110335389649,0.733405345871987,0.715497521921464,0.7271466090566356,0.7196581649647058,0.013151066129162598
0.0,0.0,0.006249570846557617,0.0076541298727971704,euclidean,4,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",0.7748586631193881,0.7832557366145659,0.7470639032815198,0.7881692573402419,0.7651986183074266,0.771735501913627,0.014570016028230447,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003125,0.006250000000000001,0.009374904632568359,0.007654577591392347,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.6509810442301297,0.6703525108081143,0.6881692573402418,0.6829879101899828,0.7126079447322972,0.6809469793727857,0.02034981805721492,43,0.7295713812237394,0.7200132573530199,0.70925996526454,0.7366565001906213,0.734072520862456,0.7259147249788753,0.010074868183278783
0.003125,0.00625,0.003125,0.006250000000000001,euclidean,7,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",0.6993681410043233,0.7374459594280013,0.707426597582038,0.7215025906735753,0.7318652849740933,0.719517730230114,0.014372497071972405,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0031250953674316407,0.006250190734863282,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.6051712670435649,0.6245427336215496,0.6818652849740934,0.6485319516407599,0.6844559585492229,0.6487917003317603,0.031181794501203498,66,0.6838655875466414,0.676894785797526,0.693290125810141,0.7042932181132713,0.7036472232812301,0.6923981881097621,0.010788779723022234
0.0,0.0,0.006249856948852539,0.007654480245409539,euclidean,10,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",0.7019454605919522,0.7238942467575656,0.7100172711571676,0.7240932642487048,0.74853195164076,0.721665065920501,0.015850894512664332,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.00937509536743164,0.007654733313874359,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.6000166278683072,0.7000332557366146,0.6407599309153713,0.6600172711571677,0.7011226252158895,0.6603528912389874,0.03816231680502616,58,0.7038799140410338,0.699747682636075,0.6956728936332442,0.7133583259202778,0.6915745329775066,0.7008466698416276,0.007479175935396221
0.0,0.0,0.009374904632568359,0.0076545842585138985,euclidean,13,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",0.6484037246425007,0.7671267043565014,0.6959412780656303,0.7100172711571676,0.7344559585492229,0.7111767486666095,0.03970233582173389,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.012499380111694335,0.006249690138387905,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.5890422347855004,0.6942135018290655,0.5985319516407599,0.6318652849740934,0.6870466321243525,0.6401452399169976,0.04370409008271648,71,0.6788352773887292,0.6555867982423317,0.6686999618757149,0.6460477824374126,0.6613716270597703,0.6621082894007917,0.011173671513164916
0.0,0.0,0.006246805191040039,0.007650744388970193,euclidean,16,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",0.6509810442301296,0.7722813435317591,0.6985319516407599,0.7126079447322972,0.7203799654576858,0.7109588618719218,0.03909542952074761,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003125,0.006250000000000001,0.012496709823608398,0.006248358036512813,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.6025939474559361,0.742600598603259,0.6344559585492228,0.5959412780656306,0.7177892918825562,0.6587259774068287,0.06038399321340967,59,0.6810270172024847,0.6686303229876086,0.6857393993307069,0.6667619773795908,0.6689223535392044,0.6742162140879191,0.00766764137140667
0.0,0.0,0.006249427795410156,0.00765395469503268,euclidean,19,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.6671100764881942,0.8045394080478881,0.7203799654576858,0.6651986183074268,0.7370466321243524,0.718915600682725,0.051524451027224034,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.009375286102294923,0.00765488907893125,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.5916195543731293,0.6645327569005652,0.603713298791019,0.6037132987910192,0.7203799654576858,0.6367606198341731,0.04892384408488837,74,0.6623063517688943,0.629248500529225,0.658988859236667,0.654244503748888,0.6406574321175922,0.6490891294802534,0.012361404254492774
0.003124427795410156,0.006248855590820312,0.0,0.0,euclidean,22,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",0.6535583638177586,0.7909876953774525,0.703713298791019,0.6485319516407599,0.7370466321243523,0.7068230144137084,0.05344071625233389,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.01563854217529297,2.780144654296241e-05,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.6077485866311938,0.678084469571001,0.6459412780656304,0.6011226252158897,0.703713298791019,0.6473063035814745,0.03955532365079319,67,0.6492628270236174,0.6479691659628154,0.6699919515397974,0.6503685347566399,0.6633096115558944,0.6561804181677529,0.00883899961814122
0.0031250476837158202,0.006250095367431641,0.003138828277587891,0.006277656555175782,euclidean,25,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.6696873960758231,0.7587296308613235,0.7011226252158894,0.6677892918825562,0.7396373056994818,0.7074176119256441,0.03665219307786416,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.012500286102294922,0.006250143077522204,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.5916195543731293,0.6296973727968073,0.6370466321243523,0.6037132987910192,0.6870466321243525,0.6297561860331494,0.03304976651923407,81,0.6375129633391424,0.6244694385938653,0.6514381327572328,0.6535985089168468,0.6393654424535095,0.6412768972121193,0.010539301167573043
0.0,0.0,0.0,0.0,euclidean,28,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",0.6561356834053873,0.742600598603259,0.7177892918825562,0.6511226252158895,0.7203799654576858,0.6976119332099756,0.03698666411120158,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0031249523162841797,0.006249904632568359,0.00937509536743164,0.007654733313874359,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.5890422347855004,0.6568007981376786,0.6344559585492228,0.6177892918825563,0.689637305699482,0.6374928439901577,0.034176605137418985,73,0.6451305956186587,0.6444837650882576,0.654244503748888,0.658988859236667,0.6393654424535095,0.6484426332291962,0.007126320326747702
0.0031248092651367187,0.006249618530273437,0.00937495231628418,0.007654616557657752,euclidean,31,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.6535583638177586,0.7400232790156301,0.6896373056994819,0.6677892918825563,0.7255613126079448,0.6953191899998915,0.03304893334649717,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.009375381469726562,0.007654966933241602,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.5916195543731293,0.6671100764881942,0.603713298791019,0.6229706390328152,0.6588946459412782,0.6288634415758872,0.029761425535420404,84,0.6187922979055521,0.6162049757839481,0.6343986953022408,0.6473397721014952,0.6331067056381581,0.6299684893462789,0.01136290589214546
0.0,0.0,0.003125,0.006250000000000001,euclidean,34,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",0.6535583638177586,0.742600598603259,0.6755613126079447,0.6703799654576859,0.689637305699482,0.6863894465811876,0.03047301339804543,38,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.012500238418579102,0.006250119219066433,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.6103259062188227,0.6484037246425007,0.6203799654576857,0.6229706390328152,0.6755613126079447,0.6355062774412431,0.02361324006573853,77,0.6209840377193077,0.6149113147231459,0.6460477824374126,0.6548904985809294,0.6488541534290676,0.6371375573779726,0.016042317257205473
0.003125,0.00625,0.003125286102294922,0.006250572204589844,euclidean,37,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",0.6561356834053874,0.7477552377785167,0.6755613126079447,0.6729706390328153,0.7114853195164076,0.692814395651856,0.032934941209926856,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00625004768371582,0.007654713846955128,0.012499761581420899,0.006249880796849655,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.5916195543731293,0.6535583638177584,0.603713298791019,0.6088946459412783,0.6588946459412782,0.6233334310215881,0.027499069588538295,86,0.616851806314349,0.6120727443789893,0.6281399584868895,0.6479857669335366,0.6290083449824204,0.6268117242192369,0.012420683759900951
0.0,0.0,0.0031251430511474608,0.0062502861022949215,euclidean,40,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",0.6535583638177586,0.7451779181908879,0.6755613126079447,0.6755613126079448,0.708894645941278,0.6917779400536137,0.03209806263472644,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003125,0.00625,0.006249666213989258,0.007654246643863953,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.6103259062188227,0.669687396075823,0.603713298791019,0.6063039723661487,0.6588946459412782,0.6298215822424028,0.02846911478723833,80,0.616851806314349,0.616204975783948,0.6356906849663234,0.6486317617655779,0.6372050662938958,0.6309168590248189,0.012573097948672163
0.0,0.0,0.00625004768371582,0.007654713846955128,euclidean,43,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",0.6587130029930163,0.7342035251080811,0.6755613126079447,0.6588946459412782,0.694818652849741,0.6844811949639998,0.02825320769730687,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003125,0.00625,0.009374237060546875,0.0076540325924154985,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.5806451612903225,0.6374293315596938,0.603713298791019,0.6255613126079449,0.6588946459412782,0.6212050985506057,0.027047251075903573,87,0.6105278350956347,0.6038082815690718,0.6205892320074554,0.6410810352861438,0.6343986953022408,0.6220810158521093,0.014016562976274308
0.0031243324279785155,0.006248664855957031,0.00937495231628418,0.007654616514586773,euclidean,46,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",0.6612903225806451,0.7206518124376454,0.6755613126079447,0.6588946459412782,0.694818652849741,0.6822745475612907,0.02310746505535072,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.006249904632568359,0.007654538646909853,euclidean,49,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.5941968739607582,0.6535583638177584,0.5870466321243524,0.6229706390328152,0.689637305699482,0.6294619295256471,0.03814915076119341,82,0.6216308682497088,0.616204975783948,0.6281399584868895,0.6417270301181851,0.6343986953022408,0.6284203055881944,0.00903547892905535
0.0,0.0,0.012511634826660156,0.006255859329165437,euclidean,49,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",0.6425839707349518,0.7367808446957099,0.6588946459412781,0.6563039723661487,0.708894645941278,0.6807237546017516,0.0360040346243802,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0031249523162841797,0.006249904632568359,0.009375333786010742,0.007654927981829013,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.7561523112736948,0.7761888925839706,0.770034542314335,0.7215025906735751,0.7240932642487048,0.7496535741302411,0.02282497205224654,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
