mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
19.79933671951294,0.3788811336761494,1.6907283782958984,0.022907174591964896,1,{'SVM__n_iter': 1},0.7960521849239692,0.756856652504172,0.7797042664843594,0.7930209419122525,0.7976284506878982,0.7846509934958709,0.015267725694433494,20,0.7933338660724207,0.7595439763283526,0.785786229935126,0.8078176626706498,0.7951403486299059,0.7883244167272909,0.016039291066624772
20.805595064163207,0.2390240110642038,1.6720531463623047,0.022088860938679643,4,{'SVM__n_iter': 4},0.7619097052822262,0.6245716648009646,0.7863031679042403,0.7652444802425851,0.7608473714439276,0.7397723113943655,0.05834597894795628,25,0.7620380935759005,0.6295161853801721,0.7926008480192784,0.7763485719650793,0.7624230704148143,0.744585353871049,0.058614137362705314
21.962191343307495,0.22760436643885873,1.6689688682556152,0.026809690663878265,7,{'SVM__n_iter': 7},0.7778515901097263,0.8053920105847673,0.7463166199056991,0.7780646893458417,0.7877291456995169,0.7790700955031293,0.01920061251614465,21,0.7795291122826108,0.8029122039073829,0.7514866842704196,0.7798858405169085,0.7894741438828643,0.7806575969720372,0.016886741916919606
23.137177658081054,0.2947318630850986,1.6595524311065675,0.011714053661935847,10,{'SVM__n_iter': 10},0.8004389531227221,0.8021225584696295,0.7834890891952955,0.7987441696410712,0.7936259425337626,0.795684188940911,0.006729139426961287,16,0.7975915751015191,0.8005910952414752,0.7903237668332309,0.8135404596554723,0.8007288046920138,0.8005551403047424,0.00751150707307963
24.29409408569336,0.2553894716264558,1.6470253467559814,0.0077077952437384824,13,{'SVM__n_iter': 13},0.8060780310817018,0.8083692395461475,0.8005778939828607,0.6475125556713731,0.7569007171423905,0.7638934065561697,0.06114942718957991,24,0.7959264034935576,0.8036879743545524,0.8136412121035032,0.6542135260448232,0.7612293641141149,0.7657396960221103,0.0584881083007173
25.355857849121094,0.3854489120374876,1.6594883918762207,0.011701458575682467,16,{'SVM__n_iter': 16},0.803205797202131,0.8046444140248168,0.801259572577916,0.7850592775092917,0.7785344686770541,0.7945425265450623,0.010661629146646947,17,0.803431624517594,0.8028220512258084,0.814261183514598,0.8053029308585054,0.7766333161486862,0.8004902212530384,0.012617787291760489
26.715862703323364,0.23250958198459432,1.6469957828521729,0.007696068508024362,19,{'SVM__n_iter': 19},0.7977852616377442,0.7937682129626559,0.7898708955212097,0.801217663223728,0.8002026019464542,0.796568404239565,0.004219066635391682,15,0.7983171153932278,0.7879090997726204,0.7982059525876692,0.815022035264089,0.8053124572768755,0.8009533320588963,0.008961920673018854
27.969048833847047,0.35172886964533606,1.6626458168029785,0.01590391276915148,22,{'SVM__n_iter': 22},0.7978731522576047,0.789032119021793,0.7733824573480506,0.7988081324952357,0.7342793799168515,0.7786780605917389,0.02399828930318261,22,0.8014174002194334,0.7835833751972806,0.7801772096192741,0.8127889207750653,0.7384285795020846,0.7832790970626275,0.02538153247260841
29.293101215362547,0.3072981287502731,1.672010326385498,0.03956459016416595,25,{'SVM__n_iter': 25},0.7957154901691447,0.7994716300131204,0.7823992718235829,0.7900583825557768,0.8018941569493259,0.7939072543902234,0.007003872187717704,18,0.7981258031601136,0.7939263532140439,0.7917696483569936,0.8098297343770208,0.8106975940310063,0.8008698266278357,0.007942539787816973
30.290878582000733,0.2171623931959124,1.6470393180847167,0.007674025142619972,28,{'SVM__n_iter': 28},0.807962153351764,0.7734866629931545,0.7283014111444253,0.7857420743969594,0.74222603948762,0.7675450914430654,0.028918121038205288,23,0.803676720693781,0.7688938352347577,0.7306751693009612,0.7929462839551187,0.7459035555113438,0.7684191129391925,0.02748258354497099
31.533488035202026,0.42242316377717154,1.6658310890197754,0.01591839847486193,31,{'SVM__n_iter': 31},0.8107729427411031,0.811557379680636,0.7991117784482726,0.7999255082809523,0.8045410236008874,0.8051820133889175,0.0052307746291778735,4,0.8040176292873693,0.8055117666401417,0.8119532699304718,0.8148812924086561,0.8092512908551492,0.8091230498243576,0.00400725927204026
33.43636493682861,0.4593200700036014,1.675137186050415,0.006233255494999799,34,{'SVM__n_iter': 34},0.7958379844312555,0.8083252942362174,0.7995320219210783,0.8004464238710425,0.8017480675093924,0.8011779404627816,0.0040787177575042285,11,0.7975093279521093,0.8039298211184553,0.811748063374958,0.8126994655703409,0.8023159009169575,0.8056405157865643,0.005783194021857984
34.71950373649597,0.3224716190269828,1.6954917430877685,0.01717312377619681,37,{'SVM__n_iter': 37},0.8110959539263686,0.7646241833935146,0.7692059424584848,0.7801525632521559,0.8058638641381382,0.7861870397459811,0.018960060572595246,19,0.8090862270953865,0.7640576896872803,0.7795263070937781,0.7921171431987236,0.8086678961057826,0.7906910526361902,0.017306476497555585
35.62887535095215,0.5009323790689186,1.660255527496338,0.012106498777683097,40,{'SVM__n_iter': 40},0.8056589717639541,0.8135733378804887,0.7944921264214465,0.795280962759405,0.7879513755328511,0.7993925390744541,0.009079379638295063,12,0.8080364119104404,0.8100114129231053,0.8130486344719176,0.8146515961202221,0.7931400017789925,0.8077776114409355,0.007672702425148234
