mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07499933242797852,0.006253004534988948,0.0,0.0,1,{'SVM__n_iter': 1},0.7962254738942468,0.764632524110409,0.666321243523316,0.6803972366148533,0.7260794473229706,0.7269231343832724,0.04914322130608763,11,0.7993114729560691,0.8029412079159228,0.6929088829584443,0.7155398822383191,0.7930380819248527,0.7607479055987216,0.046810206886684025
0.07187390327453613,0.007655220423718627,0.0031247615814208986,0.006249523162841797,2,{'SVM__n_iter': 2},0.706518124376455,0.762637179913535,0.812348877374784,0.7708117443868739,0.7889464594127807,0.7681321023835099,0.03530997518997301,9,0.755583590818214,0.7297852094982521,0.76929512432753,0.818750794255941,0.7788156055407294,0.7704460648881334,0.02925378283478052
0.07816605567932129,0.009915975069945598,0.006248188018798828,0.007652436244884902,4,{'SVM__n_iter': 4},0.6439142001995344,0.6355171267043566,0.7971502590673574,0.8063903281519861,0.5466321243523314,0.6857556418533146,0.1004478084554946,12,0.6372242951685503,0.6733719649749287,0.7800334646503154,0.8349853856906849,0.5497416020671835,0.6950713425103325,0.10171762778050061
0.08125114440917969,0.011694476975245836,0.01562495231628418,2.3525040404403705e-06,8,{'SVM__n_iter': 8},0.8175922846691055,0.7988027934818756,0.7642487046632125,0.7360967184801381,0.7042314335060449,0.7643516815163414,0.04108534364214092,10,0.8089016710679654,0.8087626826895322,0.738107341042911,0.761384335154827,0.7807853602744947,0.7795882780459461,0.02743685686832904
0.1062697410583496,0.011700060926803727,0.0031263351440429686,0.006252670288085937,16,{'SVM__n_iter': 16},0.7878284003990689,0.7781842367808446,0.8382556131260794,0.7986183074265975,0.749309153713299,0.7904125727674648,0.02894258887160111,7,0.7928805876000984,0.8223087038799142,0.787160587961198,0.8390837463464226,0.8001546151565213,0.8083176481888309,0.019467211308125364
0.12499837875366211,0.009882343965105374,0.006249809265136718,0.007654421858019028,32,{'SVM__n_iter': 32},0.7826737612238112,0.796890588626538,0.8471502590673575,0.7760794473229707,0.6938687392055268,0.7793699124970547,0.04938107728013445,8,0.8109544225032878,0.8260453529770243,0.7936205362816112,0.7773118142923708,0.7773329944507985,0.7970530241010185,0.01910068542193225
0.178125,0.018749046698595385,0.006249380111694336,0.0076538964049336225,64,{'SVM__n_iter': 64},0.8227469238443632,0.7950615231127368,0.8382556131260794,0.7804835924006909,0.7290155440414506,0.793169088220787,0.03786813918134551,6,0.8070680936140187,0.8049832679375196,0.7959821239462871,0.816050324056424,0.8180094887109756,0.8084186596530449,0.007981474410590854
0.26874589920043945,0.02499660934280478,0.00625,0.007654655446197432,128,{'SVM__n_iter': 128},0.8356335217825075,0.8150149650814765,0.8256476683937822,0.8063903281519861,0.7719343696027635,0.8109756453936721,0.021826112831553442,5,0.8158724728170808,0.8246768520201426,0.8123332062523828,0.8382153598508916,0.8472592874994704,0.8276714356879937,0.013253698455402531
0.44690284729003904,0.03364610873501158,0.012499427795410157,0.006249713965010766,256,{'SVM__n_iter': 256},0.8265713335550383,0.8304788826072497,0.854922279792746,0.8063903281519861,0.7641623488773749,0.8165480017943205,0.030333788588035336,3,0.8332299830006522,0.8299958303486471,0.8065404329224383,0.8345617825221332,0.8442517050027535,0.8297159467593248,0.012524389159429465
0.8344805240631104,0.052866306729126074,0.006249761581420899,0.007654363578309721,512,{'SVM__n_iter': 512},0.8214166943797805,0.8304788826072497,0.8308290155440413,0.8115716753022453,0.7719343696027635,0.8132915311011796,0.02180400536443122,4,0.8347748922840068,0.8358173051222564,0.8181471597407547,0.8412229423476087,0.8466132926674291,0.8353151184324112,0.009569053932956014
1.440748357772827,0.1658440566165218,0.0,0.0,1024,{'SVM__n_iter': 1024},0.8298137678749584,0.825324243431992,0.8537996545768566,0.8115716753022453,0.7641623488773749,0.8169723529104184,0.029648968374252942,2,0.8350261405065593,0.8241743555750378,0.8069428559325623,0.8388613546829331,0.8448976998347948,0.8299804813063775,0.01335136903985301
2.3376743316650392,0.22634296299491577,0.003124904632568359,0.0062498092651367175,2048,{'SVM__n_iter': 2048},0.8459428001330229,0.8201696042567342,0.8474956822107081,0.8115716753022453,0.769343696027634,0.8189552778617035,0.02846819474311086,1,0.8372178803203149,0.8183528808014284,0.8080124539331555,0.8377705765239123,0.8453213030033464,0.8293350189164315,0.013886097724073112
