,train,test
0.1,12.411408200998267,0.07809293899481418
0.2,9.413583900000958,0.15567960000043968
0.3,7.2592505590000656,0.18179822199454065
0.4,5.318546775000868,0.20614592699712375
0.5,3.662940511996567,0.22189986299781594
0.6,2.3639105709953583,0.21335398199880728
0.7,1.380965891003143,0.18431093699473422
0.8,0.6541247770001064,0.14064607700129272
0.9,0.19624987200222677,0.08178355500422185
