mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__alpha,param_SVM__gamma_frac,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.581812334060669,0.0445975891894217,0.06874575614929199,0.007648873921275845,0.1,0.05,275,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.05, 'SVM__n_iter': 275}",0.8661625364431487,0.9010568513119532,0.909302113702624,0.8793274244004172,0.9020784917023993,0.8915835640141386,0.016190937957878994,30,0.8979383396696944,0.8904818079206549,0.8848406130174525,0.8950512935924252,0.8903961300843707,0.8917416368569194,0.004480505349025844
4.5955911636352536,0.06583294639062821,0.07479696273803711,0.0041172990009687846,0.1,0.15000000000000002,275,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.15000000000000002, 'SVM__n_iter': 275}",0.8683491253644317,0.9010568513119532,0.9121720116618077,0.8793274244004172,0.9020784917023993,0.8925955286196422,0.0161812361005663,19,0.8990324315734141,0.8904818079206549,0.886264562424361,0.8965686144721864,0.8903961300843707,0.8925487092949973,0.004617238842820188
4.51612868309021,0.026127897413099316,0.07187485694885254,0.007652400018619191,0.1,0.25000000000000006,275,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.25000000000000006, 'SVM__n_iter': 275}",0.8683491253644317,0.9010568513119532,0.9121720116618077,0.88155956725756,0.9020784917023993,0.8930417608292623,0.015836288127912674,14,0.898473772355537,0.8904818079206549,0.886264562424361,0.8967863347433896,0.8903961300843707,0.8924805215056626,0.004504148627214059
4.524933195114135,0.025601574801781088,0.07189569473266602,0.0076755491854572575,0.1,0.35000000000000003,275,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.35000000000000003, 'SVM__n_iter': 275}",0.8683491253644317,0.9010568513119532,0.9121720116618077,0.88155956725756,0.9013485646951002,0.8928960001689087,0.015755594892727584,16,0.898473772355537,0.8908465052218948,0.886264562424361,0.896968616916193,0.8891425332664965,0.8923391980368965,0.0046564474989044926
4.575563716888428,0.06806704511304267,0.06875524520874024,0.007660884962220549,0.1,0.45000000000000007,275,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.45000000000000007, 'SVM__n_iter': 275}",0.8683491253644317,0.9010568513119532,0.9121720116618077,0.8793697862356623,0.9013485646951002,0.8924582365997631,0.016091336007378904,20,0.898656121006157,0.8908465052218948,0.886264562424361,0.895910361977772,0.8891425332664965,0.8921640167793363,0.00451334201333195
4.600296545028686,0.052738512844075214,0.06562924385070801,0.006248716863390332,0.1,0.5500000000000002,275,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.5500000000000002, 'SVM__n_iter': 275}",0.8668458454810496,0.9010568513119532,0.9121720116618077,0.8793697862356623,0.9013485646951002,0.8921573822575865,0.0165468882588216,24,0.9000800704130656,0.8904818079206549,0.886264562424361,0.895910361977772,0.8891425332664965,0.89237586720047,0.00496462194778764
4.655377626419067,0.06573155824703619,0.06875529289245605,0.007658998133682708,0.1,0.6500000000000001,275,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.6500000000000001, 'SVM__n_iter': 275}",0.8668458454810496,0.9010568513119532,0.9121720116618077,0.8793697862356623,0.9013485646951002,0.8921573822575865,0.0165468882588216,24,0.9006387296309426,0.8904818079206549,0.886264562424361,0.895910361977772,0.8891425332664965,0.8924875990440453,0.005139943264314836
4.534875297546387,0.022919914158584437,0.06877031326293945,0.00763136603035978,0.1,0.7500000000000002,275,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.7500000000000002, 'SVM__n_iter': 275}",0.8668458454810496,0.9010568513119532,0.9143586005830904,0.8823742179353493,0.9013485646951002,0.8931956106132898,0.016662503365661867,11,0.9004447677143055,0.8904818079206549,0.8871530791454267,0.8937229759041297,0.8891425332664965,0.8921890327902027,0.004649015935212343
4.588049793243409,0.04696737336281248,0.06875042915344239,0.007654207736017969,0.1,0.8500000000000002,275,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.8500000000000002, 'SVM__n_iter': 275}",0.8668458454810496,0.9010568513119532,0.9143586005830904,0.8823742179353493,0.9013485646951002,0.8931956106132898,0.016662503365661867,11,0.9006271163649255,0.8904818079206549,0.8871530791454267,0.8937229759041297,0.8891425332664965,0.8922255025203267,0.0047138984057820315
4.556759214401245,0.018757777105513164,0.07502131462097168,0.006260052502422037,0.1,0.9500000000000002,275,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.9500000000000002, 'SVM__n_iter': 275}",0.8683491253644317,0.9010568513119532,0.9143586005830904,0.8823742179353493,0.9013485646951002,0.8934964649554664,0.016190920012314466,5,0.8986445077401399,0.8904818079206549,0.8871530791454267,0.8937229759041297,0.8891425332664965,0.8918289807953697,0.004023296069806237
4.5255317211151125,0.01878172712035346,0.06874666213989258,0.0076557277275743464,0.03162277660168379,0.05,275,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 0.05, 'SVM__n_iter': 275}",0.8690779883381925,0.9010568513119532,0.909302113702624,0.8763229927007299,0.9027560472652286,0.8917017195585687,0.015925681461686745,28,0.8986445077401399,0.8908465052218948,0.8849997351360382,0.8950158554940255,0.8918320090750482,0.8922677225334293,0.004544204441146851
