mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.38753652572631836,0.018211567460062764,0.003125,0.006250000000000001,relu,3.1622776601683795,"(22,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (22,)}",0.8666636297376095,0.900009110787172,0.9148141399416911,0.8702294056308655,0.9010343360282806,0.8905499819785848,0.018826061056557913,25,0.8993472122049313,0.8898500055010207,0.8861449661585353,0.8978024305647491,0.8895136076897036,0.8925316444237881,0.005124891082302931
0.33757309913635253,0.025360051985998108,0.0031250953674316407,0.006250190734863282,relu,3.1622776601683795,"(11, 11)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (11, 11)}",0.8666636297376095,0.900737973760933,0.9110331632653063,0.8702294056308655,0.8972799581028446,0.8891894368662727,0.017568990224103936,37,0.8993472122049313,0.8901682497381922,0.884923128328627,0.8978024305647491,0.8864963901619707,0.891747482199694,0.0058490690604511945
0.39687385559082033,0.018749547009171495,0.00625,0.00765465546996061,relu,3.1622776601683795,"(5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (5, 5)}",0.8666636297376095,0.900737973760933,0.914768586005831,0.871646897810219,0.9010343360282806,0.8909701076912575,0.01858905612849923,13,0.8993472122049313,0.8901682497381922,0.8860636732964153,0.8947796015046937,0.8874413686136139,0.8915600210715693,0.004901351003389611
0.3218844413757324,0.03509700986635758,0.0031249523162841797,0.006249904632568359,relu,3.1622776601683795,"(22, 22)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (22, 22)}",0.8521774781341109,0.8774143586005831,0.8841107871720116,0.8678701772679875,0.8972799581028446,0.8757628284251343,0.015189734433420497,125,0.887223981190584,0.8655721672799285,0.8603502724023977,0.8904099210382143,0.8864963901619707,0.8780105464146191,0.012467878482057245
0.4062986373901367,0.029646981358964566,0.0,0.0,relu,3.1622776601683795,"(11, 11, 11)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (11, 11, 11)}",0.8521774781341109,0.8901694606413993,0.9020134839650147,0.8581269551616267,0.8934208372884684,0.8791800103790908,0.02008831568260841,109,0.887223981190584,0.8807140324926959,0.8747511297466678,0.8750847764853961,0.8769202694521119,0.8789388378734913,0.0046531757484814355
0.24374747276306152,0.018750309966814035,0.006250572204589844,0.00765535625677448,relu,3.1622776601683795,"(5, 5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (5, 5, 5)}",0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,141,0.49999999999999994,0.5,0.5000000000000001,0.5000000000000001,0.4999999999999999,0.5,8.95090418262362e-17
0.35937347412109377,0.027950023389661013,0.00937495231628418,0.007654616530924041,relu,3.1622776601683795,"(22, 22, 22)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (22, 22, 22)}",0.8521774781341109,0.8878917638483965,0.9079810495626823,0.8678701772679875,0.898687440672973,0.8829179574606956,0.02036447152988496,84,0.887223981190584,0.8782854337045503,0.8803725617234902,0.8904099210382143,0.8827164763553981,0.8838016748024472,0.004444018167260129
0.3531651973724365,0.021207238574728175,0.006250619888305664,0.007655414734754767,relu,1.0,"(11,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (11,)}",0.8638392857142858,0.902377915451895,0.917911807580175,0.8785551355578729,0.9011390789172204,0.8927640861750882,0.019153829434593726,1,0.9007862384835112,0.8901833266098635,0.8862959386167581,0.8961449866292462,0.8909574208374563,0.8928735822353671,0.005049490291433588
0.3000189304351807,0.03999760893942157,0.0031251430511474608,0.0062502861022949215,relu,1.0,"(5,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (5,)}",0.8521774781341109,0.8729500728862973,0.9079810495626823,0.8491560218978104,0.898687440672973,0.8761864628473239,0.02381047433647244,124,0.887223981190584,0.863143568491783,0.8803725617234902,0.8675808609828575,0.8827164763553981,0.8762074897488226,0.009232145767491446
0.39999871253967284,0.032174080399630045,0.00625004768371582,0.007654713855866252,relu,1.0,"(22,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (22,)}",0.8666636297376095,0.900009110787172,0.9148141399416911,0.8702294056308655,0.9010343360282806,0.8905499819785848,0.018826061056557913,25,0.8993472122049313,0.8898500055010207,0.8861449661585353,0.8978024305647491,0.8895136076897036,0.8925316444237881,0.005124891082302931
0.3125091552734375,0.040748439546337833,0.0,0.0,relu,1.0,"(11, 11)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (11, 11)}",0.8666636297376095,0.900737973760933,0.9110331632653063,0.8702294056308655,0.8972799581028446,0.8891894368662727,0.017568990224103936,37,0.8993472122049313,0.8901682497381922,0.884923128328627,0.8978024305647491,0.8864963901619707,0.891747482199694,0.0058490690604511945
0.48442754745483396,0.04941058844602113,0.006250238418579102,0.007654947466322419,relu,1.0,"(5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (5, 5)}",0.8666636297376095,0.900737973760933,0.914768586005831,0.871646897810219,0.9010343360282806,0.8909701076912575,0.01858905612849923,13,0.8993472122049313,0.8901682497381922,0.8860636732964153,0.8947796015046937,0.8874413686136139,0.8915600210715693,0.004901351003389611
0.31874918937683105,0.023385798343477326,0.0031249523162841797,0.006249904632568359,relu,1.0,"(22, 22)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (22, 22)}",0.8521774781341109,0.8901694606413993,0.8938137755102041,0.8678701772679875,0.8972799581028446,0.8802574099612894,0.017400630782537743,95,0.887223981190584,0.8807140324926959,0.8698939321703769,0.8904099210382143,0.8864963901619707,0.8829476514107684,0.007238157922853876
0.3781611442565918,0.030312824643740275,0.006249618530273437,0.007654188243106233,relu,1.0,"(11, 11, 11)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (11, 11, 11)}",0.8521774781341109,0.8901694606413993,0.9020134839650147,0.8603590980187696,0.8844522274229977,0.8778352820085816,0.018681327345680232,114,0.887223981190584,0.8807140324926959,0.8747511297466678,0.8782662623193218,0.8685161661502006,0.8778943143798941,0.006212263873346808
0.39066061973571775,0.04308861736634658,0.009375572204589844,0.007655122726514245,relu,1.0,"(5, 5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (5, 5, 5)}",0.8701257288629739,0.8977314139941691,0.9079810495626823,0.8678701772679875,0.898687440672973,0.8884792043918409,0.01632113908869665,50,0.8951613429010347,0.8903273718567778,0.8803725617234902,0.8904099210382143,0.8827164763553981,0.887797534774983,0.005447892936625625
0.3156240463256836,0.0229637067838131,0.006250143051147461,0.007654830650698251,relu,1.0,"(22, 22, 22)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (22, 22, 22)}",0.8648870262390671,0.8901694606413993,0.9087554664723033,0.8670978884254432,0.898687440672973,0.8859179798242375,0.01731717585194466,64,0.8932565635327148,0.8807140324926959,0.8822773410918101,0.8864874938136079,0.8827164763553981,0.8850903814572455,0.004501988547645958
0.35938687324523927,0.017141579482638822,0.006262779235839844,0.007670333762218143,relu,0.31622776601683794,"(11,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (11,)}",0.8638392857142858,0.902377915451895,0.917911807580175,0.8785551355578729,0.9011390789172204,0.8927640861750882,0.019153829434593726,1,0.9007862384835112,0.8901833266098635,0.8862959386167581,0.8961449866292462,0.8909574208374563,0.8928735822353671,0.005049490291433588
0.29380264282226565,0.03749799930512256,0.0031250953674316407,0.006250190734863282,relu,0.31622776601683794,"(5,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (5,)}",0.8521774781341109,0.8729500728862973,0.9079810495626823,0.8678701772679875,0.898687440672973,0.8799276476354239,0.020511060160563005,96,0.887223981190584,0.863143568491783,0.8803725617234902,0.8904099210382143,0.8827164763553981,0.8807733017598938,0.009478604448155336
0.41249876022338866,0.02119486556588632,0.003124904632568359,0.006249809265136718,relu,0.31622776601683794,"(22,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (22,)}",0.8666636297376095,0.900009110787172,0.9148141399416911,0.8702294056308655,0.9010343360282806,0.8905499819785848,0.018826061056557913,25,0.8993472122049313,0.8898500055010207,0.8861449661585353,0.8978024305647491,0.8895136076897036,0.8925316444237881,0.005124891082302931
0.33437447547912597,0.02119461950692628,0.006249713897705078,0.0076543050498201,relu,0.31622776601683794,"(11, 11)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (11, 11)}",0.8666636297376095,0.900737973760933,0.9110331632653063,0.8702294056308655,0.8972799581028446,0.8891894368662727,0.017568990224103936,37,0.8993472122049313,0.8901682497381922,0.884923128328627,0.8978024305647491,0.8864963901619707,0.891747482199694,0.0058490690604511945
0.5062489986419678,0.062186384146296333,0.00937480926513672,0.007654499733121979,relu,0.31622776601683794,"(5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (5, 5)}",0.8666636297376095,0.900737973760933,0.914768586005831,0.871646897810219,0.9010343360282806,0.8909701076912575,0.01858905612849923,13,0.8993472122049313,0.8901682497381922,0.8860636732964153,0.8947796015046937,0.8874413686136139,0.8915600210715693,0.004901351003389611
0.31562366485595705,0.018221585691687282,0.009374713897705078,0.007654421846137076,relu,0.31622776601683794,"(22, 22)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (22, 22)}",0.8566417638483966,0.8878917638483965,0.8938137755102041,0.8678701772679875,0.8972799581028446,0.880695016277183,0.015760865512159994,89,0.8891055340268694,0.8782854337045503,0.8698939321703769,0.8904099210382143,0.8864963901619707,0.8828382422203964,0.007723658991994873
0.3625163555145264,0.006241077973468236,0.006249856948852539,0.007654480263232331,relu,0.31622776601683794,"(11, 11, 11)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (11, 11, 11)}",0.8581450437317785,0.896865889212828,0.8923104956268222,0.8670978884254432,0.8844522274229977,0.8797750391640224,0.014833600209663001,106,0.8928454131674062,0.8831542445468584,0.8665303635970971,0.8864874938136079,0.8685161661502006,0.879506736255034,0.01028721996644454
0.39071335792541506,0.04074435675919484,0.0031246185302734376,0.006249237060546875,relu,0.31622776601683794,"(5, 5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (5, 5, 5)}",0.8701257288629739,0.8977314139941691,0.8856140670553936,0.8701446819603753,0.8994697391247424,0.8846137761266011,0.012750307237008054,78,0.8951613429010347,0.8903273718567778,0.8635198790590402,0.8919390546174418,0.8846176224545597,0.8851130541777709,0.011324859040417218
0.30312376022338866,0.02897934823299655,0.009375286102294923,0.007654889047743031,relu,0.31622776601683794,"(22, 22, 22)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (22, 22, 22)}",0.8648870262390671,0.896865889212828,0.9087554664723033,0.8670978884254432,0.8994697391247424,0.8874143679909863,0.01794789761463416,52,0.8932565635327148,0.8831542445468584,0.8822773410918101,0.8864874938136079,0.8846176224545597,0.8859586530879102,0.003918017299882255
0.3437489986419678,0.026146024784736186,0.00625004768371582,0.007654713849925503,relu,0.1,"(11,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (11,)}",0.8638392857142858,0.902377915451895,0.917911807580175,0.8785551355578729,0.9011390789172204,0.8927640861750882,0.019153829434593726,1,0.9007862384835112,0.8901833266098635,0.8862959386167581,0.8961449866292462,0.8909574208374563,0.8928735822353671,0.005049490291433588
0.2843740463256836,0.018222419782354997,0.006249904632568359,0.007654538646909853,relu,0.1,"(5,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (5,)}",0.8521774781341109,0.8729500728862973,0.9079810495626823,0.8678701772679875,0.898687440672973,0.8799276476354239,0.020511060160563005,96,0.887223981190584,0.863143568491783,0.8803725617234902,0.8904099210382143,0.8827164763553981,0.8807733017598938,0.009478604448155336
0.41562366485595703,0.03507809747967418,0.009375238418579101,0.007654850135439404,relu,0.1,"(22,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (22,)}",0.8666636297376095,0.900009110787172,0.9148141399416911,0.8702294056308655,0.9010343360282806,0.8905499819785848,0.018826061056557913,25,0.8993472122049313,0.8898500055010207,0.8861449661585353,0.8978024305647491,0.8895136076897036,0.8925316444237881,0.005124891082302931
0.3406240463256836,0.011693125382008479,0.009375047683715821,0.007654694381768619,relu,0.1,"(11, 11)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (11, 11)}",0.8666636297376095,0.900737973760933,0.9110331632653063,0.8702294056308655,0.8972799581028446,0.8891894368662727,0.017568990224103936,37,0.8993472122049313,0.8901682497381922,0.884923128328627,0.8978024305647491,0.8864963901619707,0.891747482199694,0.0058490690604511945
0.5094616889953614,0.06059643102047651,0.0,0.0,relu,0.1,"(5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (5, 5)}",0.8666636297376095,0.900737973760933,0.914768586005831,0.871646897810219,0.9010343360282806,0.8909701076912575,0.01858905612849923,13,0.8993472122049313,0.8901682497381922,0.8860636732964153,0.8947796015046937,0.8874413686136139,0.8915600210715693,0.004901351003389611
0.31251678466796873,0.017115627213885543,0.003124904632568359,0.006249809265136718,relu,0.1,"(22, 22)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (22, 22)}",0.8566417638483966,0.8729500728862973,0.8938137755102041,0.8678701772679875,0.8972799581028446,0.8777047064519113,0.015527466122552529,115,0.8891055340268694,0.863143568491783,0.8698939321703769,0.8904099210382143,0.8864963901619707,0.8798098691778428,0.011131679411421852
0.3593741416931152,0.009881740785734523,0.012499809265136719,0.006249904810832038,relu,0.1,"(11, 11, 11)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (11, 11, 11)}",0.8648870262390671,0.8841563411078717,0.8938137755102041,0.8581269551616267,0.888936532355733,0.8779836757468494,0.013960057538690616,113,0.8932565635327148,0.872310917692505,0.8698939321703769,0.8750847764853961,0.8711352517447006,0.8763362883251388,0.008632732337458992
0.37812342643737795,0.060435013348311674,0.00937509536743164,0.007654733315359543,relu,0.1,"(5, 5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (5, 5, 5)}",0.8701257288629739,0.8977314139941691,0.8856140670553936,0.871689259645464,0.8994697391247424,0.8849225557869806,0.012410334401907747,77,0.8951613429010347,0.8903273718567778,0.8635198790590402,0.8968437689028651,0.8846176224545597,0.8860939970348556,0.012062058720976498
0.30624914169311523,0.027243030885420207,0.01249990463256836,0.006249952326288697,relu,0.1,"(22, 22, 22)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (22, 22, 22)}",0.8648870262390671,0.8878917638483965,0.9087554664723033,0.8670978884254432,0.8994697391247424,0.8856183587361737,0.01735133863935044,68,0.8932565635327148,0.8782854337045503,0.8822773410918101,0.8864874938136079,0.8846176224545597,0.8849848909194487,0.0049603794703085785
0.3531235694885254,0.021194710913874967,0.00937509536743164,0.007654733313874359,relu,0.03162277660168379,"(11,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (11,)}",0.8638392857142858,0.902377915451895,0.917911807580175,0.8785551355578729,0.9011390789172204,0.8927640861750882,0.019153829434593726,1,0.9007862384835112,0.8901833266098635,0.8862959386167581,0.8961449866292462,0.8909574208374563,0.8928735822353671,0.005049490291433588
0.2719127178192139,0.015976000216066995,0.0,0.0,relu,0.03162277660168379,"(5,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (5,)}",0.8521774781341109,0.8729500728862973,0.9079810495626823,0.8678701772679875,0.898687440672973,0.8799276476354239,0.020511060160563005,96,0.887223981190584,0.863143568491783,0.8803725617234902,0.8904099210382143,0.8827164763553981,0.8807733017598938,0.009478604448155336
0.4094489574432373,0.028623162557380902,0.003125429153442383,0.006250858306884766,relu,0.03162277660168379,"(22,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (22,)}",0.8666636297376095,0.900009110787172,0.9148141399416911,0.8702294056308655,0.9010343360282806,0.8905499819785848,0.018826061056557913,25,0.8993472122049313,0.8898500055010207,0.8861449661585353,0.8978024305647491,0.8895136076897036,0.8925316444237881,0.005124891082302931
0.33437314033508303,0.03365707196299478,0.006250190734863281,0.007654889084871864,relu,0.03162277660168379,"(11, 11)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (11, 11)}",0.8666636297376095,0.900737973760933,0.9110331632653063,0.8702294056308655,0.8972799581028446,0.8891894368662727,0.017568990224103936,37,0.8993472122049313,0.8901682497381922,0.884923128328627,0.8978024305647491,0.8864963901619707,0.891747482199694,0.0058490690604511945
0.5312480449676513,0.055902219231779814,0.0031251430511474608,0.0062502861022949215,relu,0.03162277660168379,"(5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (5, 5)}",0.8666636297376095,0.900737973760933,0.914768586005831,0.871646897810219,0.9010343360282806,0.8909701076912575,0.01858905612849923,13,0.8993472122049313,0.8901682497381922,0.8860636732964153,0.8947796015046937,0.8874413686136139,0.8915600210715693,0.004901351003389611
0.3124995708465576,0.04192645230816029,0.009374904632568359,0.007654577588421919,relu,0.03162277660168379,"(22, 22)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (22, 22)}",0.8566417638483966,0.8729500728862973,0.8938137755102041,0.8678701772679875,0.8972799581028446,0.8777047064519113,0.015527466122552529,115,0.8891055340268694,0.863143568491783,0.8698939321703769,0.8904099210382143,0.8864963901619707,0.8798098691778428,0.011131679411421852
0.36562399864196776,0.02338549887989403,0.00937480926513672,0.0076544997123287745,relu,0.03162277660168379,"(11, 11, 11)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (11, 11, 11)}",0.8648870262390671,0.8878917638483965,0.9020134839650147,0.8581269551616267,0.888936532355733,0.8803722768877676,0.01632821033996204,90,0.8932565635327148,0.8782854337045503,0.8747511297466678,0.8750847764853961,0.8711352517447006,0.8785026310428059,0.007716987340578145
0.38446044921875,0.06449944422368818,0.006251144409179688,0.007656057061410734,relu,0.03162277660168379,"(5, 5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (5, 5, 5)}",0.8701257288629739,0.8977314139941691,0.8856140670553936,0.871689259645464,0.8972799581028446,0.8844852738059199,0.011918904896087499,79,0.8951613429010347,0.8903273718567778,0.8635198790590402,0.8968437689028651,0.8864963901619707,0.8864697505763377,0.012039456695791134
0.30314040184020996,0.02118921503640922,0.006249856948852539,0.00765448024540954,relu,0.03162277660168379,"(22, 22, 22)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (22, 22, 22)}",0.8648870262390671,0.8878917638483965,0.9087554664723033,0.8670978884254432,0.8994697391247424,0.8856183587361737,0.01735133863935044,68,0.8932565635327148,0.8782854337045503,0.8822773410918101,0.8864874938136079,0.8846176224545597,0.8849848909194487,0.0049603794703085785
0.3406238079071045,0.018221356679745646,0.009375238418579101,0.0076548501176174726,relu,0.01,"(11,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (11,)}",0.8638392857142858,0.902377915451895,0.917911807580175,0.8785551355578729,0.9011390789172204,0.8927640861750882,0.019153829434593726,1,0.9007862384835112,0.8901833266098635,0.8862959386167581,0.8961449866292462,0.8909574208374563,0.8928735822353671,0.005049490291433588
0.28749861717224123,0.023386875208431558,0.0,0.0,relu,0.01,"(5,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (5,)}",0.8521774781341109,0.8729500728862973,0.9079810495626823,0.8678701772679875,0.898687440672973,0.8799276476354239,0.020511060160563005,96,0.887223981190584,0.863143568491783,0.8803725617234902,0.8904099210382143,0.8827164763553981,0.8807733017598938,0.009478604448155336
0.4187489986419678,0.030297822057796228,0.0031251907348632812,0.0062503814697265625,relu,0.01,"(22,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (22,)}",0.8666636297376095,0.900009110787172,0.9148141399416911,0.8702294056308655,0.9010343360282806,0.8905499819785848,0.018826061056557913,25,0.8993472122049313,0.8898500055010207,0.8861449661585353,0.8978024305647491,0.8895136076897036,0.8925316444237881,0.005124891082302931
0.3281242370605469,0.03124928475477669,0.009374904632568359,0.007654577582481064,relu,0.01,"(11, 11)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (11, 11)}",0.8666636297376095,0.900737973760933,0.9110331632653063,0.8702294056308655,0.8972799581028446,0.8891894368662727,0.017568990224103936,37,0.8993472122049313,0.8901682497381922,0.884923128328627,0.8978024305647491,0.8864963901619707,0.891747482199694,0.0058490690604511945
