,0,1,2,3,4
50,0.9503968253968255,0.8519813519813519,0.8519813519813519,0.8519813519813519,0.8519813519813519
100,0.9353146853146853,0.9609335362760022,0.9609335362760022,0.9609335362760022,0.9609335362760022
454,0.9106978698815434,0.9346546957822922,0.9346546957822922,0.9346546957822922,0.9346546957822922
909,0.9017446732864363,0.9262871480709071,0.9266313124136062,0.9266313124136062,0.9266313124136062
1364,0.8992960730765609,0.9177417835954421,0.9287773958197351,0.9287773958197351,0.9287773958197351
1818,0.9116299530761208,0.9115191605839416,0.8817290145985401,0.88081392077199,0.88081392077199
2273,0.8971456132615441,0.9115681428166292,0.8806587301094434,0.8900568283619055,0.8900568283619055
2728,0.8955719017192884,0.8867570248929884,0.8808919180463227,0.8921217806188623,0.8921217806188623
3182,0.8979673498485498,0.8892836468004219,0.8827926509353169,0.8972716684753854,0.8875052919012745
