,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.6624908447265625,0.07943221718190419,0.003124904632568359,0.0062498092651367175,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.9599389596602973,0.9566945329087049,0.9460987261146497,0.9618589743589745,0.9639941651945828,0.9577118246047626,0.006285871331143495,238,0.9592776622542026,0.959538214625229,0.9611697885779834,0.9529584537401109,0.9542837918660287,0.957445582212711,0.003216724447927742
1,1.0437357902526856,0.2177215439806602,0.003124904632568359,0.0062498092651367175,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.9567542462845013,0.959879246284501,0.9429140127388534,0.9745993589743593,0.9692869760719449,0.9606769902559653,0.010950247170066365,200,0.966380835998515,0.9630277850384666,0.9560827740752887,0.9619277717245407,0.9627467105263158,0.9620331754726255,0.0033412249026134916
2,1.0783717155456543,0.0844671859620363,0.0031246662139892576,0.006249332427978514,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.9514264861995755,0.9682722929936306,0.9566348195329087,0.9841346153846157,0.9702572132112843,0.9661368473168813,0.011420971526674244,111,0.9695415943141311,0.9645057746063828,0.9669531355355141,0.9645490864875962,0.9613636363636364,0.965382645461452,0.002734207447126803
3,0.9658726692199707,0.2208050480418436,0.0,0.0,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.9386876326963908,0.9704153397027601,0.9587181528662421,0.9872596153846156,0.9744325785557519,0.9658905906855981,0.016381922153638668,115,0.9576290233697996,0.9679441502246744,0.971903630585019,0.9679520583637311,0.9690291068580543,0.9668915938802556,0.004852157167697937
4,0.8687448501586914,0.05978485496465066,0.0031246185302734376,0.006249237060546875,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.9440153927813164,0.9736000530785561,0.9640459129511679,0.9820512820512822,0.9778585193512126,0.9683039160073125,0.013540108202106419,43,0.9682388324589982,0.9666243234378927,0.9682388324589982,0.9653465346534652,0.9701679625199363,0.9677232971058581,0.0016349119404696242
5,1.0127227306365967,0.1833817762010344,0.006250429153442383,0.007655181053016498,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.9514264861995755,0.9767250530785562,0.9587181528662421,0.9872596153846156,0.9768146780150956,0.9701792676996126,0.013129004442706052,17,0.9694903995191851,0.9681876376640522,0.9721471180243969,0.9642095788526222,0.9749688496810209,0.9698007167482554,0.0036379758339481
6,1.1130640506744385,0.16869133883611354,0.003125,0.00625,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.9503848195329089,0.9715167197452228,0.9544917728237793,0.9851762820512822,0.9756236282854238,0.9674279255671832,0.013090493361263974,66,0.9664320307934611,0.9722836374775867,0.9692469120798071,0.9666492965085981,0.9693381180223286,0.9687899989763563,0.0021380989246035584
7,1.0969834804534913,0.14569103457469074,0.003124856948852539,0.006249713897705078,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.9482417728237792,0.9535695329087048,0.9587181528662421,0.9798076923076925,0.9724185000802956,0.9625395050239061,0.011791126775092432,168,0.9777211074058474,0.95394716031213,0.9726852876980988,0.9647780567530437,0.9656112938596492,0.9669485812057539,0.008055973947450891
8,1.1843681335449219,0.35745274061704213,0.009374904632568359,0.007654577597333201,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.9450570594479832,0.9662486730360933,0.9630042462845011,0.9883012820512821,0.9754764198918688,0.9676060963204073,0.014295502862619592,63,0.9589317852249324,0.9626477781458994,0.9728047422196396,0.9652675793895179,0.9671737938596491,0.9653651357679276,0.004634663680379082
9,1.2663519382476807,0.3803074393298033,0.0031248092651367187,0.006249618530273437,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.9482417728237792,0.9756236730360934,0.959819532908705,0.9841346153846154,0.979725389433114,0.9694979789912719,0.01343159494023286,27,0.972492995053667,0.9740051144848804,0.9720060201749113,0.9645806685931749,0.9690129086921851,0.9704195413997636,0.0033389672215565006
10,1.3599420070648194,0.2113772349293191,0.0,0.0,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.9503848195329087,0.9630639596602971,0.9576764861995756,0.9883012820512821,0.9829305176382421,0.9684560930672851,0.01466235229384571,41,0.9661714784224343,0.9605974890409841,0.969315171806402,0.9695153725898906,0.9698103568580544,0.967081973743553,0.0034994348555272637
