steps,time,reward,delta,converged
1,0.0022708589999638207,0.0,0,False
2,0.004959146999908626,0.0,0,False
3,0.000511094000103185,0.0,0,False
4,0.0058900789999825065,0.0,0,False
5,0.006826131000025271,0.0,0,False
6,0.005841288000056011,0.0,0,False
7,0.00535549300002458,0.0,0,False
8,0.005366636999951879,0.0,0,False
9,0.012285831000099279,0.0,0,False
10,0.003206309000006513,0.0,0,False
11,0.00641201500002353,0.0,0,False
12,0.007271870000067793,0.0,0,False
13,0.0033062989998597914,0.0,0,False
14,0.005513611000196761,0.0,0,False
15,0.0016968200000064826,0.0,0,False
16,0.013162852000050407,0.0,0,False
17,0.004352278999931514,0.0,0,False
18,0.0023121200001696707,0.0,0,False
19,0.0035755490000610735,0.0,0,False
20,0.002117861999977322,0.0,0,False
21,0.0028825459999097802,0.0,0,False
22,0.01717962299994724,0.0,0,False
23,0.0008207020000554621,0.0,0,False
24,0.005435605999991822,0.0,0,False
25,0.019820325000182493,0.0,0,False
26,0.0052913429999534856,0.0,0,False
27,0.0061099360000298475,0.0,0,False
28,0.010187846000007994,0.0,0,False
29,0.0071652540000286535,0.0,0,False
30,0.004285719999870707,0.0,0,False
31,0.013973916999930225,0.0,0,False
32,0.008714799000017592,0.0,0,False
33,0.005013961000031486,0.0,0,False
34,0.001316134000035163,0.0,0,False
35,0.024180736000062097,0.0,0,False
36,0.006819505000066783,0.0,0,False
37,0.010474263999867617,0.0,0,False
38,0.01512440500005141,0.0,0,False
39,0.0025361949999478384,0.0,0,False
40,0.0031602290000591893,0.0,0,False
41,0.006047893999948428,0.0,0,False
42,0.008822921000046335,0.0,0,False
43,0.009287031999974715,0.0,0,False
44,0.006206012000120609,0.0,0,False
45,0.0035719349998544203,0.0,0,False
46,0.011495848000095066,0.0,0,False
47,0.00468507799996587,0.0,0,False
48,0.003333102999931725,0.0,0,False
49,0.007156520000080491,0.0,0,False
50,0.011214550999966377,0.0,0,False
51,0.0018320470001071953,0.0,0,False
52,0.007353187000035177,0.0,0,False
53,0.0068553450000763405,0.0,0,False
54,0.020585609999898224,0.0,0,False
55,0.004309211999952822,0.0,0,False
56,0.013538719000052879,0.0,0,False
57,0.0032876259999738977,0.0,0,False
58,0.01489521100006641,0.0,0,False
59,0.011786181000161378,0.0,0,False
60,0.012547250999887183,0.0,0,False
61,0.009520743999928527,0.0,0,False
62,0.003914370999837047,0.0,0,False
63,0.015614115000062156,0.0,0,False
64,0.01147807899997133,0.0,0,False
65,0.001448048999918683,0.0,0,False
66,0.005979828999898018,0.0,0,False
67,0.010607081999978618,0.0,0,False
68,0.004384805999961827,0.0,0,False
69,0.0032915410001805867,0.0,0,False
70,0.0036915020000378718,0.0,0,False
71,0.007539313000052061,0.0,0,False
72,0.016418854999983523,0.0,0,False
73,0.018548162000115553,0.0,0,False
74,0.010680868999997983,0.0,0,False
75,0.011686792999853424,0.0,0,False
76,0.008322368000108327,0.0,0,False
77,0.0035752480000610376,0.0,0,False
78,0.007173084999976709,0.0,0,False
79,0.0065957320000507025,0.0,0,False
80,0.004723326999965138,0.0,0,False
81,0.013345364000088011,0.0,0,False
82,0.0051856309999038785,0.0,0,False
83,0.0061632450001525285,0.0,0,False
84,0.003313226000045688,0.0,0,False
85,0.010991682000167202,0.0,0,False
86,0.012759879999975965,0.0,0,False
87,0.003393037000023469,0.0,0,False
88,0.012119280999968396,0.0,0,False
89,0.005310618000066825,0.0,0,False
90,0.012341547999994873,0.0,0,False
91,0.0037508329999127454,0.0,0,False
92,0.026519963000055213,0.0,0,False
93,0.009575557000061963,0.0,0,False
94,0.007787480999922991,0.0,0,False
95,0.012374678000014683,0.0,0,False
96,0.016550467999877583,0.0,0,False
97,0.01242828600015855,0.0,0,False
98,0.020267569999987245,0.0,0,False
99,0.007938068999919778,0.0,0,False
100,0.006312929000159784,0.0,0,False
101,0.004147178999801326,0.0,0,False
102,0.004845604000138337,0.0,0,False
103,0.005098590999978114,0.0,0,False
104,0.00752485699990757,0.0,0,False
105,0.002703046000078757,0.0,0,False
106,0.010248381999872436,0.0,0,False
107,0.0012236739999025303,0.0,0,False
108,0.014518741999836493,0.0,0,False
109,0.013487820000136708,0.0,0,False
110,0.011196782000070016,0.0,0,False
111,0.004554669000071954,0.0,0,False
112,0.0109070519999932,0.0,0,False
113,0.005315437000035672,0.0,0,False
114,0.019770630999801142,0.0,0,False
115,0.015827949999902557,0.0,0,False
116,0.0052771880000364035,0.0,0,False
117,0.0023533809999207733,0.0,0,False
118,0.0054943349998666235,0.0,0,False
119,0.00630720599997403,0.0,0,False
120,0.007204106000017418,0.0,0,False
121,0.0016989289999855828,0.0,0,False
122,0.01589661699995304,0.0,0,False
123,0.012502375000167376,0.0,0,False
124,0.01527529300005881,0.0,0,False
125,0.0060448819999692205,0.0,0,False
126,0.006506283000135227,0.0,0,False
127,0.0048564470000656,0.0,0,False
128,0.015048509000052945,0.0,0,False
129,0.011113357000112956,0.0,0,False
130,0.007975415000146313,0.0,0,False
131,0.00324214900001607,0.0,0,False
132,0.003783359999943059,0.0,0,False
133,0.004378782999992836,0.0,0,False
134,0.011008849000063492,0.0,0,False
135,0.011101609999968787,0.0,0,False
136,0.00996256700000231,0.0,0,False
137,0.0018443960000240622,0.0,0,False
138,0.005245263999995586,0.0,0,False
139,0.012830957000005583,0.0,0,False
140,0.0031469779999042657,0.0,0,False
141,0.015513220999991972,0.0,0,False
142,0.017642528999886053,0.0,0,False
143,0.0032057070000064414,0.0,0,False
144,0.024122910999949454,0.0,0,False
145,0.004044779999958337,0.0,0,False
146,0.005767802000036681,0.0,0,False
147,0.014458506999972087,0.0,0,False
148,0.0031048129999362573,0.0,0,False
149,0.008434706000116421,0.0,0,False
150,0.003884555000013279,0.0,0,False
151,0.008930439999858208,0.0,0,False
152,0.006454179999991538,0.0,0,False
153,0.015309929000068223,0.0,0,False
154,0.0023316970000450965,0.0,0,False
155,0.0016498369998316775,0.0,0,False
156,0.014671738999822992,0.0,0,False
157,0.007181215999935375,0.0,0,False
158,0.017502784000043903,0.0,0,False
159,0.00587983900004474,0.0,0,False
160,0.009365336999962892,0.0,0,False
161,0.013139662000185126,0.0,0,False
162,0.024075927000012598,0.0,0,False
163,0.00255065100009233,0.0,0,False
164,0.008423863999951209,0.0,0,False
165,0.004005928999958996,0.0,0,False
166,0.005873816000075749,0.0,0,False
167,0.009217761999934737,0.0,0,False
168,0.006209023000110392,0.0,0,False
169,0.007492933000094126,0.0,0,False
170,0.003427371000043422,0.0,0,False
171,0.015891196999973545,0.0,0,False
172,0.008787383000026239,0.0,0,False
173,0.011643726000102106,0.0,0,False
174,0.004969989000073838,0.0,0,False
175,0.016175807000081477,0.0,0,False
176,0.017970507999962138,0.0,0,False
177,0.01895294099995226,0.0,0,False
178,0.0034984490000624646,0.0,0,False
179,0.007622738000009122,0.0,0,False
180,0.0028849549998994917,0.0,0,False
181,0.015174398999988625,0.0,0,False
182,0.016456802999982756,0.0,0,False
183,0.004875118999962069,0.0,0,False
184,0.007785974999933387,0.0,0,False
185,0.003853834999972605,0.0,0,False
186,0.010542630000145436,0.0,0,False
187,0.006181616000048962,0.0,0,False
188,0.012789094000027035,0.0,0,False
189,0.005691904999821418,0.0,0,False
190,0.0012203609999232867,0.0,0,False
191,0.004020384999876114,0.0,0,False
192,0.005916583000043829,0.0,0,False
193,0.009003625999866927,0.0,0,False
194,0.0052205669999239035,0.0,0,False
195,0.0036761420001312217,0.0,0,False
196,0.003969185000187281,0.0,0,False
197,0.007776037000212455,0.0,0,False
198,0.011275088000047617,0.0,0,False
199,0.003249978999974701,0.0,0,False
200,0.016648952999958055,0.0,0,True
