steps,time,reward,delta,converged
1,0.0005147079999971993,54.30000000000001,100.3,False
2,0.0004767599999979666,193.29000000000005,30.0,False
3,0.00046923099999673923,264.984,9.0,False
4,0.00046742399999288864,295.4913,2.700000000000001,False
5,0.00046621799999968516,307.09779000000003,0.8100000000000023,False
6,0.00046441099999583457,311.31602699999996,0.24300000000000033,False
7,0.0004993480000052841,312.68524209,0.07290000000000418,False
8,0.00046260499999561944,313.1296208069999,0.02187000000000694,False
9,0.000462603999991984,313.27253316509996,0.006561000000004924,False
10,0.0004610989999918047,313.31826090753,0.001968300000001477,False
11,0.0005050700000026609,313.33283544075897,0.0005904900000075486,False
12,0.0004641099999957987,313.3374665876941,0.00017714700001647543,False
13,0.0004638099999993983,313.3388583360137,5.314410000067937e-05,False
14,0.00046139999999184056,313.33927586050964,1.5943230010861953e-05,False
15,0.00046290499999201984,313.3394011178584,4.782969000416415e-06,True
