steps,time,reward,delta,converged
1,0.0008920799999998508,0.6666666666666666,0.3333333333333333,False
2,0.0007625749999959908,1.014074074074074,0.09592592592592591,False
3,0.0007583580000058987,1.2237053497942387,0.044765432098765434,False
4,0.0010252000000008366,1.346902574759945,0.02176097393689981,False
5,0.0007613710000029528,1.4210477224320477,0.010365359625057163,False
6,0.0007637790000032396,1.4665050948232983,0.005684391591728906,False
7,0.000810762999996939,1.4945166040293691,0.0031316308613535543,False
8,0.0007767310000019734,1.5119338992860851,0.0016981047358370222,False
9,0.0007830549999994219,1.5228604970826338,0.0009856818095127055,False
10,0.0010495949999977938,1.5297620387890132,0.0005613577611740042,False
11,0.0008050400000030322,1.5341412950518418,0.0003246400330647742,False
12,0.0008083540000001221,1.536925057437033,0.00019135855484500933,False
13,0.0008173890000051642,1.5386939688285994,0.0001106953377066715,False
14,0.0008240139999955431,1.5398216790104904,7.720664818667536e-05,False
15,0.0008381700000015258,1.5405401206160376,5.1657694869004225e-05,False
16,0.0008194969999948398,1.5409965977338376,3.3806048482773075e-05,False
17,0.0008176899999980947,1.541285556130749,2.1730078130854512e-05,False
18,0.0008625660000021185,1.5414676256474533,1.3628113689329664e-05,False
19,0.0008182930000018018,1.5415817099252793,8.436075290981903e-06,True
