step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0070921985815602835,0.0005455537370430987,0.0,0.001889853581635436,0.0070921985815602835,0.0
13,0.0,0.0005065856129685917,0.0,0.0018265204029706125,0.0070921985815602835,0.0
14,0.0,0.00047281323877068556,0.0,0.001769105147410847,0.0070921985815602835,0.0
15,0.0,0.0004432624113475177,0.0,0.0017167479371486777,0.0070921985815602835,0.0
16,0.0,0.00041718815185648727,0.0,0.001668752607425949,0.0070921985815602835,0.0
17,0.0,0.0003940110323089046,0.0,0.0016245491038682665,0.0070921985815602835,0.0
18,0.0,0.0003732736095558044,0.0,0.0015836658033293338,0.0070921985815602835,0.0
19,0.0,0.00035460992907801415,0.0,0.0015457088452271895,0.0070921985815602835,0.0
20,0.0,0.0003377237419790611,0.0,0.00151034648936156,0.0070921985815602835,0.0
21,0.0,0.0003223726627981947,0.0,0.0014772971292572018,0.0070921985815602835,0.0
22,0.0,0.0003083564600678384,0.0,0.0014463199999455538,0.0070921985815602835,0.0
23,0.0,0.0002955082742316785,0.0,0.0014172078969600234,0.0070921985815602835,0.0
24,0.0,0.00028368794326241134,0.0,0.0013897814143450655,0.0070921985815602835,0.0
25,0.0,0.00027277686852154935,0.0,0.0013638843426077467,0.0070921985815602835,0.0
26,0.0,0.0002626740215392698,0.0,0.001339379961542628,0.0070921985815602835,0.0
27,0.0,0.00025329280648429586,0.0,0.0013161480300675362,0.0070921985815602835,0.0
28,0.0,0.00024455857177794083,0.0,0.0012940823238271415,0.0070921985815602835,0.0
29,0.0,0.00023640661938534278,0.0,0.0012730886068875898,0.0070921985815602835,0.0
30,0.0,0.00022878059940517042,0.0,0.0012530829501376484,0.0070921985815602835,0.0
31,0.0,0.00022163120567375886,0.0,0.0012339903286414055,0.0070921985815602835,0.0
32,0.0,0.0002149151085321298,0.0,0.0012157434449800945,0.0070921985815602835,0.0
33,0.0,0.00020859407592824363,0.0,0.0011982817368665058,0.0070921985815602835,0.0
34,0.0,0.00020263424518743666,0.0,0.001181550535936231,0.0070921985815602835,0.0
35,0.0,0.0001970055161544523,0.0,0.00116550035128046,0.0070921985815602835,0.0
36,0.0,0.00019168104274487253,0.0,0.0011500862564692354,0.0070921985815602835,0.0
37,0.0,0.0001866368047779022,0.0,0.0011352673628776072,0.0070921985815602835,0.0
38,0.0,0.0001818512456810329,0.0,0.001121006365333511,0.0070921985815602835,0.0
39,0.0,0.00017730496453900708,0.0,0.001107269148652198,0.0070921985815602835,0.0
40,0.0,0.0001729804532087874,0.0,0.0010940244456559,0.0070921985815602835,0.0
41,0.0,0.00016886187098953055,0.0,0.001081243538911322,0.0070921985815602835,0.0
42,0.0,0.00016493485073396007,0.0,0.0010688999997374008,0.0070921985815602835,0.0
43,0.0,0.00016118633139909736,0.0,0.0010569694591073503,0.0070921985815602835,0.0
44,0.0,0.00015760441292356184,0.0,0.0010454294059433881,0.0070921985815602835,0.0
45,0.0,0.0001541782300339192,0.0,0.001034259009019329,0.0070921985815602835,0.0
46,0.0,0.0001508978421608571,0.0,0.0010234389592764855,0.0070921985815602835,0.0
47,0.0,0.00014775413711583924,0.0,0.00101295132984649,0.0070921985815602835,0.0
48,0.0,0.00014473874656245476,0.0,0.0010027794514800273,0.0070921985815602835,0.0
49,0.0,0.00014184397163120567,0.0,0.0009929078014184395,0.0070921985815602835,0.0
50,0.0,0.00013906271728549575,0.0,0.0009833219040280175,0.0070921985815602835,0.0
51,0.0,0.00013638843426077467,0.0,0.000974008241754344,0.0070921985815602835,0.0
52,0.0,0.00013381506757660912,0.0,0.000964954175154286,0.0070921985815602835,0.0
53,0.0,0.0001313370107696349,0.0,0.0009561478709325607,0.0070921985815602835,0.0
54,0.0,0.0001289490651192779,0.0,0.0009475782370534535,0.0070921985815602835,0.0
55,0.0,0.00012664640324214793,0.0,0.0009392348641205245,0.0070921985815602835,0.0
56,0.0,0.00012442453651860148,0.0,0.0009311079723214985,0.0070921985815602835,0.0
57,0.0,0.00012227928588897041,0.0,0.0009231883633248654,0.0070921985815602835,0.0
58,0.0,0.00012020675561966582,0.0,0.000915467376591406,0.0070921985815602835,0.0
59,0.0,0.00011820330969267139,0.0,0.0009079368496298593,0.0070921985815602835,0.0
60,0.0,0.0001162655505173817,0.0,0.000900589081782913,0.0070921985815602835,0.0
61,0.0,0.00011439029970258521,0.0,0.0008934168011789816,0.0070921985815602835,0.0
