iterations,fitness,time,fevals
0,22.0,0.000633074999996,288
10,25.0,0.000925819000003,472
20,25.0,0.00124476600001,655
30,25.0,0.00149896000002,846
40,26.0,0.00190916400001,1026
50,25.0,0.002172995,1208
60,25.0,0.00245037900001,1396
70,25.0,0.00274703900001,1584
80,25.0,0.00301478600002,1770
90,25.0,0.00327018400003,1953
100,26.0,0.00352136600003,2133
110,26.0,0.00379634100003,2316
120,26.0,0.00405926900004,2501
130,26.0,0.00431647500005,2688
140,26.0,0.00457006600007,2871
150,25.0,0.00490166300006,3055
160,26.0,0.00516700000006,3242
170,26.0,0.00542270000005,3427
180,26.0,0.00568803700006,3614
190,27.0,0.00598258900007,3800
200,27.0,0.00624521600008,3987
210,27.0,0.00650422800007,4173
220,27.0,0.00682859600008,4360
230,28.0,0.00710146200009,4546
240,27.0,0.0073610770001,4730
250,27.0,0.0076947820001,4915
260,27.0,0.0080013810001,5106
270,27.0,0.00826912800011,5293
280,27.0,0.00855494600012,5481
290,27.0,0.0088868440001,5663
300,28.0,0.00915368700009,5847
310,27.0,0.00940667600008,6034
320,28.0,0.00966659200009,6214
330,29.0,0.0100364380001,6400
340,28.0,0.0102987640001,6584
350,28.0,0.0105502470001,6770
360,28.0,0.0109074430001,6959
370,28.0,0.0111766960001,7142
380,28.0,0.0114329990001,7327
390,28.0,0.0116829760001,7511
400,28.0,0.0119808410001,7693
410,29.0,0.0122458770001,7879
420,29.0,0.0124970590001,8070
430,29.0,0.0128042600001,8253
440,29.0,0.0130795360001,8438
450,29.0,0.0133355370001,8625
460,29.0,0.0135873210001,8811
470,30.0,0.0138767530001,9000
480,29.0,0.0141372710001,9182
490,30.0,0.0143923680001,9370
500,30.0,0.0147570940001,9558
510,30.0,0.0150224320001,9747
520,30.0,0.0152748190001,9931
530,31.0,0.0157154420001,10117
540,31.0,0.0159883090001,10301
550,34.0,0.0162361780001,10491
560,31.0,0.0165427760001,10670
570,32.0,0.0167999810001,10852
580,33.0,0.0170481520001,11041
590,34.0,0.0175426850001,11222
600,34.0,0.0178013970001,11406
610,34.0,0.0180604100001,11592
620,34.0,0.0183118930001,11774
630,34.0,0.0185793390001,11958
640,36.0,0.0188428700001,12136
650,36.0,0.0190973650001,12321
660,37.0,0.0194175170001,12507
670,36.0,0.0197680880001,12696
680,37.0,0.0200274020001,12878
690,37.0,0.0204198360001,13063
700,37.0,0.0207402890001,13252
710,37.0,0.0209890620001,13442
720,37.0,0.0213312000001,13627
730,37.0,0.0215917180001,13813
740,36.0,0.0218429000001,13998
750,36.0,0.0222311180001,14187
760,36.0,0.0224901310001,14373
770,36.0,0.0227470350001,14561
780,37.0,0.0230991120001,14750
790,37.0,0.0233650520001,14935
800,37.0,0.0236653260001,15116
810,37.0,0.0240743250001,15305
820,37.0,0.0243303260001,15491
830,37.0,0.0246239740001,15683
840,37.0,0.0249977350001,15866
850,37.0,0.0252528330001,16048
860,37.0,0.0255064250001,16236
870,37.0,0.0258985580001,16427
880,37.0,0.0261572690001,16616
890,37.0,0.0264117640001,16798
900,36.0,0.0267051110001,16986
910,37.0,0.0269505710001,17171
920,37.0,0.0272002470001,17354
930,37.0,0.0275390720001,17537
940,37.0,0.0277905550001,17722
950,37.0,0.0280405320001,17911
960,37.0,0.0283028580001,18097
970,37.0,0.0285522330001,18285
980,37.0,0.0287985960001,18476
990,37.0,0.0291627200001,18660
1000,37.0,0.0294193230001,18846
1010,37.0,0.0296810460001,19031
1020,37.0,0.0299424680001,19216
1030,37.0,0.0301945530001,19407
1040,37.0,0.0304487470001,19594
1050,37.0,0.0307345640001,19780
1060,37.0,0.0309842400001,19964
1070,37.0,0.0312342180001,20153
1080,37.0,0.0315769580001,20341
1090,37.0,0.0318856650001,20527
1100,37.0,0.0321347390001,20712
1110,37.0,0.0324750700001,20904
1120,37.0,0.0327404080001,21090
1130,37.0,0.0330638730001,21281
1140,37.0,0.0333280050002,21466
1150,37.0,0.0358946400002,21650
1160,37.0,0.0362135870002,21837
1170,37.0,0.0364804300002,22020
1180,37.0,0.0367370330002,22202
1190,37.0,0.0370454390002,22385
1200,37.0,0.0373056560002,22573
1210,38.0,0.0376255070002,22757
1220,37.0,0.0379342140002,22945
1230,37.0,0.0384052560002,23136
1240,37.0,0.0387226970002,23323
1250,37.0,0.0391575980002,23510
