iterations,fitness,time,fevals
0,12.0,1.38540000023e-05,11
10,11.0,3.55389999989e-05,21
20,12.0,5.24049999981e-05,31
30,11.0,6.65599999969e-05,41
40,16.0,8.04139999993e-05,51
50,16.0,0.000114146000001,61
60,16.0,0.000137036000002,71
70,16.0,0.000152396000001,81
80,16.0,0.000168961,91
90,17.0,0.000183417999999,101
100,17.0,0.000205705999999,111
110,18.0,0.000223174000002,121
120,18.0,0.000237631000005,131
130,19.0,0.000251786000007,141
140,19.0,0.000278289000008,151
150,20.0,0.000299371000008,161
160,20.0,0.00031382700001,171
170,20.0,0.000327681000012,181
180,22.0,0.000348764000012,191
190,24.0,0.000368642000012,201
200,24.0,0.000381893000011,211
210,24.0,0.00039695200001,221
220,24.0,0.000414421000009,231
230,24.0,0.000427974000008,241
240,26.0,0.00044273200001,251
250,26.0,0.000456887000009,261
260,30.0,0.00048068000001,271
270,30.0,0.000500558000009,281
280,31.0,0.000515014000012,291
290,32.0,0.00052736200001,301
300,32.0,0.00054814300001,311
310,32.0,0.000564105000009,321
320,32.0,0.000577658000012,331
330,32.0,0.00059030700001,341
340,32.0,0.000620124000012,351
350,32.0,0.000640303000011,361
360,32.0,0.000658675000011,371
370,32.0,0.000673132000014,381
380,32.0,0.000698732000011,391
390,32.0,0.00071680300001,401
400,35.0,0.000730055000009,411
410,35.0,0.000744210000008,421
420,35.0,0.000784869000007,431
430,35.0,0.000806253000007,441
440,35.0,0.000823721000007,451
450,35.0,0.000839984000006,461
460,35.0,0.000861368000006,471
470,35.0,0.000877029000009,481
480,35.0,0.000891184000007,491
490,35.0,0.00090533900001,501
500,35.0,0.00092792700001,511
510,35.0,0.000945094000009,521
520,35.0,0.000958948000012,531
530,35.0,0.000977320000015,541
540,35.0,0.00101285900001,551
550,36.0,0.00102972500002,561
560,36.0,0.00104207300001,571
570,36.0,0.00105381900002,581
580,36.0,0.00107580500002,591
590,36.0,0.00109297200002,601
600,36.0,0.00110652500002,611
610,36.0,0.00112007800002,621
620,36.0,0.00114206400002,631
630,36.0,0.00115772600002,641
640,36.0,0.00117218300002,651
650,36.0,0.00118513300002,661
660,37.0,0.00120651700001,671
670,37.0,0.00122398500002,681
680,37.0,0.00123783900002,691
690,37.0,0.00125139200001,701
700,37.0,0.00128301600001,711
710,37.0,0.00129897800001,721
720,37.0,0.00130982100001,731
730,37.0,0.00132066400001,741
740,37.0,0.00134536100001,751
750,37.0,0.00136042000001,761
760,37.0,0.00137307000001,771
770,37.0,0.00138752700001,781
780,37.0,0.00141041600001,791
790,37.0,0.00142758400001,801
800,37.0,0.00144113700001,811
810,37.0,0.00145469000002,821
820,37.0,0.00147607400002,831
830,37.0,0.00149053100002,841
840,37.0,0.00150378300002,851
850,37.0,0.00151613200002,861
860,37.0,0.00153601000002,871
870,37.0,0.00154805800002,881
880,37.0,0.00155950300002,891
890,37.0,0.00158088700002,901
900,37.0,0.00159413900002,911
910,37.0,0.00160498200002,921
920,41.0,0.00161552300002,931
930,41.0,0.00163811200002,941
940,44.0,0.00169955200002,951
950,44.0,0.00171370700002,961
960,44.0,0.00174442700002,971
970,44.0,0.00176551000002,981
980,44.0,0.00178177400002,991
990,44.0,0.00179683200002,1001
1000,44.0,0.00181249300002,1011
1010,44.0,0.00182935900002,1021
1020,44.0,0.00185797100002,1031
1030,44.0,0.00187845100002,1041
1040,44.0,0.00189832900002,1051
1050,45.0,0.00192031400002,1061
1060,45.0,0.00193989000002,1071
1070,45.0,0.00196157500002,1081
1080,45.0,0.00198386200002,1091
1090,45.0,0.00199952300002,1101
1100,45.0,0.00201096800002,1111
1110,45.0,0.00202271400002,1121
1120,45.0,0.00204379600002,1131
1130,46.0,0.00205704800002,1141
1140,46.0,0.00206849300002,1151
1150,46.0,0.00210071900002,1161
1160,48.0,0.00211939200002,1171
1170,48.0,0.00213354700002,1181
1180,48.0,0.00214679900002,1191
1190,48.0,0.00216818300002,1201
1200,49.0,0.00218324200002,1211
1210,49.0,0.00219739700002,1221
1220,49.0,0.00222088900002,1231
1230,49.0,0.00223715300002,1241
1240,49.0,0.00225462100002,1251
1250,49.0,0.00228745000002,1261
1260,49.0,0.00230943600002,1271
1270,49.0,0.00232359200002,1281
1280,49.0,0.00235160100002,1291
1290,49.0,0.00237659900001,1301
1300,49.0,0.00239918800001,1311
1310,49.0,0.00242900400001,1321
1320,49.0,0.00245219400001,1331
1330,49.0,0.00246996300001,1341
1340,49.0,0.00250279100001,1351
1350,49.0,0.00252598200001,1361
1360,49.0,0.00254074000001,1371
1370,49.0,0.00256844800001,1381
1380,49.0,0.00259103600001,1391
1390,49.0,0.002608806,1401
1400,49.0,0.002627178,1411
1410,49.0,0.002650068,1421
1420,49.0,0.002670247,1431
1430,49.0,0.00270397900001,1441
1440,49.0,0.00272596500001,1451
1450,49.0,0.00274222800001,1461
1460,49.0,0.002756384,1471
1470,49.0,0.00277837000001,1481
1480,50.0,0.002798549,1491
1490,50.0,0.00281662,1501
1500,50.0,0.002840413,1511
1510,52.0,0.002856977,1521
1520,52.0,0.002872337,1531
1530,52.0,0.002901852,1541
1540,53.0,0.002919321,1551
1550,53.0,0.002941307,1561
1560,53.0,0.002975039,1571
1570,56.0,0.002995218,1581
1580,56.0,0.003009976,1591
1590,57.0,0.003025939,1601
1600,57.0,0.003047925,1611
1610,57.0,0.003065996,1621
1620,57.0,0.003086777,1631
1630,57.0,0.003109967,1641
1640,57.0,0.003129243,1651
1650,57.0,0.003144905,1661
1660,57.0,0.003170807,1671
1670,57.0,0.003193396,1681
1680,57.0,0.003208154,1691
1690,57.0,0.003237067,1701
1700,57.0,0.003259354,1711
1710,57.0,0.003275317,1721
1720,57.0,0.003300917,1731
1730,57.0,0.003323204,1741
1740,57.0,0.003337962,1751
1750,57.0,0.003372296,1761
1760,57.0,0.003397293,1771
1770,57.0,0.003415665,1781
1780,57.0,0.003439759,1791
1790,57.0,0.00346054,1801
1800,57.0,0.0034759,1811
1810,57.0,0.003509933,1821
1820,58.0,0.003533726,1831
1830,60.0,0.003550592,1841
1840,60.0,0.003581613,1851
1850,60.0,0.003603298,1861
1860,60.0,0.003620767,1871
1870,60.0,0.00364968,1881
1880,65.0,0.003669859,1891
1890,65.0,0.003688532,1901
1900,65.0,0.003718951,1911
1910,65.0,0.003740334,1921
1920,65.0,0.003756297,1931
1930,65.0,0.003796655,1941
1940,65.0,0.003817136,1951
1950,65.0,0.003835206,1961
1960,65.0,0.003861108,1971
1970,65.0,0.003878878,1981
1980,65.0,0.003893334,1991
1990,65.0,0.003926163,2001
2000,65.0,0.003946342,2011
2010,65.0,0.003966822,2021
2020,65.0,0.003999651,2031
2030,65.0,0.004021034,2041
2040,65.0,0.004036996,2051
2050,65.0,0.004051151,2061
2060,66.0,0.004072836,2071
2070,66.0,0.004095424,2081
2080,66.0,0.004121627,2091
2090,66.0,0.004139999,2101
2100,67.0,0.004156263,2111
2110,67.0,0.004171322,2121
2120,67.0,0.004194513,2131
2130,67.0,0.004208367,2141
2140,67.0,0.004222823,2151
2150,67.0,0.004261374,2161
2160,68.0,0.00427733699999,2171
2170,68.0,0.004291191,2181
2180,68.0,0.004318899,2191
2190,68.0,0.004338476,2201
2200,70.0,0.004353535,2211
2210,71.0,0.004383351,2221
2220,72.0,0.004401121,2231
2230,72.0,0.004412565,2241
2240,72.0,0.004443587,2251
2250,72.0,0.004464369,2261
2260,72.0,0.004478524,2271
2270,72.0,0.004506835,2281
2280,72.0,0.004527917,2291
2290,72.0,0.004546288,2301
2300,72.0,0.004571285,2311
2310,72.0,0.004589054,2321
2320,72.0,0.004606221,2331
2330,72.0,0.004630315,2341
2340,72.0,0.004652301,2351
2350,72.0,0.004667058,2361
2360,72.0,0.00469055,2371
2370,74.0,0.004707416,2381
2380,77.0,0.004722174,2391
2390,78.0,0.004744763,2401
2400,78.0,0.004765544,2411
2410,78.0,0.004781506,2421
2420,78.0,0.004804697,2431
2430,78.0,0.00482096,2441
2440,78.0,0.004836018,2451
2450,78.0,0.004858907,2461
2460,78.0,0.004875471,2471
2470,78.0,0.004894144,2481
2480,78.0,0.004923659,2491
2490,80.0,0.004945645,2501
2500,80.0,0.004966125,2511
2510,80.0,0.005000158,2521
2520,80.0,0.005022445,2531
2530,80.0,0.005039612,2541
2540,80.0,0.00507214,2551
2550,80.0,0.005095029,2561
2560,80.0,0.005112196,2571
2570,81.0,0.005126652,2581
2580,81.0,0.005150746,2591
2590,81.0,0.005168214,2601
2600,81.0,0.005180863,2611
2610,81.0,0.005211583,2621
2620,81.0,0.005233267,2631
2630,81.0,0.005248627,2641
2640,81.0,0.005266396,2651
2650,81.0,0.005290792,2661
2660,82.0,0.005307658,2671
2670,83.0,0.005323319,2681
2680,83.0,0.005348316,2691
2690,83.0,0.005366386,2701
2700,83.0,0.005381444,2711
2710,83.0,0.005407947,2721
2720,85.0,0.005428428,2731
2730,85.0,0.005444993,2741
2740,86.0,0.005466075,2751
2750,86.0,0.005485652,2761
2760,86.0,0.005499807,2771
2770,86.0,0.005524202,2781
2780,86.0,0.00554408,2791
2790,86.0,0.005563355,2801
2800,86.0,0.005588353,2811
2810,86.0,0.005609436,2821
2820,86.0,0.005636241,2831
2830,86.0,0.00565642,2841
2840,86.0,0.005674791,2851
2850,86.0,0.005699789,2861
2860,86.0,0.005719065,2871
2870,86.0,0.005743159,2881
2880,86.0,0.005762735,2891
2890,86.0,0.005780505,2901
2900,86.0,0.0058049,2911
2910,86.0,0.005822669,2921
2920,86.0,0.005844052,2931
2930,86.0,0.005878687,2941
2940,86.0,0.005900974,2951
2950,86.0,0.005916936,2961
2960,86.0,0.005944645,2971
2970,86.0,0.005965727,2981
2980,87.0,0.005980786,2991
2990,87.0,0.006010301,3001
3000,87.0,0.006028672,3011
3010,87.0,0.006045236,3021
3020,87.0,0.006078967,3031
3030,87.0,0.006100049,3041
3040,87.0,0.006114806,3051
3050,87.0,0.006147936,3061
3060,87.0,0.006168115,3071
3070,87.0,0.006183173,3081
3080,87.0,0.006223832,3091
3090,87.0,0.006244613,3101
3100,87.0,0.00625846699999,3111
3110,88.0,0.006302138,3121
3120,88.0,0.00632171399999,3131
3130,88.0,0.00633586999999,3141
3140,88.0,0.006369903,3151
3150,88.0,0.006388877,3161
3160,88.0,0.00640483899999,3171
3170,89.0,0.006434355,3181
3180,89.0,0.006455438,3191
3190,89.0,0.006469895,3201
3200,89.0,0.006497603,3211
3210,89.0,0.006519288,3221
3220,89.0,0.006535552,3231
3230,91.0,0.006560249,3241
3240,91.0,0.006582837,3251
3250,91.0,0.006600606,3261
3260,91.0,0.006624098,3271
3270,91.0,0.006643675,3281
3280,91.0,0.00665783099999,3291
3290,91.0,0.006688551,3301
3300,91.0,0.006710838,3311
3310,91.0,0.006726499,3321
3320,91.0,0.00675751999999,3331
3330,91.0,0.00677709699999,3341
3340,91.0,0.00679245699999,3351
3350,91.0,0.00681956299999,3361
3360,91.0,0.00683913899999,3371
3370,91.0,0.00685720999999,3381
3380,91.0,0.00688130399999,3391
3390,91.0,0.00689847099999,3401
3400,91.0,0.00691262699999,3411
3410,91.0,0.00694093799999,3421
3420,91.0,0.00696081599999,3431
3430,91.0,0.00697948899999,3441
3440,91.0,0.00701291999999,3451
3450,91.0,0.00703520699999,3461
3460,91.0,0.00705207299999,3471
3470,91.0,0.00708700899999,3481
3480,92.0,0.00710959699999,3491
3490,92.0,0.00712465599999,3501
3500,93.0,0.00715115899999,3511
3510,93.0,0.00717043399999,3521
3520,93.0,0.00718549299999,3531
3530,93.0,0.00720838199998,3541
3540,93.0,0.00722795799998,3551
3550,93.0,0.00724572699998,3561
3560,93.0,0.00729090399998,3571
3570,93.0,0.00732403399998,3581
3580,93.0,0.00735023699998,3591
3590,93.0,0.00737493399998,3601
3600,93.0,0.00739330499998,3611
3610,93.0,0.00740625599997,3621
3620,93.0,0.00742071299998,3631
3630,93.0,0.00744059099998,3641
3640,93.0,0.00745745699998,3651
3650,93.0,0.00748155099998,3661
3660,93.0,0.00750353699998,3671
3670,94.0,0.00751678899998,3681
3680,94.0,0.00753937699998,3691
3690,94.0,0.00756045899998,3701
3700,94.0,0.00757913199998,3711
3710,94.0,0.00760111799998,3721
3720,94.0,0.00761768299997,3731
3730,94.0,0.00763996999997,3741
3740,94.0,0.00766376299997,3751
3750,94.0,0.00768544799997,3761
3760,94.0,0.00771074699997,3771
3770,97.0,0.00773484099996,3781
3780,97.0,0.00775652599996,3791
3790,97.0,0.00778001799996,3801
3800,99.0,0.00780712399996,3811
3810,99.0,0.00783061599996,3821
3820,99.0,0.00785350599996,3831
3830,99.0,0.00787187799996,3841
3840,99.0,0.00790922399996,3851
3850,99.0,0.00792879999996,3861
3860,99.0,0.00794506299996,3871
3870,99.0,0.00796945899996,3881
3880,99.0,0.00798722799996,3891
3890,99.0,0.00801614099996,3901
3900,99.0,0.00803481399996,3911
3910,99.0,0.00805107699996,3921
3920,99.0,0.00807486999996,3931
3930,99.0,0.00809293999996,3941
3940,99.0,0.00812034699996,3951
3950,99.0,0.00814293499996,3961
3960,99.0,0.00815829499996,3971
3970,99.0,0.00818058199996,3981
3980,99.0,0.00819774899996,3991
3990,99.0,0.00822816799996,4001
4000,99.0,0.00824714299996,4011
4010,99.0,0.00826099699996,4021
4020,99.0,0.00827334599996,4031
4030,99.0,0.00829623499996,4041
4040,99.0,0.00831852199996,4051
4050,99.0,0.00834382099996,4061
4060,99.0,0.00836430099996,4071
4070,99.0,0.00838899699996,4081
4080,99.0,0.00841278999996,4091
4090,99.0,0.00843477599996,4101
4100,99.0,0.00845073899996,4111
4110,99.0,0.00847001499996,4121
4120,99.0,0.00849410899996,4131
4130,99.0,0.00851097499996,4141
4140,99.0,0.00852784099996,4151
4150,99.0,0.00855042899996,4161
4160,99.0,0.00856578899996,4171
4170,99.0,0.00859530499996,4181
