iterations,fitness,time,fevals
0,19.0,0.000861067000017,800
10,24.0,0.00179321100001,1502
20,24.0,0.002625064,2214
30,23.0,0.00336023900002,2924
40,25.0,0.00407794500001,3634
50,26.0,0.00471824800002,4331
60,27.0,0.005315483,5010
70,28.0,0.005941028,5706
80,28.0,0.00654398500001,6405
90,28.0,0.00711411399999,7104
100,29.0,0.007670088,7805
110,30.0,0.008255276,8505
120,30.0,0.00884196999999,9202
130,29.0,0.00939944999999,9900
140,30.0,0.010093062,10596
150,29.0,0.010671022,11282
160,29.0,0.011245368,11989
170,30.0,0.011789897,12681
180,30.0,0.012440742,13379
190,33.0,0.013004847,14070
200,33.0,0.013573169,14793
210,31.0,0.014281238,15502
220,31.0,0.014842935,16202
230,33.0,0.015428725,16910
240,34.0,0.015993131,17619
250,33.0,0.016592173,18303
260,33.0,0.017173446,19011
270,32.0,0.017758032,19715
280,33.0,0.018437489,20399
290,34.0,0.019181699,21095
300,33.0,0.019769598,21791
310,33.0,0.020525252,22506
320,36.0,0.021113151,23200
330,37.0,0.0216591860001,23901
340,40.0,0.022197993,24591
350,39.0,0.022733486,25294
360,38.0,0.023271992,25995
370,38.0,0.0238186300001,26687
380,39.0,0.02444779,27396
390,38.0,0.0250061740001,28103
400,37.0,0.025528416,28799
410,39.0,0.026050056,29506
420,39.0,0.0265997050001,30212
430,40.0,0.02714303,30905
440,39.0,0.0276791260001,31605
450,40.0,0.0282736510001,32287
460,40.0,0.028819686,32986
470,40.0,0.029344639,33685
480,40.0,0.029866881,34373
490,41.0,0.030432192,35075
500,41.0,0.030967384,35769
510,40.0,0.0314899270001,36460
520,40.0,0.032146494,37156
530,40.0,0.0326892160001,37837
540,40.0,0.0332168800001,38541
550,41.0,0.033734905,39234
560,42.0,0.034300216,39928
570,43.0,0.034862214,40614
580,44.0,0.035398611,41302
590,41.0,0.036041022,41989
600,42.0,0.036593382,42681
610,42.0,0.037135803,43380
620,42.0,0.037680031,44101
630,43.0,0.038286,44809
640,42.0,0.038868778,45492
650,43.0,0.039419933,46204
660,45.0,0.040050599,46893
670,44.0,0.040618319,47596
680,44.0,0.041183931,48301
690,45.0,0.041762192,48995
700,44.0,0.042310938,49683
710,43.0,0.044907992,50376
720,46.0,0.04545222,51078
730,47.0,0.045992533,51786
740,47.0,0.046548206,52487
750,48.0,0.047295126,53183
760,48.0,0.047849293,53886
770,46.0,0.048428156,54587
780,54.0,0.049003104,55285
790,51.0,0.049574739,55976
800,54.0,0.050135833,56684
810,54.0,0.050705661,57393
820,53.0,0.051301391,58101
830,54.0,0.051841403,58796
840,53.0,0.052471165,59498
850,51.0,0.053132551,60193
860,52.0,0.053676779,60901
870,52.0,0.054305035,61600
880,51.0,0.054877574,62304
890,51.0,0.055415478,63007
900,51.0,0.056038614,63719
910,52.0,0.056583745,64411
920,51.0,0.057168029,65113
930,52.0,0.057807128,65820
940,52.0,0.058378462,66516
950,54.0,0.058988648,67220
960,52.0,0.059621422,67915
970,56.0,0.06015029,68607
980,57.0,0.060749031,69318
990,57.0,0.061518841,70017
1000,58.0,0.062074213,70702
1010,61.0,0.062621152,71380
1020,61.0,0.063204231,72086
1030,59.0,0.063736111,72769
1040,59.0,0.064276424,73477
1050,59.0,0.064845048,74174
1060,60.0,0.065376626,74866
