iterations,fitness,time,fevals
0,21.0,1.65640000001e-05,11
10,21.0,7.16789999999e-05,21
20,21.0,9.99900000003e-05,31
30,21.0,0.000117157,41
40,21.0,0.000132517,51
50,21.0,0.000174682,61
60,21.0,0.000201486,71
70,21.0,0.000218653,81
80,21.0,0.000237627,91
90,21.0,0.000275575,101
100,21.0,0.000302681,111
110,21.0,0.000327076,121
120,21.0,0.000366531,131
130,21.0,0.000393336,141
140,21.0,0.000409901,151
150,21.0,0.000425562,161
160,21.0,0.000447247,171
170,21.0,0.000474654,181
180,21.0,0.000496941,191
190,21.0,0.000515313,201
200,21.0,0.000548744,211
210,21.0,0.000573139,221
220,21.0,0.000590005,231
230,21.0,0.00060657,241
240,21.0,0.000661987,251
250,21.0,0.000689093,261
260,21.0,0.000705055,271
270,21.0,0.000732461999999,281
280,21.0,0.000762881,291
290,21.0,0.000787277,301
300,21.0,0.000803541,311
310,21.0,0.000818901,321
320,21.0,0.000862873,331
330,21.0,0.000888171999999,341
340,21.0,0.000907747999999,351
350,21.0,0.000928227999999,361
360,21.0,0.001020087,371
370,21.0,0.001047193,381
380,21.0,0.001070685,391
390,21.0,0.001114356,401
400,21.0,0.001153208,411
410,21.0,0.001189651,421
420,21.0,0.001205915,431
430,21.0,0.001220673,441
440,21.0,0.001249285,451
450,21.0,0.001268259,461
460,21.0,0.001298979,471
470,21.0,0.001315845,481
480,21.0,0.001344155,491
490,21.0,0.001359515,501
500,21.0,0.001375778,511
510,21.0,0.001390535,521
520,21.0,0.001419147,531
530,21.0,0.001436916,541
540,21.0,0.001451673,551
550,21.0,0.001466732,561
560,21.0,0.001492935,571
570,21.0,0.001509801,581
580,21.0,0.001524258,591
590,21.0,0.00155287,601
600,21.0,0.00157094,611
610,21.0,0.001586602,621
620,21.0,0.001601661,631
630,21.0,0.001631477,641
640,21.0,0.001666112,651
650,22.0,0.00168087,661
660,26.0,0.001725143,671
670,27.0,0.00174984,681
680,27.0,0.001764598,691
690,28.0,0.001779355,701
700,28.0,0.001807365,711
710,29.0,0.001837181,721
720,29.0,0.001858564,731
730,29.0,0.001905547,741
740,29.0,0.001932954,751
750,29.0,0.001948916,761
760,29.0,0.001965481,771
770,29.0,0.002003128,781
780,29.0,0.00202933,791
790,29.0,0.002054027,801
800,29.0,0.002078723,811
810,29.0,0.002113057,821
820,29.0,0.002135646,831
830,29.0,0.002154319,841
840,29.0,0.002173895,851
850,29.0,0.002217265,861
860,29.0,0.002250395,871
870,33.0,0.00227991,881
880,33.0,0.00233111,891
890,33.0,0.002360324,901
900,33.0,0.002378094,911
910,33.0,0.002394658,921
920,33.0,0.002427486,931
930,33.0,0.002454893,941
940,33.0,0.002478686,951
950,33.0,0.002504888,961
960,33.0,0.002548258,971
970,33.0,0.002577472,981
980,33.0,0.002604277,991
990,33.0,0.002640418,1001
1000,33.0,0.002678668,1011
1010,33.0,0.002703666,1021
1020,33.0,0.002724447,1031
1030,33.0,0.002798838,1041
1040,33.0,0.002826245,1051
1050,33.0,0.002845822,1061
1060,33.0,0.002879554,1071
1070,33.0,0.002900335,1081
1080,33.0,0.002918406,1091
1090,33.0,0.00297051,1101
1100,33.0,0.003005748,1111
1110,33.0,0.003025324,1121
1120,33.0,0.003043696,1131
1130,33.0,0.003077729,1141
1140,33.0,0.003099112,1151
