iterations,fitness,time,fevals
0,30.0,0.073666235,1000
10,36.0,0.135556727,2100
20,35.0,0.189169051,3200
30,35.0,0.23836581,4300
40,44.0,0.287236996,5400
50,47.0,0.336647592,6500
60,44.0,0.38575701,7600
70,39.0,0.43374695,8700
80,35.0,0.481874529,9800
90,37.0,0.530383399,10900
100,33.0,0.578951601,12000
110,33.0,0.624521881,13100
120,34.0,0.674666145,14200
130,35.0,0.719609675,15300
140,35.0,0.765704606,16400
150,33.0,0.812482005,17500
160,38.0,0.859517213,18600
170,39.0,0.908280578,19700
180,39.0,0.955179654,20800
190,40.0,1.002641329,21900
200,41.0,1.04893564,23000
210,39.0,1.093683705,24100
220,37.0,1.138745597,25200
230,48.0,1.184223114,26300
240,41.0,1.231625156,27400
250,40.0,1.279864773,28500
260,39.0,1.327180679,29600
270,39.0,1.37361835,30700
280,38.0,1.418905522,31800
290,42.0,1.465036595,32900
300,44.0,1.512557602,34000
310,38.0,1.560510799,35100
320,41.0,1.609421138,36200
330,40.0,1.657792971,37300
340,42.0,1.705213987,38400
350,41.0,1.75114839,39500
360,42.0,1.798462187,40600
370,39.0,1.844797458,41700
380,40.0,1.891428184,42800
390,41.0,1.938154383,43900
400,45.0,1.986743667,45000
410,44.0,2.031932656,46100
420,44.0,2.091178809,47200
430,43.0,2.137318315,48300
440,44.0,2.183035268,49400
450,44.0,2.227010511,50500
460,45.0,2.273009066,51600
470,45.0,2.317632443,52700
480,46.0,2.36239406,53800
490,46.0,2.408986235,54900
500,45.0,2.4549875,56000
510,53.0,2.502359424,57100
520,43.0,2.550110531,58200
530,45.0,2.595557629,59300
540,45.0,2.641814293,60400
550,43.0,2.688901303,61500
560,44.0,2.735608829,62600
570,42.0,2.782143479,63700
580,44.0,2.82831491,64800
590,46.0,2.876025358,65900
600,56.0,2.926315392,67000
610,58.0,2.974821852,68100
620,59.0,3.021209829,69200
630,66.0,3.066532842,70300
640,59.0,3.110092159,71400
650,58.0,3.152457006,72500
660,59.0,3.194826972,73600
670,59.0,3.238507061,74700
680,60.0,3.286112097,75800
690,59.0,3.330357797,76900
700,60.0,3.376453933,78000
710,60.0,3.422004637,79100
720,64.0,3.467280967,80200
730,60.0,3.51200313,81300
740,59.0,3.555153447,82400
750,60.0,3.598507059,83500
760,60.0,3.642148598,84600
770,60.0,3.685290181,85700
780,60.0,3.730942682,86800
790,59.0,3.774644456,87900
800,60.0,3.819468418,89000
810,60.0,3.862917805,90100
820,59.0,3.906214796,91200
830,60.0,3.950710474,92300
840,60.0,4.0081595,93400
850,60.0,4.05265819,94500
860,60.0,4.098385082,95600
870,60.0,4.141962168,96700
880,60.0,4.185745561,97800
890,60.0,4.229598225,98900
900,62.0,4.273991202,100000
910,60.0,4.318054991,101100
920,71.0,4.36218022,102200
930,60.0,4.405845552,103300
940,60.0,4.450159017,104400
950,60.0,4.495071224,105500
960,60.0,4.539231692,106600
970,59.0,4.582328099,107700
980,59.0,4.626565066,108800
990,60.0,4.670329786,109900
1000,59.0,4.714785106,111000
1010,59.0,4.759626536,112100
1020,59.0,4.804031258,113200
1030,60.0,4.847248136,114300
1040,63.0,4.890138838,115400
1050,60.0,4.932963884,116500
1060,60.0,4.976196122,117600
1070,60.0,5.020278283,118700
1080,60.0,5.065023336,119800
1090,60.0,5.109822902,120900
1100,59.0,5.154851665,122000
1110,60.0,5.199399447,123100
1120,60.0,5.243938193,124200
1130,60.0,5.288704629,125300
1140,61.0,5.332981351,126400
1150,59.0,5.377222534,127500
1160,60.0,5.421217957,128600
1170,60.0,5.466288884,129700
1180,59.0,5.509995778,130800
1190,60.0,5.553032552,131900
1200,60.0,5.597041828,133000
1210,59.0,5.639926507,134100
1220,59.0,5.68235942,135200
1230,60.0,5.725373003,136300
1240,60.0,5.771262832,137400
1250,62.0,5.814412548,138500
1260,60.0,5.857920364,139600
