iterations,fitness,time,fevals
0,15.0,1.47580000007e-05,11
10,16.0,2.86119999995e-05,21
20,16.0,4.15619999998e-05,31
30,16.0,5.54160000004e-05,41
40,16.0,8.10160000011e-05,51
50,16.0,0.000104207000001,61
60,16.0,0.000117458000002,71
70,16.0,0.000127397000004,81
80,16.0,0.000164141000004,91
90,19.0,0.000186127000005,101
100,21.0,0.000199680000003,111
110,21.0,0.000212028000004,121
120,21.0,0.000244555000004,131
130,21.0,0.000268046000004,141
140,21.0,0.000281599000003,151
150,21.0,0.000293647000003,161
160,21.0,0.000321657000004,171
170,21.0,0.000341836000004,181
180,21.0,0.000365629000003,191
190,21.0,0.000386410000003,201
200,22.0,0.000399360000001,211
210,23.0,0.000411407000001,221
220,24.0,0.000437911000001,231
230,24.0,0.000453873,241
240,24.0,0.000470438000001,251
250,24.0,0.000484593000001,261
260,24.0,0.000508386000002,271
270,24.0,0.000525855000001,281
280,24.0,0.000537300000001,291
290,24.0,0.000549347,301
300,24.0,0.000587295000001,311
310,24.0,0.000608377000001,321
320,24.0,0.000624942,331
330,24.0,0.000661083000001,341
340,24.0,0.000682466000001,351
350,24.0,0.000694813999999,361
360,24.0,0.000707161999999,371
370,24.0,0.000758060999999,381
380,24.0,0.000780046999999,391
390,24.0,0.0007936,401
400,24.0,0.000812573999999,411
410,24.0,0.000839077,421
420,24.0,0.000859255,431
430,24.0,0.000882746999999,441
440,24.0,0.000899612999998,451
450,24.0,0.000924007999998,461
460,24.0,0.000939669999998,471
470,24.0,0.000952319999996,481
480,25.0,0.000965269999996,491
490,25.0,0.000989363999997,501
500,26.0,0.001009543,511
510,26.0,0.001023398,521
520,26.0,0.001037252,531
530,26.0,0.001065261,541
540,26.0,0.001084838,551
550,26.0,0.001102909,561
560,26.0,0.00111586,571
570,26.0,0.001157724,581
580,26.0,0.001178204,591
590,26.0,0.001191757,601
600,26.0,0.001204707,611
610,26.0,0.001230307,621
620,28.0,0.001252293,631
630,28.0,0.001270665,641
640,29.0,0.001299578,651
650,29.0,0.001325178,661
660,30.0,0.001344152,671
