steps,time,reward,delta,converged
1,0.017589221000093858,0.0,0,False
2,0.02035250099993391,0.0,0,False
3,0.006159027999956379,0.0,0,False
4,0.024421374999974432,0.0,0,False
5,0.00948640899991915,0.0,0,False
6,0.0027509330000157206,0.0,0,False
7,0.014055233000021872,0.0,0,False
8,0.004813076999994337,0.0,0,False
9,0.012113558000010016,0.0,0,False
10,0.0043763730000137,0.0,0,False
11,0.0036541560000387108,0.0,0,False
12,0.006682470999976431,0.0,0,False
13,0.015975524999930713,0.0,0,False
14,0.01382844899990232,0.0,0,False
15,0.01124888499998633,0.0,0,False
16,0.004124289999936082,0.0,0,False
17,0.010033342999918204,0.0,0,False
18,0.0038384749999522683,0.0,0,False
19,0.01040047499998309,0.0,0,False
20,0.00669301200002792,0.0,0,False
21,0.003611690999946404,0.0,0,False
22,0.014651861000061217,0.0,0,False
23,0.008607881999978417,0.0,0,False
24,0.005235324999944169,0.0,0,False
25,0.013611904000072172,0.0,0,False
26,0.004450162000011915,0.0,0,False
27,0.001561592000030032,0.0,0,False
28,0.010444747999940773,0.0,0,False
29,0.011893700999962675,0.0,0,False
30,0.006497849999959726,0.0,0,False
31,0.0015543639999577863,0.0,0,False
32,0.02303807800001323,0.0,0,False
33,0.0242349480000712,0.0,0,False
34,0.005018177000010837,0.0,0,False
35,0.0016483310000694473,0.0,0,False
36,0.014551268999980493,0.0,0,False
37,0.004213437999965208,0.0,0,False
38,0.02315915099995891,0.0,0,False
39,0.005989467000063087,0.0,0,False
40,0.02429668800004947,0.0,0,False
41,0.004657972000018162,0.0,0,False
42,0.01166420599997764,0.0,0,False
43,0.007985955999970429,0.0,0,False
44,0.002181409999934658,0.0,0,False
45,0.00642737499993018,0.0,0,False
46,0.005712987999913821,0.0,0,False
47,0.01893848400004572,0.0,0,False
48,0.018286139999986517,0.0,0,False
49,0.014141067999958068,0.0,0,False
50,0.007021592999990389,0.0,0,False
51,0.02067716700003075,0.0,0,False
52,0.004624239999998281,0.0,0,False
53,0.018630684000072506,0.0,0,False
54,0.015802952000058212,0.0,0,False
55,0.006974008000042886,0.0,0,False
56,0.008209125999997013,0.0,0,False
57,0.00340418000007503,0.0,0,False
58,0.007765193999944131,0.0,0,False
59,0.0034005669999714883,0.0,0,False
60,0.009894802999951935,0.0,0,False
61,0.024130440000021736,0.0,0,False
62,0.00704056799997943,0.0,0,False
63,0.0015968300000395175,0.0,0,False
64,0.004601050000019313,0.0,0,False
65,0.007941683000012745,0.0,0,False
66,0.007357102000014493,0.0,0,False
67,0.01843823300009717,0.0,0,False
68,0.01291287700007615,0.0,0,False
69,0.006581877999906283,0.0,0,False
70,0.005798219999974208,0.0,0,False
71,0.024895423999964805,0.0,0,False
72,0.008013363000031859,0.0,0,False
73,0.014086254999938319,0.0,0,False
74,0.005357000000003609,0.0,0,False
75,0.00745799599997099,0.0,0,False
76,0.0047365789999958,0.0,0,False
77,0.024302410999894164,0.0,0,False
78,0.0065285700000004,0.0,0,False
79,0.005322363999994195,0.0,0,False
80,0.006854742999962582,0.0,0,False
81,0.00429867100001502,0.0,0,False
82,0.005649439999956485,0.0,0,False
83,0.005244360000006054,0.0,0,False
84,0.002974404000042341,0.0,0,False
85,0.011478682000074514,0.0,0,False
86,0.015673446000050717,0.0,0,False
87,0.0025048719999176683,0.0,0,False
88,0.009731265000027634,0.0,0,False
89,0.003492725999990398,0.0,0,False
90,0.018891199999984565,0.0,0,False
91,0.011271774000078949,0.0,0,False
92,0.012330705999943348,0.0,0,False
