episode,length,time,reward,delta
0,36.0,0.0019440849999909915,0.0,0.0
1,227.0,0.011066072000062377,0.0,0.0
2,40.0,0.002027508999958627,0.0,0.0
3,94.0,0.004581473000030201,0.0,0.0
4,101.0,0.004957641000032709,0.0,0.0
5,25.0,0.0013058939999837094,0.0,0.0
6,137.0,0.006653255999935936,0.0,0.0
7,58.0,0.0029358540000430366,0.0,0.0
8,151.0,0.007340537000004588,0.0,0.0
9,217.0,0.010664605999977539,0.0,0.0
10,165.0,0.008042577000082929,0.0,0.0
11,65.0,0.003207814999996117,0.0,0.0
12,176.0,0.008578066000040963,0.0,0.0
13,84.0,0.004098991000091701,0.0,0.0
14,92.0,0.004460401999949681,0.0,0.0
15,400.0,0.019345974000088972,0.0,0.0
16,84.0,0.004113447999998243,0.0,0.0
17,408.0,0.019848033000016585,0.0,0.0
18,112.0,0.005500357999949301,0.0,0.0
19,78.0,0.003833354999983385,0.0,0.0
20,500.0,0.024363247999986015,0.0,0.0
21,459.0,0.022343569000099706,0.0,0.0
22,192.0,0.009231615000089732,0.0,0.0
23,62.0,0.003076200999998946,0.0,0.0
24,352.0,0.017031745999929626,0.0,0.0
25,481.0,0.02318776300000991,0.0,0.0
26,225.0,0.010923917000013716,0.0,0.0
27,188.0,0.009168971000008241,0.0,0.0
28,50.0,0.002451866000001246,0.0,0.0
29,266.0,0.012883360999921933,0.0,0.0
30,217.0,0.01054082300004211,0.0,0.0
31,393.0,0.0189306539999734,0.0,0.0
32,49.0,0.0024003639999818915,0.0,0.0
33,226.0,0.010837178999963726,0.0,0.0
34,500.0,0.02420814300000984,0.0,0.0
35,232.0,0.011219067999945764,0.0,0.0
36,158.0,0.007655868000028931,0.0,0.0
37,43.0,0.0021696640000072875,0.0,0.0
38,168.0,0.008142866999946818,0.0,0.0
39,500.0,0.024241573999916,0.0,0.0
40,179.0,0.008665708000080485,0.0,0.0
41,47.0,0.0023443460000862615,0.0,0.0
42,46.0,0.0022512829999641326,0.0,0.0
43,52.0,0.002538001999937478,0.0,0.0
44,36.0,0.0018398780000552506,0.0,0.0
45,135.0,0.006562000999906559,0.0,0.0
46,78.0,0.003796612000087407,0.0,0.0
47,458.0,0.02202944300006493,0.0,0.0
48,81.0,0.003950209999970866,0.0,0.0
49,500.0,0.024175615999979527,0.0,0.0
50,172.0,0.009631876999947053,0.0,0.0
51,141.0,0.0068972080000548885,0.0,0.0
52,118.0,0.005784968999932971,0.0,0.0
53,301.0,0.014592228000083196,0.0,0.0
54,145.0,0.007042676000082793,0.0,0.0
55,418.0,0.02023022499997751,0.0,0.0
56,387.0,0.01907401299990852,0.0,0.0
57,153.0,0.007463717999939945,0.0,0.0
58,354.0,0.01712691700004143,0.0,0.0
59,120.0,0.005837675000066156,0.0,0.0
60,68.0,0.0033559920000243437,0.0,0.0
61,96.0,0.00465767099990444,0.0,0.0
62,22.0,0.0011134439999977985,0.0,0.0
63,172.0,0.0083446549999735,0.0,0.0
64,97.0,0.0046862820000797,0.0,0.0
65,320.0,0.015423170000076425,0.0,0.0
66,226.0,0.010921206999910282,0.0,0.0
