steps,time,reward,delta,converged
1,0.025279723000039667,-6.532934131736527,0,False
2,0.00924215700001696,-5.316939890710382,100.0,False
3,0.024935481000056825,-6.173640167364017,100.0,False
4,0.0014757579999695736,2.8846153846153846,100.0,False
5,0.002284110999880795,1.2444444444444445,100.0,False
6,0.0017486220001501351,1.8857142857142857,100.0,False
7,0.0034496579999085952,-0.9710144927536232,100.0,False
8,0.0008595530000548024,5.3125,100.0,False
9,0.0019202920000225276,-0.9459459459459459,100.0,False
10,0.0014079929999297747,-0.9259259259259259,100.0,False
11,0.0009200899999086687,4.611111111111111,100.0,False
12,0.0029668740000943217,-2.6440677966101696,100.0,False
13,0.0010194769999998243,4.05,100.0,False
14,0.003538202999834539,-5.154929577464789,100.0,False
15,0.0010523050000301737,3.8095238095238093,100.0,False
16,0.0017341660000056436,-0.9411764705882353,100.0,False
17,0.0025373999999374064,-2.94,100.0,False
18,0.0026253420001012273,-4.769230769230769,100.0,False
19,0.0007704059999014135,5.733333333333333,100.0,False
20,0.0021735800000897143,-10.162790697674419,100.0,False
21,0.005828337999901123,-6.016949152542373,100.0,False
22,0.0007646840001598321,5.733333333333333,100.0,False
23,0.0011583190000692412,-0.9130434782608695,100.0,False
24,0.0010863379998227174,-0.9,100.0,False
25,0.0016724249999242602,-0.9393939393939394,100.0,False
26,0.0013348079999104812,-0.9259259259259259,100.0,False
27,0.0009917689999383583,4.315789473684211,100.0,False
28,0.0026985280001099454,-2.7636363636363637,100.0,False
29,0.0018209039999419474,-0.9444444444444444,100.0,False
30,0.0008547349998480058,4.9411764705882355,100.0,False
31,0.002842188000158785,-4.5,100.0,False
32,0.0008086550001280557,5.3125,100.0,False
33,0.0009577369999078655,4.315789473684211,100.0,False
34,0.0008032329999423382,5.733333333333333,100.0,False
35,0.0008490130001064244,4.9411764705882355,100.0,False
36,0.0009059340000021621,-0.8888888888888888,100.0,False
37,0.0011420549999456853,3.590909090909091,100.0,False
38,0.0014341950000016368,2.4827586206896552,100.0,False
39,0.0013336019999314885,-0.9259259259259259,100.0,False
40,0.0009480989999701706,4.611111111111111,100.0,False
41,0.0026187159999153664,-2.7962962962962963,100.0,False
42,0.0010450770000716147,4.315789473684211,100.0,False
43,0.0010480889998234488,-0.9047619047619048,100.0,False
44,0.0018552379999619006,-8.972972972972974,100.0,False
45,0.002591008000081274,-6.566037735849057,100.0,False
46,0.0013760689998889575,-0.9259259259259259,100.0,False
47,0.0007523350000155915,5.733333333333333,100.0,False
48,0.0009965879999072058,4.05,100.0,False
49,0.001478166999959285,-0.9310344827586207,100.0,False
50,0.0018675870001061412,-0.9473684210526315,100.0,False
51,0.002463911999939228,-5.0,100.0,False
52,0.0023488639999413863,-3.0208333333333335,100.0,False
53,0.0010544140000092739,3.8095238095238093,100.0,False
54,0.0009471949999806384,4.315789473684211,100.0,False
55,0.0021931559999757155,-3.2045454545454546,100.0,False
56,0.0015796620000401163,-0.9375,100.0,False
57,0.0008508200000960642,4.9411764705882355,100.0,False
58,0.0008965980000539275,4.9411764705882355,100.0,False
59,0.0018702970000958885,-0.9473684210526315,100.0,False
60,0.0007905840000148601,5.733333333333333,100.0,False
61,0.001074593000112145,-0.9047619047619048,100.0,False
62,0.0017386829999850306,-3.7714285714285714,100.0,False
63,0.0009005130000332429,4.9411764705882355,100.0,False
64,0.0018684889998894505,-0.9473684210526315,100.0,False
65,0.0012796930000149587,2.8846153846153846,100.0,False
66,0.0007701050001287513,5.733333333333333,100.0,False
67,0.0010941680000087217,3.590909090909091,100.0,False
68,0.0010438720000820467,3.8095238095238093,100.0,False
69,0.0010869410000395874,3.8095238095238093,100.0,False
70,0.0029180849999193015,-4.322033898305085,100.0,False
71,0.0015365940000720002,-4.129032258064516,100.0,False
72,0.0008026309999422665,5.3125,100.0,False
73,0.0032749770000464196,-2.4696969696969697,100.0,False
74,0.0011550060000899975,-5.217391304347826,100.0,False
75,0.0008975020000434597,4.9411764705882355,100.0,False
76,0.0008526259998689056,4.9411764705882355,100.0,False
77,0.0007538410000051954,5.733333333333333,100.0,False
78,0.002676844000006895,-2.7962962962962963,100.0,False
79,0.0018293369998900744,-0.9444444444444444,100.0,False
80,0.0009405690000221512,4.611111111111111,100.0,False
81,0.0013329999999314168,-0.9259259259259259,100.0,False
82,0.0011911470000995905,3.2083333333333335,100.0,False
83,0.0008803339999303716,4.9411764705882355,100.0,False
84,0.0008029319999423024,5.3125,100.0,False
85,0.0008944900000642519,4.611111111111111,100.0,False
86,0.0009499059999598103,4.611111111111111,100.0,False
87,0.0018266259999109025,-6.297297297297297,100.0,False
88,0.0016209240000080172,-4.03125,100.0,False
89,0.0020985870000913565,-3.255813953488372,100.0,False
90,0.0008565410000755946,4.9411764705882355,100.0,False
91,0.000847205999889411,-0.875,100.0,False
92,0.000900212000033207,-0.8888888888888888,100.0,False
93,0.0023112169999421894,-5.260869565217392,100.0,False
94,0.0012851139999838779,-0.9230769230769231,100.0,False
95,0.0023464539999622502,-3.0638297872340425,100.0,False
96,0.0029232039998987602,-7.566666666666666,100.0,False
97,0.0014730469999904017,-0.9310344827586207,100.0,False
98,0.0012438530000054016,3.2083333333333335,100.0,False
99,0.0007568529999844031,5.733333333333333,100.0,False
100,0.002154605999976411,-0.9534883720930233,100.0,False
101,0.0007529380000050878,5.733333333333333,100.0,False
102,0.003017773000010493,-4.213114754098361,100.0,False
103,0.00109356600000865,-0.9090909090909091,100.0,False
104,0.001040860000102839,4.05,100.0,False
