episode,length,time,reward,delta
0,35.0,0.0019464940000091246,0.0,-0.0007272138889359232
1,29.0,0.0014730470000188234,0.0,-0.0006914313437154349
2,101.0,0.004926017999991927,0.0,-0.00032588364938138884
3,10.0,0.0005966280000109236,0.0,-0.0002552361195147412
4,58.0,0.0028346590000012384,0.0,-0.0001621458718618222
5,27.0,0.001405884000007518,0.0,-0.00012761805975737057
6,15.0,0.0007908849999864742,0.0,-0.00016294182469069442
7,8.0,0.0004526660000010452,0.0,-0.0008313485247521872
8,8.0,0.0004788680000160639,0.0,-0.00017723264671117868
9,21.0,0.0011152509999874383,0.0,-0.00015974281451945182
10,26.0,0.0013083039999912671,0.0,-0.00041567426237609355
11,17.0,0.0008818409999946653,0.0,-0.000582148608314591
12,27.0,0.0013579980000031355,0.0,-0.00035846435606195435
13,7.0,0.00040236999998910505,0.0,4.7350997144040825e-05
14,40.0,0.002007934000005207,1.0,0.9997435000807973
15,14.0,0.0007414930000209097,0.0,-0.00015130047405907665
16,12.0,0.0006424060000256304,0.0,5.040153774208176e-05
17,26.0,0.001353781000005938,0.0,0.00011829964325448393
18,64.0,0.00317197499998656,0.0,-0.0005826636902635091
19,8.0,0.0004957339999975829,0.0,-0.00017923217803097715
20,10.0,0.0005505480000067564,0.0,-0.00013974464262860286
21,56.0,0.002778038000002425,0.0,0.00012252544975326968
22,15.0,0.0007842589999995653,0.0,-7.987140725972591e-05
23,20.0,0.001022188000007418,0.0,0.00016434200657515168
24,22.0,0.0011553070000047683,0.0,-0.0003045136242105745
25,9.0,0.0004942280000079791,0.0,-0.0006263972566425368
26,73.0,0.0035659119999991162,0.0,-0.0004485602001669762
27,22.0,0.0011191659999951753,0.0,2.875916397498146e-05
28,55.0,0.0027301509999801965,0.0,-8.961608901548857e-05
29,10.0,0.0005457299999989118,0.0,0.00019821889413564045
30,8.0,0.0004511600000114413,0.0,-0.0002910743041572955
31,41.0,0.0020591330000172547,0.0,-0.00027667736154938897
32,22.0,0.0011179610000056073,0.0,-0.00033883217486978723
33,10.0,0.0005439219999914258,0.0,8.217100328757586e-05
34,19.0,0.0010155619999920873,0.0,-0.00011491297345048954
35,9.0,0.0004954329999975471,0.0,0.00015555374073183696
36,9.0,0.0004951310000080866,0.0,4.108550164378793e-05
37,9.0,0.0004969390000155727,0.0,-2.6822465659652217e-05
38,37.0,0.0018705970000212346,0.0,5.5046737163426656e-05
39,12.0,0.0006975219999958426,0.0,2.779081481731684e-05
40,20.0,0.0010224890000074538,0.0,0.0002033900836859957
41,29.0,0.001458589999998594,0.0,0.00016313595915168593
42,35.0,0.0017377800000133448,0.0,-2.7306640238484515e-05
43,16.0,0.0008740100000181883,0.0,0.00012815889431749272
44,9.0,0.0004951310000080866,0.0,0.00016135609934871006
45,16.0,0.0008288330000141286,0.0,6.407944715874637e-05
46,8.0,0.0004454379999856428,0.0,0.00013460858175471936
47,20.0,0.0010628460000248197,0.0,6.730429087735968e-05
48,5.0,0.0003020790000221041,0.0,3.3652145438679826e-05
49,36.0,0.0017618729999924199,0.0,-0.00013833868077469446
50,8.0,0.0004894100000001345,0.0,0.0002344045492032306
51,13.0,0.0006806560000143236,0.0,-8.382382396971287e-05
52,16.0,0.0008673839999744359,0.0,2.7523368581713328e-05
53,40.0,0.0020046199999796954,0.0,-6.703938258858873e-05
54,35.0,0.001723023000010926,0.0,0.00021109648804071507
55,11.0,0.000591507000024194,0.0,4.870816073639859e-05
56,8.0,0.0004897110000001703,0.0,0.0001800142901084049
57,17.0,0.0008734079999896949,0.0,7.068543901169206e-05
58,7.0,0.0003987549999919793,0.0,3.534271950584603e-05
59,7.0,0.0003984539999919434,0.0,1.767135975292301e-05
60,21.0,0.0011004929999955948,0.0,-9.269929494303258e-05
61,11.0,0.0005857860000162418,0.0,6.420044308163084e-05
62,13.0,0.0006821620000039275,0.0,-4.191191198485642e-05
63,32.0,0.0016242369999872608,0.0,-2.0955955992428224e-05
64,17.0,0.0008706969999821013,0.0,-1.0477977996214098e-05
65,13.0,0.0006921000000090771,0.0,6.631846586416983e-05
66,8.0,0.00044724500000370426,0.0,0.0001966812844029554
67,6.0,0.00035207299998774033,0.0,9.834064220147769e-05
68,15.0,0.0008300380000036967,0.0,0.0001945652571379515
69,17.0,0.000875817000007828,0.0,0.00017159251979168445
70,8.0,0.0004505579999829479,0.0,0.00022826223869027693
71,24.0,0.0012456599999950413,0.0,0.0001646328696440255
72,13.0,0.0006851729999937106,0.0,-3.9138379053207635e-05
73,41.0,0.00201094499999499,0.0,8.231643482201274e-05
74,37.0,0.0018558410000082404,0.0,-2.8199831428396554e-05
75,5.0,0.00030087400000411435,0.0,0.0002380497536107444
76,11.0,0.0005884959999775674,0.0,3.26646085949307e-06
77,25.0,0.0012947510000174134,0.0,5.202668516953452e-05
78,20.0,0.0010197789999892848,0.0,0.00016276698404583422
79,12.0,0.0006375879999893641,0.0,0.00021973549459618403
80,16.0,0.0008682879999923898,0.0,-2.14276549823502e-05
81,22.0,0.001110131000018555,0.0,-1.4099915714198264e-05
82,56.0,0.002760268999992377,0.0,8.138349202291712e-05
83,24.0,0.0012031939999985752,0.0,0.00012689504640299654
84,14.0,0.000733058999998093,0.0,-7.049957857099132e-06
85,34.0,0.0017257330000006732,0.0,6.344752320149824e-05
86,28.0,0.00139654800000244,0.0,0.00021533913934488095
87,17.0,0.000915873000025158,0.0,6.776305115683268e-05
88,10.0,0.0006038550000084797,0.0,-3.5249789285495795e-06
89,7.0,0.0004026709999891409,0.0,0.00017593999348707896
90,20.0,0.001022188000007418,0.0,8.796999674353946e-05
91,11.0,0.000588193999988107,0.0,0.00023026275407341462
92,24.0,0.0012092180000138342,0.0,0.00014859333044444024
93,17.0,0.0008740099999897666,0.0,0.00011513137703670731
94,12.0,0.0006384909999894717,0.0,-1.7624894642747897e-06
95,7.0,0.00044664199998578624,0.0,5.756568851835364e-05
96,11.0,0.0005924120000031508,0.0,0.00023171347057331765
97,12.0,0.0006442129999868484,0.0,-0.00025134699222702445
98,40.0,0.0020145600000205377,0.0,-5.531875795042465e-05
99,11.0,0.000592712000013762,0.0,6.354676247778839e-05
100,42.0,0.0020573259999991933,0.0,-0.00036360694446796167
101,69.0,0.0033797850000212293,0.0,0.00013460588716693257
102,13.0,0.0007303490000083457,0.0,3.1773381238894195e-05
103,11.0,0.0005872909999879994,0.0,0.00020915105429496138
104,8.0,0.0004457390000141004,0.0,0.00024070483794141805
105,21.0,0.0010622439999963262,0.0,8.527633490150157e-05
106,17.0,0.0009176800000147978,0.0,4.263816745075078e-05
107,7.0,0.00040176699999960874,0.0,0.00020212668701147956
108,22.0,0.001110431999990169,0.0,0.00020846957532865903
109,9.0,0.0004942289999974037,0.0,8.63487186033593e-05
110,19.0,0.0010143570000025193,0.0,0.00010423478766432952
111,16.0,0.0008303400000215788,0.0,9.976809588483762e-05
112,31.0,0.0015929150000033587,0.0,9.67993403920835e-05
113,59.0,0.0028650780000134546,0.0,0.0002455404147813542
114,51.0,0.002532580000007556,0.0,-0.00027246097998516103
115,13.0,0.0006860770000116645,0.0,4.839967019604175e-05
116,13.0,0.0006827629999861529,0.0,1.5886690619447104e-05
117,10.0,0.0005421149999733643,0.0,0.0002388306997874601
118,7.0,0.0003987560000098256,0.0,0.0001227702073906771
119,21.0,0.001062544999996362,0.0,2.4199835098020876e-05
120,27.0,0.0013890189999870017,0.0,6.138510369533857e-05
121,26.0,0.0012953529999890634,0.0,0.00017808728473012072
122,20.0,0.0010685679999937747,0.0,8.437640694882259e-05
123,17.0,0.0009188849999759441,0.0,0.00011743234719793297
124,10.0,0.0005372960000045168,0.0,0.00021990332983147132
125,19.0,0.0009646629999906509,0.0,8.904364236506035e-05
126,60.0,0.002937360000004219,0.0,-0.0001467534363234599
127,45.0,0.0022443560000056095,0.0,0.00020861749655444337
128,21.0,0.0010601360000066506,0.0,0.00015608431625893562
129,5.0,0.0003032829999938258,0.0,7.174652541512384e-05
130,26.0,0.0013495649999981651,0.0,-2.7659378975212324e-05
131,12.0,0.0006363829999997961,0.0,9.214709225788536e-05
132,14.0,0.0007306509999978061,0.0,7.105093335050485e-05
133,9.0,0.000490313000000242,0.0,4.607354612894268e-05
134,8.0,0.0004912160000003496,0.0,0.00023123441873845917
135,19.0,0.0009658680000086406,0.0,0.00010324014706585366
136,10.0,0.0005363929999759875,0.0,5.162007353292684e-05
137,11.0,0.0005848819999982879,0.0,0.00024628803336291714
138,12.0,0.0006333709999921666,0.0,0.00011384987102936838
139,24.0,0.0012037970000164933,0.0,2.5810036766463407e-05
140,24.0,0.0012447560000055091,0.0,9.86155827268346e-07
141,36.0,0.0018136760000118102,0.0,0.00021514757051465722
142,24.0,0.0012043989999881433,0.0,4.169512556077712e-05
143,17.0,0.0008767209999973602,0.0,0.0001150003845555192
144,22.0,0.0011504889999969237,0.0,0.00010992002016073917
145,10.0,0.0005418140000017502,0.0,0.00018771078402010505
146,10.0,0.0005671120000272367,0.0,5.496001008036959e-05
147,27.0,0.0017037460000040028,0.0,-2.0354484866754374e-05
148,7.0,0.0005385009999940849,0.0,7.804215812946781e-05
149,6.0,0.0004400170000167236,0.0,0.0001689451984471427
150,7.0,0.0004894090000107099,0.0,2.7480005040184796e-05
151,10.0,0.0005824719999907302,0.0,-1.0177242433377187e-05
152,6.0,0.0003496639999980289,0.0,0.00023975668011441285
153,30.0,0.001485395000003109,0.0,0.0002454177423393797
154,20.0,0.0010155619999920873,0.0,0.00012270887116968984
155,8.0,0.0004448359999855711,0.0,0.00015258828162542664
156,9.0,0.0004927219999899535,0.0,0.00016002970369880025
157,4.0,0.0002541910000104508,0.0,8.001485184940015e-05
158,29.0,0.0014453390000142008,0.0,0.00014418118724513444
159,18.0,0.0009288230000095155,0.0,1.3740002520092385e-05
160,18.0,0.0009200899999939338,0.0,7.209059362256725e-05
161,17.0,0.000887562999992042,0.0,3.6045296811283625e-05
162,15.0,0.0008279299999855994,0.0,1.8022648405641812e-05
163,12.0,0.0006387919999895075,0.0,3.611342643045434e-05
164,8.0,0.0004457390000141004,0.0,0.00012503939843303444
165,6.0,0.0003514709999876686,0.0,0.00023819217244833125
166,8.0,0.0004475459999753184,0.0,0.00011909608622416562
167,28.0,0.001459794999988162,0.0,5.954804311208281e-05
168,11.0,0.0005893990000060967,0.0,0.0002143607638558246
169,19.0,0.0009691809999878842,0.0,0.00011199116364211173
170,50.0,0.002476561999998239,0.0,0.00023890099116770431
171,6.0,0.0003508689999875969,0.0,0.00011945049558385214
172,12.0,0.0006580669999891597,0.0,4.1341098238690236e-05
173,10.0,0.000542115000001786,0.0,7.003736041900942e-05
174,46.0,0.002434096000001773,0.0,0.00024502188393849634
175,18.0,0.0011291049999897496,0.0,9.930034382371772e-05
176,12.0,0.000651140000002215,0.0,0.0001225109419692482
177,15.0,0.0008023299999990741,0.0,0.00021919521254515603
178,23.0,0.0012104230000034022,0.0,0.00015259772295636174
179,12.0,0.0006433100000151626,0.0,0.00010959760627257803
180,9.0,0.0005014559999949597,0.0,0.00021888350413270583
181,14.0,0.000736071999995147,0.0,0.0002114365742087338
182,13.0,0.0007267350000006445,0.0,4.965017191185887e-05
183,30.0,0.001489611000010882,0.0,-0.00012823577721987373
184,4.0,0.0002541919999998754,0.0,0.00015703456555782728
185,14.0,0.0007330599999875176,0.0,0.00020115204292073206
186,21.0,0.0010607380000067224,0.0,-0.000430108809340137
187,13.0,0.0006905940000194732,0.0,0.0001771530082801457
188,15.0,0.0007779339999842705,0.0,-0.0001256734961135122
189,20.0,0.0010550160000093456,0.0,0.00017586543561791588
190,6.0,0.0003517729999771291,0.0,0.00016569162291291996
191,62.0,0.003040059999989353,0.0,-2.262635921087652e-06
192,22.0,0.0011065170000108537,0.0,0.00020866231246676197
193,5.0,0.00030207799997583606,0.0,4.855378476498667e-05
194,11.0,0.0005896999999777108,0.0,0.0002471284994822661
195,16.0,0.0008703960000104871,0.0,0.00012356424974113305
196,5.0,0.0003020780000042578,0.0,0.00023867910839418027
197,14.0,0.0007312529999978779,0.0,8.183433084670647e-05
198,10.0,0.0005403080000121463,0.0,0.00015586692240412888
199,36.0,0.0018715010000107668,0.0,0.000190928034117469
200,13.0,0.0006842690000041785,0.0,0.0002312142816971117
201,12.0,0.0006360809999819139,0.0,0.0001150502446909442
202,7.0,0.00044122099998844533,0.0,2.4276892382493336e-05
203,33.0,0.0016284530000234554,0.0,9.54640170587345e-05
204,25.0,0.0012540919999821654,0.0,0.0001824572934172293
205,18.0,0.000966169999998101,0.0,0.00017137531338969254
206,10.0,0.0005388019999941207,0.0,0.0001478913024249733
207,9.0,0.0004924210000183393,0.0,7.005690523578727e-05
208,19.0,0.0009694819999879201,0.0,0.0001744754803407409
209,7.0,0.0004095980000045074,0.0,0.00011449237987725614
210,6.0,0.0003502670000159469,0.0,0.00022939012302563633
211,6.0,0.00034725500000831744,0.0,5.724618993862807e-05
212,12.0,0.0006369849999998678,0.0,8.815702416062609e-05
213,70.0,0.0037457130000007055,0.0,0.00023427051078833255
214,7.0,0.00039965999999935775,0.0,7.394565121248664e-05
215,17.0,0.0009167759999968439,0.0,0.00012360940614363964
216,27.0,0.0013456500000188498,0.0,2.8623094969314043e-05
217,25.0,0.0012510809999923822,0.0,5.752512234547211e-05
218,30.0,0.0014862989999926413,0.0,0.00013242739759061252
219,8.0,0.0004457389999856787,0.0,0.00016386858520120134
220,10.0,0.0005415120000122897,0.0,0.00024677472742314576
221,6.0,0.0003496639999980289,0.0,8.193429260060068e-05
222,9.0,0.0004912169999897742,0.0,1.4311547484657035e-05
223,11.0,0.0005878940000059174,0.0,4.096714630030034e-05
224,19.0,0.0009658679999802189,0.0,0.00013045450124953071
225,16.0,0.0008237130000168236,0.0,0.00021599314317232118
226,19.0,0.0010020089999898119,0.0,7.030080452507273e-05
227,7.0,0.000399960000009969,0.0,6.522725062476536e-05
228,17.0,0.0008743109999898024,0.0,0.00013128682848987823
229,23.0,0.0012016880000089714,0.0,0.0001371290381848264
230,7.0,0.00039905700000986144,0.0,0.00023405805944738965
231,30.0,0.0014905150000004141,0.0,0.00018011903504179096
232,6.0,0.0003502659999981006,0.0,9.005951752089547e-05
233,35.0,0.0017215160000034757,0.0,0.0002187487030954956
234,19.0,0.0009658680000086406,0.0,2.736247144527026e-05
235,14.0,0.0007767300000125488,0.0,4.5029758760447734e-05
236,11.0,0.0005903020000062043,0.0,2.2514879380223867e-05
237,8.0,0.0004457390000141004,0.0,8.029789782730472e-05
238,9.0,0.0004936260000079074,0.0,1.1257439690111933e-05
239,7.0,0.00039755099999183585,0.0,0.00012361958859851267
240,13.0,0.0007517319999976735,0.0,0.0001079965715861606
241,9.0,0.0004918189999898459,0.0,1.368123572263513e-05
242,16.0,0.0008219059999987621,0.0,-0.000410087442146851
243,44.0,0.0021850239999992027,0.0,0.000178820210911966
244,17.0,0.0008728050000001986,0.0,4.0148948913652376e-05
245,12.0,0.00063457499999231,0.0,9.494257836530315e-05
246,9.0,0.000490313000000242,0.0,7.723839061645575e-05
247,15.0,0.0008194970000090507,0.0,0.00011331921726803052
248,6.0,0.00035056699999813645,0.0,0.0002374117765267403
249,11.0,0.0005869900000163852,0.0,4.80426655084605e-05
250,6.0,0.00034785700000838915,0.0,2.402133275423025e-05
251,18.0,0.0009652649999907226,0.0,5.054738340848683e-05
252,6.0,0.00035418199999526223,0.0,0.00022566769021505629
253,56.0,0.0028834500000129992,0.0,0.0002460258048557464
254,8.0,0.0004553770000086388,0.0,0.00023386476672406322
255,8.0,0.00045356900000115274,0.0,0.00012129510868725003
256,27.0,0.0013781770000207416,0.0,-1.367031407793759e-05
257,15.0,0.0008279300000140211,0.0,0.00021630338020677936
258,8.0,0.00044664300000363255,0.0,6.136952038835227e-05
259,9.0,0.0004927219999899535,0.0,0.000212804739252278
260,19.0,0.0009673739999982445,0.0,0.0002142002703228822
261,6.0,0.0003502659999981006,0.0,0.00010710013516144107
262,8.0,0.0004469440000036684,0.0,5.3550067580720534e-05
263,11.0,0.0005884960000059891,0.0,0.00015520085261161678
264,13.0,0.000680655000024899,0.0,1.2010666377115125e-05
265,10.0,0.0005400070000121104,0.0,-0.00012477026708517457
266,9.0,0.0005381990000046244,0.0,0.00024275436188823994
267,23.0,0.0011562109999943004,0.0,7.760042630580838e-05
268,23.0,0.0011559099999942646,0.0,0.00018714287365457209
269,4.0,0.0002590110000255663,0.0,9.357143682728607e-05
270,20.0,0.0010182720000102563,0.0,0.00010815169010338968
271,11.0,0.0005893999999955213,0.0,0.00021834117541451504
272,12.0,0.0006330699999921308,0.0,0.00018530577628349043
273,7.0,0.0003978519999918717,0.0,0.00019643788741305658
274,21.0,0.0011044089999927564,0.0,5.7800442892515545e-05
275,10.0,0.0005388019999941207,0.0,2.8900221446257786e-05
276,10.0,0.0005430180000018936,0.0,9.265169963450424e-05
277,6.0,0.00035207400000558664,0.0,9.82189437065283e-05
278,16.0,0.0008658779999848321,0.0,0.00011729863733154374
279,15.0,0.0007773330000020451,0.0,0.00021271859892985933
280,31.0,0.0015341849999970236,0.0,5.864931866577186e-05
281,7.0,0.00044031800001675947,0.0,2.414572957053855e-05
282,19.0,0.0009670729999982086,0.0,0.0001345694834476269
283,5.0,0.00030418699998335796,0.0,0.0001783257635758334
284,15.0,0.0009625550000009753,0.0,-6.238513354258729e-05
285,14.0,0.0007863680000070872,0.0,8.916288178791672e-05
286,22.0,0.0011125400000082664,0.0,0.00014379849555891584
287,18.0,0.0012878240000020469,0.0,0.0001958951895163684
288,12.0,0.0006809570000143594,0.0,4.632584981725213e-05
289,13.0,0.0006872820000012325,0.0,1.445011072312888e-05
290,34.0,0.0016766410000172982,0.0,0.00014335177510053609
291,9.0,0.0005381990000046244,0.0,1.2072864785269262e-05
292,10.0,0.0005415130000017143,0.0,0.00023604115480322795
293,12.0,0.0006342750000101205,0.0,0.00011802057740161397
294,11.0,0.0005909060000135469,0.0,6.728474172381342e-05
295,9.0,0.0004966379999871151,0.0,2.069091597500027e-05
296,6.0,0.0003632170000003043,0.0,0.00015163658128672798
297,41.0,0.002083528000014212,0.0,3.364237086190671e-05
298,6.0,0.00044724400001427966,0.0,1.0345457987500148e-05
299,19.0,0.0010544129999914276,0.0,0.00025058368007567776
300,23.0,0.0012679469999739013,0.0,9.484681498685915e-05
301,12.0,0.0007146879999879729,0.0,0.00020057694099453877
302,9.0,0.0005616909999730524,0.0,1.682118543095334e-05
303,24.0,0.0014600960000166197,0.0,-0.0749677204618887
304,19.0,0.0009658680000086406,0.0,0.00010028847049726937
305,8.0,0.0004900120000002062,0.0,8.671404377475706e-05
306,23.0,0.0011598250000020016,0.0,5.2302900543512565e-05
307,17.0,0.0008715999999822088,0.0,0.00023045243178669925
308,19.0,0.001011647000012772,0.0,5.3453382732016725e-05
309,5.0,0.00030358499998328625,0.0,0.00011522621589334962
310,11.0,0.0005927119999853403,0.0,7.167588755026806e-05
311,20.0,0.001080314999995835,0.0,4.3357021887378545e-05
312,11.0,0.000592712000013762,0.0,0.0001482989867210239
313,27.0,0.0013522749999879125,0.0,0.00017635950345111696
314,9.0,0.0004999499999769341,0.0,3.6332994526054883e-05
315,31.0,0.0015826739999909023,0.0,-0.0006765630003837557
316,5.0,0.00030237900000429363,0.0,0.00023469105314463185
317,14.0,0.0007300480000083098,0.0,3.512013680661831e-06
318,25.0,0.0012465630000235706,0.0,8.668219052017317e-05
319,12.0,0.0006755349999991722,0.0,0.0002315991174876238
320,14.0,0.000729747000008274,0.0,8.290998945429468e-05
321,12.0,0.0006321660000025986,0.0,1.756006840330902e-06
322,10.0,0.0005403079999837246,0.0,0.00018078018762243258
323,18.0,0.0009619529999724818,0.0,0.00020340249486171632
324,16.0,0.000830640999993193,0.0,8.964104034060884e-05
325,14.0,0.0007436010000105853,0.0,0.00024049079374884917
326,11.0,0.000588797000006025,0.0,0.00024381506594153563
327,5.0,0.0003448459999901843,0.0,0.00012190753297076782
328,37.0,0.001881440000005341,0.0,6.095376648538391e-05
329,16.0,0.0008640709999951923,0.0,8.780034201654374e-07
330,11.0,0.0007113750000087293,0.0,8.602256781744736e-05
331,14.0,0.0007685989999970388,0.0,1.509348529244833e-05
332,11.0,0.0005875919999880352,0.0,1.8092362615807433e-06
333,18.0,0.0009282219999988683,0.0,3.0476883242691968e-05
334,23.0,0.001233912999992981,0.0,9.519766643050207e-05
335,25.0,0.0013296879999984412,0.0,0.00024266105833581963
336,12.0,0.0006782460000067658,0.0,1.5238441621345984e-05
337,19.0,0.001090855999990481,0.0,9.700391583922615e-05
338,6.0,0.00039694800000233954,0.0,0.00012414395211753627
