episode,length,time,reward,delta
0,93.0,0.004722423999965031,0.0,0.0
1,166.0,0.008139855999843348,0.0,0.0
2,167.0,0.00811154500001976,0.0,0.0
3,500.0,0.02420724000012342,0.0,0.0
4,300.0,0.014525067000022318,0.0,0.0
5,500.0,0.024773449000122127,0.0,0.0
6,159.0,0.007717608999882941,0.0,0.0
7,279.0,0.013554981999959637,0.0,0.0
8,39.0,0.001970889000176612,0.0,0.0
9,391.0,0.01896830099985891,0.0,0.0
10,77.0,0.0037439059999542224,0.0,0.0
11,122.0,0.005949108999857344,0.0,0.0
12,46.0,0.0022732689999429567,0.0,0.0
13,190.0,0.009212941999976465,0.0,0.0
14,481.0,0.023380816000099003,0.0,0.0
15,153.0,0.007495341000094413,0.0,0.0
16,176.0,0.008501567000166688,0.0,0.0
17,94.0,0.004634782000039195,0.0,0.0
18,129.0,0.006281004000129542,0.0,0.0
19,143.0,0.007040265999876283,0.0,0.0
20,194.0,0.00944846100014729,0.0,0.0
21,224.0,0.010829649000015706,0.0,0.0
22,177.0,0.008841292999932193,0.0,0.0
23,332.0,0.016040879999991375,0.0,0.0
24,82.0,0.0042345199999545,0.0,0.0
25,43.0,0.0021552080002038565,0.0,0.0
26,68.0,0.0033514750000449567,0.0,0.0
27,165.0,0.008066972000051464,0.0,0.0
28,263.0,0.012714704000018173,0.0,0.0
29,113.0,0.0055105989999901794,0.0,0.0
30,500.0,0.024104237999836187,0.0,0.0
31,36.0,0.0017838599999322469,0.0,0.0
32,269.0,0.013078524000093239,0.0,0.0
33,33.0,0.0016853750000791479,0.0,0.0
34,31.0,0.0015381010000510287,0.0,0.0
35,19.0,0.0009827339999901596,0.0,0.0
36,248.0,0.011900025999921127,0.0,0.0
37,296.0,0.014198291999946377,0.0,0.0
38,204.0,0.009798728000077972,0.0,0.0
39,207.0,0.009973710999929608,0.0,0.0
40,134.0,0.0064318929998989915,0.0,0.0
41,128.0,0.006174689000090439,0.0,0.0
42,90.0,0.004370952000044781,0.0,0.0
43,77.0,0.003769205000025977,0.0,0.0
44,202.0,0.009728253000048426,0.0,0.0
45,108.0,0.0052482749999853695,0.0,0.0
46,70.0,0.0034291790000224864,0.0,0.0
47,257.0,0.012428887999931248,0.0,0.0
48,128.0,0.00623522499995488,0.0,0.0
49,293.0,0.014154018999988693,0.0,0.0
50,71.0,0.0034710420000010345,0.0,0.0
51,84.0,0.004091763000133142,0.0,0.0
52,444.0,0.02141896199987059,0.0,0.0
53,127.0,0.006141861000060089,0.0,0.0
54,437.0,0.02100394299986874,0.0,0.0
