steps,time,reward,delta,converged
1,0.0033951450000131445,0.5538461538461539,100.0,False
2,0.024911084999985178,-5.149700598802395,100.0,False
3,0.024700264000102834,-3.37125748502994,100.0,False
4,0.02465990599989709,-4.161676646706587,100.0,False
5,0.0245427480001581,-2.7784431137724552,100.0,False
6,0.02467857900001036,-1.9880239520958083,100.0,False
7,0.024858078999841382,-1.592814371257485,100.0,False
8,0.024594249000074342,-1.592814371257485,100.0,False
9,0.024757787999988068,-1.592814371257485,100.0,False
10,0.024861693000048035,-1.592814371257485,100.0,False
11,0.02479392899999766,-1.3952095808383234,100.0,False
12,0.02496469499988052,-1.1976047904191616,100.0,False
13,0.024676169000031223,-1.3952095808383234,100.0,False
14,0.02495565900017027,-1.1976047904191616,100.0,False
15,0.02452256999981728,-1.1976047904191616,100.0,False
16,0.024860489000047892,-1.3952095808383234,100.0,False
17,0.024612017999970703,-1.1976047904191616,100.0,False
18,0.024642136000011305,-1.1976047904191616,100.0,False
19,0.024877654999954757,-1.3952095808383234,100.0,False
20,0.024571359999981723,-1.1976047904191616,100.0,False
21,0.024749957000040013,-1.7904191616766467,100.0,False
22,0.02458732200011582,-1.0,100.0,False
23,0.024579491999929814,-1.592814371257485,100.0,False
24,0.024568649999991976,-1.0,100.0,False
25,0.024469261999911396,-1.0,100.0,False
26,0.024450288000025466,-1.0,100.0,False
27,0.024479502000076536,-1.1976047904191616,100.0,False
28,0.024575576000188448,-1.1976047904191616,100.0,False
29,0.024536121999972238,-1.1976047904191616,100.0,False
30,0.024405713999840373,-1.0,100.0,False
31,0.024524377000034292,-1.1976047904191616,100.0,False
32,0.02441505000001598,-1.1976047904191616,100.0,False
33,0.025975136999932147,-1.0,100.0,False
34,0.02549265499987996,-1.1976047904191616,100.0,False
35,0.02482856400001765,-1.0,100.0,False
36,0.02503426699990996,-1.1976047904191616,100.0,False
37,0.02515895300007287,-1.0,100.0,False
38,0.02439878699988185,-1.0,100.0,False
39,0.024497571999972934,-1.3952095808383234,100.0,False
40,0.024550579000106154,-1.0,100.0,False
41,0.024598767000043154,-1.0,100.0,False
42,0.024390353999933723,-1.0,100.0,False
43,0.0245162450000862,-1.1976047904191616,100.0,False
44,0.02480326500017327,-1.0,100.0,False
45,0.02448221199983891,-1.0,100.0,False
46,0.025999231000014333,-1.0,100.0,False
47,0.024512330000106886,-1.1976047904191616,100.0,False
48,0.024580394999929922,-1.0,100.0,False
49,0.024464743999942584,-1.0,100.0,False
50,0.02459123800008456,-1.0,100.0,False
51,0.024567144000002372,-1.0,100.0,False
52,0.024827661000017542,-1.0,100.0,False
53,0.024855969999862282,-1.0,100.0,False
54,0.024740922000091814,-1.0,100.0,False
55,0.024798746999977084,-1.0,100.0,False
56,0.024716828000009627,-1.0,100.0,False
57,0.024623763999898074,-1.0,100.0,False
58,0.02465538799992828,-1.0,100.0,False
59,0.024612621000187573,-1.0,100.0,False
60,0.024551181999868277,-1.0,100.0,False
61,0.02456383100002313,-1.0,100.0,False
62,0.024558109000054174,-1.0,100.0,False
63,0.024601777999805563,-1.0,100.0,False
64,0.02462045200013563,-1.0,100.0,False
65,0.02463791999980458,-1.0,100.0,False
66,0.024754173000019364,-1.0,100.0,False
67,0.024679783000010502,-1.0,100.0,False
68,0.02478760400003921,-1.0,100.0,False
69,0.024675868000031187,-1.0,100.0,False
70,0.024659302999907595,-1.0,100.0,False
71,0.024797541999987516,-1.0,100.0,False
72,0.024740319000102318,-1.0,100.0,False
73,0.025574573999847416,-1.0,100.0,False
74,0.024740319000102318,-1.0,100.0,False
75,0.024463538999953016,-1.0,100.0,False
76,0.024996016999921267,-1.0,100.0,False
77,0.02454756800011637,-1.0,100.0,False
78,0.024547567999888997,-1.0,100.0,False
79,0.024554193000085434,-1.0,100.0,False
80,0.024568950999992012,-1.0,100.0,False
81,0.024529497000003175,-1.0,100.0,False
82,0.024801457999956256,-1.0,100.0,False
83,0.02465719499991792,-1.0,100.0,False
84,0.02455027800010612,-1.0,100.0,False
85,0.02470718999984456,-1.0,100.0,False
86,0.02469905800012384,-1.0,100.0,False
87,0.024661711999897307,-1.0,100.0,False
88,0.024747247000050265,-1.0,100.0,False
89,0.024656290999928387,-1.0,100.0,False
90,0.0249180119999437,-1.0,100.0,False
91,0.024712309999813442,-1.0,100.0,False
92,0.024902351000037015,-1.0,100.0,False
93,0.024841513999945164,-1.0,100.0,False
94,0.024592443000074127,-1.0,100.0,False
95,0.024709901000051104,-1.0,100.0,False
96,0.024848442000120485,-1.0,100.0,False
97,0.024794229999997697,-1.0,100.0,False
98,0.02469634799990672,-1.0,100.0,False
99,0.02470809300007204,-1.0,100.0,False
100,0.02468520399997942,-1.0,100.0,False
101,0.024606898999991245,-1.0,100.0,False
102,0.024525883000023896,-1.0,100.0,False
103,0.024758690999988175,-1.0,100.0,False
104,0.02457226400019863,-1.0,100.0,False
105,0.0246713510000518,-1.0,100.0,False
106,0.024626174000104584,-1.0,100.0,False
107,0.024588225999877977,-1.0,100.0,False
108,0.024594551000063802,-1.0,100.0,False
109,0.024549374999878637,-1.0,100.0,False
110,0.024559013000043706,-1.0,100.0,False
111,0.02452558200002386,-1.0,100.0,False
112,0.024605092000001605,-1.0,100.0,False
113,0.02481681699987348,-1.0,100.0,False
114,0.02459545400006391,-1.0,100.0,False
115,0.024726765999957934,-1.0,100.0,False
116,0.024552386000095794,-1.0,100.0,False
117,0.024728272999936962,-1.0,100.0,False
118,0.02469213199992737,-1.0,100.0,False
119,0.024495463999983258,-1.0,100.0,False
120,0.024526787000013428,-1.0,100.0,False
121,0.02444727600004626,-1.0,100.0,False
122,0.024564132000023164,-1.0,100.0,False
123,0.024619547999918723,-1.0,100.0,False
124,0.02463671600003181,-1.0,100.0,False
125,0.024726163999957862,-1.0,100.0,False
126,0.0246126209999602,-1.0,100.0,False
127,0.02475056000002951,-1.0,100.0,False
128,0.024920722999922873,-1.0,100.0,False
129,0.024708696000061536,-1.0,100.0,False
130,0.024677976000020863,-1.0,100.0,False
131,0.024503896999931385,-1.0,100.0,False
132,0.02479031500001838,-1.0,100.0,False
133,0.024706587999844487,-1.0,100.0,False
134,0.024622862000114765,-1.0,100.0,False
135,0.024732488999916313,-1.0,100.0,False
136,0.024633101000063107,-1.0,100.0,False
137,0.024600273000032757,-1.0,100.0,False
138,0.024459322999973665,-1.0,100.0,False
139,0.02459093699985715,-1.0,100.0,False
140,0.024587925000105315,-1.0,100.0,False
141,0.02446444299994255,-1.0,100.0,False
142,0.024414147000015873,-1.0,100.0,False
143,0.024364754000089306,-1.0,100.0,False
144,0.024423182000191446,-1.0,100.0,False
145,0.024411737999798788,-1.0,100.0,False
146,0.024442757999850073,-1.0,100.0,False
147,0.02453371399997195,-1.0,100.0,False
148,0.02455720500006464,-1.0,100.0,False
149,0.024513835999869116,-1.0,100.0,False
150,0.024471972000128517,-1.0,100.0,False
151,0.024511426999879404,-1.0,100.0,False
152,0.02447558700009722,-1.0,100.0,False
153,0.024594549999847004,-1.0,100.0,False
154,0.024527086999796666,-1.0,100.0,False
155,0.024485525000045527,-1.0,100.0,False
156,0.024529497000003175,-1.0,100.0,False
157,0.024483116000055816,-1.0,100.0,False
158,0.024502693000158615,-1.0,100.0,False
159,0.02455720500006464,-1.0,100.0,False
160,0.02454274899992015,-1.0,100.0,False
161,0.0246496649999699,-1.0,100.0,False
162,0.024415653000005477,-1.0,100.0,False
163,0.02457738399994014,-1.0,100.0,False
164,0.024575577000177873,-1.0,100.0,False
165,0.024452697000015178,-1.0,100.0,False
166,0.0244701660001283,-1.0,100.0,False
167,0.024357525999903373,-1.0,100.0,False
168,0.024377102000016748,-1.0,100.0,False
169,0.024430108999922595,-1.0,100.0,False
170,0.02450992000012775,-1.0,100.0,False
171,0.024521063999827675,-1.0,100.0,False
172,0.024190373999999792,-1.0,100.0,False
173,0.02477947200009112,-1.0,100.0,False
174,0.024399689999881957,-1.0,100.0,False
175,0.024476189000097293,-1.0,100.0,False
176,0.024549374999878637,-1.0,100.0,False
177,0.024497874000189768,-1.0,100.0,False
178,0.0246972510001342,-1.0,100.0,False
179,0.024483116000055816,-1.0,100.0,False
180,0.02453762900017864,-1.0,100.0,False
181,0.024447275999818885,-1.0,100.0,False
182,0.024460528000190607,-1.0,100.0,False
183,0.024410833999809256,-1.0,100.0,False
184,0.024417459000005692,-1.0,100.0,False
185,0.024437940000098024,-1.0,100.0,False
186,0.024467755999921792,-1.0,100.0,False
187,0.02459184000008463,-1.0,100.0,False
188,0.02450269299993124,-1.0,100.0,False
189,0.024391257999923255,-1.0,100.0,False
190,0.024555097000074966,-1.0,100.0,False
191,0.024459924999973737,-1.0,100.0,False
192,0.024559011999826907,-1.0,100.0,False
193,0.024411738000026162,-1.0,100.0,False
194,0.024645147999990513,-1.0,100.0,False
195,0.0243855359999543,-1.0,100.0,False
196,0.02436686200007898,-1.0,100.0,False
197,0.02441655699999501,-1.0,100.0,False
198,0.02437619900001664,-1.0,100.0,False
199,0.024527088000013464,-1.0,100.0,False
200,0.02437981299999592,-1.0,100.0,False
201,0.024448179000046366,-1.0,100.0,False
202,0.024482514000055744,-1.0,100.0,False
203,0.02437981299999592,-1.0,100.0,False
204,0.024483718000055887,-1.0,100.0,False
205,0.02431596399992486,-1.0,100.0,False
206,0.024439144000098167,-1.0,100.0,False
207,0.024477392999870062,-1.0,100.0,False
208,0.02439125699993383,-1.0,100.0,False
209,0.024374091000026965,-1.0,100.0,False
210,0.024391257999923255,-1.0,100.0,False
211,0.02457768500016755,-1.0,100.0,False
212,0.02436776599984114,-1.0,100.0,False
213,0.024567445000002408,-1.0,100.0,False
214,0.024575275999950463,-1.0,100.0,False
215,0.0245427480001581,-1.0,100.0,False
216,0.024540940999941085,-1.0,100.0,False
217,0.02461533199993937,-1.0,100.0,False
218,0.0247174300000097,-1.0,100.0,False
219,0.024568047999991904,-1.0,100.0,False
220,0.024472273999890604,-1.0,100.0,False
221,0.02499210199994195,-1.0,100.0,False
222,0.024579492000157188,-1.0,100.0,False
223,0.024522870999817314,-1.0,100.0,False
224,0.024470467000128338,-1.0,100.0,False
225,0.024454805000004853,-1.0,100.0,False
226,0.02444787800004633,-1.0,100.0,False
227,0.024440047999860326,-1.0,100.0,False
228,0.024581902000136324,-1.0,100.0,False
229,0.024437336999881154,-1.0,100.0,False
230,0.024506005000148434,-1.0,100.0,False
231,0.024542749000147523,-1.0,100.0,False
232,0.024468358999911288,-1.0,100.0,False
233,0.024581298999919454,-1.0,100.0,False
234,0.024579191000157152,-1.0,100.0,False
235,0.02454455599990979,-1.0,100.0,False
236,0.024518053000065265,-1.0,100.0,False
237,0.024449986000036006,-1.0,100.0,False
238,0.02457226299998183,-1.0,100.0,False
239,0.02454877199988914,-1.0,100.0,False
240,0.02461563300016678,-1.0,100.0,False
241,0.024490344000014375,-1.0,100.0,False
242,0.024471068999901036,-1.0,100.0,False
243,0.024458418999984133,-1.0,100.0,False
244,0.024433723000129248,-1.0,100.0,False
245,0.024462334999952873,-1.0,100.0,False
246,0.024380715999996028,-1.0,100.0,False
247,0.024467454999921756,-1.0,100.0,False
248,0.024432517999912307,-1.0,100.0,False
249,0.02454726600012691,-1.0,100.0,False
250,0.02447799599985956,-1.0,100.0,False
251,0.02448733300002459,-1.0,100.0,False
252,0.024664423000103852,-1.0,100.0,False
253,0.02450299400015865,-1.0,100.0,False
254,0.026084764999950494,-1.0,100.0,False
255,0.02441475000000537,-1.0,100.0,False
256,0.024502993999931277,-1.0,100.0,False
257,0.02461834399991858,-1.0,100.0,False
258,0.02443673600009788,-1.0,100.0,False
259,0.024605694000001677,-1.0,100.0,False
260,0.024506908999910593,-1.0,100.0,False
261,0.024337649000017336,-1.0,100.0,False
262,0.024552987999868492,-1.0,100.0,False
263,0.024489742000014303,-1.0,100.0,False
264,0.024487332000035167,-1.0,100.0,False
265,0.024401196000098935,-1.0,100.0,False
266,0.024386438999954407,-1.0,100.0,False
267,0.02441444800001591,-1.0,100.0,False
268,0.024369573000058153,-1.0,100.0,False
269,0.024434928000118816,-1.0,100.0,False
270,0.024463840999942477,-1.0,100.0,False
271,0.02438161999998556,-1.0,100.0,False
272,0.024402401000088503,-1.0,100.0,False
273,0.024419567999984793,-1.0,100.0,False
274,0.024601176000032865,-1.0,100.0,False
275,0.024349997000172152,-1.0,100.0,False
276,0.024360236999882545,-1.0,100.0,False
277,0.024394569999913074,-1.0,100.0,False
278,0.024465045000169994,-1.0,100.0,False
279,0.024485223999818118,-1.0,100.0,False
280,0.024408124000046882,-1.0,100.0,False
281,0.024369573000058153,-1.0,100.0,False
282,0.0243659589998515,-1.0,100.0,False
283,0.02437559700001657,-1.0,100.0,False
284,0.02440691800006789,-1.0,100.0,False
285,0.02440842500004692,-1.0,100.0,False
286,0.024522269000044616,-1.0,100.0,False
287,0.024437036000108492,-1.0,100.0,False
288,0.024494259999983115,-1.0,100.0,False
289,0.02440601499984041,-1.0,100.0,False
290,0.02443824100009806,-1.0,100.0,False
291,0.02445360100000471,-1.0,100.0,False
292,0.02458732299987787,-1.0,100.0,False
293,0.02450961899990034,-1.0,100.0,False
294,0.024681590000000142,-1.0,100.0,False
295,0.02472947700016448,-1.0,100.0,False
296,0.02443071199991209,-1.0,100.0,False
297,0.024559313000054317,-1.0,100.0,False
298,0.024471670999901107,-1.0,100.0,False
299,0.024443361000066943,-1.0,100.0,False
300,0.024559011999826907,-1.0,100.0,False
301,0.024520160000065516,-1.0,100.0,False
302,0.024505101999920953,-1.0,100.0,False
303,0.024454504000004817,-1.0,100.0,False
304,0.024407822000057422,-1.0,100.0,False
305,0.024510221000127785,-1.0,100.0,False
306,0.02438192100021297,-1.0,100.0,False
307,0.024511427000106778,-1.0,100.0,False
308,0.024510522999889872,-1.0,100.0,False
309,0.024503295000158687,-1.0,100.0,False
310,0.024430410000150005,-1.0,100.0,False
311,0.024445770000056655,-1.0,100.0,False
312,0.024466550999932224,-1.0,100.0,False
313,0.024424989999943136,-1.0,100.0,False
314,0.024623162999887427,-1.0,100.0,False
315,0.0246120190001875,-1.0,100.0,False
316,0.024462033999952837,-1.0,100.0,False
317,0.024485223999818118,-1.0,100.0,False
318,0.024366561000078946,-1.0,100.0,False
319,0.024576479999950607,-1.0,100.0,False
320,0.02448914000001423,-1.0,100.0,False
321,0.024562325000033525,-1.0,100.0,False
322,0.024516546000086237,-1.0,100.0,False
323,0.024411135000036666,-1.0,100.0,False
324,0.024415954000005513,-1.0,100.0,False
325,0.024474984000107725,-1.0,100.0,False
326,0.024539736999940942,-1.0,100.0,False
327,0.0244114360000367,-1.0,100.0,False
328,0.02444396299983964,-1.0,100.0,False
329,0.024399991000109367,-1.0,100.0,False
330,0.02441083400003663,-1.0,100.0,False
331,0.024468660000138698,-1.0,100.0,False
332,0.024351802999944994,-1.0,100.0,False
333,0.024622860999897966,-1.0,100.0,False
334,0.024503596000158723,-1.0,100.0,False
335,0.02463581200004228,-1.0,100.0,False
336,0.02455479499985813,-1.0,100.0,False
337,0.024475586999869847,-1.0,100.0,False
338,0.02455630100007511,-1.0,100.0,False
339,0.024521063999827675,-1.0,100.0,False
340,0.024618042000156493,-1.0,100.0,False
341,0.02462195799989786,-1.0,100.0,False
342,0.024450890000025538,-1.0,100.0,False
343,0.024526786000024003,-1.0,100.0,False
344,0.024455708999994386,-1.0,100.0,False
345,0.024529195000013715,-1.0,100.0,False
346,0.02448914000001423,-1.0,100.0,False
347,0.02437529599978916,-1.0,100.0,False
348,0.024401798000099006,-1.0,100.0,False
349,0.02444426400006705,-1.0,100.0,False
350,0.024482814999828406,-1.0,100.0,False
351,0.02450058399995214,-1.0,100.0,False
352,0.024471370000128445,-1.0,100.0,False
353,0.024530400000003283,-1.0,100.0,False
354,0.024458117999984097,-1.0,100.0,False
355,0.024598165000043082,-1.0,100.0,False
356,0.024456612999983918,-1.0,100.0,False
357,0.02451534199985872,-1.0,100.0,False
358,0.024343069999986255,-1.0,100.0,False
359,0.0244316149999122,-1.0,100.0,False
