episode,length,time,reward,delta
0,63.0,0.0033951450000131445,37.0,100.0
1,500.0,0.02460659799999121,-2184.0,-1.075
2,500.0,0.02460719999999128,-1788.0,-1.2591425013752655e-05
3,500.0,0.02457738399994014,-1986.0,-4.328710412337955e-08
4,500.0,0.024730983000154083,-1986.0,-1.7016836711958305e-05
5,38.0,0.0019088469998678192,62.0,50.0
6,500.0,0.024758690999988175,-2184.0,-5.767673123546757e-07
7,137.0,0.006701443999872936,-334.0,25.0
8,271.0,0.013492940000105591,-567.0,12.5
9,48.0,0.0023901249999198626,-47.0,6.25
10,214.0,0.01059352799984481,-510.0,3.125
11,34.0,0.001759766000077434,-33.0,1.5625
12,22.0,0.001139344999955938,78.0,0.78125
13,72.0,0.0035906079999676876,-71.0,0.390625
14,80.0,0.004032432000030894,-178.0,0.1953125
15,14.0,0.0007457100000465289,86.0,0.09765625
16,54.0,0.002731355999912921,-53.0,0.048828125
17,22.0,0.0011360319999766944,78.0,0.0244140625
18,17.0,0.0009330400000635564,83.0,0.01220703125
19,74.0,0.0036674079999556852,-73.0,0.006103515625
20,24.0,0.0012263839998922776,76.0,0.0030517578125
21,86.0,0.004347159999952055,-184.0,0.00152587890625
22,14.0,0.0007466130000466364,86.0,0.000762939453125
23,14.0,0.0007875730000250769,86.0,0.0003814697265625
24,63.0,0.003123786000060136,-62.0,0.00019073486328125
25,22.0,0.0011712689999967552,78.0,9.5367431640625e-05
26,15.0,0.0007935959999940678,85.0,4.76837158203125e-05
27,16.0,0.0008399769999414275,-15.0,2.384185791015625e-05
28,24.0,0.001270054000087839,76.0,1.1920928955078125e-05
29,21.0,0.0010833269998329342,79.0,5.9604644775390625e-06
30,33.0,0.001665497999965737,-32.0,2.9802322387695312e-06
31,14.0,0.0007917890000044281,86.0,1.4901161193847656e-06
32,16.0,0.0008447960001376487,84.0,7.450580596923828e-07
33,16.0,0.000843590999920707,84.0,3.725290298461914e-07
34,16.0,0.0008550360000754154,84.0,1.862645149230957e-07
35,14.0,0.000747516000046744,86.0,9.313225746154785e-08
36,17.0,0.0008941879998474178,83.0,4.6566128730773926e-08
37,18.0,0.0009390630000325473,82.0,2.3283064365386963e-08
38,15.0,0.0008375680001790897,85.0,1.1641532182693481e-08
39,16.0,0.0008378689999517519,84.0,5.820766091346741e-09
40,15.0,0.0007920900000044639,85.0,2.9103830456733704e-09
41,31.0,0.001605865000101403,-30.0,1.4551915228366852e-09
42,14.0,0.0007405899998502719,86.0,7.275957614183426e-10
43,18.0,0.0009450879999803874,82.0,3.637978807091713e-10
44,16.0,0.0008426879999205994,84.0,1.8189894035458565e-10
45,25.0,0.0013218569999935426,75.0,9.094947017729282e-11
46,14.0,0.0007454089998191193,86.0,4.547473508864641e-11
47,64.0,0.0031891420001102233,-63.0,2.2737367544323206e-11
48,14.0,0.0007454080000570684,86.0,1.1368683772161603e-11
49,21.0,0.0010884460000397667,79.0,5.6843418860808015e-12
50,15.0,0.0007917890000044281,-14.0,2.8421709430404007e-12
51,16.0,0.0008426879999205994,84.0,1.4210854715202004e-12
52,20.0,0.001036343000123452,80.0,7.105427357601002e-13
53,14.0,0.0007929930000045715,86.0,3.552713678800501e-13
54,14.0,0.0007984149999629153,86.0,1.7053025658242404e-13
55,14.0,0.0007493240000258083,86.0,8.526512829121202e-14
56,14.0,0.0007445050000569609,86.0,4.263256414560601e-14
57,14.0,0.000787272000025041,86.0,2.842170943040401e-14
58,14.0,0.0007451070000570326,86.0,1.4210854715202004e-14
59,19.0,0.0009896609999486827,81.0,0.0
60,17.0,0.0008902730000954762,83.0,0.0
61,15.0,0.0008345559999725083,85.0,0.0
62,18.0,0.0009306300000844203,82.0,0.0
63,16.0,0.0008378689999517519,84.0,0.0
64,14.0,0.0007466130000466364,86.0,0.0
65,36.0,0.0018193979999523435,-35.0,0.0
66,17.0,0.000896296999826518,83.0,0.0
67,14.0,0.0007800430000770575,86.0,0.0
68,14.0,0.0008005230001799646,86.0,0.0
69,15.0,0.0007951019999836717,85.0,0.0
70,16.0,0.0008423859999311389,84.0,0.0
71,14.0,0.0007890780000252562,86.0,0.0
72,18.0,0.0009405700000115758,-17.0,0.0
