steps,time,reward,delta,converged
1,0.002665397999862762,0.0,0.0006195001657138946,False
2,0.00041622399999141635,0.0,0.0006195001657138946,False
3,0.0008402779999414633,0.0,0.0006195001657138946,False
4,0.000503262999927756,0.0,0.0006195001657138946,False
5,0.0034969419998560625,0.0,0.0006195001657138946,False
6,0.0007399869998607755,0.0,0.0006195001657138946,False
7,0.0016188160000183416,0.0,0.0006195001657138946,False
8,0.001151089999893884,0.0,0.0006195001657138946,False
9,0.0004517630000009376,0.0,0.0006195001657138946,False
10,0.004443233999836593,0.0,0.0006195001657138946,False
11,0.000590303000080894,0.0,0.0006195001657138946,False
12,0.001398957999981576,0.0,0.0006195001657138946,False
13,0.0005954230000497773,0.0,0.0006195001657138946,False
14,0.00044724500003212597,0.0,0.0006195001657138946,False
15,0.000969783999835272,0.0,0.0006195001657138946,False
16,0.00040387600006397406,0.0,0.0006195001657138946,False
17,0.002285015000097701,0.0,0.0006195001657138946,False
18,0.0003108129999418452,0.0,0.0006195001657138946,False
19,0.0006863780001822306,0.0,0.0006195001657138946,False
20,0.001421545999846785,0.0,0.0006195001657138946,False
21,0.002220865000026606,0.0,0.0006195001657138946,False
22,0.0004577859999699285,0.0,0.0006195001657138946,False
23,0.005354589999797099,0.0,0.0006195001657138946,False
24,0.0006800529999964056,0.0,0.0006195001657138946,False
25,0.0006842689999757567,0.0,0.0006195001657138946,False
26,0.0011790999999448104,0.0,0.0006195001657138946,False
27,0.000684871999965253,0.0,0.0006195001657138946,False
28,0.00040176700008487387,0.0,0.0006195001657138946,False
29,0.001047186000050715,0.0,0.0006195001657138946,False
30,0.001286919999984093,0.0,0.0006195001657138946,False
31,0.0008246169998074038,0.0,0.0006195001657138946,False
32,0.0022642330000053335,0.0,0.0006195001657138946,False
33,0.0018302410001069802,0.0,0.0006195001657138946,False
34,0.000886057000116125,0.0,0.0006195001657138946,False
35,0.001878428000054555,0.0,0.0006195001657138946,False
36,0.001512200000206576,0.0,0.0006195001657138946,False
37,0.0005135030000928964,0.0,0.0006195001657138946,False
38,0.0006625849998727062,0.0,0.0006195001657138946,False
39,0.0013513719998172746,0.0,0.0006195001657138946,False
40,0.0005981340000289492,0.0,0.0006195001657138946,False
41,0.00126674200009802,0.0,0.0006195001657138946,False
42,0.0007676949999222415,0.0,0.0006195001657138946,False
43,0.0009291240000948164,0.0,0.0006195001657138946,False
44,0.0009282220000841335,0.0,0.0006195001657138946,False
45,0.0005493429998750798,0.0,0.0006195001657138946,False
46,0.0014085949999298464,0.0,0.0006195001657138946,False
47,0.0016459209998629376,0.0,0.0006195001657138946,False
48,0.003124389000049632,0.0,0.0006195001657138946,False
49,0.00040748999981587986,0.0,0.0006195001657138946,False
50,0.0006451170002037543,0.0,0.0006195001657138946,False
51,0.0013483600000654405,0.0,0.0006195001657138946,False
52,0.0015326800000821095,0.0,0.0006195001657138946,False
53,0.0022889299998496426,0.0,0.0006195001657138946,False
54,0.002517822999834607,0.0,0.0006195001657138946,False
55,0.0011158539998632477,0.0,0.0006195001657138946,False
56,0.00045356900000115274,0.0,0.0006195001657138946,False
57,0.0018178929999521642,0.0,0.0006195001657138946,False
58,0.000789379000025292,0.0,0.0006195001657138946,False
59,0.0009670730000834737,0.0,0.0006195001657138946,False
60,0.0017308520000369754,0.0,0.0006195001657138946,False
61,0.001820904000169321,0.0,0.0006195001657138946,False
62,0.002103406000060204,0.0,0.0006195001657138946,False
63,0.0005984350000289851,0.0,0.0006195001657138946,False
64,0.003465319000042655,0.0,0.0006195001657138946,False
65,0.0007357709998814244,0.0,0.0006195001657138946,False
66,0.0027111770000374236,0.0,0.0006195001657138946,False
67,0.0002680449999843404,0.0,0.0006195001657138946,False
68,0.0006917989999237761,0.0,0.0006195001657138946,False
69,0.000545729000123174,0.0,0.0006195001657138946,False
70,0.0007944999999836,0.0,0.0006195001657138946,False
71,0.0010285129999374476,0.0,0.0006195001657138946,False
72,0.0011203710000700084,0.0,0.0006195001657138946,False
73,0.0018724049998581904,0.0,0.0006195001657138946,False
74,0.0021594249999452586,0.0,0.0006195001657138946,False
75,0.002389822999930402,0.0,0.0006195001657138946,False
76,0.001634174999935567,0.0,0.0006195001657138946,False
77,0.0011266960000284598,0.0,0.0006195001657138946,False
78,0.0006484299999556242,0.0,0.0006195001657138946,False
79,0.002715092000016739,0.0,0.0006195001657138946,False
80,0.002010643999938111,0.0,0.0006195001657138946,False
81,0.0009267160000945296,0.0,0.0006195001657138946,False
82,0.0028081559999009187,0.0,0.0006195001657138946,False
83,0.0006887869999445684,0.0,0.0006195001657138946,False
84,0.0015417150000303081,0.0,0.0006195001657138946,False
85,0.0004068870000537572,0.0,0.0006195001657138946,False
86,0.004044779999958337,0.0,0.0006195001657138946,False
87,0.0015886979999777395,0.0,0.0006195001657138946,False
88,0.00508744800004024,0.0,0.0006195001657138946,False
89,0.0010700750001433335,0.0,0.0006195001657138946,False
90,0.000650236999945264,0.0,0.0006195001657138946,False
91,0.0023940389999097533,0.0,0.0006195001657138946,False
92,0.0004586889999700361,0.0,0.0006195001657138946,False
93,0.0008414829999310314,0.0,0.0006195001657138946,False
94,0.00035990400010632584,0.0,0.0006195001657138946,False
95,0.0006505380001726735,0.0,0.0006195001657138946,False
96,0.0006999299998824426,0.0,0.0006195001657138946,False
97,0.0005517519998647913,0.0,0.0006195001657138946,False
98,0.0006911969999237044,0.0,0.0006195001657138946,False
99,0.0003614100000959297,0.0,0.0006195001657138946,False
100,0.0016377900001316448,0.0,0.0006195001657138946,False
101,0.0005002519999379729,0.0,0.0006195001657138946,False
102,0.0004132120000122086,0.0,0.0006195001657138946,False
103,0.000831845999982761,0.0,0.0006195001657138946,False
104,0.0003529769999204291,0.0,0.0006195001657138946,False
105,0.0003574950001166144,0.0,0.0006195001657138946,False
106,0.0005900010000914335,0.0,0.0006195001657138946,False
107,0.0002605170000151702,0.0,0.0006195001657138946,False
108,0.00045597900020766247,0.0,0.0006195001657138946,False
109,0.002810865999890666,0.0,0.0006195001657138946,False
110,0.0004996489999484766,0.0,0.0006195001657138946,False
111,0.0006427079999866692,0.0,0.0006195001657138946,False
112,0.0018702970000958885,0.0,0.0006195001657138946,False
113,0.0008336519999829761,0.0,0.0006195001657138946,False
114,0.0005005529999380087,0.0,0.0006195001657138946,False
115,0.0016197190000184492,0.0,0.0006195001657138946,False
116,0.0007387819998712075,0.0,0.0006195001657138946,False
117,0.0008315439999933005,0.0,0.0006195001657138946,False
118,0.0010673639999367879,0.0,0.0006195001657138946,False
119,0.0018678870001167525,0.0,0.0006195001657138946,False
120,0.0004577859999699285,0.0,0.0006195001657138946,False
121,0.00040658600005372136,0.0,0.0006195001657138946,False
122,0.0013061960000868567,0.0,0.0006195001657138946,False
123,0.0009294259998569032,0.0,0.0006195001657138946,False
124,0.0012601159999121592,0.0,0.0006195001657138946,False
125,0.0013025819998802035,0.0,0.0006195001657138946,False
126,0.0008366640001895576,0.0,0.0006195001657138946,False
127,0.0008348569999725441,0.0,0.0006195001657138946,False
128,0.0020223899998654815,0.0,0.0006195001657138946,False
129,0.0008288340000035532,0.0,0.0006195001657138946,False
130,0.0009788190000108443,0.0,0.0006195001657138946,False
131,0.0023804869999821676,0.0,0.0006195001657138946,False
132,0.001114046999873608,0.0,0.0006195001657138946,False
133,0.0003677340000649565,0.0,0.0006195001657138946,False
134,0.0023816919999717356,0.0,0.0006195001657138946,False
135,0.0007345659998918563,0.0,0.0006195001657138946,False
136,0.0006538510001519171,0.0,0.0006195001657138946,False
137,0.0015384020000510645,0.0,0.0006195001657138946,False
138,0.0004565820001971588,0.0,0.0006195001657138946,False
139,0.0003132220001589303,0.0,0.0006195001657138946,False
140,0.0013077020000764605,0.0,0.0006195001657138946,False
141,0.0005490420001024177,0.0,0.0006195001657138946,False
142,0.0014073899999402784,0.0,0.0006195001657138946,False
143,0.0012580079999224836,0.0,0.0006195001657138946,False
144,0.0008785269999407319,0.0,0.0006195001657138946,False
145,0.001254393999943204,0.0,0.0006195001657138946,False
146,0.0006854739999653248,0.0,0.0006195001657138946,False
147,0.001354384000023856,0.0,0.0006195001657138946,False
148,0.0015456300000096235,0.0,0.0006195001657138946,False
149,0.00106495500017445,0.0,0.0006195001657138946,False
150,0.0013926330000231246,0.0,0.0006195001657138946,False
151,0.0022862190000978444,0.0,0.0006195001657138946,False
152,0.001864874999910171,0.0,0.0006195001657138946,False
153,0.0010700739999265352,0.0,0.0006195001657138946,False
154,0.0012555980001707212,0.0,0.0006195001657138946,False
155,0.000494228999968982,0.0,0.0006195001657138946,False
156,0.0007845609998184955,0.0,0.0006195001657138946,False
157,0.0003114149999419169,0.0,0.0006195001657138946,False
158,0.001483588000155578,0.0,0.0006195001657138946,False
159,0.0015414130000408477,0.0,0.0006195001657138946,False
160,0.0008806359999198321,0.0,0.0006195001657138946,False
161,0.00121403699995426,0.0,0.0006195001657138946,False
162,0.003150592000110919,0.0,0.0006195001657138946,False
163,0.0019389639999189967,0.0,0.0006195001657138946,False
