episode,length,time,reward,delta
0,20.0,0.0011176599999771497,0.0,-0.0003055780539927463
1,61.0,0.0030355420000205413,0.0,5.83765142728106e-05
2,50.0,0.0026656990000901715,0.0,2.91882571364053e-05
3,33.0,0.0016920009999239483,0.0,6.001103071633356e-05
4,16.0,0.0008327480001071308,0.0,-0.00033491941933912065
5,53.0,0.002593718999946759,0.0,0.00014561527349877287
6,27.0,0.001353179000034288,0.0,-2.5528489623094107e-05
7,14.0,0.0008866590000025099,0.0,2.374456279736353e-05
8,33.0,0.0016835679999758213,0.0,-0.00026421173990382374
9,33.0,0.001639897000018209,0.0,-4.8180934938488705e-05
10,51.0,0.0025346890000719213,0.0,0.0001802233912165422
11,15.0,0.0007896810000147525,0.0,5.8710272177254054e-05
12,9.0,0.0005074800000102186,0.0,9.66424102495756e-05
13,25.0,0.001307701000087036,0.0,7.640648100055579e-05
14,25.0,0.001258911000036278,0.0,0.0004033001853994446
15,9.0,0.0004978419999588368,0.0,8.174385836922325e-05
16,29.0,0.001481478999949104,0.0,0.00022100305408937664
17,7.0,0.0003999609999709719,0.0,-0.00013210586995191192
18,35.0,0.001738984999974491,0.0,-0.0004650473405551785
19,9.0,0.0005412119999164133,0.0,8.026702748846536e-05
20,12.0,0.0006384910000178934,0.0,0.00017648984825528323
21,60.0,0.0029226020000123754,0.0,0.00011050152704468832
22,13.0,0.0006896909999341005,0.0,-0.0003909231185298457
23,34.0,0.0017429000000674932,0.0,-0.00025400351190661696
24,47.0,0.0023473580000654692,0.0,8.824492412764162e-05
25,31.0,0.001576952000050369,0.0,4.412246206382081e-05
26,17.0,0.0008728049999717769,0.0,4.013351374423273e-05
27,20.0,0.0010179710000102205,0.0,0.00040829386229117477
28,41.0,0.0020196789999999964,0.0,-4.068610786061211e-05
29,45.0,0.0022446570000056454,0.0,0.0001820424236518717
30,31.0,0.0015871919999881356,0.0,0.00030052643557963493
31,70.0,0.0034306840000226657,0.0,-0.00016225157659751808
32,8.0,0.00044875100002172985,0.0,0.00017786132564353413
33,64.0,0.0031499890000077357,0.0,0.00013109692647647695
34,6.0,0.00035267600003408006,0.0,0.0002482047844804289
35,28.0,0.0013989580000952628,0.0,0.00021934833069503013
36,19.0,0.0009743009999283458,0.0,-0.00023252367027758923
37,45.0,0.0022579090000363067,0.0,0.00039283382876055485
38,32.0,0.001626042999987476,0.0,7.538650083126848e-05
39,7.0,0.0003993579999814756,0.0,0.00010385654455215656
40,29.0,0.0014375079999808804,0.0,5.192827227607828e-05
41,34.0,0.001741996000077961,0.0,0.0002749833789339884
42,50.0,0.0024865009999075482,0.0,-0.00015568577724124253
43,14.0,0.0007363729999951829,0.0,0.00022458544478585538
44,45.0,0.0022521869999536648,0.0,2.5964136138039167e-05
45,11.0,0.0005951220000497415,0.0,0.00033886289235460546
46,5.0,0.0003065959999730694,0.0,0.00026103504045759486
47,67.0,0.0032972640000252795,0.0,-0.00012318673919754888
48,5.0,0.0003234619999830102,0.0,0.00029031765567704023
49,31.0,0.001546533000009731,0.0,0.00016943144617730273
50,6.0,0.00035629000001335953,0.0,0.00014515882783852011
51,8.0,0.0004523650000010093,0.0,7.257941391926006e-05
52,13.0,0.0007158930000059627,0.0,0.0002023901972879702
53,8.0,0.00045296700000108103,0.0,0.00028915543061427734
54,21.0,0.0010682680000400069,0.0,0.00014457771530713872
55,16.0,0.0008336519999829761,0.0,0.0002016500926997223
56,21.0,0.001082121999957053,0.0,7.228885765356936e-05
57,27.0,0.0013992579999921873,0.0,-0.0004554408278305551
58,4.0,0.0002614199999015909,0.0,0.00031597280891709957
59,15.0,0.0007824529999425067,0.0,0.00026725546385141983
60,97.0,0.00468808900006934,0.0,8.471572308865131e-05
61,27.0,0.0013450479999619347,0.0,5.287097151863393e-05
62,16.0,0.0009487010000839291,0.0,0.00035141812589980235
63,10.0,0.0005418140000301719,0.0,0.0003263327032165025
64,24.0,0.0012037960000270687,0.0,0.00013617077774859417
65,23.0,0.0011556090000794939,0.0,0.00016705916198057593
66,5.0,0.00030569199998353724,0.0,0.0003294756970997102
67,4.0,0.0002556980000463227,0.0,0.00016473784854985514
68,47.0,0.002393438000012793,0.0,-7.784288862062126e-05
69,11.0,0.0005863879999878918,0.0,4.23578615443256e-05
70,45.0,0.0021997819999342028,0.0,0.00030387988189259363
71,29.0,0.0014384120000840994,0.0,3.309278296471615e-05
72,22.0,0.0011089269999047247,0.0,2.6435485759316994e-05
73,16.0,0.0009252100001049257,0.0,0.00019536730778675615
74,9.0,0.0004954329999691254,0.0,0.0003164524358669975
75,21.0,0.0010637499999575084,0.0,0.00017570906294990117
76,17.0,0.0009188849999191007,0.0,0.00015822621793349875
77,14.0,0.0007321560000264071,0.0,0.0002112066623426435
78,9.0,0.0004987460000620558,0.0,0.00010560333117132177
79,11.0,0.0006210230000078809,0.0,1.3217742879658497e-05
