episode,length,time,reward,delta
0,500.0,0.025167385000031572,-2679.0,-0.39403157150895396
1,500.0,0.024947526999994807,-3372.0,-0.030886093672720882
2,427.0,0.021356318000016472,-2208.0,99.99952399218907
3,39.0,0.0020166680001239,-38.0,49.999761996094534
4,242.0,0.012038566999990508,-736.0,24.999880998047274
5,20.0,0.00105290800001967,80.0,12.499940499023637
6,89.0,0.004440223000074184,-385.0,6.249970249511819
7,43.0,0.002168761000120867,-42.0,3.1249851247559093
8,196.0,0.009781861999954344,-888.0,1.5624925623779546
9,46.0,0.0023157350001383747,-144.0,0.7812462811889702
10,71.0,0.00357042900009219,-367.0,0.3906231405944851
11,20.0,0.0010495950000404264,80.0,0.19531157029723545
12,21.0,0.001097180999977354,79.0,0.09765578514861772
13,65.0,0.003331898999931582,-361.0,0.04882789257430886
14,18.0,0.0009571339999183692,82.0,0.02441394628715443
15,17.0,0.0009038260000124865,83.0,0.012206973143577216
16,34.0,0.0017660900000464608,-132.0,0.006103486571788608
17,45.0,0.0022582100000363425,-143.0,0.003051743285894304
18,39.0,0.0020004040000003442,-38.0,0.0015258716429400465
19,15.0,0.0008017280001695326,85.0,0.0007629358214700233
20,31.0,0.0016149009998116526,-129.0,0.0003814679107279062
21,41.0,0.002043472000195834,-139.0,0.0001907339553639531
22,20.0,0.0011306110000077751,-19.0,9.536697768908198e-05
23,57.0,0.0028063479999218544,-452.0,4.768348884454099e-05
24,43.0,0.0021780970000691013,-42.0,2.3841744422270494e-05
25,27.0,0.0013679369999408664,-26.0,1.1920872211135247e-05
26,33.0,0.0016998309999962657,-32.0,5.960436112673051e-06
27,22.0,0.0011224789998323104,-21.0,2.9802180563365255e-06
28,27.0,0.001407390000167652,-26.0,1.4901090281682627e-06
29,71.0,0.003577657000050749,-466.0,7.45054506978704e-07
30,43.0,0.002147980000017924,-141.0,3.72527253489352e-07
31,19.0,0.0009842399999797635,81.0,1.8626363385010336e-07
32,16.0,0.0008399769999414275,84.0,9.313181692505168e-08
33,15.0,0.0007896809997873788,85.0,4.656590135709848e-08
34,16.0,0.0008520239998688339,84.0,2.328295067854924e-08
35,71.0,0.003540915000030509,-664.0,1.164147533927462e-08
36,26.0,0.0013733580001371593,-25.0,5.82073766963731e-09
37,16.0,0.0008441929999207787,84.0,2.910368834818655e-09
38,22.0,0.0011363329999767302,78.0,1.4551915228366852e-09
39,17.0,0.0009878540001864167,83.0,7.275957614183426e-10
40,35.0,0.0017609700000775774,-133.0,3.637978807091713e-10
41,16.0,0.0008390729999518953,84.0,1.8189894035458565e-10
42,39.0,0.0019901640000625775,-137.0,9.094947017729282e-11
43,14.0,0.000742999000067357,86.0,4.547473508864641e-11
44,14.0,0.0007411919998503436,86.0,2.2737367544323206e-11
45,33.0,0.0016917000000375992,-32.0,1.1368683772161603e-11
46,14.0,0.0007405890000882209,86.0,5.6843418860808015e-12
47,17.0,0.0008932850000746839,83.0,2.8421709430404007e-12
48,50.0,0.002527460000010251,-148.0,1.4210854715202004e-12
49,33.0,0.0017537419998916448,-32.0,7.105427357601002e-13
50,36.0,0.0017998219998389686,-233.0,3.552713678800501e-13
51,16.0,0.0008369649999622197,84.0,1.7053025658242404e-13
52,33.0,0.0016926040000271314,-131.0,8.526512829121202e-14
53,16.0,0.0008369659999516443,84.0,4.263256414560601e-14
54,42.0,0.002124186999935773,-140.0,2.842170943040401e-14
55,29.0,0.0014594940000733914,-127.0,1.4210854715202004e-14
56,15.0,0.0007905840000148601,85.0,0.0
57,25.0,0.001317339000024731,-24.0,0.0
58,16.0,0.0008357609999620763,84.0,0.0
59,18.0,0.000996286000145119,-17.0,0.0
60,54.0,0.0027199109999855864,-251.0,0.0
61,17.0,0.000887863999878391,83.0,0.0
62,84.0,0.004140855000059673,-776.0,0.0
63,75.0,0.0037195110000993736,-470.0,0.0
64,46.0,0.002336215000013908,-441.0,0.0
65,22.0,0.001218553999933647,78.0,0.0
66,16.0,0.0008875630001057289,84.0,0.0
67,17.0,0.0008881650001058006,83.0,0.0
68,34.0,0.0017052529999546095,-33.0,0.0
69,14.0,0.0007824530000561936,86.0,0.0
70,50.0,0.0024693339998975716,-148.0,0.0
71,19.0,0.0010248979999687435,81.0,0.0
72,31.0,0.0015649050001229625,-30.0,0.0
73,29.0,0.0015164159999585536,-28.0,0.0
74,14.0,0.0007499250000364555,86.0,0.0
75,23.0,0.0012534900001810456,-22.0,0.0
76,17.0,0.0008884659998784628,83.0,0.0
77,16.0,0.0008830450001369172,84.0,0.0
78,48.0,0.002369645000044329,-146.0,0.0
79,14.0,0.0007821509998393594,86.0,0.0
80,16.0,0.0008348570001999178,-114.0,0.0
81,14.0,0.0007393849998607038,86.0,0.0
