episode,length,time,reward,delta
0,90.0,0.004561595999987844,0.0,0.00013839398771569623
1,39.0,0.0019422780000013518,0.0,-2.2178949876597168e-05
2,41.0,0.002069372999997654,0.0,8.895115500628817e-05
3,12.0,0.0006424070000008442,0.0,-0.00040962420044378015
4,9.0,0.0004957340000117938,0.0,1.1639863641287962e-05
5,13.0,0.0006933049999986451,0.0,0.00012943843043910477
6,24.0,0.0012568030000039698,0.0,-0.00015050629787196083
7,31.0,0.0015558690000005981,0.0,-9.228015175151281e-05
8,21.0,0.0011233820000029482,0.0,-9.903170817413394e-05
9,31.0,0.0015480400000029704,0.0,-0.0003686617803994021
10,23.0,0.001162234000005924,0.0,-0.00031773420958898757
11,11.0,0.0005881950000059533,0.0,1.0475877277159144e-05
12,4.0,0.000255094999999983,0.0,-0.00028596078863008884
13,11.0,0.0005878929999880711,0.0,-0.00035415163078322153
14,61.0,0.002985546999994426,0.0,-7.908761538288298e-05
15,37.0,0.0018314449999934368,0.0,-0.0001579433866153437
16,13.0,0.0007261330000005728,0.0,0.00015247119585605257
17,16.0,0.0008444949999955043,0.0,-5.4210989755186674e-05
18,9.0,0.0004975410000014335,0.0,0.00020539322469575235
19,28.0,0.0014372070000092663,0.0,-0.00014603074486250583
20,8.0,0.00044634099999996124,0.0,-1.899892573207937e-05
21,35.0,0.001726034000000709,0.0,-0.00016503859228475493
22,62.0,0.003029217999994671,0.0,-0.00023896946231785735
23,24.0,0.0012016880000089714,0.0,1.4967468703609515e-05
24,57.0,0.0027659909999897536,0.0,-1.996105488893745e-05
25,9.0,0.0004942280000079791,0.0,6.55073893211249e-05
26,9.0,0.0005463309999953481,0.0,-0.00021507251608607157
27,27.0,0.0013450470000009318,0.0,0.0005851008450878398
28,8.0,0.0004445349999997461,0.0,5.986125427697917e-05
29,28.0,0.0014378099999987626,0.0,-1.7964949400043695e-05
30,34.0,0.0016760390000030156,0.0,-0.0003928970158488196
31,11.0,0.0005863880000021027,0.0,0.0003430674268042675
32,64.0,0.003132821999997759,0.0,-0.0002833213469571908
33,15.0,0.0008246170000063557,0.0,0.00013771406503516848
34,10.0,0.0005394040000084033,0.0,1.2701326737110403e-06
35,16.0,0.0008276279999961389,0.0,7.273486368148627e-05
36,25.0,0.0012562010000038981,0.0,1.3881578546229897e-05
37,60.0,0.002976813000003631,0.0,-0.00011413305945285853
38,38.0,0.0019100519999994958,0.0,-0.00025511622552884284
39,21.0,0.001064654000003884,0.0,-0.0001796788604871362
40,27.0,0.0013932349999947746,0.0,0.00017538006011730896
41,23.0,0.0011577160000086906,0.0,7.998821372001393e-05
42,42.0,0.002101297999999474,0.0,-0.00010271975350757267
43,24.0,0.0012056030000024975,0.0,-0.00015502334244500482
44,9.0,0.0004921200000040926,0.0,-0.0002296046029759585
45,36.0,0.0018958959999935132,0.0,-0.00012291474762903784
46,31.0,0.0015399079999980358,0.0,0.0002980334383879152
47,9.0,0.0004963360000118655,0.0,9.848203956634228e-05
48,38.0,0.0018955959999971128,0.0,-0.00032473404525029567
49,11.0,0.0005848819999982879,0.0,0.0005490223127879714
50,18.0,0.0009143669999929216,0.0,-7.005958121654936e-05
51,31.0,0.001572734999996328,0.0,-6.30536230948944e-05
52,96.0,0.004627553000005946,0.0,4.1152403326996504e-05
53,22.0,0.0011441629999922043,0.0,-5.474634877154549e-05
54,31.0,0.0015341849999970236,0.0,-4.927171389439096e-05
55,98.0,0.004707062999997902,0.0,-0.0002501026222407993
56,20.0,0.0010101400000053218,0.0,-3.119290877562911e-05
57,47.0,0.002289231000005998,0.0,0.0001375765975445086
58,19.0,0.0009700840000022026,0.0,0.00022049945708022543
59,33.0,0.001624536999997872,0.0,0.00020961142699355278
60,53.0,0.002668409999998289,0.0,0.0001886502842941975
61,21.0,0.001057725999999093,0.0,0.00036142298458990106
62,31.0,0.0015299690000034616,0.0,9.679944519149018e-05
63,39.0,0.0019046299999985195,0.0,0.00026647411681380597
64,19.0,0.0009652660000085689,0.0,-5.5055645298122155e-05
65,36.0,0.0018004239999953597,0.0,4.0456133527781084e-05
66,25.0,0.0012429490000016585,0.0,-0.00013142767037625525
67,31.0,0.001569723999992334,0.0,0.00012642823447526585
68,13.0,0.0006815590000002203,0.0,0.00025035345052879096
69,28.0,0.0014191359999955466,0.0,0.00011108954153572932
70,6.0,0.0003680359999975735,0.0,0.00011214049369191238
71,65.0,0.0031240880000069637,0.0,-0.00020664414267836264
72,18.0,0.0009191860000044016,0.0,7.027961652465644e-05
73,10.0,0.0005406090000121822,0.0,6.325165487219083e-05
74,25.0,0.00125017700000285,0.0,0.00012274222801719357
75,15.0,0.0008173889999909534,0.0,0.00010081165104065652
76,44.0,0.002137438999994856,0.0,5.453842409911707e-05
77,14.0,0.0007679960000075425,0.0,0.00012311206036856451
78,6.0,0.0003469540000082816,0.0,7.52398464521492e-08
79,7.0,0.0003945400000020527,0.0,0.00011080085433170801
80,15.0,0.0008887669999921854,0.0,0.0002905996522187623
81,13.0,0.0006812579999859736,0.0,0.00010899067651918713
82,9.0,0.0005354900000043017,0.0,0.00011490712934975105
83,8.0,0.0004451369999998178,0.0,0.00010341641641477593
84,17.0,0.0008715999999964197,0.0,5.6926489384971786e-05
85,10.0,0.000538199999994049,0.0,5.12338404464746e-05
86,12.0,0.0006764390000029152,0.0,7.449692894580858e-05
87,33.0,0.0016224290000081965,0.0,-0.00011828490333862972
88,15.0,0.0007746220000086623,0.0,9.972076889853715e-05
89,4.0,0.00025298699999609653,0.0,1.3580664427891573e-05
90,30.0,0.0014811780000059116,0.0,0.00013919625271635735
91,8.0,0.00044483599999978196,0.0,9.532524724992821e-05
92,24.0,0.0011974720000011985,0.0,4.9084581689205395e-05
93,5.0,0.0003011750000041502,0.0,0.0002565131691684272
94,5.0,0.00029966900000033547,0.0,8.57927225249354e-05
95,25.0,0.0012860169999981963,0.0,1.4406474597268993e-05
96,12.0,0.0006339730000064492,0.0,0.0001376245101532271
97,12.0,0.0006737289999989571,0.0,1.2965827137542088e-05
98,17.0,0.0008658779999990429,0.0,1.1669244423787863e-05
99,12.0,0.0006309620000024552,0.0,-0.0001892121088839551
100,22.0,0.001124587000006727,0.0,8.596844693962318e-05
101,14.0,0.0007324580000016567,0.0,1.050231998140906e-05
102,30.0,0.0014781659999982821,0.0,9.45208798326815e-06
103,44.0,0.0021952640000080237,0.0,7.927071305837183e-05
104,11.0,0.0005875930000058815,0.0,7.134364175253466e-05
105,17.0,0.0008734079999896949,0.0,4.417612352028487e-05
106,27.0,0.0013887180000011767,0.0,-0.00017888774268952189
107,8.0,0.0005210319999946478,0.0,2.119397313237202e-05
108,12.0,0.0006860769999974536,0.0,-0.00010658507097228656
109,49.0,0.0025169189999871833,0.0,0.00027306489993633514
110,44.0,0.0023949429999987615,0.0,-0.0002010244039996701
111,28.0,0.0014760580000086065,0.0,0.00015218913909038304
112,13.0,0.0006857749999937823,0.0,-0.00016099896842056968
113,30.0,0.0015420160000019223,0.0,0.00011136027335667011
114,11.0,0.0005872910000022102,0.0,0.00015761284633495297
115,48.0,0.0023825960000039004,0.0,8.809461443603063e-05
116,11.0,0.0006752350000027718,0.0,-0.00010645641300476672
117,6.0,0.00035267600000565835,0.0,8.450708997398583e-05
118,9.0,0.0004939270000079432,0.0,0.00012795936256121523
119,11.0,0.0006183120000002873,0.0,0.00028546154574993074
120,11.0,0.0005866890000021385,0.0,-0.00012952469472907348
121,14.0,0.0007264340000006086,0.0,0.0001151634263050937
122,10.0,0.0005351880000006304,0.0,-0.0001165722252561661
123,21.0,0.0010974820000058116,0.0,0.00017434313055546735
124,6.0,0.00034755599999414244,0.0,7.605638097658726e-05
125,30.0,0.0014748539999942523,0.0,-9.59265638750579e-05
126,10.0,0.0005351880000006304,0.0,8.957894078255059e-05
127,23.0,0.0011971710000011626,0.0,6.845074287892852e-05
128,24.0,0.0011971710000011626,0.0,0.00015134434220463332
129,24.0,0.001193255000004001,0.0,6.88088938754409e-05
130,8.0,0.0004888069999964273,0.0,0.00013620990798417004
131,11.0,0.0005930140000032225,0.0,8.06210467042955e-05
132,24.0,0.0012028929999985394,0.0,0.0002808708123246842
133,8.0,0.00044453399999611065,0.0,0.00025278373109221576
134,16.0,0.0008932850000036296,0.0,0.0002655740929988523
135,19.0,0.0010083339999908958,0.0,-0.00016287801638850636
136,5.0,0.00034183399999676567,0.0,6.978772354832285e-05
137,18.0,0.0009604469999970888,0.0,-4.9550080768309994e-05
138,52.0,0.002653954000010117,0.0,4.03326001528015e-05
139,12.0,0.0006749329999991005,0.0,-0.00014852676315246473
140,10.0,0.0005369940000008455,0.0,0.00015624401147422656
141,13.0,0.0006939069999987169,0.0,0.00014245900642766986
142,9.0,0.0004924210000041285,0.0,0.000161042259067332
143,8.0,0.00048519300000293697,0.0,0.00022750535798299418
144,10.0,0.000678245999992555,0.0,0.000145816054131653
145,31.0,0.0015293670000033899,0.0,-0.0001336704277494298
146,16.0,0.0008228100000025051,0.0,0.000135955959960696
147,50.0,0.0024325899999979583,0.0,-1.8543071637764285e-05
148,9.0,0.0004900120000002062,0.0,0.0001718386537785207
149,4.0,0.0002547939999999471,0.0,0.00015465478840066864
150,19.0,0.0009640619999942146,0.0,0.00023901668369896711
151,12.0,0.0006363829999997961,0.0,-0.00014659021474965577
152,38.0,0.0019007150000049933,0.0,0.00015075581543596894
153,11.0,0.0005845799999946166,0.0,0.0002250475964224489
154,20.0,0.0010188749999997526,0.0,9.753879811731588e-05
155,23.0,0.0011968689999974913,0.0,-0.00013389898097055638
156,9.0,0.0005023589999950673,0.0,0.0001574653466047356
157,22.0,0.0011134439999977985,0.0,0.00015408631209645507
158,54.0,0.0026638920000010557,0.0,0.00010555554671517103
159,19.0,0.0009646630000048617,0.0,8.78652988678194e-05
160,8.0,0.00044453399999611065,0.0,0.00020254283678020405
161,6.0,0.0003466530000082457,0.0,9.499999204365395e-05
162,11.0,0.0005863869999984672,0.0,8.549999283928854e-05
163,29.0,0.0014462420000000975,0.0,0.0004157272406270993
164,9.0,0.0004921200000040926,0.0,-0.00012050908287350074
165,22.0,0.0011507899999969595,0.0,0.00023103950540916585
166,53.0,0.00261148799999944,0.0,0.00011897270061906527
167,10.0,0.0005833759999944732,0.0,0.00022691100941466772
168,103.0,0.004940774999994346,0.0,3.164090796346525e-05
