episode,length,time,reward,delta
0,9.0,0.0006300579998423927,0.0,-0.00021108544713323833
1,18.0,0.0009465929999805667,0.0,-2.1108544713323806e-05
2,22.0,0.0011260929998115898,0.0,0.00022614742824107
3,61.0,0.003025904999958584,0.0,-0.000659458465221298
4,44.0,0.00217568800007939,0.0,-5.217424963489039e-05
5,59.0,0.0028789319999305008,0.0,-5.217424963489055e-06
6,20.0,0.0010209829999894282,0.0,0.0002718031453300529
7,29.0,0.0014477479999186471,0.0,2.7180314533005294e-05
8,9.0,0.0004972400001861388,0.0,2.7180314533005456e-06
9,21.0,0.001077905000101964,0.0,0.00035658109425536764
10,23.0,0.001162235000037981,0.0,9.9924463214191e-05
11,45.0,0.002254295000057027,0.0,-0.0005327343005287165
12,36.0,0.001817289999962668,0.0,9.992446321419122e-06
13,48.0,0.0024515640000117855,0.0,-0.0004615257477291874
14,43.0,0.0021428600000490405,0.0,-0.0003759890647865802
15,29.0,0.0014838890001556138,0.0,1.5604617387618034e-05
16,18.0,0.0009134639999501815,0.0,-3.759890647865805e-05
17,43.0,0.002100094000070385,0.0,0.0002796735425711089
18,59.0,0.0028656800000135263,0.0,7.414567537296127e-05
19,10.0,0.0005430189999060531,0.0,0.0004625003253063646
20,39.0,0.0019633599999906437,0.0,0.00034778832106234535
21,16.0,0.000871298999982173,0.0,4.6250032530636455e-05
22,6.0,0.00035056799993071763,0.0,4.625003253063635e-06
23,11.0,0.0005933149998327281,0.0,3.4778832106234514e-05
24,7.0,0.0003993580000951624,0.0,4.625003253063689e-07
25,5.0,0.0003032839999832504,0.0,4.6250032530615205e-08
26,11.0,0.0005936160000601376,0.0,4.6250032530452574e-09
27,17.0,0.0008821420001368097,0.0,-0.00014794329134843842
28,5.0,0.00034845999994104204,0.0,0.00035550194818270844
29,52.0,0.002623837000101048,0.0,-0.0004896990692770319
30,9.0,0.0004942279999795574,0.0,-0.000492015045856915
31,30.0,0.0014856959999178798,0.0,0.00040335936017826953
32,10.0,0.0005878940000911825,0.0,-5.217424963489272e-07
33,26.0,0.0012998710001284053,0.0,-3.759890647865832e-06
34,38.0,0.001940771999898061,0.0,3.3456486838359624e-05
35,8.0,0.00044724500003212597,0.0,2.7967354257110895e-05
36,27.0,0.0013938380000126926,0.0,-3.826455499290139e-05
37,10.0,0.0005418140001438587,0.0,0.00035523831652560956
38,80.0,0.003905636999888884,0.0,0.00019928585541601103
39,25.0,0.001261020000129065,0.0,0.00032530310513462235
40,45.0,0.0022082150001097034,0.0,0.0003299560839459313
41,24.0,0.0012074100000063481,0.0,0.0004509859824363676
42,40.0,0.002003415999979552,0.0,0.00020159569707123748
43,50.0,0.0025557710000612133,0.0,0.0004513228001026829
44,5.0,0.0003487609999410779,0.0,4.51322800102682e-05
45,23.0,0.0011616320000484848,0.0,2.0159569707123715e-05
46,45.0,0.0022015889999238425,0.0,2.015956970712377e-06
47,11.0,0.0005912070000704261,0.0,-3.759890647865561e-07
48,21.0,0.0011059139999360923,0.0,0.00039183345694899173
49,28.0,0.001392031000023053,0.0,0.00045089656823592517
50,51.0,0.002485897999804365,0.0,0.0004567473548008537
51,7.0,0.0004029719998470682,0.0,4.567473548008536e-05
52,22.0,0.0011679570000069361,0.0,0.0004136837747458761
53,11.0,0.0005933150000601017,0.0,0.0003266871504173696
54,24.0,0.0012134339999647636,0.0,0.000336164122235946
55,16.0,0.0008472049998999864,0.0,6.106062060712801e-05
56,19.0,0.0009718920000523212,0.0,0.00037322978811861766
57,4.0,0.0002556980000463227,0.0,0.00033595730370646743
58,4.0,0.0002550950000568264,0.0,3.3595730370646754e-05
59,28.0,0.001395042000012836,0.0,0.00029338222648728196
60,30.0,0.0015007550000518677,0.0,0.00020329610534953232
61,54.0,0.002673229000038191,0.0,0.0003252726506183193
62,12.0,0.000641803999997137,0.0,0.000366525255560809
63,35.0,0.0017688010000256327,0.0,0.00030394351072013956
64,25.0,0.001253792000170506,0.0,0.0004458197890022769
65,25.0,0.0012610190001396404,0.0,0.00023495780424192343
66,41.0,0.002009438999948543,0.0,0.00015582112057364894
67,47.0,0.0022943510000459355,0.0,-0.000448068958414497
68,16.0,0.0008291350000035891,0.0,0.00046248987986121076
69,23.0,0.0012299989998609817,0.0,3.2527265061831935e-05
70,13.0,0.0006890879999446042,0.0,4.6248987986121065e-05
71,42.0,0.0020606400000815484,0.0,3.3456486838359515e-06
72,29.0,0.001489911999897231,0.0,0.00039077163738509825
73,30.0,0.0015471359999992274,0.0,3.2527265061832043e-06
74,17.0,0.0009285230000841693,0.0,0.00032350358727043123
75,12.0,0.0006415029999971011,0.0,0.0004287603922045187
76,22.0,0.0011607290000483772,0.0,0.00041811932941494514
77,26.0,0.0013083039998491586,0.0,0.0004279575500786434
78,62.0,0.003055119000009654,0.0,0.0003283958275145416
79,6.0,0.0004062850000536855,0.0,3.2839582751454136e-05
80,85.0,0.004159527000183516,0.0,-0.0003340459500061592
81,28.0,0.0013956440000129078,0.0,0.0003378152577230228
82,49.0,0.00239283499990961,0.0,0.000333689147458693
83,8.0,0.000448450000021694,0.0,0.00045442144947721277
84,6.0,0.00039785300009498314,0.0,4.544214494772128e-05
85,43.0,0.0021567139999660867,0.0,0.00031826800278474257
86,22.0,0.0011095289999047964,0.0,0.0004504096420147604
87,22.0,0.0011134440001114854,0.0,9.937108687863063e-05
88,37.0,0.0018654779998996673,0.0,0.0004263921332913991
89,6.0,0.0003574950001166144,0.0,4.504096420147603e-05
90,21.0,0.0010688700001537654,0.0,0.00042653608280462734
91,4.0,0.00025419099983992055,0.0,4.504096420147592e-06
92,24.0,0.001211626999975124,0.0,0.0004679380619685386
93,37.0,0.001829337000117448,0.0,-0.00026970277897649456
94,22.0,0.0013489629998275632,0.0,0.0003715733028187937
95,34.0,0.0017299490000368678,0.0,0.0003528076163014492
96,59.0,0.0028979059998164303,0.0,0.0003566880175168568
97,4.0,0.0002779840001494449,0.0,0.0004300427439568156
98,7.0,0.00040086399985739263,0.0,0.0004420475461393211
99,18.0,0.0009282210000947089,0.0,4.4204754613932104e-05
100,17.0,0.0008866600001056213,0.0,-1.7940381906518814e-05
101,46.0,0.0022582100000363425,0.0,-0.00043764917442598914
102,4.0,0.00025690199981909245,0.0,0.00045779925129991176
103,8.0,0.0004713390001143125,0.0,4.300427439568155e-05
104,18.0,0.000925209999877552,0.0,4.300427439568166e-06
105,22.0,0.0011721729999862873,0.0,0.0003531099280365467
106,16.0,0.0008697929999925691,0.0,3.56688017516857e-05
107,8.0,0.00044724500003212597,0.0,3.531099280365465e-05
108,43.0,0.0021163569999771426,0.0,0.000324349852279143
109,15.0,0.0007770320000872744,0.0,0.0003648476368044381
110,18.0,0.0009282209998673352,0.0,0.0003839549726136062
111,23.0,0.001167654999790102,0.0,3.566880175168575e-06
112,25.0,0.0012580079999224836,0.0,-0.0007722154032055526
113,20.0,0.0010634489999574726,0.0,3.5668801751684125e-07
114,12.0,0.00063337100004901,0.0,0.00046069094812333997
115,24.0,0.0012040970000271045,0.0,4.6069094812333964e-05
116,20.0,0.0011134439998841117,0.0,4.6069094812334235e-06
117,8.0,0.0004451360000530258,0.0,4.6069094812334777e-07
118,8.0,0.0004430290000527748,0.0,4.606909481235646e-08
119,14.0,0.000730650999912541,0.0,0.0004236164415413415
120,7.0,0.00039785199987818487,0.0,4.236164415413415e-05
121,24.0,0.0012387330000365182,0.0,0.00019394883469145316
122,35.0,0.001794098999880589,0.0,4.236164415413431e-06
123,14.0,0.0007315540001400223,0.0,0.00042277363812340214
124,19.0,0.0009727950000524288,0.0,0.0004116782882893928
125,6.0,0.0003541820001373708,0.0,4.227736381234019e-05
126,6.0,0.0003526759999203932,0.0,4.227736381234024e-06
127,23.0,0.0012110249999750522,0.0,4.227736381233753e-07
128,27.0,0.0013986569999815401,0.0,0.0004140449839042013
129,24.0,0.0012808980000045267,0.0,0.00041399984617091314
130,49.0,0.0023795829999926355,0.0,4.1399984617091325e-05
131,35.0,0.0017221190000782371,0.0,0.00019909691805891974
132,41.0,0.0020067290001861693,0.0,0.0002458268302878378
133,9.0,0.0005451269998957287,0.0,0.0004637958764980319
134,19.0,0.0009718920000523212,0.0,0.0003673651088847987
135,24.0,0.0012098189999960596,0.0,-0.0007782194909452172
136,20.0,0.0010571239999990212,0.0,0.00034114638337685144
137,24.0,0.0012022909997995157,0.0,3.411463833768514e-05
138,16.0,0.0008264240000244172,0.0,0.00042562194621240476
139,13.0,0.0006878839999444608,0.0,0.00011271382904424831
140,4.0,0.00025358999982927344,0.0,0.0004400464187909903
141,52.0,0.0025268580000101792,0.0,-0.0006230348383500788
142,43.0,0.002108827000029123,0.0,0.00032707934082819637
143,23.0,0.0011580179998418316,0.0,0.00024083347782495514
144,40.0,0.002012149999927715,0.0,0.0003150216258905863
145,19.0,0.0010107430000516615,0.0,0.0003808242828051956
146,45.0,0.0022359229999437957,0.0,0.0004612744965889568
147,29.0,0.0014320870000119612,0.0,4.612744965889565e-05
148,59.0,0.00295422499993947,0.0,8.157021461132529e-05
149,33.0,0.0016438130001006357,0.0,0.00017738107545571871
150,11.0,0.000598132999812151,0.0,0.0004549376811865056
