episode,length,time,reward,delta
0,39.0,0.0020886480000399388,0.0,0.0
1,48.0,0.0024642130000529505,0.0,0.0
2,47.0,0.002476260000094044,0.0,0.0
3,22.0,0.0011538009999867427,0.0,0.0
4,23.0,0.0011998810000477533,0.0,0.0
5,12.0,0.000665295999965565,0.0,0.0
6,22.0,0.0011438620000490118,0.0,0.0
7,34.0,0.0017663910000464966,0.0,0.0
8,74.0,0.0036782500000072105,0.0,0.0
9,13.0,0.0007020389999752297,0.0,0.0
10,71.0,0.0035936190000711576,0.0,0.0
11,39.0,0.0019570350000321923,0.0,0.0
12,33.0,0.0017218179999645145,0.0,0.0
13,22.0,0.0011399470000696965,0.0,0.0
14,116.0,0.005774729000108891,0.0,0.0
15,96.0,0.0047995240000773265,0.0,0.0
16,21.0,0.0010854350000499835,0.0,0.0
17,80.0,0.003955029999929138,0.0,0.0
18,113.0,0.005546739000010348,0.0,0.0
19,42.0,0.002165749000027972,1.0,1.0
20,41.0,0.0020296179999377273,0.0,0.0
21,110.0,0.005366636999951879,0.0,0.0
22,123.0,0.006020186000000649,0.0,0.0
23,7.0,0.0004053819999398911,0.0,0.0
24,12.0,0.0006921000000374988,0.0,0.0
25,32.0,0.001599239000029229,0.0,0.0
26,128.0,0.006271367000067585,0.0,0.0
27,69.0,0.0034114089999093267,0.0,0.0
28,70.0,0.003509592000000339,0.0,0.0
29,35.0,0.001741091999974742,0.0,0.0
30,77.0,0.003771615000005113,0.0,0.0
31,95.0,0.00464231099999779,0.0,0.0
32,83.0,0.004118266999967091,0.0,0.0
33,57.0,0.002834657999983392,0.0,0.0
34,82.0,0.003995085999918047,0.0,0.0
35,232.0,0.011240452000038204,0.0,0.0
36,47.0,0.0023639229999616873,0.0,0.0
37,87.0,0.004254397999943649,0.0,0.0
38,113.0,0.005500058000052377,0.0,0.0
39,132.0,0.006418641000095704,0.0,0.0
40,167.0,0.008112148000009256,0.0,0.0
41,55.0,0.002721717999975226,0.0,0.0
42,312.0,0.015197289000070668,0.0,0.0
43,22.0,0.0011227810000491445,0.0,0.0
44,327.0,0.015864091000025837,0.0,0.0
45,96.0,0.0046576710000181265,0.0,0.0
46,44.0,0.002159123000069485,0.0,0.0
47,100.0,0.004854638999972849,0.0,0.0
48,165.0,0.007932949000064582,0.0,0.0
49,47.0,0.0023434419999830425,0.0,0.0
50,28.0,0.0014363029999913124,0.0,0.0
51,209.0,0.009984551999991709,0.0,0.0
52,50.0,0.0024639120000529147,0.0,0.0
53,87.0,0.004432391999898755,0.0,0.0
54,48.0,0.0023627179999721193,0.0,0.0
55,27.0,0.0013390240000035192,0.0,0.0
56,19.0,0.0009652649999907226,0.0,0.0
57,102.0,0.004961555999898337,0.0,0.0
58,129.0,0.006226491999996142,0.0,0.0
59,40.0,0.001994983000031425,0.0,0.0
60,15.0,0.0007794410000769858,0.0,0.0
61,88.0,0.004274576000057095,0.0,0.0
62,86.0,0.004232111000078476,0.0,0.0
63,44.0,0.002157617999955619,0.0,0.0
64,19.0,0.0009712889999491381,0.0,0.0
65,60.0,0.0029478999999810185,0.0,0.0
66,73.0,0.003560792000030233,0.0,0.0
67,20.0,0.0010197789999892848,0.0,0.0
68,29.0,0.0015121989999897778,0.0,0.0
69,46.0,0.002284110999994482,0.0,0.0
70,16.0,0.0008231110000451736,0.0,0.0
71,154.0,0.007420950999971865,0.0,0.0
72,102.0,0.0049964930000214736,0.0,0.0
73,108.0,0.0052344209999546365,0.0,0.0
74,32.0,0.0015862879999986035,0.0,0.0
75,133.0,0.006692409000038424,0.0,0.0
76,52.0,0.0025322789999790984,0.0,0.0
77,10.0,0.0005400070000405321,0.0,0.0
78,101.0,0.004881443999920521,0.0,0.0
79,34.0,0.0016688099999555561,0.0,0.0
80,86.0,0.0042269909999959054,0.0,0.0
81,13.0,0.0006821609999860812,0.0,0.0
82,116.0,0.005567218999999568,0.0,0.0
83,84.0,0.0040685729999268005,0.0,0.0
84,21.0,0.001101998999956777,0.0,0.0
85,31.0,0.001533883999968566,0.0,0.0
86,58.0,0.0029030250000232627,0.0,0.0
87,61.0,0.0029852459999801795,0.0,0.0
88,36.0,0.0017606679999744301,0.0,0.0
89,139.0,0.006711683999924389,0.0,0.0
90,24.0,0.001260116000025846,0.0,0.0
91,10.0,0.0005418140000301719,0.0,0.0
92,43.0,0.002113344999997935,0.0,0.0
93,77.0,0.00376077200007785,0.0,0.0
94,80.0,0.0038658819999000116,0.0,0.0
95,63.0,0.0031331239999872196,0.0,0.0
96,39.0,0.0019473969999808105,0.0,0.0
97,67.0,0.0032656399999950736,0.0,0.0
98,71.0,0.0034385139999812964,0.0,0.0
99,25.0,0.0012456599999950413,0.0,0.0
100,150.0,0.007282712000005631,0.0,0.0
101,155.0,0.0074393229999714094,0.0,0.0
102,89.0,0.004363723999972535,0.0,0.0
103,138.0,0.006641811000008602,0.0,0.0
104,56.0,0.002700635999985934,0.0,0.0
105,56.0,0.002713887000027171,0.0,0.0
106,102.0,0.005046789000061835,0.0,0.0
107,22.0,0.0011185639999666819,0.0,0.0
108,96.0,0.004654658999925232,0.0,0.0
109,58.0,0.002853933999972469,0.0,0.0
110,7.0,0.0003999599999815473,0.0,0.0
111,21.0,0.0010595339999781572,0.0,0.0
112,122.0,0.005949108999971031,0.0,0.0
113,25.0,0.0012543930000674663,0.0,0.0
114,97.0,0.004735073000006196,0.0,0.0
