steps,time,reward,delta,converged
1,0.025330623000172636,-5.544910179640719,0,False
2,0.02506348099996103,-5.149700598802395,0,False
3,0.024982765000004292,-3.37125748502994,0,False
4,0.02500354599987986,-3.568862275449102,0,False
5,0.024957767999921998,-3.964071856287425,0,False
6,0.024857777999841346,-3.568862275449102,0,False
7,0.024817721000090387,-3.37125748502994,0,False
8,0.024901749000036943,-4.359281437125748,0,False
9,0.02498125900001469,-3.7664670658682633,0,False
10,0.024911687999974674,-3.7664670658682633,0,False
11,0.024772845999905257,-3.964071856287425,0,False
12,0.02489422000007835,-3.1736526946107784,0,False
13,0.02489030400010961,-3.964071856287425,0,False
14,0.024847538000130953,-4.754491017964072,0,False
15,0.025213766999968357,-4.952095808383233,0,False
16,0.024902653000026476,-3.1736526946107784,0,False
17,0.0018847530000130064,1.6578947368421053,100.00002863086141,False
18,0.02477435199989486,-4.161676646706587,100.00002863086141,False
19,0.024605995000001712,-3.7664670658682633,100.00002863086141,False
20,0.007962163000001965,-2.84375,100.00002863086141,False
21,0.024909278999984963,-4.161676646706587,100.00002863086141,False
22,0.010024910000083764,-2.9408866995073892,100.00002863086141,False
23,0.020615125999938755,-3.3807228915662653,100.00002863086141,False
24,0.024666532000082952,-3.7664670658682633,100.00002863086141,False
25,0.0034975449998455588,-0.9714285714285714,100.00002863086141,False
26,0.02460268200002247,-3.1736526946107784,100.00002863086141,False
27,0.024784291000059966,-3.7664670658682633,100.00002863086141,False
28,0.00799499000004289,-2.8098159509202456,100.00002863086141,False
29,0.024614728999949875,-2.9760479041916166,100.00002863086141,False
30,0.0012447569999949337,3.04,100.00002863086141,False
31,0.02306307599997126,-3.5287846481876333,100.00002863086141,False
32,0.024646351999990657,-2.9760479041916166,100.00002863086141,False
33,0.010326085000087915,-2.411483253588517,100.00002863086141,False
34,0.021350294000058057,-3.2712643678160918,100.00002863086141,False
35,0.024736706000112463,-3.568862275449102,100.00002863086141,False
36,0.022014987000147812,-2.7713004484304933,100.00002863086141,False
37,0.01867345000005116,-3.140921409214092,100.00002863086141,False
38,0.022569449999991775,-2.7248908296943233,100.00002863086141,False
39,0.019699854999998934,-2.7231920199501247,100.00002863086141,False
40,0.0042339179999544285,-0.9767441860465116,100.00002863086141,False
41,0.012708078000059686,-2.9034749034749034,100.00002863086141,False
42,0.022442956999839225,-3.1810154525386314,100.00002863086141,False
43,0.017729870000039227,-1.5429362880886426,100.00002863086141,False
44,0.013942292999900019,-3.091872791519435,100.00002863086141,False
45,0.00553800600005161,-1.8584070796460177,100.00002863086141,False
46,0.005676243999914732,-1.8434782608695652,100.00002863086141,False
47,0.01747627999998258,-2.4005681818181817,100.00002863086141,False
48,0.004923308000115867,-1.97,100.00002863086141,False
49,0.014520549000053506,-3.3344594594594597,100.00002863086141,False
50,0.00138329700007489,2.607142857142857,100.00002863086141,False
51,0.013827243999912753,-2.392226148409894,100.00002863086141,False
52,0.014809978000130286,-1.9768211920529801,100.00002863086141,False
53,0.00889068599985876,-2.620879120879121,100.00002863086141,False
54,0.001479672999948889,2.3666666666666667,100.00002863086141,False
55,0.00390413099989928,-0.9736842105263158,100.00002863086141,False
56,0.015328299999964656,-2.266881028938907,100.00002863086141,False
57,0.006449963000022763,-0.9847328244274809,100.00002863086141,False
58,0.01886017899983017,-2.028720626631854,100.00002863086141,False
59,0.0036583730000074866,-0.9726027397260274,100.00002863086141,False
60,0.0056298640001841704,-0.9826086956521739,100.00002863086141,False
61,0.0014245580000533664,2.607142857142857,100.00002863086141,False
62,0.004754047000005812,-2.0,100.00002863086141,False
63,0.008622940999885031,-1.5542857142857143,100.00002863086141,False
64,0.0011402480001834192,3.391304347826087,100.00002863086141,False
65,0.0060822279999683815,-0.983739837398374,100.00002863086141,False
66,0.004134229000101186,-0.9761904761904762,100.00002863086141,False
67,0.003011750000041502,-0.9672131147540983,100.00002863086141,False
68,0.001627851000193914,2.0606060606060606,100.00002863086141,False
69,0.0015763490000608726,2.2580645161290325,100.00002863086141,False
70,0.005107324999926277,-1.941747572815534,100.00002863086141,False
71,0.005830747000118208,-1.829059829059829,100.00002863086141,False
72,0.0012504779999744642,3.04,100.00002863086141,False
73,0.002309408999963125,1.1956521739130435,100.00002863086141,False
74,0.0013363140001274587,2.740740740740741,100.00002863086141,False
75,0.0049022250000234635,-1.97979797979798,100.00002863086141,False
76,0.000986648999969475,4.315789473684211,100.00002863086141,False
77,0.0024392160000843432,-0.96,100.00002863086141,False
78,0.008540719999928115,-1.5542857142857143,100.00002863086141,False
79,0.001333903999920949,3.04,100.00002863086141,False
80,0.0077877820001504006,-0.9874213836477987,100.00002863086141,False
81,0.0012781869997979811,2.8846153846153846,100.00002863086141,False
82,0.001325470999972822,2.8846153846153846,100.00002863086141,False
83,0.0033484640000551735,-0.9710144927536232,100.00002863086141,False
84,0.0016621849999864935,2.15625,100.00002863086141,False
85,0.0013351079999210924,2.740740740740741,100.00002863086141,False
86,0.003672829000151978,-0.9733333333333334,100.00002863086141,False
87,0.0019504089998463314,1.5897435897435896,100.00002863086141,False
88,0.0008008239999526268,5.3125,100.00002863086141,False
89,0.002621126000121876,-0.9622641509433962,100.00002863086141,False
90,0.0012884269999631215,2.8846153846153846,100.00002863086141,False
91,0.0014872019999074837,2.607142857142857,100.00002863086141,False
92,0.0013357109999105887,2.740740740740741,100.00002863086141,False
93,0.001432388000011997,2.4827586206896552,100.00002863086141,False
94,0.0027683999999226216,-0.9642857142857143,100.00002863086141,False
95,0.003169264000007388,-0.96875,100.00002863086141,False
96,0.0021157539999876462,1.4047619047619047,100.00002863086141,False
97,0.0009005130000332429,4.611111111111111,100.00002863086141,False
98,0.0011411519999455777,3.391304347826087,100.00002863086141,False
99,0.002480175000073359,-2.979591836734694,100.00002863086141,False
100,0.0013372169999001926,-0.9259259259259259,100.00002863086141,False
101,0.0037945040000977315,-0.974025974025974,100.00002863086141,False
102,0.0010408609998648899,4.05,100.00002863086141,False
103,0.001289630999963265,2.8846153846153846,100.00002863086141,False
104,0.0008978030000434956,4.611111111111111,100.00002863086141,False
105,0.0010387529998752143,4.05,100.00002863086141,False
106,0.0014341950000016368,2.4827586206896552,100.00002863086141,False
107,0.0034466459999293875,-0.9710144927536232,100.00002863086141,False
108,0.001239034000036554,3.04,100.00002863086141,False
109,0.001183617999913622,3.391304347826087,100.00002863086141,False
110,0.0009441839999908552,4.315789473684211,100.00002863086141,False
111,0.0011887370001204545,3.2083333333333335,100.00002863086141,False
112,0.004174285000090094,-0.9764705882352941,100.00002863086141,False
113,0.0009384620000219002,4.611111111111111,100.00002863086141,False
114,0.0009471949999806384,4.315789473684211,100.00002863086141,False
115,0.001051703000030102,4.05,100.00002863086141,False
116,0.0011312139999972715,3.590909090909091,100.00002863086141,False
117,0.0019136660000640404,1.5897435897435896,100.00002863086141,False
118,0.0010899520000293705,-0.9090909090909091,100.00002863086141,False
119,0.0011595230000693846,3.391304347826087,100.00002863086141,False
120,0.0010044180000932101,4.05,100.00002863086141,False
121,0.0009095489999708661,4.611111111111111,100.00002863086141,False
122,0.012571645999969405,-0.9921259842519685,100.00002863086141,False
123,0.0020588319998751103,-0.9523809523809523,100.00002863086141,False
124,0.0010926630000085424,3.590909090909091,100.00002863086141,False
125,0.0010396560001026955,3.8095238095238093,100.00002863086141,False
126,0.0008950920000643237,4.611111111111111,100.00002863086141,False
127,0.0012805960000150662,2.8846153846153846,100.00002863086141,False
128,0.0009523149999495217,-0.8947368421052632,100.00002863086141,False
129,0.001146875000131331,3.590909090909091,100.00002863086141,False
130,0.0010417639998649975,-0.9047619047619048,100.00002863086141,False
131,0.0009926729999278905,4.315789473684211,100.00002863086141,False
132,0.001382092000085322,2.607142857142857,100.00002863086141,False
133,0.0010456789998443128,3.8095238095238093,100.00002863086141,False
134,0.0008478080001168564,4.9411764705882355,100.00002863086141,False
135,0.0008487109998895903,4.9411764705882355,100.00002863086141,False
136,0.0008014269999421231,5.3125,100.00002863086141,False
137,0.0012772830000358226,3.04,100.00002863086141,False
138,0.0008026309999422665,5.3125,100.00002863086141,False
139,0.0009468939999806025,4.315789473684211,100.00002863086141,False
140,0.004908247999992454,-0.9797979797979798,100.00002863086141,False
141,0.0008086550001280557,5.3125,100.00002863086141,False
142,0.0008490119998896262,4.9411764705882355,100.00002863086141,False
143,0.000997491999896738,4.05,100.00002863086141,False
144,0.0010387520001131634,4.05,100.00002863086141,False
145,0.0008517229998687981,4.9411764705882355,100.00002863086141,False
146,0.0012480699999741773,3.04,100.00002863086141,False
