episode,length,time,reward,delta
0,500.0,0.02498216300000422,-1986.0,-0.46783397155368955
1,500.0,0.024749655000050552,-1095.0,-0.05889438390450086
2,500.0,0.024955357999942862,-1293.0,-0.20520653491796936
3,500.0,0.024874342999964938,-1194.0,-0.00020256814273356127
4,500.0,0.02487102899999627,-1194.0,-90.22476065529924
5,500.0,0.024773449000122127,-1194.0,-0.01019614036765315
6,500.0,0.024899340000047232,-1293.0,-0.013104854005754785
7,475.0,0.023590131999981168,-1068.0,99.99936843210945
8,500.0,0.024751463000029617,-1392.0,-1.1102230246251565e-15
9,500.0,0.02468821599995863,-1293.0,-1.7028600751700651e-12
10,500.0,0.024651774000176374,-1392.0,-0.0029186301727688324
11,500.0,0.025060468999981822,-1491.0,-1.1102230246251565e-15
12,500.0,0.02471261100004085,-1491.0,-0.004523222313204345
13,90.0,0.004509190999897328,-188.0,89.9994315888985
14,500.0,0.024593646999846897,-1392.0,-0.003208290893140342
15,500.0,0.0245559999998477,-1392.0,-0.001261375813150778
16,187.0,0.009156020999853354,-285.0,80.99948843000865
17,500.0,0.024618946000146025,-1293.0,-0.00029065248995308046
18,500.0,0.024595755000063946,-1293.0,-0.0004374724761389004
19,179.0,0.00881478899987087,-376.0,72.89953958700778
20,339.0,0.016799238999965382,-1031.0,65.609585628307
21,500.0,0.02480838499991478,-1293.0,-1.1102230246251565e-15
22,500.0,0.024589732000094955,-996.0,-1.1102230246251565e-15
23,155.0,0.007706464999955642,-253.0,59.0486270654763
24,500.0,0.024771943000132524,-1293.0,-1.1102230246251565e-15
25,76.0,0.003760471000077814,-75.0,53.14376435892867
26,28.0,0.0014284730000326817,72.0,47.8293879230358
27,500.0,0.024645147999990513,-1095.0,-1.1102230246251565e-15
28,33.0,0.0017136860001301102,67.0,43.04644913073222
29,430.0,0.02105213000004369,-726.0,38.741804217658995
30,500.0,0.024523474000034184,-1392.0,-1.1102230246251565e-15
31,70.0,0.0034894129998974677,-69.0,34.867623795893095
32,206.0,0.010143874000050346,-502.0,31.380861416303787
33,133.0,0.006924312999899485,-132.0,28.242775274673406
34,479.0,0.024732187999916277,-973.0,25.41849774720606
35,500.0,0.02586038999993434,-1194.0,-1.2295948130569556e-05
36,21.0,0.0011423559999457211,79.0,22.876647972485458
37,230.0,0.011569035000093209,-427.0,20.588983175236905
38,287.0,0.01429286100005811,-583.0,18.53008485771322
39,500.0,0.024827359000028082,-897.0,-1.1102230246251565e-15
40,115.0,0.005769910000026357,-114.0,16.677076371941894
41,32.0,0.0016290559999561083,68.0,15.00936873474771
42,177.0,0.008884059000138222,-275.0,13.508431861272939
43,145.0,0.007263134999902832,-243.0,12.157588675145647
44,222.0,0.011132932999998957,-320.0,10.94182980763108
45,94.0,0.004783562999818969,-192.0,9.847646826867972
46,22.0,0.0011601259998315072,78.0,8.862882144181171
47,42.0,0.0021726759998728085,58.0,7.976593929763055
48,500.0,0.025007160000086515,-996.0,-1.1102230246251565e-15
49,33.0,0.0016784480001206248,67.0,7.178934536786755
50,58.0,0.00295633399991857,-156.0,6.461041083108086
51,85.0,0.004386311999951431,-84.0,5.814936974797277
52,179.0,0.008908754999993107,-178.0,5.233443277317548
53,21.0,0.001097180999977354,79.0,4.710098949585799
54,22.0,0.0011387419999664417,78.0,4.239089054627215
55,429.0,0.021363846999975067,-527.0,3.8151801491644903
56,156.0,0.00775224399990293,-254.0,3.4336621342480385
57,26.0,0.00133661400013807,74.0,3.0902959208232375
58,19.0,0.0010504989998025849,81.0,2.7812663287409123
59,19.0,0.0010411619998649257,81.0,2.503139695866821
60,117.0,0.005826832000138893,-116.0,2.252825726280136
61,24.0,0.0012839089999943099,76.0,2.0275431536521182
62,40.0,0.00201787199989667,60.0,1.8247888382869064
