episode,length,time,reward,delta
0,500.0,0.02512522100005299,-2184.0,-0.7350918906250001
1,162.0,0.008146783000029245,-458.0,100.0
2,371.0,0.018492143000003125,-1063.0,50.0
3,209.0,0.010346264000190786,-604.0,25.0
4,182.0,0.009000613999887719,-280.0,12.5
5,19.0,0.0009977919999073492,81.0,6.25
6,56.0,0.0028988090000439115,44.0,3.125
7,46.0,0.0023151320001488784,54.0,1.5625
8,22.0,0.001189640999882613,78.0,0.78125
9,58.0,0.0028957970000647038,42.0,0.390625
10,24.0,0.0012429490000158694,76.0,0.1953125
11,57.0,0.002894894000064596,-56.0,0.09765625
12,21.0,0.001094770999998218,79.0,0.048828125
13,19.0,0.00099628699990717,81.0,0.0244140625
14,17.0,0.0009996000001137872,83.0,0.01220703125
15,48.0,0.0024115080000228772,-47.0,0.006103515625
16,16.0,0.0008526269998583302,84.0,0.0030517578125
17,14.0,0.0007565519999843673,86.0,0.00152587890625
18,16.0,0.0008517230000961717,84.0,0.000762939453125
19,14.0,0.0007499250000364555,86.0,0.0003814697265625
20,14.0,0.0008008239999526268,86.0,0.00019073486328125
21,18.0,0.0009490019999702781,-17.0,9.5367431640625e-05
22,16.0,0.0008502170001065679,84.0,4.76837158203125e-05
23,53.0,0.002695214999903328,-250.0,2.384185791015625e-05
24,14.0,0.0007463109998298023,86.0,1.1920928955078125e-05
25,47.0,0.0024331920001259277,-145.0,5.9604644775390625e-06
26,14.0,0.000744204000056925,86.0,2.9802322387695312e-06
27,16.0,0.0008387719999518595,84.0,1.4901161193847656e-06
28,14.0,0.0007451070000570326,86.0,7.450580596923828e-07
29,17.0,0.0008794309999302641,-16.0,3.725290298461914e-07
30,15.0,0.0007881750000251486,85.0,1.862645149230957e-07
31,18.0,0.0009321360000740242,82.0,9.313225746154785e-08
32,14.0,0.0007833560000563011,86.0,4.6566128730773926e-08
33,16.0,0.0008381699999517878,84.0,2.3283064365386963e-08
34,31.0,0.0015688200001022778,-30.0,1.1641532182693481e-08
35,14.0,0.0007908850000148959,86.0,5.820766091346741e-09
36,25.0,0.0012799940000149945,-24.0,2.9103830456733704e-09
37,17.0,0.0008941880000747915,83.0,1.4551915228366852e-09
38,14.0,0.0007860660000460484,86.0,7.275957614183426e-10
39,25.0,0.0012799940000149945,-24.0,3.637978807091713e-10
40,14.0,0.0007432990000779682,86.0,1.8189894035458565e-10
41,14.0,0.0007466130000466364,86.0,9.094947017729282e-11
42,14.0,0.0007896810000147525,86.0,4.547473508864641e-11
43,18.0,0.0009426780000012513,-17.0,2.2737367544323206e-11
44,14.0,0.0007472150000467082,86.0,1.1368683772161603e-11
45,53.0,0.00266871199983143,-151.0,5.6843418860808015e-12
46,14.0,0.0007396860000881134,86.0,2.8421709430404007e-12
47,19.0,0.000982131999990088,81.0,1.4210854715202004e-12
48,14.0,0.0007845610000458692,86.0,7.105427357601002e-13
49,15.0,0.0007875720000356523,85.0,3.552713678800501e-13
50,14.0,0.0007426970000778965,86.0,1.7053025658242404e-13
51,14.0,0.000742999000067357,86.0,8.526512829121202e-14
52,28.0,0.00145316900011494,-27.0,4.263256414560601e-14
53,16.0,0.0008390729999518953,84.0,2.842170943040401e-14
54,16.0,0.0008372669999516802,84.0,1.4210854715202004e-14
55,72.0,0.0035758500000611093,-170.0,0.0
56,16.0,0.0008839490001264494,84.0,0.0
57,53.0,0.0026111869999567716,-52.0,0.0
58,30.0,0.0015546649999578221,-29.0,0.0
59,14.0,0.0007420950000778248,86.0,0.0
60,15.0,0.000849312999889662,-14.0,0.0
61,16.0,0.0008857549998992909,84.0,0.0
62,60.0,0.0029641640001045744,-59.0,0.0
63,14.0,0.0007845610000458692,86.0,0.0
64,14.0,0.0007432999998400192,86.0,0.0
65,14.0,0.0007393850000880775,86.0,0.0
66,16.0,0.0008351589999620046,84.0,0.0
67,30.0,0.001561291000143683,-29.0,0.0
68,14.0,0.0007408899998608831,86.0,0.0
69,14.0,0.0007487209998089384,86.0,0.0
70,26.0,0.0013715510001475195,-25.0,0.0
71,14.0,0.0007451070000570326,86.0,0.0
72,14.0,0.0008219070000450301,86.0,0.0
73,18.0,0.0009468939999806025,82.0,0.0
74,16.0,0.0008456990001377562,84.0,0.0
75,16.0,0.000848107999900094,84.0,0.0
76,21.0,0.0010866400000395515,79.0,0.0
77,14.0,0.0007806450000771292,86.0,0.0
78,16.0,0.0008393739999519312,84.0,0.0
79,14.0,0.0007408910000776814,86.0,0.0
80,17.0,0.0008830449999095435,83.0,0.0
81,15.0,0.000826725000024453,85.0,0.0
82,14.0,0.0007366740001089056,86.0,0.0
83,46.0,0.0023127229999317933,-45.0,0.0
84,14.0,0.000739083000098617,86.0,0.0
85,14.0,0.0007981139999628795,86.0,0.0
86,15.0,0.0007905840000148601,85.0,0.0
87,14.0,0.0007854640000459767,86.0,0.0
88,14.0,0.0007463120000466006,86.0,0.0
89,14.0,0.0007423960000778607,86.0,0.0
90,14.0,0.0007457100000465289,86.0,0.0
91,14.0,0.0007887769997978467,86.0,0.0
92,14.0,0.0007414929998503794,86.0,0.0
93,16.0,0.000840278000168837,84.0,0.0
94,14.0,0.0007475159998193703,86.0,0.0
95,15.0,0.0008381699999517878,85.0,0.0
96,14.0,0.0007399869998607755,86.0,0.0
97,16.0,0.000837567999951716,84.0,0.0
98,19.0,0.000980626000000484,-18.0,0.0
99,14.0,0.0007824530000561936,86.0,0.0
100,15.0,0.000993575999927998,85.0,0.0
101,19.0,0.0009968890001346153,-18.0,0.0
102,14.0,0.0007408899998608831,86.0,0.0
103,18.0,0.0009402680000221153,82.0,0.0
104,16.0,0.0012760780000462546,84.0,0.0
105,16.0,0.0008366639999621839,84.0,0.0
106,54.0,0.002691298999934588,-53.0,0.0
107,14.0,0.0007393850000880775,86.0,0.0
108,16.0,0.0008818399999199755,84.0,0.0
109,14.0,0.0007408910000776814,86.0,0.0
110,14.0,0.0007439020000674645,86.0,0.0
111,14.0,0.0007381799998711358,86.0,0.0
112,25.0,0.0013622149999719113,-24.0,0.0
113,14.0,0.0007396849998713151,86.0,0.0
114,14.0,0.000733361000129662,86.0,0.0
115,14.0,0.0007800429998496838,86.0,0.0
116,19.0,0.0009788190000108443,-18.0,0.0
117,16.0,0.0008318449999933364,84.0,0.0
118,22.0,0.0011203710000700084,-120.0,0.0
119,14.0,0.0007857650000460126,86.0,0.0
120,16.0,0.0008384709999518236,84.0,0.0
121,15.0,0.0007899820000147884,85.0,0.0
122,18.0,0.0009565320001456712,82.0,0.0
123,14.0,0.000737878000109049,86.0,0.0
124,15.0,0.0007869700000355806,85.0,0.0
125,17.0,0.0008824419999200472,83.0,0.0
126,14.0,0.0007785370000874536,86.0,0.0
127,14.0,0.0007996199999524833,86.0,0.0
128,15.0,0.0007869699998082069,-14.0,0.0
129,15.0,0.0007896809997873788,85.0,0.0
130,14.0,0.0007800429998496838,86.0,0.0
131,14.0,0.0007393840000986529,86.0,0.0
132,14.0,0.0007378789998711,86.0,0.0
133,15.0,0.000789379000025292,85.0,0.0
134,16.0,0.0008857550001266645,84.0,0.0
135,14.0,0.0007432990000779682,86.0,0.0
136,18.0,0.0009378590000324039,82.0,0.0
137,14.0,0.0007420949998504511,86.0,0.0
138,97.0,0.004843495999921288,-96.0,0.0
