episode,length,time,reward,delta
0,500.0,0.025146604000156003,-3669.0,-0.7
1,486.0,0.024852658000099836,-3059.0,100.0
2,425.0,0.02098496899998281,-2899.0,50.0
3,67.0,0.0033460540000760375,-165.0,25.0
4,205.0,0.010235732999944958,-1095.0,12.5
5,180.0,0.0089644730001055,-575.0,6.25
6,76.0,0.003812573999994129,-570.0,3.125
7,66.0,0.0033306940001693874,-461.0,1.5625
8,20.0,0.0010914580000189744,80.0,0.78125
9,66.0,0.003290335999963645,-560.0,0.390625
10,43.0,0.002278990999911912,-141.0,0.1953125
11,16.0,0.0008496149998791225,84.0,0.09765625
12,153.0,0.00759111499996834,-548.0,0.048828125
13,88.0,0.004375772000003053,-582.0,0.0244140625
14,22.0,0.0012456599999950413,78.0,0.01220703125
15,53.0,0.002668108999841934,-349.0,0.006103515625
16,20.0,0.0010480890000508225,80.0,0.0030517578125
17,27.0,0.0013896220000333415,73.0,0.00152587890625
18,24.0,0.0012821020000046701,76.0,0.000762939453125
19,16.0,0.000844194000137577,84.0,0.0003814697265625
20,18.0,0.0009414730000116833,82.0,0.00019073486328125
21,16.0,0.0008432899999206711,84.0,9.5367431640625e-05
22,22.0,0.0011462720001418347,78.0,4.76837158203125e-05
23,49.0,0.0024389149998569337,-147.0,2.384185791015625e-05
24,48.0,0.00240699100004349,-146.0,1.1920928955078125e-05
25,145.0,0.0071652540000286535,-738.0,5.9604644775390625e-06
26,19.0,0.0009893599999486469,81.0,2.9802322387695312e-06
27,40.0,0.0020458810001855454,-39.0,1.4901161193847656e-06
28,22.0,0.001140549999945506,78.0,7.450580596923828e-07
29,35.0,0.00188415000002351,-133.0,3.725290298461914e-07
30,33.0,0.001676942000131021,-32.0,1.862645149230957e-07
31,39.0,0.0020064279999587598,-38.0,9.313225746154785e-08
32,15.0,0.0007981139999628795,-14.0,4.6566128730773926e-08
33,55.0,0.0027765320000980864,-252.0,2.3283064365386963e-08
34,72.0,0.0036035579998952016,-170.0,1.1641532182693481e-08
35,74.0,0.003766795000046841,-271.0,5.820766091346741e-09
36,34.0,0.0017224190000888484,66.0,2.9103830456733704e-09
37,45.0,0.0022955560000355035,-44.0,1.4551915228366852e-09
38,18.0,0.0009417740000117192,82.0,7.275957614183426e-10
39,45.0,0.002299471000014819,-143.0,3.637978807091713e-10
40,27.0,0.0013814900000852504,73.0,1.8189894035458565e-10
41,90.0,0.004507986999897184,-386.0,9.094947017729282e-11
42,123.0,0.006112045000008948,-1013.0,4.547473508864641e-11
43,34.0,0.001713684999913312,66.0,2.2737367544323206e-11
44,77.0,0.003822211999931824,-175.0,1.1368683772161603e-11
45,20.0,0.0010393550001026597,80.0,5.6843418860808015e-12
46,47.0,0.0024075920000541373,-145.0,2.8421709430404007e-12
47,20.0,0.0010390540001026238,80.0,1.4210854715202004e-12
