,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
285,2.153485727310181,0.38001976181159125,0.00937666893005371,0.007656018125344941,0.0001,"(100, 25, 100)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 2}",0.19841242827968494,0.2493845353675451,0.250624133148405,0.24849167822468793,0.2942363740300633,0.24815738607141374,0.03036808040059372,283,0.19198648611133678,0.24995675830509026,0.24410079722506378,0.24644540804500997,0.2809621916742614,0.24269032827215248,0.02865137410432465
286,3.1165310382843017,1.7269610943995595,0.006249427795410156,0.00765395469503268,0.0001,"(100, 25, 100)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 3}",0.29732142857142857,0.30073682385575595,0.337118585298197,0.3581570735090152,0.3841359910534667,0.3354095090554917,0.033313442206358436,261,0.2904047818791946,0.30018955669550346,0.34741201784737025,0.3641586124041789,0.3849451595068851,0.3374220256666265,0.03652388594658997
287,2.3098060131072997,0.5583011607886834,0.009375715255737304,0.007655239487188562,0.0001,"(100, 25, 100)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 4}",0.4070978799961101,0.3949862637362638,0.4395197642163662,0.39778952843273235,0.4082784327323161,0.4095206334409486,0.0158411858226226,242,0.392677453902283,0.39748400507959075,0.4442533537415446,0.39862043770505245,0.40190925121867116,0.40698890032942836,0.018866022487186926
288,3.1381182193756105,0.9629106687133593,0.0031249523162841797,0.006249904632568359,0.0001,"(100, 25, 100)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 5}",0.5170931391617233,0.49765549983996593,0.512881414701803,0.4559379334257975,0.4861687189963888,0.49398162754681524,0.021964467866453327,221,0.5106019841747536,0.4979757280768571,0.5159877791765533,0.4521510277984851,0.48910489927481404,0.4931642837002926,0.022568567088593137
289,2.5314590454101564,0.7632359501076705,0.003125,0.006250000000000001,0.0001,"(100, 25, 100)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 6}",0.551399761742682,0.5636302411181052,0.5313280166435507,0.5672590152565881,0.5320995145631068,0.5491601690446506,0.015161933448517495,209,0.5425995427679129,0.5569063050354397,0.5301378918674865,0.5749042716758799,0.5386065677484148,0.5486309158190268,0.015732947877995965
290,3.231775093078613,2.010764630602374,0.006296348571777344,0.007711770263999505,0.0001,"(100, 25, 100)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 7}",0.6359835407954877,0.6092566414168358,0.6186633148404994,0.6054958391123441,0.6257361990978494,0.6190406454150196,0.011065872396825485,181,0.620399003805325,0.6071171492878984,0.6142746455977675,0.6117321228386935,0.6202718928670361,0.6147589628793442,0.005098942979152774
291,2.8223156452178957,0.49134243041493453,0.012499094009399414,0.0062495472127616965,0.0001,"(100, 25, 100)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 8}",0.6811758484877954,0.6449989331057293,0.6896237864077671,0.6840672676837726,0.6877738001524408,0.6775066037877443,0.016534052315484448,145,0.6837125954506386,0.6424085088869645,0.6847472099446577,0.6877023016517154,0.6849742702617546,0.6767089772391462,0.017200896678074003
292,3.3663211345672606,0.9559795476314485,0.009375715255737304,0.007655239460457028,0.0001,"(100, 25, 100)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 9}",0.7233461781581251,0.6460291528859492,0.6799150485436894,0.6849601248266297,0.6944138833701938,0.6857506671947469,0.02494061042499952,142,0.7370431272522758,0.6460008424692594,0.6740299996519904,0.6865276809380932,0.6859836272082874,0.6859170555039813,0.029491892674041842
293,3.3159342288970945,0.6889768366171842,0.009375953674316406,0.007655434250680344,0.0001,"(100, 25, 100)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 10}",0.762486628415832,0.705594526832391,0.7202669902912622,0.7235263522884883,0.7132858673514012,0.7250685034738563,0.01975036956322527,121,0.7706997205005928,0.7155515562027682,0.7054340663866339,0.7197069191360786,0.7082350703752169,0.7239254665202581,0.02393269630252682
294,3.4440433502197267,0.4380052175848122,0.0031250953674316407,0.006250190734863282,0.0001,"(100, 25, 100)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 15}",0.8441274433531071,0.803996185852982,0.810748959778086,0.7910974341192788,0.783208694131024,0.8066868689284711,0.021091685871328595,104,0.8439989816983579,0.8168570911691229,0.8057799242120656,0.7932215149832291,0.7743162918395088,0.8068347607804569,0.02334742121279901
295,5.569136476516723,1.5021650316252697,0.015625667572021485,1.4650622840630738e-06,0.0001,"(100, 25, 100)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 20}",0.8551480599046971,0.8460111490451298,0.8833304438280167,0.8700416088765603,0.8727988998013269,0.8654368069973302,0.013260532594850001,81,0.8466915555263854,0.8571755446071949,0.8699307477251597,0.8673950415263696,0.8757111863798477,0.8633808151529914,0.010277066255498705
296,4.784798669815063,0.6337416150515852,0.009374761581420898,0.007654460823294936,0.0001,"(100, 25, 100)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 25}",0.8888152776427114,0.8960478235356878,0.8892597087378642,0.881614077669903,0.8988564587472353,0.890918270954002,0.006046429635729555,54,0.8906295032863119,0.9042763363758833,0.871205802776216,0.8800991102456087,0.9094035413253753,0.891122858801879,0.014322380238219547
