,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
59,0.503617811203003,0.06464162715372183,0.11646866798400879,0.007893794560596362,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 4}",0.9822339650145772,0.9644223760932946,0.9815051020408163,0.9704216631908237,0.9799253706916302,0.9757009988330251,0.007062377452083175,333,0.9760705597594219,0.9808929175376616,0.9829800455566013,0.9681395202007345,0.974431059905734,0.9765028205920308,0.0052086702648073855
60,0.487504243850708,0.05963186673277619,0.11251420974731445,0.006242332766020634,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 5}",0.9836916909620991,0.9829628279883382,0.9637390670553936,0.9866918665276331,0.991083761578999,0.9816285738844635,0.009393347376810668,306,0.9816455386721759,0.9864562831843983,0.9696186773916196,0.9858984881781355,0.9866518996406437,0.9820541774133945,0.006482360011081445
61,0.5218964099884034,0.05811647780360891,0.11562547683715821,0.007652036933253559,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 6}",0.9896592565597667,0.9836916909620993,0.9844205539358601,0.9844597236704902,0.994055841052666,0.9872550382271447,0.004012968131919905,115,0.9840625241943041,0.984609570146164,0.9877559502707725,0.9888740664403245,0.9890887030623404,0.9868781628227812,0.0021314297466094295
62,0.5218873500823975,0.07435131510541677,0.11563301086425781,0.007647546999015211,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 7}",0.9903425655976675,0.9792274052478135,0.9873815597667639,0.9903838633993743,0.994055841052666,0.9882752426573554,0.004996026714181357,103,0.9920080355651179,0.9883262227546666,0.9920312620971521,0.9912791727851697,0.990364678271965,0.9908018742948143,0.0013794219179093525
63,0.5782797336578369,0.09427346423694266,0.11249833106994629,0.00624964244193906,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 8}",0.9940779883381924,0.9688411078717201,0.9873815597667639,0.9918437174139728,0.9925436155935976,0.9869340530079312,0.009320444994010937,133,0.9925666947829949,0.981657151938193,0.9903552844435208,0.9899677594771455,0.9881213462189469,0.9885336473721603,0.0037174370811561405
64,0.4406529426574707,0.03335187565552867,0.1129732608795166,0.0060429881262235976,0.1,"(25, 25)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 9}",0.9800929300291544,0.9673833819241984,0.9844661078717201,0.9911137904066736,0.9940558410526662,0.9834160416090396,0.00939818940929901,253,0.975057760717822,0.9820218492394329,0.9877791768028068,0.9842225105245043,0.9899889247304827,0.9838140444030097,0.005174992445574676
65,0.48438248634338377,0.10125773281138083,0.11561388969421386,0.007655263222973395,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 10}",0.9925747084548104,0.9784985422740525,0.9822795189504374,0.9911137904066736,0.994055841052666,0.987700936785496,0.006162556390702889,112,0.9920080355651179,0.9894435411904209,0.986149652213244,0.9896031951315384,0.9883148175876255,0.9891038483375894,0.0019051974266682777
66,0.45316553115844727,0.08145348268010855,0.11564416885375976,0.00763676272881895,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 15}",0.9925747084548104,0.9814595481049563,0.9748997813411079,0.98445972367049,0.997027920526333,0.9860798801724613,0.00788603925836045,147,0.9918256869144978,0.9887025333219238,0.9817036050022614,0.9800536459489568,0.9901712069032863,0.9864913356181851,0.004717040691797057
67,0.4613767147064209,0.09491417712135726,0.11600923538208008,0.006653874393474599,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 20}",0.9925747084548104,0.9814595481049563,0.9748997813411079,0.98445972367049,0.997027920526333,0.9860798801724613,0.00788603925836045,147,0.9918256869144978,0.9887025333219238,0.9817036050022614,0.9800536459489568,0.9901712069032863,0.9864913356181851,0.004717040691797057
68,0.469619607925415,0.10534864429583568,0.11874709129333497,0.007656953480284068,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 25}",0.9925747084548104,0.9814595481049563,0.9748997813411079,0.98445972367049,0.997027920526333,0.9860798801724613,0.00788603925836045,147,0.9918256869144978,0.9887025333219238,0.9817036050022614,0.9800536459489568,0.9901712069032863,0.9864913356181851,0.004717040691797057
69,0.4500016689300537,0.0694683026686356,0.12188787460327148,0.006230453094170498,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 30}",0.9925747084548104,0.9814595481049563,0.9748997813411079,0.98445972367049,0.997027920526333,0.9860798801724613,0.00788603925836045,147,0.9918256869144978,0.9887025333219238,0.9817036050022614,0.9800536459489568,0.9901712069032863,0.9864913356181851,0.004717040691797057
70,0.44197964668273926,0.07134376201243396,0.11830792427062989,0.005986161397751497,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 35}",0.9925747084548104,0.9814595481049563,0.9748997813411079,0.98445972367049,0.997027920526333,0.9860798801724613,0.00788603925836045,147,0.9918256869144978,0.9887025333219238,0.9817036050022614,0.9800536459489568,0.9901712069032863,0.9864913356181851,0.004717040691797057
71,0.4531228542327881,0.06701743592445075,0.11874613761901856,0.0076514069943579895,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 40}",0.9925747084548104,0.9814595481049563,0.9748997813411079,0.98445972367049,0.997027920526333,0.9860798801724613,0.00788603925836045,147,0.9918256869144978,0.9887025333219238,0.9817036050022614,0.9800536459489568,0.9901712069032863,0.9864913356181851,0.004717040691797057
72,0.4500387668609619,0.07743535031556979,0.11562123298645019,0.007650239198032095,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 45}",0.9925747084548104,0.9814595481049563,0.9748997813411079,0.98445972367049,0.997027920526333,0.9860798801724613,0.00788603925836045,147,0.9918256869144978,0.9887025333219238,0.9817036050022614,0.9800536459489568,0.9901712069032863,0.9864913356181851,0.004717040691797057
73,0.44452648162841796,0.06667674683047876,0.11406669616699219,0.00573993659112797,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 50}",0.9925747084548104,0.9814595481049563,0.9748997813411079,0.98445972367049,0.997027920526333,0.9860798801724613,0.00788603925836045,147,0.9918256869144978,0.9887025333219238,0.9817036050022614,0.9800536459489568,0.9901712069032863,0.9864913356181851,0.004717040691797057
74,0.4531557083129883,0.06479375155076286,0.11562480926513671,0.007655005854456353,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 55}",0.9925747084548104,0.9814595481049563,0.9748997813411079,0.98445972367049,0.997027920526333,0.9860798801724613,0.00788603925836045,147,0.9918256869144978,0.9887025333219238,0.9817036050022614,0.9800536459489568,0.9901712069032863,0.9864913356181851,0.004717040691797057
75,0.4406550884246826,0.07489354070792038,0.12499699592590333,1.1352930972297441e-05,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 60}",0.9925747084548104,0.9814595481049563,0.9748997813411079,0.98445972367049,0.997027920526333,0.9860798801724613,0.00788603925836045,147,0.9918256869144978,0.9887025333219238,0.9817036050022614,0.9800536459489568,0.9901712069032863,0.9864913356181851,0.004717040691797057
76,0.993774700164795,0.10807102034864517,0.12188229560852051,0.006253786414990421,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 2}",0.9614613702623905,0.9503462099125365,0.955402696793003,0.9547543013555787,0.9635527478642271,0.9571011451580725,0.0047882010081905235,365,0.9610448272068262,0.9634850392609888,0.9602805928062949,0.9554490149634315,0.9564252024634133,0.9593369353401909,0.0029869135702567675
77,0.8781660079956055,0.045717515014513564,0.11562542915344239,0.007653526595368164,0.1,"(100, 25, 100)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 3}",0.98446610787172,0.9674289358600584,0.973350947521866,0.9769910062565171,0.9799253706916304,0.9764308144526042,0.005791277243147019,332,0.9755351270735791,0.9798104388999588,0.9788870823808418,0.974043425927246,0.9705471882974845,0.975764652515822,0.0033572367058497168
78,1.0469289302825928,0.20516462868681093,0.11874980926513672,0.0076543051018044305,0.1,"(100, 25, 100)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 4}",0.9755375364431486,0.9592292274052479,0.9829172740524782,0.9829575078206465,0.9844096756243659,0.9770056816726825,0.009417866615115674,330,0.9723422938849022,0.977540962230399,0.9887025333219237,0.9831170047882165,0.979590906723608,0.9802587401898097,0.005476673436424011
79,0.9875123023986816,0.19426074509853883,0.11249899864196777,0.0062497854676181975,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 5}",0.9896592565597666,0.9836916909620993,0.985878279883382,0.9881517205422314,0.9873817550980327,0.9869520880889987,0.0020370291512541417,131,0.9918373001805151,0.9883029962226324,0.9890672306231637,0.9886799715680544,0.984795510324983,0.9885366017838697,0.0022470900572839035
80,0.8313225746154785,0.059602494978778606,0.12188515663146973,0.0062552299278466825,0.1,"(100, 25, 100)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 6}",0.98442055393586,0.9844205539358601,0.9821884110787173,0.9844597236704902,0.9947857680599653,0.986051512746827,0.004448806929754177,187,0.9842332595789071,0.9877443370047553,0.9848035320628012,0.9868335244410863,0.9899777355346074,0.9867184777244316,0.0020751727928571538
81,0.9335815906524658,0.16054497830552059,0.1124992847442627,0.006249880802306728,0.1,"(100, 25, 100)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 7}",0.9724854227405247,0.9873815597667639,0.986652696793003,0.9940758602711157,0.9955156950672646,0.9872170917683717,0.008164482704179483,122,0.9719079169875596,0.993866361869369,0.9907315950107779,0.993125619912138,0.9927679141060362,0.9884798815771761,0.008350862246861034
82,0.8949375152587891,0.0603503482683306,0.12114205360412597,0.007727175657209522,0.1,"(100, 25, 100)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 8}",0.9881559766763849,0.986652696793003,0.986652696793003,0.9940758602711157,0.9850872311871952,0.988124919692807,0.0031289029595030276,107,0.9836746003610299,0.991837300180515,0.993125354000872,0.9922023963486537,0.98516007467059,0.989199945112332,0.003955481713551234
83,1.0988720417022706,0.21387051873073562,0.1124995231628418,0.006249642700250328,0.1,"(100, 25, 100)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 9}",0.9903425655976675,0.9888392857142857,0.9873815597667639,0.9940758602711157,0.9977578475336322,0.9916762231424269,0.0037676142035113214,1,0.9920196488311349,0.9934900513021119,0.9951660289557434,0.9927492428670643,0.9923809713686788,0.9931611886649467,0.0011143685914178018
84,1.156293773651123,0.155623419436316,0.11562352180480957,0.007654694380283428,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 10}",0.9881104227405247,0.9866071428571429,0.9873815597667639,0.9918437174139728,0.9977578475336322,0.9903365447045245,0.004120090255970136,47,0.9853157382166097,0.994048710519989,0.9944250210872462,0.9936724664305483,0.9929390070829645,0.9920801886674715,0.0034177192631463676
85,1.0531681537628175,0.16526423842771348,0.1218937873840332,0.006259194740320822,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 15}",0.9918458454810495,0.984375,0.987427113702624,0.9918437174139728,0.997027920526333,0.9905007551845953,0.004316356222761644,7,0.9927490434336148,0.994048710519989,0.9922019974817549,0.9953484440841797,0.9934970427972502,0.9935690476633576,0.001090206027778737
86,1.0281334400177002,0.12785879628631047,0.11875519752502442,0.007653062630698156,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 20}",0.9918458454810495,0.984375,0.987427113702624,0.9918437174139728,0.997027920526333,0.9905007551845953,0.004316356222761644,7,0.9927490434336148,0.994048710519989,0.9922019974817549,0.9953484440841797,0.9934970427972502,0.9935690476633576,0.001090206027778737
87,1.0719360828399658,0.13355846039431166,0.11876406669616699,0.007651273524130383,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 25}",0.9918458454810495,0.984375,0.987427113702624,0.9918437174139728,0.997027920526333,0.9905007551845953,0.004316356222761644,7,0.9927490434336148,0.994048710519989,0.9922019974817549,0.9953484440841797,0.9934970427972502,0.9935690476633576,0.001090206027778737
88,1.0649993896484375,0.1658631254277525,0.11249933242797852,0.006249976177014178,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 30}",0.9918458454810495,0.984375,0.987427113702624,0.9918437174139728,0.997027920526333,0.9905007551845953,0.004316356222761644,7,0.9927490434336148,0.994048710519989,0.9922019974817549,0.9953484440841797,0.9934970427972502,0.9935690476633576,0.001090206027778737
89,1.0438027858734131,0.15321079845673388,0.11562418937683105,0.0076541493545693035,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 35}",0.9918458454810495,0.984375,0.987427113702624,0.9918437174139728,0.997027920526333,0.9905007551845953,0.004316356222761644,7,0.9927490434336148,0.994048710519989,0.9922019974817549,0.9953484440841797,0.9934970427972502,0.9935690476633576,0.001090206027778737
90,1.0757723331451416,0.13180191741272274,0.11875147819519043,0.018748784689427787,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 40}",0.9918458454810495,0.984375,0.987427113702624,0.9918437174139728,0.997027920526333,0.9905007551845953,0.004316356222761644,7,0.9927490434336148,0.994048710519989,0.9922019974817549,0.9953484440841797,0.9934970427972502,0.9935690476633576,0.001090206027778737
91,1.041078472137451,0.11020567899861612,0.1156236171722412,0.0076549085302563295,0.1,"(100, 25, 100)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 45}",0.9918458454810495,0.984375,0.987427113702624,0.9918437174139728,0.997027920526333,0.9905007551845953,0.004316356222761644,7,0.9927490434336148,0.994048710519989,0.9922019974817549,0.9953484440841797,0.9934970427972502,0.9935690476633576,0.001090206027778737
92,1.0349771976470947,0.09682872849813973,0.11876311302185058,0.007637558182348518,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 50}",0.9918458454810495,0.984375,0.987427113702624,0.9918437174139728,0.997027920526333,0.9905007551845953,0.004316356222761644,7,0.9927490434336148,0.994048710519989,0.9922019974817549,0.9953484440841797,0.9934970427972502,0.9935690476633576,0.001090206027778737
93,1.0219327449798583,0.14845840859149492,0.11598114967346192,0.007434815563444186,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 55}",0.9918458454810495,0.984375,0.987427113702624,0.9918437174139728,0.997027920526333,0.9905007551845953,0.004316356222761644,7,0.9927490434336148,0.994048710519989,0.9922019974817549,0.9953484440841797,0.9934970427972502,0.9935690476633576,0.001090206027778737
94,1.0222387313842773,0.09775562381907944,0.12187318801879883,0.0062489748189849745,0.1,"(100, 25, 100)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 60}",0.9918458454810495,0.984375,0.987427113702624,0.9918437174139728,0.997027920526333,0.9905007551845953,0.004316356222761644,7,0.9927490434336148,0.994048710519989,0.9922019974817549,0.9953484440841797,0.9934970427972502,0.9935690476633576,0.001090206027778737
95,0.9883542537689209,0.17164234437743578,0.11249861717224122,0.006249618535730739,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",0.9636479591836734,0.9443786443148688,0.9569059766763849,0.9644551616266944,0.9650126018788255,0.9588761452350612,0.007819148578699548,363,0.9625268429438203,0.9593340097551434,0.961409524508066,0.9608415122699324,0.9554914132076454,0.9599206605369215,0.0024420999824106525
96,0.7111082077026367,0.0976049328880409,0.11734318733215332,0.006994555863848186,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 3}",0.9770408163265305,0.959229227405248,0.9629646501457726,0.9732990093847756,0.9866518280907336,0.9718302684991684,0.009861099914100994,345,0.9684665191578141,0.976617605711282,0.9725594823335738,0.9703269062743763,0.97239238841727,0.9720725803788632,0.0027220456122662245
97,0.75005202293396,0.0759575116106174,0.12187404632568359,0.006250119220885387,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 4}",0.9800018221574343,0.9703899416909622,0.9799562682215744,0.9829575078206465,0.9859219010834342,0.979842131070244,0.005216308791556725,311,0.9775525754964163,0.9781112347142933,0.9855329266652813,0.9809059933156414,0.9792375315738765,0.9802680523531018,0.002871010977248899
98,0.7843966960906983,0.12863201498044236,0.11874952316284179,0.007655044800423282,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",0.9903881195335276,0.9792274052478136,0.9851494169096211,0.9874217935349322,0.991083761578999,0.9866519821367409,0.004279967696041725,142,0.9903552844435208,0.9870033291362582,0.9877675635367895,0.9886799715680544,0.9862761460991615,0.9880164589567568,0.00141615136538887
99,0.662531852722168,0.09195281078293427,0.11874871253967285,0.0076550642715503,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 6}",0.9881559766763848,0.9740342565597668,0.9807306851311954,0.9837297966631909,0.994055841052666,0.9841370408086533,0.006757276411132012,240,0.9899789738762637,0.9838453357456327,0.9823865465406729,0.9814410271345853,0.9853423568433936,0.9845988480281095,0.002997747518625187
100,0.6665760517120362,0.04414063910144749,0.1133453369140625,0.00605317813517888,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 7}",0.9911169825072886,0.9733053935860059,0.9821884110787173,0.9866918665276329,0.9947857680599653,0.9856134155264124,0.007467262646376341,188,0.9881206475720123,0.9881206475720123,0.9840625241943042,0.9866512422682827,0.9894196998203217,0.9872749522853865,0.0018297022408066046
101,0.7986318111419678,0.11559883221296835,0.11562576293945312,0.007655687513923068,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 8}",0.9888848396501457,0.986652696793003,0.9896137026239068,0.9844597236704902,0.9925436155935976,0.9884299800586064,0.0027357604410808783,92,0.9886793067898895,0.9933077026514919,0.9922019974817549,0.9840402283517007,0.9899777355346077,0.989641394161889,0.0032376010676495753
102,0.7345132827758789,0.08144953052193261,0.11249899864196777,0.006250262279308235,0.01,"(50, 50)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 9}",0.9903425655976675,0.9851494169096211,0.9896137026239068,0.9889240093847758,0.9925436155935976,0.9893133276795988,0.0024112280873368704,49,0.993866361869369,0.9922019974817549,0.9933077026514919,0.9897972900038086,0.9912760891359825,0.9920898882284813,0.0014539446091963529
103,0.5531277179718017,0.05811739576073042,0.11251029968261719,0.006244173584473112,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",0.9888848396501457,0.9487518221574344,0.9836461370262392,0.9903838633993742,0.9850872311871952,0.9793458290492147,0.015497522217447811,313,0.9886676935238723,0.9808696910056274,0.9773121605157105,0.9860807703509391,0.9834635891359825,0.9832787809064263,0.0039580285790878
104,0.8094115734100342,0.10145246414611019,0.11879420280456543,0.007636185367138638,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",0.9881559766763849,0.9821428571428571,0.9821884110787173,0.9940758602711157,0.9962979935190337,0.988567611163156,0.0058683826133702635,52,0.9936840132187491,0.9938663618693689,0.9821693580920015,0.9938665613028186,0.990160017707411,0.9907492624380698,0.0045168261237678595
105,0.7898045063018799,0.0965878245393585,0.11874914169311523,0.007654246672084234,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",0.9881559766763849,0.9821428571428571,0.9821884110787173,0.9940758602711157,0.9962979935190337,0.988567611163156,0.0058683826133702635,52,0.9936840132187491,0.9938663618693689,0.9821693580920015,0.9938665613028186,0.990160017707411,0.9907492624380698,0.0045168261237678595
106,0.7531442642211914,0.09026372146719606,0.1140594482421875,0.0075894609117772354,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",0.9881559766763849,0.9821428571428571,0.9821884110787173,0.9940758602711157,0.9962979935190337,0.988567611163156,0.0058683826133702635,52,0.9936840132187491,0.9938663618693689,0.9821693580920015,0.9938665613028186,0.990160017707411,0.9907492624380698,0.0045168261237678595
107,0.7765405654907227,0.09417619945354926,0.11874895095825196,0.007653701599337565,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",0.9881559766763849,0.9821428571428571,0.9821884110787173,0.9940758602711157,0.9962979935190337,0.988567611163156,0.0058683826133702635,52,0.9936840132187491,0.9938663618693689,0.9821693580920015,0.9938665613028186,0.990160017707411,0.9907492624380698,0.0045168261237678595
108,0.7623475551605224,0.09617398630616492,0.11573891639709473,0.007760068445517239,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",0.9881559766763849,0.9821428571428571,0.9821884110787173,0.9940758602711157,0.9962979935190337,0.988567611163156,0.0058683826133702635,52,0.9936840132187491,0.9938663618693689,0.9821693580920015,0.9938665613028186,0.990160017707411,0.9907492624380698,0.0045168261237678595
109,0.8001979351043701,0.1255841732611305,0.12187376022338867,0.00624997617519518,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",0.9881559766763849,0.9821428571428571,0.9821884110787173,0.9940758602711157,0.9962979935190337,0.988567611163156,0.0058683826133702635,52,0.9936840132187491,0.9938663618693689,0.9821693580920015,0.9938665613028186,0.990160017707411,0.9907492624380698,0.0045168261237678595
110,0.7500297069549561,0.11566379642870707,0.1218757152557373,0.006250359067288862,0.01,"(50, 50)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",0.9881559766763849,0.9821428571428571,0.9821884110787173,0.9940758602711157,0.9962979935190337,0.988567611163156,0.0058683826133702635,52,0.9936840132187491,0.9938663618693689,0.9821693580920015,0.9938665613028186,0.990160017707411,0.9907492624380698,0.0045168261237678595
111,0.7468971729278564,0.11498937145694645,0.11875200271606445,0.0076573632438929696,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",0.9881559766763849,0.9821428571428571,0.9821884110787173,0.9940758602711157,0.9962979935190337,0.988567611163156,0.0058683826133702635,52,0.9936840132187491,0.9938663618693689,0.9821693580920015,0.9938665613028186,0.990160017707411,0.9907492624380698,0.0045168261237678595
112,0.7469137191772461,0.1166760334994874,0.11317210197448731,0.006781967202816913,0.01,"(50, 50)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.9881559766763849,0.9821428571428571,0.9821884110787173,0.9940758602711157,0.9962979935190337,0.988567611163156,0.0058683826133702635,52,0.9936840132187491,0.9938663618693689,0.9821693580920015,0.9938665613028186,0.990160017707411,0.9907492624380698,0.0045168261237678595
113,0.7631844043731689,0.13557681242560046,0.11249895095825195,0.006249570851105403,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.9881559766763849,0.9821428571428571,0.9821884110787173,0.9940758602711157,0.9962979935190337,0.988567611163156,0.0058683826133702635,52,0.9936840132187491,0.9938663618693689,0.9821693580920015,0.9938665613028186,0.990160017707411,0.9907492624380698,0.0045168261237678595
114,0.5312808513641357,0.04074073889123691,0.11564621925354004,0.007680431977457717,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.9562682215743439,0.9399599125364433,0.9466107871720117,0.9554842283628779,0.9598507413832607,0.9516303178194861,0.007284810234899612,374,0.9510121878170726,0.9554582350280552,0.9538054839064581,0.9515738385366916,0.9494313447216289,0.9522562180019813,0.0021282058060113893
115,0.5812726020812988,0.03336884151387347,0.11875758171081544,0.007644797190413602,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.9792729591836734,0.9622357871720117,0.9622357871720116,0.9725690823774765,0.9806552976989297,0.97138945056124,0.00796234957438283,348,0.9671900786034743,0.9720008231156966,0.9729241796348137,0.9690273056658187,0.9692376455002344,0.9700760065040075,0.0020951473284436094
116,0.5281449317932129,0.06945611188861088,0.11875200271606445,0.007651133270604838,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.9764486151603498,0.9600491982507289,0.9822339650145773,0.9837297966631908,0.9807076691433996,0.9766304963968316,0.008643485038829208,331,0.9696883569877225,0.9693004331544482,0.9874377060336009,0.977213099061705,0.9774147098458413,0.9762108610166637,0.006615026140284053
117,0.4806046485900879,0.06134809123141772,0.12434225082397461,0.0013159753015157237,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.9889759475218658,0.9748086734693878,0.9734876093294462,0.9852743743482795,0.9903538345716999,0.9825760760205687,0.007094934283247259,296,0.9867083114311211,0.9824097730727072,0.9839846949378385,0.9861752719466716,0.9866630888365189,0.9851882280449715,0.0017104635332003486
118,0.5868563175201416,0.04970269454136702,0.1156425952911377,0.007677428070829252,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.9874271137026237,0.9836916909620993,0.9814595481049564,0.9874217935349322,0.9947857680599653,0.9869536372865868,0.004528652878312647,125,0.9857385018479355,0.9848151453288183,0.9885085714052866,0.9868335244410863,0.9859451493411802,0.9863681784728614,0.0012478130485007934
