,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,2.538383388519287,0.4707044425634274,0.11874885559082031,0.007654207719679829,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",0.538275768004029,0.5316554054054055,0.5659797297297298,0.576024889685604,0.578286644846618,0.5580188895115014,0.01940695323179872,367,0.565102515176017,0.5536409193028207,0.564100334247312,0.5577098549074765,0.558952610536168,0.5599012468339588,0.004232713967873136
1,2.25637469291687,0.12046287642639929,0.11562395095825195,0.007654343985391348,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 3}",0.6663466300151084,0.6573648648648649,0.6735810810810811,0.6944603787460931,0.6705219965344629,0.6724491896848727,0.012282167583787345,349,0.68332407828725,0.6832952459349644,0.6801260161741087,0.6968740138615579,0.6960593050762776,0.6879357318668318,0.007066518864753198
2,3.05641393661499,0.7658581146966331,0.11875014305114746,0.007655843298769055,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 4}",0.8002244208494209,0.7818243243243242,0.8039864864864866,0.8046381457988602,0.817916426004364,0.801704181352716,0.011606419017361678,326,0.7959793386887904,0.8050727821984536,0.7990926346986912,0.7930367953843475,0.8333128771782782,0.8052988856297121,0.014564101127313454
3,2.493882417678833,0.5449551164215762,0.11562385559082031,0.007655005873763051,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",0.8634327262044654,0.8353885135135135,0.8375844594594596,0.8680347949990806,0.8366756513926324,0.8482310379686183,0.014388636586850048,306,0.8534808429987855,0.8493821463103869,0.8471937867604701,0.8601747802276668,0.8547748137348665,0.853001274006435,0.004509093356433155
4,3.075160789489746,0.3643643236858014,0.11874914169311523,0.012499868889648477,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 6}",0.9127883162665772,0.9035472972972973,0.9127533783783786,0.9234169884169884,0.9052376941342574,0.9115508935808269,0.007036365123258857,286,0.9178934158048225,0.9169829010089997,0.908251341222916,0.9197969880797152,0.9211377892392757,0.9168124870711459,0.004518985531907511
5,3.156384563446045,0.15780440041528954,0.11562395095825195,0.0076549279907398874,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 7}",0.9311835865368475,0.9367905405405407,0.9423648648648649,0.951333080529509,0.9215890931844435,0.9366587420799928,0.01004243474652768,262,0.9403494296375152,0.9533254466486905,0.9512329322456012,0.9504107715217489,0.9384620252384522,0.9467561210584016,0.006105605089739513
6,3.140753650665283,0.18273556271926927,0.12187356948852539,0.00624940396514941,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 8}",0.9575726036595602,0.9492736486486487,0.9594256756756757,0.9658201185879757,0.9441260749582852,0.9552501502049413,0.00766322698871829,236,0.9657246265558063,0.9652479003830966,0.9674758057267904,0.9649870168281803,0.9607343398868688,0.9648339378761485,0.002225951206147398
7,2.8220991134643554,0.34723913041078747,0.115626859664917,0.007651873460370049,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 9}",0.971817714453584,0.9530067567567567,0.9650506756756758,0.9718643132928847,0.9680078776793737,0.9659478502518831,0.006959192758239007,223,0.9741827476679314,0.971478550820161,0.9789338767059516,0.9731433586181535,0.9716888689918566,0.9738854805608108,0.0027108607308495014
8,2.287766361236572,0.2775037833074188,0.12504911422729492,7.828963337625307e-05,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",0.9834146802081585,0.9702364864864867,0.9726351351351353,0.9808262088619232,0.9638906270055192,0.974209340425576,0.007114693667663331,207,0.9821710885365104,0.9755642316896059,0.9825676750896342,0.9794060191722985,0.9770390478707364,0.9793496124717571,0.0027563618178239515
9,2.356355381011963,0.33064923020549764,0.10937423706054687,2.3360154559928687e-07,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",0.9897582675843546,0.9845439189189188,0.9842398648648648,0.9826459367530797,0.9858552336028751,0.9854101448810955,0.0024042214271438114,98,0.9896469074239236,0.9858878075254326,0.9935442576398261,0.9935436984723377,0.9935473642261646,0.9912340070575368,0.003069993102868519
10,2.040742063522339,0.18424802517654168,0.11252532005310059,0.006236462943882942,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",0.98835235856975,0.9852195945945947,0.9874662162162164,0.9882709367530794,0.9852855057117186,0.986920217318848,0.0013953820182631164,46,0.99053205716261,0.9892442622984432,0.9925777494097107,0.9948188751426693,0.9924938518188279,0.9919333591664522,0.0019105225735115588
