,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
195,0.20625772476196289,0.07287943460669352,0.012498950958251953,0.011691889213993917,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 2}",0.9716361464968154,0.9748208598726116,0.9853569532908707,0.9874198717948718,0.9811372517531182,0.980071239983777,0.006031215443484356,69,0.9821629842486518,0.9777335939412,0.978741673562009,0.9774503766166087,0.9784838516746411,0.978914496008622,0.0016915184464241526
196,0.1812582492828369,0.021190506629520215,0.003124856948852539,0.006249713897705078,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 3}",0.9737194798301487,0.9768444798301484,0.9822319532908705,0.9821314102564104,0.9811372517531182,0.9792107882891895,0.0033808698571956577,107,0.9823723418247322,0.9810695799695993,0.9779429515172804,0.9730051952563676,0.9753264553429026,0.9779433047821764,0.0034820336722477118
197,0.2062497615814209,0.011692870518494039,0.009374904632568359,0.012499773504481521,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 4}",0.972618099787686,0.9789278131634818,0.9639861995753716,0.9830929487179487,0.9862092500401478,0.9769591278565415,0.007926838530804666,179,0.9807407678719781,0.9810013202430046,0.97266822276645,0.9797321837446902,0.9709006180223287,0.9770086225296902,0.004322849031469918
198,0.25312256813049316,0.0229634861874704,0.01874961853027344,0.015309680787189668,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 5}",0.9788680997876859,0.9767847664543523,0.9608014861995755,0.9808493589743591,0.9830041218350195,0.9760556983589685,0.007905676280857919,212,0.977738172337496,0.9817488474927871,0.9774605550348208,0.9756344055458176,0.974058014354067,0.9773279989529977,0.0025803400178280814
199,0.2749988079071045,0.04261940521468414,0.012499761581420899,0.011692424453625285,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 6}",0.978927813163482,0.9736000530785561,0.9810111464968153,0.9904647435897438,0.9840479631711364,0.9816060291173471,0.005586901194546825,29,0.9806725081453832,0.9793185514953041,0.9820605946587596,0.9796532284807428,0.9692571271929825,0.9781924019946343,0.004568483413720218
200,0.25624885559082033,0.025388107186340436,0.00937514305114746,0.012500011927835425,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 7}",0.9799694798301488,0.9736000530785561,0.9799694798301488,0.9883814102564104,0.9862092500401478,0.981620930802395,0.005225640122395372,26,0.9833292266505949,0.9830686742795683,0.9825987643324615,0.9797321837446902,0.9820324960127592,0.9821522690040148,0.0012880639922818284
201,0.3437487125396729,0.07590569179360981,0.012499570846557617,0.011692373479672384,0.001,"(25, 25)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 8}",0.9800889065817411,0.9778861464968153,0.9852375265392782,0.9883814102564104,0.9821074888924578,0.9827389206745282,0.0037165908857229053,2,0.983448681172136,0.9836751036798651,0.9849437356717006,0.9823534985077454,0.9813322368421052,0.9831506511747106,0.0012264670710906385
202,0.30312314033508303,0.03507824190922579,0.006249618530273437,0.012499237060546875,0.001,"(25, 25)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 9}",0.9756833864118897,0.9736000530785561,0.9756236730360934,0.9862179487179489,0.9884441411059366,0.9799064976952517,0.006141017570858585,72,0.9803948908427078,0.9851701581794299,0.9825305046058664,0.9799295719045588,0.9813322368421052,0.9818714724749336,0.0018739101865463288
203,0.3281214237213135,0.03563004293294101,0.009374380111694336,0.012499213219030048,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 10}",0.9756833864118897,0.9650875796178344,0.9671111995753716,0.9862179487179489,0.9659346394732617,0.9720063013641052,0.00805059141448851,270,0.9819923349321648,0.9822187574398938,0.9708102263059666,0.9786110189966363,0.9645048345295056,0.9756274344408334,0.006924983710395484
204,0.4656229496002197,0.05172703819475811,0.021875,0.012500059610869101,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 15}",0.9713972929936305,0.9682125796178345,0.9799097664543526,0.9851762820512822,0.9818866763021252,0.9773111769080425,0.006439544866782057,170,0.973432814947881,0.9846149235740792,0.9806554432137344,0.9781057053073727,0.970298793859649,0.9774215361805432,0.005085556400801396
205,0.5218730926513672,0.023384466781651223,0.03125004768371582,2.357331675397544e-06,0.001,"(25, 25)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 20}",0.9819930997876859,0.9098460721868366,0.9587181528662421,0.9808493589743591,0.9604946202023447,0.9583718705404615,0.026172496247841015,294,0.9779987247085227,0.9409116336217446,0.9537594460639942,0.9777661976723987,0.9647004585326954,0.9630272921198711,0.014277072093458514
206,0.774965238571167,0.05586846127992787,0.021874427795410156,0.015934239610284232,0.001,"(25, 25)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 25}",0.9704153397027602,0.9767847664543523,0.9756833864118896,0.9904647435897437,0.9840479631711366,0.9794729158715282,0.007005046966225507,97,0.9828081219085419,0.9803948908427078,0.983867396324297,0.9804348855938224,0.9724631180223287,0.9799936825383396,0.003999793935530325
207,0.9968383312225342,0.16712512577790356,0.018749046325683593,0.006249523168299182,0.001,"(25, 25)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 30}",0.9841361464968154,0.9310973991507431,0.9693139596602972,0.9808493589743591,0.9915756651142873,0.971378849948576,0.021391320997708088,275,0.978797446753251,0.9593334354454447,0.9828081219085419,0.9783188845200309,0.9770359848484849,0.9752587746951505,0.008193339021068113
208,1.0656166553497315,0.1349182282363091,0.01875019073486328,0.015309466716117139,0.001,"(25, 25)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 35}",0.9747014331210191,0.9608611995753714,0.9798500530785562,0.9850961538461541,0.990458219581393,0.9781835336640413,0.010132652836626722,137,0.986801732132184,0.9806554432137344,0.9732234573718007,0.9777661976723987,0.977540620015949,0.9791974900812134,0.004481807842650339
209,1.3157392978668212,0.26208733682338664,0.015656137466430665,0.009931044821378042,0.001,"(25, 25)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 40}",0.9873208598726115,0.977826433121019,0.9778264331210194,0.9786858974358976,0.9894143782452761,0.9822113841891933,0.0050756957128204,15,0.9857083278531316,0.9812277427507338,0.9827910569768933,0.9726893742005779,0.9781100478468899,0.9801053099256454,0.0044462135802749315
210,0.9594631195068359,0.22833587306612566,0.006249761581420899,0.007654363444636746,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 2}",0.9716361464968154,0.9758625265392781,0.9810708598726114,0.9841346153846154,0.9788287564905519,0.9783044211876054,0.004298390444619778,126,0.981381327135572,0.979557460538386,0.9773194571853351,0.9762818387101868,0.9768079645135567,0.9782696096166074,0.00191477283983737
211,0.6968695640563964,0.018749539071999697,0.00624995231628418,0.007654597049152754,0.001,"(100, 25, 100)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 3}",0.9746417197452231,0.9715167197452228,0.9821125265392783,0.9584935897435899,0.9852390129008085,0.9743989005750694,0.009359480498271225,240,0.9785880891771704,0.9759313706719588,0.9791774536458185,0.9464525399908411,0.9746760366826157,0.970965098033681,0.012368130093521687
212,0.7719005584716797,0.041452191671835885,0.003124856948852539,0.006249713897705078,0.001,"(100, 25, 100)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 4}",0.9705944798301487,0.9778861464968152,0.9810111464968153,0.9851762820512822,0.984268775761469,0.9797828558396906,0.00526814655607434,87,0.9826328941957588,0.9812960024773286,0.9823211470297862,0.9772608839831352,0.9776540071770335,0.9802329869726085,0.0023123365686429503
213,0.8439033031463623,0.026145084408468904,0.0,0.0,0.001,"(100, 25, 100)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 5}",0.9778861464968155,0.9767847664543523,0.9863389065817412,0.9872596153846156,0.9841951715646916,0.9824903533534435,0.0043418894946850245,8,0.9833462915822436,0.9793526813586015,0.9823382119614348,0.9794084671625056,0.9804861941786286,0.9809863692486829,0.001600349859057324
214,0.853152084350586,0.03511242943067294,0.003124904632568359,0.0062498092651367175,0.001,"(100, 25, 100)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 6}",0.9778861464968155,0.9650875796178344,0.9830944798301486,0.9840544871794874,0.9862092500401478,0.9792605200529493,0.007600154166317194,105,0.9822870171664886,0.9758289810820664,0.9825816994008126,0.9777819887251882,0.9799005681818183,0.9796760509112747,0.002596064859396226
215,0.8499929904937744,0.032173978576824816,0.0031250953674316407,0.006250190734863282,0.001,"(100, 25, 100)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 7}",0.9799694798301488,0.958718152866242,0.9767847664543525,0.9883814102564104,0.9809900433595633,0.9769626564159093,0.009886830315651502,177,0.9835897790216215,0.9675982731954043,0.9825816994008126,0.978903153473242,0.9818206738437001,0.9788987157869562,0.005861882017150372
216,0.9439733505249024,0.06139475374051098,0.003125,0.00625,0.001,"(100, 25, 100)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 8}",0.9768444798301487,0.9736000530785561,0.9819930997876859,0.9883814102564104,0.984121567367914,0.9809838291104034,0.005239371298447109,42,0.9812448076823824,0.9838503313926482,0.9835897790216217,0.9818323937656922,0.980958433014354,0.9822951489753396,0.0011999023363543032
217,1.000128412246704,0.11558481142012418,0.0031254768371582033,0.006250953674316406,0.001,"(100, 25, 100)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 9}",0.9746417197452231,0.977826433121019,0.9767847664543525,0.9883814102564104,0.9873266955730423,0.980985901388805,0.005704749093750155,41,0.9798908510323034,0.9851701581794299,0.9847002482323227,0.9781057053073727,0.9807466108452951,0.9817227147193448,0.0027619497699458637
218,1.0249937534332276,0.021195681116260343,0.006250190734863281,0.007654889049228185,0.001,"(100, 25, 100)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 10}",0.9831541932059448,0.9672306263269639,0.9725583864118896,0.9894230769230771,0.9659346394732617,0.9756619720853031,0.009172176029550977,220,0.9860030100874555,0.9832950967872977,0.9799079159639521,0.982550886667614,0.9639840011961723,0.9791481821404983,0.007826794293500205
219,1.291202688217163,0.2308250279222086,0.0031251430511474608,0.0062502861022949215,0.001,"(100, 25, 100)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 15}",0.9597598195329088,0.9618431528662421,0.9820528131634821,0.9894230769230771,0.9840479631711364,0.9754155464928177,0.012200438710457546,226,0.9681535078007548,0.9827398621819471,0.9806725081453832,0.9794084671625058,0.9719584828548643,0.9765865656290911,0.00556878312523086
220,1.5253849506378174,0.14470268896591487,0.006249856948852539,0.007654480248380005,0.001,"(100, 25, 100)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 20}",0.9852375265392782,0.9502653927813165,0.978927813163482,0.9894230769230771,0.990458219581393,0.978851798538535,0.014865188466041748,115,0.9814712301901116,0.9795961687979794,0.9811936128874366,0.983640469310089,0.9796563496810208,0.9811115661733274,0.0014795624480285247
221,1.6689437866210937,0.10048664859525103,0.006249475479125977,0.007654013042318365,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 25}",0.9767847664543525,0.9757430997876857,0.9767250530785564,0.9872596153846156,0.9830041218350197,0.9798990705081936,0.004490968666673657,75,0.9862635624584821,0.9817659124244357,0.9828081219085419,0.9783030934672414,0.9751320773524721,0.9808545535222347,0.0038252075521919525
222,2.3314114570617677,0.37276218905581754,0.0,0.0,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 30}",0.978927813163482,0.9629445329087047,0.9682722929936306,0.9872596153846156,0.9915756651142873,0.977784348779734,0.010879404840202316,149,0.9827910569768932,0.9854819053454025,0.9822870171664886,0.9812481248124811,0.9794445275119618,0.9822505263626455,0.0019805935207264504
223,2.0595009326934814,0.207708307005168,0.009375333786010742,0.007654927989254741,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 35}",0.9726180997876858,0.9704153397027601,0.9809514331210192,0.9850961538461541,0.9894143782452761,0.9796912784052192,0.00722932481275852,94,0.9870793494348593,0.9854648404137537,0.985742457716429,0.9740395092140792,0.9820648923444977,0.9828782098247238,0.004718649417393552
224,2.0127267360687258,0.15667457695111964,0.012498712539672852,0.006249356288710385,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 40}",0.9788083864118897,0.9736000530785561,0.9692542462845011,0.9872596153846156,0.9808428349660083,0.9779482861177474,0.006169754575896156,147,0.9801002086083839,0.9820264647954622,0.9707931613743178,0.9745606139561325,0.9690291068580541,0.9753019111184701,0.005068919016599827
225,0.35938611030578616,0.013960355768503227,0.0,0.0,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.9705347664543527,0.9736597664543525,0.9810708598726114,0.9841346153846154,0.9788287564905519,0.9776429701313057,0.004934258592055076,154,0.9796985583878718,0.9796985583878718,0.9757049481642295,0.9754843905443176,0.9768079645135567,0.9774788839995695,0.001867024061324774
226,0.45630059242248533,0.02863577267621303,0.0,0.0,0.0001,"(50, 50)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.9705944798301487,0.9768444798301484,0.9821722399150744,0.9841346153846154,0.9853126170975859,0.9798068703240397,0.005446037082389437,83,0.9824064716880296,0.9818512370826791,0.9797668181144666,0.9776161826708986,0.9781748405103668,0.9799631100132882,0.001912043220162112
227,0.5031625747680664,0.03750129446965247,0.0031252384185791017,0.006250476837158203,0.0001,"(50, 50)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.9683320063694268,0.9768444798301484,0.9714570063694267,0.986298076923077,0.984268775761469,0.9774329931797812,0.0069880505913461725,166,0.9823040820981375,0.982389406756381,0.9785539593138731,0.9805612140161385,0.9787118720095696,0.9805041068388199,0.0016620895881538102
228,0.51249680519104,0.06202874138342247,0.006249761581420899,0.007654363447607257,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.975743099787686,0.9767847664543523,0.9810111464968153,0.9840544871794874,0.9850918045072534,0.9805330926533341,0.0037519640634235815,57,0.9825475695375153,0.9799079159639521,0.9820264647954622,0.9772450929303456,0.9692571271929825,0.9781968340840516,0.0048445214850058186
229,0.5562464714050293,0.01593459496217388,0.003124904632568359,0.0062498092651367175,0.0001,"(50, 50)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.9768444798301487,0.9736000530785561,0.9809514331210192,0.9904647435897438,0.980769230769231,0.9805227117606767,0.005666339457239199,58,0.9833633565138925,0.9822528873031913,0.9823040820981376,0.9807112290176385,0.9628451455342903,0.97829534009343,0.007771254905422362
