,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,2.0261691093444822,1.1007703088570944,0.00625004768371582,0.007654713864777376,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.2315934065934066,0.30109890109890114,0.2654559639389737,0.23316574202496534,0.25618791468306024,0.25749933788312374,0.025434679401739282,285,0.23299135581032548,0.3035404879934198,0.2618847550903863,0.23132539903489235,0.2467055773238898,0.2552895150505827,0.02652102686521057
1,2.1230427265167235,0.3744487219750567,0.009375858306884765,0.007655356442407312,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.3594312214334338,0.3295329670329671,0.3354195561719834,0.3115724687933426,0.34639389736477105,0.3364928738397468,0.016099199999628604,264,0.35069873380897526,0.32649299802598225,0.3397030068765993,0.3151359281648814,0.3522851347254308,0.3368631603203738,0.014261402455034463
2,1.403303337097168,0.07806155871992802,0.00937509536743164,0.007654733313874359,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.4117524068851503,0.39732142857142866,0.4042389042995839,0.4083131067961165,0.4114597780859916,0.4066159961505176,0.0053845405923433265,247,0.40550048118760135,0.4048430070586996,0.40977801850893386,0.405169975029175,0.408087028353953,0.4066757020276726,0.0019299398029678926
3,1.6629825115203858,0.5009165540666888,0.006249713897705078,0.007654305067643299,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5030286638140621,0.47997039368398603,0.5227461858529819,0.4995319001386963,0.49480693418800203,0.500006807574894,0.013817995437759087,223,0.49590303036434563,0.4860686597739394,0.510866981554008,0.49852039770765283,0.49273842956879843,0.49681949979374895,0.008164562560797485
4,2.1789238452911377,0.5867678130702266,0.003125,0.00625,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.5043056501021103,0.5703610103488745,0.5660627600554784,0.5643290568654646,0.5641210124826629,0.5537818782123143,0.02491110572555544,205,0.5140419585786865,0.5655653609440843,0.570130759124877,0.5696582247965855,0.5585750931752568,0.5555942793238979,0.021184932789455803
5,1.5125954627990723,0.5027650723955802,0.0,0.0,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.6152788583098318,0.6128154006187987,0.6119885575589459,0.5881761442441055,0.6356815640189426,0.6127871116348276,0.01506084833646793,189,0.6186505087869623,0.611568413260742,0.601548873185509,0.5813479799561428,0.6278745738718403,0.6081980698122393,0.015955667635984667
6,1.7909332752227782,0.4416515440596964,0.00937514305114746,0.007654772257366463,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.6712249586696489,0.6599994665528648,0.6327583217753122,0.680357142857143,0.6925472629356123,0.6673722775420312,0.02032525747928808,166,0.6826194135156827,0.6538590707702981,0.6234484065089665,0.6926486261412975,0.6863005722183105,0.6677752178309111,0.025848600320580666
7,1.8158378601074219,0.5033464985039205,0.003124856948852539,0.006249713897705078,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.7259718710493048,0.7035027472527474,0.7230062413314841,0.7024618585298197,0.7317918993889866,0.7173451691839806,0.012066071578506709,143,0.7316626696600772,0.7039663006972985,0.7162539373892084,0.7083918394557822,0.7398410146502352,0.7200231523705203,0.013678764092003243
8,1.7627520561218262,0.45493452799721945,0.006249904632568359,0.007654538646909853,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.7568097831372168,0.7067774458551159,0.713999653259362,0.7084864771151179,0.7285672114555609,0.7229591132196801,0.018622966641179503,139,0.7600982724176572,0.7140250668830961,0.7028925263205106,0.7119650184759555,0.7312594279271872,0.7240480624048813,0.02022690550478118
9,2.528617238998413,0.7239100001372516,0.009375381469726562,0.007654966922845633,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.8072613780025285,0.8283693854689002,0.8437239944521497,0.8292042302357837,0.8177613206132622,0.8252443598510402,0.012223149977870966,108,0.8158086214726604,0.8380491363150595,0.8295430157890966,0.8321153523143854,0.8242033520997496,0.8279438955981903,0.0075276911497670585
10,2.444182348251343,0.5167928227872236,0.00625,0.007654655447682631,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.8785975639404843,0.864623119598848,0.8473040915395285,0.8596827323162276,0.8386709525059037,0.8578113925472682,0.013853420522198099,87,0.8687660695248045,0.8618252019695566,0.847938831431637,0.8635924890346471,0.8519780778184781,0.8588201339558246,0.007693424697978284
