,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.1095355987548827,0.17598418247020836,0.009374761581420898,0.0076544608084425725,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.6856090764331211,0.6897757430997877,0.6665605095541403,0.6901442307692309,0.7369452920079226,0.6937810074867102,0.023224251766488048,286,0.7127534974785523,0.700046782885788,0.7015930321802989,0.6942457403635099,0.6979739832535885,0.7013226072323475,0.0062235269175428065
1,0.8907305240631104,0.12856819090766156,0.0,0.0,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.8707669851380042,0.8972863588110405,0.8835655520169855,0.8798878205128207,0.8884093463947326,0.8839817176421025,0.008814281008048503,256,0.8662242548451919,0.9061603570816137,0.876347089055635,0.8706554866012917,0.8840585127591707,0.8806891400685807,0.014063399886795438
2,0.9345366954803467,0.24740778326848792,0.0,0.0,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.9153529723991508,0.8708266985138003,0.9237460191082804,0.9172275641025643,0.8776765162464536,0.9009754818130903,0.02209665678422926,235,0.904075938113401,0.89872837123968,0.9294131994332779,0.8994109937309519,0.8841407496012759,0.9031538504237174,0.014734283160226215
3,0.9312447547912598,0.12869481520039577,0.003125,0.00625,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.9173168789808916,0.9152932590233546,0.9184779723991507,0.9330929487179488,0.939544189283229,0.9247331244206254,0.009717399211117377,119,0.9198114699648879,0.9291526470622512,0.924099762422854,0.9327459061695643,0.9332897228867623,0.9278199017012639,0.005175617627824484
4,0.9624942302703857,0.18869365858809153,0.0,0.0,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.9098460721868367,0.9099654989384288,0.9238057324840765,0.9351762820512822,0.9352952197419838,0.9228060346699958,0.011337703240280468,134,0.9102097404964979,0.9254025242779869,0.9310789032493295,0.9310878456266678,0.9287978468899522,0.9253153721080869,0.00783396546112979
5,1.0063984870910645,0.1588289386002076,0.006249713897705078,0.007654305081010698,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.9151738322717622,0.8844877919320594,0.9153529723991508,0.9298076923076924,0.9364126652748783,0.9162300543033732,0.01789461311203312,192,0.9179022787094583,0.9091334011490941,0.9230916828020451,0.9281586053342176,0.9370651415470495,0.923070221908373,0.009409489804817836
6,1.2633141040802003,0.37839241193279144,0.0,0.0,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.9141321656050957,0.945057059447983,0.9237460191082802,0.9450320512820514,0.9436459504309191,0.9343134235291652,0.012935982699127114,37,0.9235615927491522,0.940125398112369,0.9272946506017679,0.9382096104347276,0.9292376893939392,0.9316857882583912,0.006404140862250036
7,1.2128543853759766,0.1934522225944051,0.0031250476837158202,0.0062500953674316405,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.9141321656050957,0.9152932590233546,0.9227640658174098,0.9418269230769234,0.943940367218029,0.927576606434439,0.01284722653837714,90,0.9232327806515307,0.9312541309621125,0.9259748238149861,0.9368752664740159,0.9362838915470496,0.930724178689939,0.005435155079477114
8,1.2157724857330323,0.22586743437555817,0.009375762939453126,0.007655278595028429,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.9130904989384288,0.9195196390658174,0.9132099256900212,0.9407051282051284,0.9438667630212516,0.926062613648713,0.013469903447409563,102,0.9217035962886687,0.9307159612884106,0.9268588705179581,0.9277954111200594,0.9304575358851676,0.9275062750200529,0.003261467135157405
9,1.7720224380493164,0.4017266750673392,0.0,0.0,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.9225849256900213,0.9216626857749468,0.9396695859872614,0.9341346153846157,0.9491595738986136,0.933432180888531,0.010417938837432342,43,0.9407876007039077,0.9296737518043043,0.9349701238830793,0.9404124622988614,0.9407271730462521,0.937314222347281,0.00440870203591546
10,1.688878870010376,0.33223978514828134,0.006249856948852539,0.007654480248380005,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.9184182590233546,0.9004113588110403,0.9365445859872613,0.9393429487179491,0.9545995931695306,0.9298448224015281,0.01867818221027014,68,0.9175006284889462,0.911858379380901,0.9409411850887459,0.9361330869929096,0.9495153010366827,0.931189716197637,0.014257957956630422
