,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,2.5666861057281496,0.4987432986903701,0.00625004768371582,0.007654713864777376,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.45648764951862303,0.4669742878480744,0.48572295423023576,0.46393897364771153,0.47004574789768955,0.4686166386403221,0.00965874609171609,288,0.4592367987504873,0.4638564526349688,0.484970396098761,0.4663958073677039,0.4645161192419244,0.46779511481876906,0.008904583023422537
1,3.7169291019439696,0.7144802272692414,0.0,0.0,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.5973834240980259,0.5810006134642058,0.5910540915395285,0.5679524965325936,0.6048032949731977,0.5884418473130341,0.012873182218248746,267,0.5991063153003221,0.5919543143697965,0.5924146418051732,0.5690915223839543,0.6218736456052929,0.5948880878929078,0.016889058719778874
2,4.138295412063599,0.4830002579085399,0.006249904632568359,0.007654538698892598,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.7439074200136148,0.7575116024751949,0.7489684466019417,0.7408547156726768,0.634122558758481,0.7251384169131458,0.04577783511006496,244,0.7689165661272642,0.7540381635842689,0.7508952721168359,0.7588972128720958,0.6358372428785468,0.7337168915158022,0.04931843905126399
3,4.475485897064209,0.7588389865964015,0.00937480926513672,0.007654499719754919,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.7857106389186036,0.782370905793236,0.7970440360610264,0.7917995839112345,0.7807201272007096,0.7875241275291686,0.00607915168799807,192,0.800170247773158,0.7807267427940247,0.788430387271119,0.8098006457454148,0.7827962895972536,0.792384862636194,0.011021906274585564
4,3.860051393508911,0.6943649621264588,0.0031250953674316407,0.006250190734863282,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.8129430856753866,0.8202143123866427,0.8003467406380028,0.7809292649098475,0.8072024434281715,0.8043496363921542,0.013401119373293717,166,0.8203843621056934,0.8244170734646773,0.8027028882888252,0.7921131227022995,0.8162055845971518,0.8111646062317295,0.012005023483808053
5,5.288497638702393,1.07469271468024,0.006250238418579102,0.0076549474663224195,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.8266343722649033,0.8404659660727624,0.8433339112343966,0.8328103328710125,0.863762635728655,0.8413774004399305,0.012617292408755296,112,0.8416659072306486,0.8640212872282076,0.8414798547213074,0.8378009924130808,0.8760165330851587,0.8521969149356806,0.015100927634406219
6,4.475788402557373,1.1074589674734914,0.003124856948852539,0.006249713897705078,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.8661078965282506,0.8410154166222128,0.8527652565880721,0.8610783633841886,0.7997314321950243,0.8441741556595304,0.023756531769611414,106,0.8659575438189816,0.8450866863273717,0.8437690334413495,0.872173060344884,0.7998344863562137,0.8453641620577601,0.02537075953653968
7,6.391429090499878,0.881779363867102,0.0,0.0,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.8811095983662355,0.8772791528859492,0.8841799583911235,0.8573855755894592,0.8939587472354462,0.8787816963706966,0.012028618694780956,56,0.8836675508368869,0.8984497218140827,0.8867713068266961,0.8689246459019344,0.9046717750919692,0.8884970000943138,0.012410146347822412
8,6.05403151512146,1.3385751757049127,0.006249094009399414,0.007653545883789607,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.8474028736749977,0.8780346473914437,0.8975728155339806,0.8326889736477116,0.8742484162387074,0.8659727978203169,0.02307795057539709,69,0.8578688073079195,0.8939140106318663,0.9036332104901246,0.8364145240641722,0.8761238322612608,0.8735908769510686,0.024295069942348282
9,5.782069540023803,1.3895284438512554,0.012499856948852538,0.0062499284805654295,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.8852778858309832,0.8702363170809774,0.8930738557558946,0.8482229542302357,0.9006117941797552,0.8794812992170187,0.018570530867164436,54,0.8946943824361621,0.8928716343114788,0.9013645072074193,0.8475225009506431,0.9075821947723096,0.8888070439356026,0.02128751423621336
10,5.269213533401489,0.9190998551931323,0.006249761581420899,0.007654363489194405,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.8626659292035398,0.893565960738291,0.9028952843273232,0.8801837725381415,0.8712577782359334,0.8820989873705875,0.014585479978688467,50,0.8689733626066418,0.9076780544842807,0.9130842534229343,0.8917907856183236,0.8799741244871528,0.8923001161238666,0.016521430135002037
