iterations,fitness,time,fevals
0,0.0209535844653,1.17460003821e-05,11
10,0.0218395365595,3.49360016116e-05,21
20,0.022261413061,6.05360019108e-05,31
30,0.0227550851048,7.95110026957e-05,41
40,0.0229945341851,9.42690039665e-05,51
50,0.0236518199316,0.000108123003884,61
60,0.0241998443803,0.000121977003801,71
70,0.0256410214211,0.00014667400319,81
80,0.0256654305765,0.000164444003531,91
90,0.0260255114002,0.000177395002538,101
100,0.0261899974631,0.000202393001018,111
110,0.0263099800879,0.000222271000894,121
120,0.026399851343,0.000235220999457,131
130,0.0264227421574,0.000248472999374,141
140,0.0266344564147,0.000264133999735,151
150,0.0267018874951,0.0002876260005,161
160,0.0270015191547,0.000303589000396,171
170,0.02752302138,0.000318648000757,181
180,0.0278308742096,0.000332804000209,191
190,0.0278308742096,0.000346356999216,201
200,0.0278308742096,0.000368643997717,211
210,0.0286803962845,0.000384907998523,221
220,0.0286820701114,0.000399364997065,231
230,0.0286820701114,0.000413820996982,241
240,0.0301477803555,0.000439721996372,251
250,0.0305309461007,0.000458997998066,261
260,0.030614697894,0.000474357999337,271
270,0.030614697894,0.000488813999254,281
280,0.0306690497934,0.000502969998706,291
290,0.0306690497934,0.000524955999936,301
300,0.0307156482214,0.000559893000172,311
310,0.0307156482214,0.000589408000451,321
320,0.030962642112,0.000612296998952,331
330,0.030962642112,0.000634583997453,341
340,0.0314245530092,0.000661086996843,351
350,0.0316075978662,0.000685180997607,361
360,0.0318059427545,0.000739693998185,371
370,0.0320622718298,0.00076378799713,381
380,0.0322313735737,0.000788182996985,391
390,0.0322313735737,0.000813180997284,401
400,0.0322313735737,0.000837274998048,411
410,0.0323914470721,0.000861067997903,421
420,0.0324466983835,0.000884258997758,431
430,0.0324466983835,0.000908051997612,441
440,0.0324466983835,0.000930941998377,451
450,0.0329561150328,0.000954132998231,461
460,0.0329818490209,0.000994791997073,471
470,0.0329818490209,0.00101798299693,481
480,0.0332655244659,0.00104177599678,491
490,0.0332655244659,0.00106496699664,501
500,0.0334794971394,0.00108665199696,511
510,0.0339350307299,0.00110683099774,521
520,0.03475294108,0.00113032299669,531
530,0.0355468781151,0.00114989999565,541
540,0.0355602916948,0.00117098299597,551
550,0.0355602916948,0.00119507699674,561
560,0.0355602916948,0.00121585899797,571
570,0.0355602916948,0.00124175999736,581
580,0.0356093582448,0.00126344399723,591
590,0.0362250319481,0.00129024899798,601
600,0.0362672737974,0.00130952399923,611
610,0.0362672737974,0.00132729300094,621
620,0.0365921891497,0.00134385700039,631
630,0.0366716650711,0.0013658429998,641
640,0.0366716650711,0.0013824079997,651
650,0.0366716650711,0.0014007789996,661
660,0.0369153670009,0.00143089700032,671
670,0.0370459376645,0.00145137700019,681
680,0.0371503879598,0.00147727799958,691
690,0.0372481479134,0.00150287799806,701
700,0.0372481479134,0.00152456299838,711
710,0.0373070978154,0.00154233299691,721
720,0.0373070978154,0.00156160799816,731
730,0.0373127261563,0.00158509999892,741
740,0.0373127261563,0.0016052789997,751
750,0.0377297306754,0.00162425300005,761
760,0.0377297306754,0.00164262500039,771
770,0.0377297306754,0.00166581600024,781
780,0.0382555022619,0.00168991000101,791
790,0.0383417190065,0.00171189600042,801
800,0.0384160934839,0.00175797700103,811
810,0.0387838450346,0.00177665000047,821
820,0.0387838450346,0.00179050400038,831
830,0.0387838450346,0.0018037560003,841
840,0.0389647813822,0.00182785000106,851
850,0.039282891687,0.00184953500138,861
860,0.0395404311493,0.00188266400255,871
870,0.0395404311493,0.00191007200192,881
880,0.0395404311493,0.00193205800133,891
890,0.0397048819451,0.00194711700169,901
900,0.0397635513729,0.00197603000197,911
910,0.0397635513729,0.00199711200366,921
920,0.0399992509655,0.00201518300491,931
930,0.0399992509655,0.00203716900614,941
940,0.0399992509655,0.00206066100509,951
950,0.0404437610603,0.00207722600499,961
960,0.0407506928633,0.00209288700535,971
970,0.0407506928633,0.00211577700611,981
980,0.0409751568688,0.0021338470051,991
990,0.0412263818083,0.00214950800364,1001
1000,0.0412263818083,0.00217751700438,1011
1010,0.0417120129965,0.00219799700608,1021
1020,0.0419898209048,0.00221275500553,1031
1030,0.0426195024344,0.00224468000488,1041
1040,0.0426517026081,0.00226485900566,1051
1050,0.0427449601204,0.00227961700512,1061
1060,0.0427449601204,0.00232961200527,1071
1070,0.0431303045877,0.00235129700377,1081
1080,0.0435156904277,0.00237027200455,1091
1090,0.0435156904277,0.00239376400532,1101
1100,0.0435156904277,0.00241213600566,1111
1110,0.0435156904277,0.00243472400507,1121
1120,0.0435156904277,0.0024488790059,1131
1130,0.0435156904277,0.00246243200672,1141
1140,0.0435824781502,0.00248562300658,1151
1150,0.0435824781502,0.00250098300603,1161
1160,0.0435824781502,0.00251423500595,1171
1170,0.0440490979294,0.0025458590062,1181
1180,0.0440490979294,0.00256423100473,1191
1190,0.0440490979294,0.002579591006,1201
1200,0.0440490979294,0.00260248000632,1211
1210,0.0440490979294,0.00261934600712,1221
1220,0.0440490979294,0.00263440500748,1231
1230,0.0440490979294,0.0026566920078,1241
1240,0.0440490979294,0.00267355800861,1251
1250,0.0440490979294,0.00269012200806,1261
1260,0.0440490979294,0.00271240900838,1271
1270,0.0440490979294,0.00272807000874,1281
1280,0.0446448325542,0.00274343001001,1291
1290,0.0447568443994,0.00276601900987,1301
1300,0.0449519508126,0.00278258300932,1311
1310,0.0449977084028,0.00280607501008,1321
1320,0.0449977084028,0.00282384400998,1331
1330,0.0449977084028,0.0028398070117,1341
1340,0.0453970952546,0.00286239501111,1351
1350,0.0453970952546,0.00287926101009,1361
1360,0.0453970952546,0.00289522300955,1371
1370,0.0453970952546,0.00291781100896,1381
1380,0.0453970952546,0.00293347200932,1391
1390,0.0453970952546,0.00294822900833,1401
1400,0.0453970952546,0.00297142000818,1411
1410,0.0453970952546,0.00298678000763,1421
1420,0.0453970952546,0.00300183900617,1431
1430,0.0458508301558,0.00302593400738,1441
1440,0.0459396201132,0.00304159500774,1451
1450,0.0459396201132,0.00306719500804,1461
1460,0.0462629696142,0.0030921920079,1471
1470,0.0469943141341,0.00311508100822,1481
1480,0.0470359880016,0.00313766900763,1491
1490,0.0470591945465,0.00316236600884,1501
1500,0.0471612134652,0.00318314700962,1511
1510,0.0472666287126,0.00320272401041,1521
1520,0.0472666287126,0.0032274210098,1531
1530,0.0472666287126,0.00325001000965,1541
1540,0.0472666287126,0.00327380300951,1551
1550,0.0473001092736,0.00329789701027,1561
1560,0.0473001092736,0.00331928100968,1571
1570,0.0475347821201,0.00334126701091,1581
1580,0.0475347821201,0.00336536101167,1591
1590,0.0475347821201,0.00338794901108,1601
1600,0.0475347821201,0.0034090320114,1611
1610,0.0475347821201,0.00343312601217,1621
1620,0.0475347821201,0.00345089601069,1631
1630,0.0475347821201,0.00346625601196,1641
1640,0.0475382779462,0.0034939640118,1651
1650,0.0475382779462,0.00351986501119,1661
1660,0.0475382779462,0.00354697101102,1671
1670,0.0475382779462,0.00356986001134,1681
1680,0.0475382779462,0.00359184601075,1691
1690,0.0480692951714,0.00361533801151,1701
1700,0.0480692951714,0.00363642001139,1711
1710,0.0480692951714,0.00365569501082,1721
