iterations,fitness,time,fevals
0,0.0340628647526,0.00223985799857,475
10,0.04089445539,0.00436014799925,841
20,0.0447258927456,0.00642562399844,1200
30,0.0471705270188,0.00848206499904,1570
40,0.0487375160565,0.0104930279995,1951
50,0.0505074766524,0.012397976001,2313
60,0.0543267550261,0.0143715920003,2684
70,0.0574980183338,0.0162431100016,3050
80,0.0643735797411,0.018033008002,3419
90,0.0717263748182,0.0197810430018,3786
100,0.0692791716398,0.0214757700014,4158
110,0.0708520011716,0.0234328220013,4520
120,0.0664009453325,0.0251344750013,4890
130,0.0717691694469,0.0268626320012,5248
140,0.0715460463353,0.028613980001,5620
150,0.0731161533128,0.0303355110009,5988
160,0.0696664867729,0.0340125880011,6355
170,0.0731282807368,0.0357564059996,6723
180,0.0726405104726,0.0374779369995,7094
190,0.0667971329665,0.0392301879983,7461
200,0.0658744884369,0.040939671997,7827
210,0.065016300171,0.0426605999965,8192
220,0.0676147121782,0.0443896609959,8547
230,0.0647157558386,0.0461012529959,8919
240,0.0747223245039,0.0478071229954,9290
250,0.0733576718142,0.0495105839946,9656
260,0.0763066896321,0.0512285009954,10025
270,0.0774112484615,0.0530183989958,10398
280,0.0783070677053,0.0546525889968,10767
290,0.0798423002745,0.0562394939971,11135
300,0.0809653542069,0.0578872359965,11511
310,0.0852203318024,0.0594111949958,11876
320,0.0829001610852,0.0609505139964,12243
330,0.0874660011764,0.0624708589967,12608
340,0.0857897387555,0.0640189119968,12973
350,0.0950413238646,0.0657163479973,13345
360,0.0956170802915,0.0672053699982,13721
370,0.0868863513275,0.0687651689987,14085
380,0.0866270307383,0.0703785770002,14450
390,0.0905502880415,0.0718733220001,14816
400,0.0850779924875,0.0739637959996,15186
410,0.0872857696107,0.0754567339991,15552
420,0.0865528727443,0.076978885998,15929
430,0.0914424109067,0.0785046509973,16297
440,0.0867936599204,0.0800225859966,16666
450,0.0868345498979,0.0815357019965,17035
460,0.0828829706967,0.0830831529966,17407
470,0.0833660846575,0.0845863299965,17773
480,0.0900752544561,0.0863617729956,18140
490,0.0900752544561,0.0879272939965,18505
500,0.0889818494809,0.0894497469963,18872
510,0.0799907951597,0.0910658659959,19238
520,0.0797279750115,0.0925247699961,19608
530,0.0830121832508,0.0940719189966,19979
540,0.0874904756905,0.0955534119967,20355
550,0.0859687268885,0.0970553839961,20725
560,0.0855247536052,0.0985694039955,21095
570,0.0880701753386,0.100059630995,21464
580,0.0830338645646,0.101545942995,21829
590,0.0844995023214,0.103145797995,22199
600,0.0830858560996,0.104685718996,22572
610,0.0844025344954,0.106196726996,22932
620,0.0824276189819,0.107776101997,23296
630,0.0904550511445,0.109368729996,23664
640,0.0825931371788,0.110943285996,24029
650,0.0922157383522,0.112503084996,24393
660,0.0894623326048,0.113989396998,24757
670,0.0823849977836,0.115835313998,25126
680,0.0884957432138,0.117353249998,25493
690,0.0831016477421,0.118851608997,25863
700,0.0934381559618,0.120350871997,26232
710,0.0896199326023,0.121775742997,26592
720,0.0909630741947,0.123331927996,26957
730,0.0883836520188,0.124820949995,27326
740,0.0962602465899,0.126324729996,27689
750,0.0985327759218,0.129572327996,28049
760,0.0978211252622,0.130960756997,28414
770,0.0930626976229,0.132460922998,28784
780,0.0937256418159,0.133930970998,29152
790,0.0958846610012,0.135499804999,29520
800,0.102790251837,0.136924375,29879
810,0.103141071731,0.138238714,30242
820,0.0991185242808,0.139619914,30604
830,0.0931324798927,0.140962263,30967
840,0.0947726221532,0.142455802999,31338
850,0.0944754675584,0.14390236,31707
860,0.0944754675584,0.14536518,32078
870,0.0941269831376,0.146726200999,32437
880,0.093124610101,0.148472127999,32804
890,0.093124610101,0.149993677,33174
900,0.0892862433128,0.151666115999,33540
910,0.0913665887882,0.153071410999,33910
920,0.0929861582404,0.154491763999,34275
930,0.0918418762683,0.155896455999,34643
940,0.0974080776352,0.157269525,35011
950,0.102658711326,0.15903051,35382
960,0.10079619779,0.160375268,35750
970,0.101084082666,0.161694727001,36111
980,0.0986016281755,0.163130139001,36478
990,0.0991417412007,0.164539349,36844
