iterations,fitness,time,fevals
0,0.0218306591665,1.53599994519e-05,11
10,0.0215578844938,3.64419993275e-05,21
20,0.0212639095337,6.11380000919e-05,31
30,0.0200352389963,8.16179999674e-05,41
40,0.0197528703222,0.000102699999843,51
50,0.0203823503952,0.000126492999698,61
60,0.0200785295962,0.000152694998178,71
70,0.0208257104654,0.000176788997123,81
80,0.0214500382941,0.000201183996978,91
90,0.0217143899321,0.000226482998187,101
100,0.0212004804595,0.000250878998486,111
110,0.0192357131861,0.000272262997896,121
120,0.019956548294,0.000293344997772,131
130,0.0204991046871,0.000314728999001,141
140,0.0199235096314,0.000355989999662,151
150,0.0205022016876,0.00038068700087,161
160,0.0197655791883,0.000405384002079,171
170,0.020559513412,0.000428575001933,181
180,0.0203863453022,0.000454477001767,191
190,0.0201964465999,0.000482787001602,201
200,0.019906967318,0.000522844000443,211
210,0.0197257871713,0.000546937999388,221
220,0.020033193457,0.000571934999243,231
230,0.0204640591373,0.000595427000007,241
240,0.0207931905808,0.000620123000772,251
250,0.0203935227366,0.000641206001092,261
260,0.0195078932096,0.000666203000947,271
270,0.0189676636965,0.000687587002176,281
280,0.0193051906749,0.000709874002496,291
290,0.0195744219464,0.00073035400419,301
300,0.0198798843611,0.000755050004955,311
310,0.0210196906524,0.000776132006649,321
320,0.020169436528,0.000804443005109,331
330,0.0204005922963,0.000829742006317,341
340,0.0198334757889,0.000854439005707,351
350,0.0198657267956,0.000874919005582,361
360,0.0203592462583,0.000894496006367,371
370,0.0206032920037,0.000927023005715,381
380,0.0210983907208,0.000949611006945,391
390,0.0211899626195,0.00097009100682,401
400,0.0218506655983,0.000988764008071,411
410,0.0208227465682,0.00102520700966,421
420,0.0209346695496,0.00104960200952,431
430,0.0208631838315,0.00107339500937,441
440,0.0209785110476,0.00109357401016,451
450,0.0203564293477,0.00111796901001,461
460,0.020119419274,0.00113634101035,471
470,0.0210975030729,0.00115290601025,481
480,0.0204889042736,0.0011694700097,491
490,0.0196485405861,0.00119687701044,501
500,0.0196189489826,0.00121826000941,511
510,0.0206452617154,0.00126343700867,521
520,0.0211307048559,0.00127970000904,531
530,0.0212146304769,0.00129566300893,541
540,0.0209379695279,0.0013185530097,551
550,0.0211903228472,0.0013342150105,561
560,0.0214363468402,0.00134867101042,571
570,0.0206214380074,0.00138089701068,581
580,0.0206797847137,0.00140137701055,591
590,0.0210366663038,0.00142155501089,601
600,0.0215127094221,0.00144685401028,611
610,0.0222660663809,0.00146643101107,621
620,0.0230392956214,0.00148661001185,631
630,0.0240892141591,0.0015013680113,641
640,0.0245068097797,0.00152576400978,651
650,0.0258261444941,0.00154172700968,661
660,0.0271866244293,0.00155738900867,671
670,0.0275505685745,0.00157335100812,681
680,0.0283849611305,0.00159895100842,691
690,0.0287901957652,0.00161762400967,701
700,0.0287873372394,0.00163418900956,711
710,0.029144805833,0.00165135600946,721
720,0.029144805833,0.00167786000929,731
730,0.0293484556448,0.00169834000917,741
740,0.0299717303838,0.00171520600816,751
750,0.0303327204835,0.00173297500805,761
760,0.0303327204835,0.00176068400833,771
770,0.0304898647364,0.00178267000774,781
780,0.0304898647364,0.00180134300899,791
790,0.0304898647364,0.00181911200889,801
800,0.0309266633832,0.00185615700866,811
810,0.0310149189443,0.00187814300807,821
820,0.0315532683805,0.00189591200797,831
830,0.0320554615777,0.00191338000877,841
840,0.0322894456174,0.00194410100994,851
850,0.0322894456174,0.00196578600844,861
860,0.0325466383864,0.00198265200925,871
