iterations,fitness,time,fevals
0,507.0,2.62030000009e-05,11
10,517.0,5.24060000018e-05,21
20,515.0,7.8005999999e-05,31
30,513.0,0.000111435999997,41
40,509.0,0.000140950999999,51
50,507.0,0.000165647999999,61
60,499.0,0.000192152,71
70,497.0,0.000217751999998,81
80,497.0,0.000249375999996,91
90,495.0,0.000275879999997,101
100,501.0,0.000302383999998,111
110,497.0,0.000350872999995,121
120,497.0,0.000384002999994,131
130,495.0,0.000451466999994,141
140,497.0,0.000480379999992,151
150,495.0,0.00051381099999,161
160,493.0,0.000546939999992,171
170,493.0,0.000608379999992,181
180,497.0,0.000634582999993,191
190,499.0,0.000666206999991,201
200,497.0,0.000693011999989,211
210,497.0,0.000718310999989,221
220,497.0,0.00074421199999,231
230,500.0,0.000778847999992,241
240,504.0,0.000810169999994,251
250,508.0,0.000836974999995,261
260,510.0,0.000861369999992,271
270,514.0,0.000904738999992,281
280,514.0,0.00093515799999,291
290,516.0,0.000960757999991,301
300,516.0,0.000986658999992,311
310,512.0,0.00103063099999,321
320,510.0,0.00106526599999,331
330,516.0,0.00109267299999,341
340,522.0,0.00111706799999,351
350,518.0,0.00115230499999,361
360,522.0,0.001182122,371
370,518.0,0.001243563,381
380,516.0,0.00126826,391
390,516.0,0.001305607,401
400,522.0,0.001336628,411
410,520.0,0.001374576,421
420,520.0,0.00140680199999,431
430,522.0,0.00144746099999,441
440,528.0,0.00147787999999,451
450,532.0,0.00150317899999,461
460,534.0,0.00152817699999,471
470,542.0,0.001564921,481
480,542.0,0.001592629,491
490,546.0,0.00161341,501
500,546.0,0.001636299,511
510,546.0,0.001669128,521
520,548.0,0.001697438,531
530,552.0,0.001719123,541
540,554.0,0.0017387,551
550,556.0,0.001779359,561
560,558.0,0.001811886,571
570,558.0,0.001831764,581
580,558.0,0.00185375,591
590,560.0,0.001898927,601
600,562.0,0.001931755,611
610,566.0,0.001954042,621
620,566.0,0.001978136,631
630,566.0,0.002014879,641
640,568.0,0.00204409299999,651
650,570.0,0.002070296,661
660,574.0,0.002094993,671
670,578.0,0.002141675,681
680,578.0,0.00217058799999,691
690,580.0,0.002197694,701
700,580.0,0.002222993,711
710,582.0,0.002259135,721
720,586.0,0.00228865,731
730,586.0,0.002314251,741
740,586.0,0.002340453,751
750,586.0,0.002377196,761
760,586.0,0.002405807,771
770,586.0,0.002425384,781
780,588.0,0.002445262,791
790,590.0,0.00247809,801
800,594.0,0.00250700299999,811
