iterations,fitness,time,fevals
0,549.0,0.002669036,581
10,551.0,0.00547571,1065
20,543.0,0.00973918,1546
30,543.0,0.012205825,2021
40,558.0,0.01431196,2499
50,550.0,0.016620788,2980
60,546.0,0.018710358,3463
70,552.0,0.020721622,3957
80,561.0,0.022675662,4437
90,563.0,0.024553806,4930
100,567.0,0.026646388,5402
110,567.0,0.028407976,5895
120,577.0,0.030037648,6375
130,577.0,0.031802248,6858
140,575.0,0.033541247,7346
150,574.0,0.035257055,7838
160,574.0,0.036941842,8326
170,566.0,0.038809143,8797
180,570.0,0.040556877,9261
190,564.0,0.042201006,9738
200,568.0,0.043802367,10230
210,566.0,0.0454221,10707
220,566.0,0.047101466,11201
230,564.0,0.050786675,11679
240,570.0,0.052477185,12163
250,572.0,0.054801071,12643
260,568.0,0.056542178,13128
270,566.0,0.058277564,13611
280,566.0,0.05998494,14088
290,570.0,0.061707375,14562
300,576.0,0.063709604,15051
310,574.0,0.065425413,15536
320,574.0,0.067004186,16023
330,576.0,0.06876487,16498
340,576.0,0.070387615,16988
350,576.0,0.07204861,17470
360,570.0,0.073740927,17959
370,574.0,0.07537873,18452
380,574.0,0.077603228,18945
390,574.0,0.079289822,19429
400,574.0,0.080892388,19897
410,572.0,0.082617232,20393
420,572.0,0.084193897,20869
430,572.0,0.086905098,21348
440,574.0,0.090628557,21827
450,566.0,0.092757582,22300
460,568.0,0.094410746,22769
470,574.0,0.096025058,23241
480,572.0,0.09767792,23705
490,572.0,0.099421437,24183
500,570.0,0.101327289,24665
510,573.0,0.102897629,25145
520,572.0,0.104431225,25633
530,576.0,0.106104568,26103
540,574.0,0.107728518,26586
550,568.0,0.109579857,27065
560,568.0,0.111217661,27548
570,568.0,0.112822335,28030
580,574.0,0.114473391,28503
590,572.0,0.11609192,28992
600,576.0,0.118233895,29472
610,576.0,0.119834955,29946
620,578.0,0.121469747,30437
630,578.0,0.123106647,30920
640,578.0,0.124702888,31386
650,576.0,0.126991537,31875
660,580.0,0.130022588,32358
670,580.0,0.131627563,32841
680,578.0,0.133197903,33321
690,578.0,0.134745655,33797
700,580.0,0.136600909,34274
710,582.0,0.138182693,34751
720,584.0,0.139680148,35239
730,584.0,0.141300785,35717
740,580.0,0.142790108,36193
750,584.0,0.144847151,36675
760,584.0,0.146359063,37146
770,584.0,0.147941149,37620
780,588.0,0.149471733,38097
790,580.0,0.150991776,38591
800,578.0,0.152546455,39093
810,578.0,0.154279431,39573
820,580.0,0.155785018,40067
830,578.0,0.15736861,40538
840,578.0,0.158874197,41030
850,578.0,0.160402975,41517
860,578.0,0.16195946,42001
870,576.0,0.164883292,42486
880,578.0,0.166440681,42970
890,580.0,0.167937232,43449
900,574.0,0.169940063,43947
910,578.0,0.171610696,44431
920,576.0,0.173215972,44918
