iterations,fitness,time,fevals
0,542.0,0.002825347,588
10,575.0,0.005435954,1070
20,549.0,0.007750504,1541
30,553.0,0.00998283200001,2019
40,560.0,0.012622353,2502
50,556.0,0.014666747,2978
60,564.0,0.016587658,3458
70,564.0,0.018510978,3935
80,564.0,0.020455682,4423
90,560.0,0.02305364,4897
100,560.0,0.02496943,5372
110,558.0,0.026882811,5854
120,560.0,0.029434086,6333
130,562.0,0.031336324,6816
140,562.0,0.033351503,7289
150,566.0,0.037267716,7776
160,564.0,0.039136824,8270
170,570.0,0.041211637,8747
180,570.0,0.04289522,9234
190,570.0,0.044512845,9724
200,574.0,0.046216306,10217
210,574.0,0.047838448,10705
220,578.0,0.049998795,11186
230,576.0,0.051599554,11658
240,578.0,0.053205433,12144
250,580.0,0.05491311,12624
260,580.0,0.056568984,13102
270,576.0,0.058545612,13586
280,578.0,0.060264734,14072
290,576.0,0.061913079,14556
300,572.0,0.063614732,15050
310,576.0,0.065310362,15541
320,574.0,0.067205974,16022
330,576.0,0.068842573,16494
340,580.0,0.070460197,16974
350,576.0,0.072153719,17449
360,578.0,0.075905187,17941
370,578.0,0.077864348,18423
380,586.0,0.079533173,18905
390,578.0,0.08119989,19385
400,574.0,0.082813901,19866
410,582.0,0.084434538,20355
420,584.0,0.086431345,20833
430,578.0,0.087994758,21312
440,582.0,0.089593409,21795
450,580.0,0.091201697,22255
460,580.0,0.092870221,22744
470,578.0,0.094943227,23240
480,582.0,0.096548503,23712
490,580.0,0.098145648,24186
500,580.0,0.099715386,24666
510,580.0,0.101369755,25138
520,582.0,0.103286449,25616
530,584.0,0.104861006,26104
540,582.0,0.10641448,26590
550,582.0,0.107985121,27060
560,586.0,0.109596421,27546
570,586.0,0.114600788,28032
580,584.0,0.116253049,28511
590,578.0,0.117928199,28999
600,580.0,0.119608168,29481
610,582.0,0.121215553,29964
620,576.0,0.122894618,30445
630,576.0,0.124523085,30927
640,578.0,0.126590971,31404
650,576.0,0.128242629,31893
660,576.0,0.129870494,32376
670,578.0,0.131709785,32867
680,578.0,0.133285848,33349
690,584.0,0.135452821,33818
700,584.0,0.137109298,34306
710,582.0,0.138762763,34799
720,578.0,0.140430383,35265
730,578.0,0.142068187,35738
740,582.0,0.144098727,36204
750,582.0,0.145700992,36688
760,584.0,0.147279464,37173
770,584.0,0.14891516,37646
780,584.0,0.152511221,38135
790,584.0,0.154060177,38607
800,586.0,0.155526309,39084
810,586.0,0.157071651,39564
820,584.0,0.158648918,40053
830,584.0,0.160167757,40540
840,588.0,0.161788394,41022
850,590.0,0.163267477,41500
860,580.0,0.165079361,41980
870,584.0,0.166719574,42457
880,582.0,0.168426648,42942
890,584.0,0.170118363,43442
900,590.0,0.171704967,43934
910,586.0,0.17418396,44403
920,586.0,0.175825077,44889
930,582.0,0.177647502,45373
940,582.0,0.179296751,45855
950,582.0,0.180930038,46348
960,578.0,0.182653377,46835
970,582.0,0.184264677,47314
980,580.0,0.186735539,47788
990,582.0,0.190460504,48273
1000,578.0,0.192986179,48757
1010,578.0,0.194618863,49237
1020,586.0,0.196528027,49727
1030,580.0,0.198188419,50205
1040,576.0,0.199862063,50682
1050,586.0,0.201540225,51168
1060,584.0,0.203178028,51660
1070,580.0,0.205032077,52138
1080,582.0,0.20674126,52630
1090,578.0,0.208958228,53096
1100,576.0,0.210638799,53572
1110,578.0,0.212259135,54062
1120,574.0,0.214186672,54553
1130,568.0,0.215822066,55027
1140,570.0,0.217540284,55512
1150,578.0,0.219178087,55998
1160,570.0,0.22098455,56487
1170,570.0,0.222788905,56981
1180,570.0,0.224520676,57460
1190,570.0,0.226180164,57941
1200,564.0,0.230477667,58426
1210,568.0,0.232316658,58919
1220,570.0,0.234085474,59393
1230,568.0,0.235820558,59878
1240,564.0,0.237528838,60357
1250,562.0,0.239158209,60853
1260,564.0,0.240798121,61352
1270,566.0,0.242347378,61834
1280,564.0,0.244489654,62318
1290,566.0,0.246075053,62798
1300,564.0,0.248439298,63289
1310,566.0,0.250073487,63796
1320,564.0,0.25187483,64290
1330,566.0,0.253530704,64773
1340,566.0,0.255131463,65268
1350,566.0,0.256719874,65748
1360,564.0,0.25851158,66234
1370,564.0,0.260244858,66724
1380,564.0,0.261909467,67219
1390,566.0,0.263526188,67690
1400,568.0,0.265570281,68163
1410,566.0,0.267182786,68654
1420,562.0,0.270951121,69134
1430,568.0,0.272621452,69612
1440,562.0,0.27423486,70092
1450,566.0,0.275966029,70580
1460,568.0,0.277608953,71060
1470,568.0,0.279394032,71550
1480,570.0,0.281044786,72026
1490,571.0,0.282976238,72510
1500,572.0,0.284571274,72981
