iterations,fitness,time,fevals
0,479.0,5.05980000005e-05,11
10,479.0,0.000115352000001,21
20,483.0,0.000169564000001,31
30,485.0,0.000298167000001,41
40,491.0,0.000352077000001,51
50,495.0,0.000419239000001,61
60,501.0,0.000477065000001,71
70,503.0,0.000530675000001,81
80,503.0,0.000584887,91
90,507.0,0.000666205,101
100,511.0,0.000736982,111
110,515.0,0.000791495,121
120,519.0,0.000852333,131
130,523.0,0.000945397,141
140,525.0,0.001007439,151
150,527.0,0.001060446,161
160,533.0,0.001114658,171
170,535.0,0.001196277,181
180,535.0,0.0012535,191
190,539.0,0.001300785,201
200,541.0,0.001351684,211
210,541.0,0.001428484,221
220,543.0,0.001485708,231
230,543.0,0.001531788,241
240,545.0,0.001581181,251
250,547.0,0.001660692,261
260,549.0,0.001720927,271
270,551.0,0.001771826,281
280,551.0,0.001820015,291
290,553.0,0.001929944,301
300,559.0,0.001992288,311
310,563.0,0.002045596,321
320,567.0,0.002097398,331
330,569.0,0.002182933,341
340,573.0,0.002245879,351
350,575.0,0.002298886,361
360,579.0,0.002353399,371
370,583.0,0.002431706,381
380,585.0,0.002493748,391
390,587.0,0.00254796,401
400,591.0,0.002600968,411
410,591.0,0.002680178,421
420,595.0,0.002740113,431
430,597.0,0.002788302,441
440,598.0,0.002832575,451
450,604.0,0.002911483,461
460,604.0,0.002975032,471
470,606.0,0.003031352,481
480,608.0,0.003084359,491
490,612.0,0.003151823,501
500,614.0,0.003210553,511
510,614.0,0.003263862,521
520,614.0,0.003315966,531
530,614.0,0.003388851,541
540,614.0,0.003453905,551
550,614.0,0.003509321,561
560,616.0,0.003560521,571
570,618.0,0.0036319,581
580,620.0,0.003686714,591
590,624.0,0.003739119,601
600,628.0,0.00379062,611
610,628.0,0.00386983,621
620,630.0,0.00393097,631
630,634.0,0.004006867,641
640,636.0,0.004080656,651
650,638.0,0.004140289,661
660,638.0,0.004194501,671
670,638.0,0.004238472,681
680,642.0,0.004323404,691
690,646.0,0.00438123,701
