iterations,fitness,time,fevals
0,498.0,5.5116e-05,11
10,502.0,0.000114749,21
20,502.0,0.000176791,31
30,504.0,0.000244556,41
40,504.0,0.000299972,51
50,508.0,0.000350269,61
60,512.0,0.000402674,71
70,516.0,0.000474957,81
80,516.0,0.000537301,91
90,518.0,0.000590309,101
100,522.0,0.000640907,111
110,522.0,0.000712287,121
120,522.0,0.000779751,131
130,524.0,0.000843601,141
140,524.0,0.000902933,151
150,524.0,0.000959253,161
160,528.0,0.001039667,171
170,530.0,0.001106228,181
180,534.0,0.001190257,191
190,534.0,0.001257419,201
200,534.0,0.001326388,211
210,534.0,0.001386022,221
220,534.0,0.001491434,231
230,538.0,0.00155709,241
240,538.0,0.001613109,251
250,538.0,0.001666718,261
260,542.0,0.001761287,271
270,546.0,0.001826643,281
280,550.0,0.001885373,291
290,554.0,0.001945308,301
300,556.0,0.00201488,311
310,556.0,0.002078429,321
320,556.0,0.002143784,331
330,556.0,0.002200707,341
340,560.0,0.002309433,351
350,560.0,0.002420869,361
360,560.0,0.002480201,371
370,560.0,0.00256965,381
380,562.0,0.002635307,391
390,562.0,0.002691025,401
400,562.0,0.002746441,411
410,562.0,0.002845227,421
420,562.0,0.002911787,431
430,564.0,0.002977745,441
440,566.0,0.003037378,451
450,570.0,0.003111467,461
460,574.0,0.003175618,471
470,574.0,0.00322983,481
480,576.0,0.003285247,491
490,578.0,0.003354217,501
500,580.0,0.003413549,511
510,582.0,0.003480109,521
520,582.0,0.003542754,531
530,584.0,0.003612326,541
540,586.0,0.003666839,551
550,588.0,0.003720749,561
560,588.0,0.003804778,571
570,590.0,0.003865314,581
580,594.0,0.003919225,591
590,594.0,0.003976448,601
600,596.0,0.004049634,611
610,596.0,0.00411258,621
620,598.0,0.004167093,631
630,600.0,0.004228533,641
640,600.0,0.004301116,651
650,600.0,0.004360146,661
660,600.0,0.004420984,671
670,600.0,0.00447881,681
680,604.0,0.004546876,691
690,606.0,0.004605606,701
700,610.0,0.004661324,711
710,612.0,0.004720656,721
720,614.0,0.004788421,731
730,614.0,0.004848054,741
740,616.0,0.004901965,751
750,618.0,0.004959188,761
760,618.0,0.00502876,771
770,620.0,0.005087188,781
780,620.0,0.005151339,791
790,622.0,0.005221514,801
800,622.0,0.005282352,811
810,626.0,0.005341081,821
820,628.0,0.005423604,831
830,628.0,0.00549167,841
840,632.0,0.005553411,851
850,634.0,0.005644668,861
860,634.0,0.00571424,871
870,638.0,0.005773271,881
880,638.0,0.005828086,891
890,638.0,0.005884406,901
900,642.0,0.005951568,911
910,642.0,0.006016923,921
920,642.0,0.00607505,931
930,642.0,0.00617233,941
940,642.0,0.006235577,951
950,642.0,0.006290993,961
960,642.0,0.006344603,971
970,646.0,0.006417789,981
980,648.0,0.006485253,991
990,648.0,0.006544284,1001
1000,648.0,0.006600002,1011
1010,648.0,0.006666562,1021
1020,650.0,0.006753301,1031
1030,650.0,0.006815343,1041
1040,652.0,0.006885216,1051
1050,652.0,0.006949367,1061
1060,656.0,0.007016831,1071
1070,656.0,0.007086403,1081
1080,656.0,0.007148144,1091
1090,660.0,0.007207476,1101
1100,662.0,0.007274638,1111
1110,664.0,0.007360474,1121
1120,664.0,0.007422818,1131
1130,666.0,0.007480343,1141
1140,666.0,0.007572504,1151
1150,666.0,0.00763816,1161
1160,668.0,0.007693275,1171
1170,668.0,0.007804711,1181
1180,668.0,0.007870668,1191
1190,668.0,0.007927591,1201
1200,672.0,0.007983309,1211
1210,672.0,0.008050472,1221
1220,672.0,0.008107997,1231
1230,672.0,0.008161908,1241
1240,674.0,0.008217023,1251
1250,676.0,0.008290209,1261
1260,676.0,0.008346228,1271
1270,676.0,0.008400139,1281
1280,676.0,0.008482661,1291
1290,676.0,0.008546811,1301
1300,676.0,0.008609155,1311
1310,676.0,0.008683847,1321
1320,676.0,0.008747697,1331
1330,676.0,0.008831726,1341
1340,676.0,0.008925392,1351
1350,678.0,0.008990447,1361
1360,678.0,0.009056706,1371
1370,678.0,0.009186213,1381
1380,678.0,0.009245545,1391
1390,680.0,0.009300058,1401
1400,682.0,0.00940035,1411
1410,682.0,0.00947173,1421
1420,682.0,0.009531062,1431
1430,682.0,0.009598225,1441
1440,682.0,0.009659063,1451
1450,682.0,0.017276447,1461
1460,682.0,0.01731831,1471
1470,682.0,0.017388484,1481
