iterations,fitness,time,fevals
0,556.0,8.177086107,1000
10,601.0,16.07805349,2100
20,649.0,23.253515044,3200
30,688.0,29.811936873,4300
40,709.0,35.958567901,5400
50,725.0,41.883630094,6500
60,735.0,47.662433515,7600
70,741.0,53.312726862,8700
80,737.0,58.878095956,9800
90,737.0,64.343477699,10900
100,739.0,69.731799537,12000
110,735.0,75.309072976,13100
120,737.0,80.772068187,14200
130,735.0,86.35115351,15300
140,737.0,91.902814204,16400
150,737.0,97.282051321,17500
160,737.0,102.959890673,18600
170,737.0,108.519984641,19700
180,739.0,114.074765534,20800
190,735.0,119.445087192,21900
200,737.0,125.184430926,23000
210,737.0,130.898468815,24100
220,739.0,136.509372648,25200
230,735.0,142.02055989,26300
240,737.0,147.554804085,27400
250,735.0,153.21312261,28500
260,737.0,158.665358553,29600
270,739.0,164.28031172,30700
280,737.0,169.929307593,31800
290,737.0,175.309929826,32900
300,739.0,180.744398097,34000
310,737.0,186.216158179,35100
320,737.0,191.673604494,36200
330,737.0,197.184967021,37300
340,739.0,202.649331687,38400
350,739.0,208.093655393,39500
360,735.0,213.483872241,40600
370,739.0,219.013798151,41700
380,737.0,224.77185405,42800
390,735.0,230.306945758,43900
400,739.0,235.809697618,45000
410,737.0,241.360619523,46100
420,737.0,246.888370027,47200
430,737.0,252.329423848,48300
440,739.0,257.982150409,49400
450,737.0,263.372622655,50500
460,737.0,268.804159264,51600
470,737.0,274.388859442,52700
480,737.0,279.91628076,53800
490,735.0,285.532215164,54900
500,737.0,290.904383341,56000
510,737.0,296.523986991,57100
520,737.0,302.103300908,58200
530,737.0,307.399229288,59300
540,735.0,312.763395176,60400
550,737.0,318.324644461,61500
560,739.0,323.908632052,62600
570,735.0,329.505997049,63700
580,737.0,335.093391562,64800
590,739.0,340.524236064,65900
600,737.0,346.131852244,67000
610,737.0,351.795637143,68100
620,735.0,357.371314944,69200
630,735.0,363.031979643,70300
640,735.0,368.589954223,71400
650,735.0,374.166227452,72500
660,737.0,379.715872063,73600
670,737.0,385.414939316,74700
680,739.0,390.811205919,75800
690,739.0,396.252088971,76900
700,737.0,401.946761741,78000
710,737.0,407.462785896,79100
720,737.0,413.194212574,80200
730,737.0,418.827935732,81300
740,737.0,424.433984884,82400
750,737.0,429.940602961,83500
760,737.0,435.398889863,84600
770,735.0,440.862574771,85700
780,737.0,446.326864143,86800
790,737.0,451.769281996,87900
800,737.0,457.262457914,89000
810,737.0,462.730287929,90100
820,737.0,468.263669551,91200
830,737.0,473.837170741,92300
840,735.0,479.352765416,93400
850,737.0,484.783026839,94500
860,737.0,490.263889713,95600
870,737.0,495.798230887,96700
880,739.0,501.376592179,97800
890,739.0,506.917190921,98900
900,741.0,512.36470199,100000
910,739.0,517.842869625,101100
920,737.0,523.332458517,102200
930,739.0,528.928092948,103300
940,737.0,534.484466468,104400
950,739.0,540.10071771,105500
960,739.0,545.68875102,106600
970,741.0,551.32490438,107700
980,741.0,556.958976,108800
990,741.0,562.536388282,109900
1000,743.0,568.229024188,111000
1010,741.0,573.843113577,112100
1020,743.0,579.461538418,113200
1030,739.0,585.004760115,114300
1040,741.0,590.603893627,115400
1050,741.0,596.16274855,116500
1060,743.0,601.765276635,117600
1070,741.0,607.314617056,118700
1080,743.0,612.939537696,119800
1090,743.0,618.568485683,120900
1100,747.0,624.327094544,122000
1110,745.0,629.974680003,123100
1120,743.0,635.565193209,124200
1130,743.0,641.09596844,125300
1140,741.0,646.698084815,126400
1150,741.0,652.237578536,127500
1160,743.0,657.864870648,128600
1170,743.0,663.458102283,129700
1180,741.0,669.015591967,130800
1190,743.0,674.577565885,131900
1200,741.0,680.150686085,133000
1210,745.0,685.701400478,134100
1220,743.0,691.312357319,135200
1230,745.0,696.927310486,136300
1240,743.0,702.521876037,137400
1250,743.0,708.117444811,138500
1260,745.0,713.643840317,139600
1270,743.0,719.222906967,140700
1280,743.0,724.805071229,141800
1290,743.0,730.402649761,142900
1300,741.0,735.996309069,144000
1310,743.0,741.542630787,145100
1320,741.0,747.134931483,146200
1330,743.0,752.692139266,147300
1340,745.0,758.256188297,148400
1350,745.0,763.814995031,149500
1360,743.0,769.375854894,150600
1370,741.0,774.932019397,151700
1380,741.0,780.484074332,152800
1390,743.0,786.037435173,153900
1400,741.0,791.590184021,155000
1410,743.0,797.15549559,156100
1420,741.0,802.680111137,157200
1430,741.0,808.2496925,158300
1440,741.0,813.841435114,159400
1450,743.0,819.368644101,160500
1460,741.0,824.965729907,161600
1470,745.0,830.546429543,162700
1480,743.0,836.079960248,163800
1490,743.0,841.644644765,164900
1500,741.0,847.189549743,166000
1510,743.0,852.940523149,167100
1520,743.0,858.478335094,168200
1530,743.0,864.023818333,169300
1540,743.0,869.590971,170400
1550,749.0,875.157481857,171500
1560,745.0,880.680443336,172600
1570,743.0,886.258133906,173700
1580,741.0,891.810315636,174800
1590,741.0,897.402812398,175900
1600,743.0,902.907381563,177000
1610,743.0,908.404492366,178100
1620,743.0,914.024415264,179200
1630,741.0,919.585961811,180300
1640,741.0,925.198916063,181400
1650,743.0,930.853109961,182500
1660,741.0,936.394132459,183600
1670,744.0,941.916024156,184700
1680,743.0,947.475987413,185800
1690,743.0,953.114391172,186900
1700,741.0,958.704780896,188000
1710,743.0,964.301452883,189100
1720,743.0,969.917327352,190200
1730,745.0,975.587332773,191300
1740,745.0,981.185649491,192400
1750,743.0,986.734295698,193500
1760,745.0,992.341036052,194600
1770,745.0,997.936923171,195700
1780,747.0,1003.54420143,196800
1790,745.0,1009.09263019,197900
1800,743.0,1014.67461434,199000
1810,741.0,1020.23252297,200100
1820,743.0,1025.73449387,201200
1830,741.0,1031.27677439,202300
1840,743.0,1036.83692769,203400
1850,743.0,1042.4118155,204500
1860,743.0,1047.94561275,205600
1870,743.0,1053.43690179,206700
1880,743.0,1058.95915851,207800
1890,745.0,1064.56057585,208900
1900,745.0,1070.094986,210000
1910,743.0,1075.87910731,211100
1920,745.0,1081.46247146,212200
1930,745.0,1087.06396952,213300
1940,743.0,1092.60462488,214400
1950,743.0,1098.21001205,215500
1960,743.0,1103.84824353,216600
1970,743.0,1109.45454146,217700
1980,745.0,1115.13026624,218800
1990,743.0,1120.65568804,219900
2000,741.0,1126.26447008,221000
2010,743.0,1131.91694064,222100
2020,743.0,1137.52542692,223200
2030,745.0,1143.09785562,224300
2040,743.0,1148.61353492,225400
2050,745.0,1154.22597265,226500
2060,745.0,1159.7826862,227600
2070,743.0,1165.30377345,228700
2080,743.0,1170.88104599,229800
2090,745.0,1176.49352408,230900
2100,745.0,1182.10156793,232000
2110,743.0,1187.6475692,233100
2120,743.0,1193.18812818,234200
2130,741.0,1198.73464175,235300
2140,743.0,1204.2818667,236400
2150,743.0,1209.87008162,237500
2160,741.0,1215.40829172,238600
2170,745.0,1220.9187471,239700
2180,743.0,1226.43860073,240800
2190,743.0,1232.06789236,241900
2200,743.0,1237.63653164,243000
2210,743.0,1243.23029516,244100
2220,743.0,1248.810868,245200
2230,743.0,1254.34184472,246300
2240,743.0,1259.90561877,247400
2250,745.0,1265.53471253,248500
2260,741.0,1271.15564016,249600
2270,741.0,1276.82126314,250700
2280,743.0,1282.38578442,251800
2290,741.0,1287.96589435,252900
2300,743.0,1293.5697431,254000
2310,743.0,1299.10371262,255100
2320,743.0,1304.69472186,256200
2330,745.0,1310.44069392,257300
2340,743.0,1316.02649972,258400
2350,743.0,1321.58316146,259500
2360,741.0,1327.17794416,260600
2370,743.0,1332.79756769,261700
2380,743.0,1338.43014246,262800
2390,745.0,1343.9940159,263900
2400,743.0,1349.58790652,265000
2410,743.0,1355.13797097,266100
2420,745.0,1360.69156763,267200
2430,745.0,1366.3017911,268300
2440,743.0,1371.87846249,269400
2450,743.0,1377.41112129,270500
2460,745.0,1382.96407283,271600
2470,743.0,1388.56976207,272700
2480,745.0,1394.11435202,273800
2490,743.0,1399.70786375,274900
2500,743.0,1405.28905942,276000
2510,743.0,1410.82574978,277100
2520,743.0,1416.43972593,278200
2530,743.0,1422.03412764,279300
2540,743.0,1427.59399302,280400
2550,743.0,1433.12863808,281500
2560,741.0,1438.69104449,282600
2570,743.0,1444.24039485,283700
2580,743.0,1449.90325995,284800
2590,741.0,1455.54049484,285900
2600,743.0,1461.08790592,287000
2610,741.0,1466.69276963,288100
2620,741.0,1472.32132127,289200
2630,743.0,1477.87137578,290300
2640,745.0,1483.48389845,291400
2650,743.0,1489.05071831,292500
2660,741.0,1494.61683975,293600
2670,743.0,1500.1552158,294700
2680,743.0,1505.69194079,295800
2690,743.0,1511.272198,296900
2700,743.0,1516.9179538,298000
2710,743.0,1522.47335,299100
2720,743.0,1528.03518869,300200
2730,743.0,1533.62091317,301300
2740,743.0,1539.22433937,302400
2750,743.0,1545.00118454,303500
2760,745.0,1550.6032976,304600
2770,741.0,1556.24054092,305700
2780,743.0,1561.89980243,306800
2790,741.0,1567.45046111,307900
2800,741.0,1573.10513207,309000
2810,743.0,1578.63903322,310100
2820,743.0,1584.30202663,311200
2830,743.0,1589.80765564,312300
2840,745.0,1595.39183839,313400
2850,747.0,1601.020562,314500
2860,743.0,1606.64016083,315600
2870,743.0,1612.26703099,316700
2880,743.0,1617.92042647,317800
2890,743.0,1623.53199018,318900
2900,743.0,1629.09357498,320000
2910,743.0,1634.65036985,321100
2920,741.0,1640.17793513,322200
2930,745.0,1645.73456375,323300
2940,741.0,1651.39623227,324400
2950,741.0,1656.97814776,325500
2960,745.0,1662.52619131,326600
2970,743.0,1668.12639732,327700
2980,743.0,1673.63933079,328800
2990,745.0,1679.27069783,329900
3000,745.0,1684.91956992,331000
