,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
185,2.5814005851745607,0.44150326116246363,0.0062500953674316405,0.007654772252910934,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 40}",0.9921998279335238,0.9863682432432433,0.9861655405405406,0.9922835079977937,0.9877894365293286,0.9889622033580865,0.0027372150431367232,16,0.9943994679002778,0.9909765444262646,0.9973822171817011,0.9962251274314933,0.9939251117787886,0.9945816937437051,0.0021911281819478236
186,2.8345236778259277,0.2957222734943697,0.006250333786010742,0.00765506424927351,0.01,"(100, 25, 100)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 45}",0.9916255036091993,0.9921452702702703,0.9862668918918919,0.9883262088619231,0.9871565748941086,0.9891064662610236,0.002369322606678628,12,0.9959481354853382,0.997069386603128,0.9975654800170486,0.9959915738936999,0.9940144499669752,0.9961178051932379,0.001222300694080824
187,2.0251330852508547,0.1794079357998539,0.009374427795410156,0.0076541882535032585,0.01,"(100, 25, 100)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 50}",0.992926179284875,0.9902702702702704,0.9854898648648649,0.9850998575105717,0.9852855057117186,0.9878183419779596,0.003205261166120039,38,0.9939824945862091,0.9922007496267276,0.9928777384005968,0.9884555147736701,0.9947698325505733,0.9924572659875552,0.0021877338438609554
188,3.0126676082611086,0.5129625048885752,0.009375286102294923,0.00765488905219849,0.01,"(100, 25, 100)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 55}",0.9922972972972974,0.9914189189189189,0.983614864864865,0.9897835079977936,0.9928921191117955,0.9899997407691137,0.003361258723326364,4,0.9967297990680275,0.9974343636594396,0.9951299419671551,0.9970320431472082,0.9985033526546854,0.9969659000993032,0.001096729623014096
189,2.5720035552978517,0.6049089663187894,0.006249666213989258,0.007654246661687287,0.01,"(100, 25, 100)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 60}",0.9916255036091993,0.9927702702702703,0.9842905405405405,0.9857110682110682,0.9904473912206392,0.9889693392585284,0.003353359098766698,15,0.996274163798453,0.998033370416917,0.9937355817952982,0.9924365039262804,0.9976717127978233,0.9956302665469543,0.0021975879805312243
190,1.515685749053955,0.16447598006617403,0.006249904632568359,0.007654538651365517,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.4569089936209503,0.4683445945945946,0.493918918918919,0.4864234004412576,0.49423742138364785,0.4799478649929148,0.01488248686994542,366,0.48113171684458267,0.4833176906120538,0.47697870872487724,0.48931424962040077,0.49155566424845215,0.4844596060100733,0.005334121265427611
191,1.9657618999481201,0.6120519832214538,0.00937495231628418,0.00765461651607198,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.6782481744166527,0.7004560810810813,0.7064864864864866,0.6950081586688728,0.6824292452830188,0.6925291459970639,0.0106775179095059,346,0.6903179271919769,0.7108797419536972,0.6983257873479694,0.7042214613462701,0.6890907411505679,0.6985671317980963,0.008264156520358855
192,1.900087547302246,0.575800405398709,0.0031250476837158202,0.0062500953674316405,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.8066547758939064,0.7995777027027028,0.8012837837837837,0.7920212814855672,0.7923781446540881,0.7983916244400528,0.005564350099970578,327,0.8155619408944369,0.82153763448596,0.8062032543078569,0.7974766998593543,0.7863793710369281,0.8054317801169073,0.01256098299033969
193,2.5782261371612547,0.7954557023203868,0.0031251430511474608,0.0062502861022949215,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.87177732079906,0.8484628378378379,0.8640709459459461,0.8369232625482624,0.8481268450776536,0.8538857829279342,0.012447183924882381,306,0.8788829730722851,0.8727772559800713,0.8642915993834017,0.855315610335532,0.8713654764747664,0.8685265830492114,0.008072759593200833
194,2.7313743114471434,1.032161774920999,0.003125286102294922,0.006250572204589844,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.9270852568406918,0.9133445945945947,0.920945945945946,0.9146839952197096,0.8775754877422667,0.9107561322232038,0.017267046467582363,288,0.9351460917578227,0.9485672961999734,0.9360909489659514,0.9222023981777591,0.8985009582644248,0.9281015386731862,0.016989984433506633
195,2.853251028060913,0.7684239074646123,0.0031250953674316407,0.006250190734863281,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.9253102442504617,0.9515033783783784,0.9577533783783784,0.947808765398051,0.9576458413554101,0.947990954491944,0.01196803736226365,261,0.9420068133829744,0.9597250442586215,0.9726539460919617,0.9599986209235435,0.9653821997157224,0.9599533248745645,0.010128276258457788
196,3.2657838344573973,0.19340171853907717,0.00937480926513672,0.0076544997360924365,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.9676077513849254,0.9716891891891892,0.9625844594594596,0.9640141799963229,0.9588473880118084,0.9649542856250237,0.00438478007316832,224,0.9764750327205568,0.9797491178747593,0.9805552306632354,0.9786470115703296,0.9771140528808145,0.9785080891419391,0.0015379789123953704
197,2.2063687801361085,0.3548678370537525,0.00624995231628418,0.007654597046182335,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.9748374811146552,0.9623648648648649,0.9674831081081082,0.9692675583747011,0.9614933095879861,0.9670950761561525,0.004870557598536624,218,0.9804352178457141,0.9671639015580956,0.9824626614480934,0.9778826256193643,0.9751620693892099,0.9766212951720956,0.0053259769898766594
198,2.0688613414764405,0.3830834439717088,0.0,0.0,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.9823726288400202,0.9721114864864865,0.9726351351351353,0.9729530933995219,0.967110447952766,0.9734439401841196,0.004950708276422622,206,0.9879643733320367,0.9810934606251154,0.978189728690945,0.9846270482015511,0.9810938702021945,0.9825936962103684,0.003372649043213609
199,1.831322717666626,0.5200691288970167,0.006261014938354492,0.0076681660574536206,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.9790449261373174,0.9831925675675677,0.9843412162162163,0.9664957942636514,0.9838144172763444,0.9793775865362854,0.0067053936445986536,172,0.9833144899809104,0.9896604175144381,0.9928360191924993,0.9716848746968575,0.9918670948468822,0.9858725792463174,0.007830788121096012
200,1.628180980682373,0.2177373425090737,0.0062500953674316405,0.007654772260336814,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.9798803928151755,0.9839695945945945,0.9816385135135136,0.9844287782680639,0.9825604864587344,0.9824943201730528,0.001643318591458739,134,0.9829649642215524,0.9909391850365682,0.9881787235593247,0.9861895527791991,0.9914007910390156,0.9879346433271319,0.0031255104362968825
201,2.040732002258301,0.11635449032676294,0.0031251430511474608,0.0062502861022949215,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.9884614738962565,0.9870945945945946,0.9841385135135136,0.9819748575105717,0.9877184411500449,0.9858778267234133,0.0024413482002313613,72,0.9923009053873941,0.9933076249503404,0.9934236553706804,0.9939466982187903,0.9932875269779964,0.9932532821810405,0.0005331041596023521
202,1.8594654560089112,0.24145360824398604,0.003124904632568359,0.0062498092651367175,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.9858094468692296,0.9877195945945947,0.9874662162162162,0.9831695854017283,0.9815315748941086,0.9851427832020304,0.0024242393778593587,81,0.9887210550181988,0.9933729722143858,0.9901956211901309,0.9906405130193854,0.9925211817937322,0.9910902686471665,0.0016657788223889312
203,2.0750899791717528,0.23970872017493222,0.01562533378601074,8.609519045480627e-07,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.9910082675843547,0.9907939189189191,0.9869932432432432,0.9883814809707666,0.9825091451675009,0.9879421269514934,0.0031009372638090235,37,0.9952980863729461,0.9951830235077198,0.9940493044087568,0.9925675764930076,0.9944453949109054,0.9943086771386671,0.0009859827205925072
204,1.8063179016113282,0.39142250492146347,0.0,0.0,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.991629385596777,0.9862668918918921,0.979712837837838,0.9858216124287552,0.9814210306764214,0.9849746292366871,0.004172836930243726,85,0.9944506710108268,0.9886438427313509,0.9864692212434476,0.9923709997213074,0.9915304002842993,0.9906930269982464,0.0028169617043466177
205,2.18135404586792,0.392545502164149,0.00937495231628418,0.00765461651607198,0.001,"(50, 50)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.9923050612724528,0.994070945945946,0.9860641891891893,0.990982832322118,0.9812552143498909,0.9889419817408865,0.004669341502143001,17,0.995076244586209,0.9966016546700704,0.9951183644949849,0.996407773663518,0.9905933878038,0.9947594850437165,0.002176967688651835
206,2.0719603538513183,0.33449423436906933,0.0031248092651367187,0.006249618530273437,0.001,"(50, 50)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.9909966216216216,0.9922466216216217,0.9868412162162163,0.9869748575105718,0.985230233602875,0.9884614725771875,0.0026841520886078463,27,0.9962350550625634,0.9959108621515235,0.9964184348626633,0.9922286810239241,0.9926622411591827,0.9946910548519714,0.0018458102865021564
207,2.2001152992248536,0.3099058075596548,0.009374713897705078,0.00765442185504854,0.001,"(50, 50)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.9922505036091994,0.9895945945945949,0.9842905405405405,0.9904683765398051,0.9846526440764984,0.988254601482332,0.003204850460185746,31,0.9956229675352968,0.993958708063451,0.9940498357191396,0.9957561329088015,0.991101531595562,0.9940978351644502,0.001677824515939571
208,2.3532814502716066,0.5704410418109033,0.00625,0.007654655447682631,0.001,"(50, 50)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.9883562405573275,0.9940202702702705,0.9861655405405406,0.9883216124287553,0.9871644365293287,0.9888069089081705,0.002731695970861086,22,0.9954151853720571,0.9980204587071249,0.9970435209185446,0.9936735514773717,0.9942886994504682,0.9956882831851133,0.0016351313635023198
209,0.9094097137451171,0.3874958946175058,0.003125,0.006250000000000001,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.46197561692126915,0.4396790540540541,0.44910472972972976,0.4639772936201508,0.4649888493133102,0.4559375358401396,0.009940594334330121,374,0.4769940899141011,0.46170500680327886,0.42819817939063853,0.4577416021504127,0.4688098481409417,0.45868974527987455,0.01659633623564675
210,1.0719563484191894,0.340452295529473,0.0,0.0,0.001,"(50,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.6717201401712272,0.6443243243243244,0.6957601351351351,0.6919384307777164,0.6801464029007829,0.6767700041977552,0.01833755489707346,354,0.6861646366086911,0.6592282394500057,0.686316342236899,0.684402124591186,0.6771375639083733,0.6786497813590311,0.01027445131887846
211,1.0625649452209474,0.07195504336679479,0.0031249523162841797,0.006249904632568359,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.7762557705220751,0.7699831081081082,0.7915033783783785,0.7894261353189925,0.7928716628160699,0.7839976753593308,0.009175591252722081,334,0.7920377580946162,0.7887911393088621,0.7926829380017759,0.7903631985774177,0.7857926338601424,0.7899335335685629,0.0024748217169341226
212,1.581315803527832,0.2530023327264512,0.009374380111694336,0.007654149310010398,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.8353985856974989,0.8251013513513513,0.8412837837837838,0.8317652601581171,0.8222990469772815,0.831177467564334,0.006869438637559188,316,0.8365899746268629,0.8424095885271967,0.8301275546648985,0.8548591479507945,0.8429664202756887,0.8413905372090882,0.00818322094577346
213,1.606348991394043,0.3842090146739839,0.0,0.0,0.001,"(50,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.8905999244586201,0.900962837837838,0.9070101351351353,0.8859632974811547,0.8954967269926838,0.8960081872402343,0.007431328513211979,293,0.8901917330763621,0.9122990736958545,0.908475055286842,0.8949976974024447,0.9192309953296403,0.9050389109582287,0.010836945790745506
214,1.243826150894165,0.18688668965013308,0.006249856948852539,0.007654480248380004,0.001,"(50,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",0.9308028369984892,0.9252364864864866,0.9274831081081083,0.9157372678801249,0.9315364683609293,0.9261589564326286,0.005685057445297547,276,0.9414225506782797,0.9332306856289683,0.9267769077546911,0.9227207016073713,0.9390434073812741,0.932638850610117,0.007088780666558943
215,1.7625940799713136,0.31069922347725976,0.0,0.0,0.001,"(50,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.9534952576800404,0.9431756756756757,0.9494763513513514,0.956399039345468,0.9465380727762804,0.9498186814552103,0.004729354358716745,258,0.9560924133404679,0.9528844761042828,0.9536809154188857,0.9681420197955651,0.9591866159057805,0.9579972881129966,0.005526853522211861
