,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
307,0.10937395095825195,6.325959759436417e-07,0.0031251907348632812,0.0062503814697265625,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.5022321428571429,0.5000000000000001,0.5111607142857143,0.5000000000000001,0.5179372197309418,0.5062622598451058,0.007138606555901908,133,0.5042869250923967,0.5031696066566426,0.5020522882208884,0.499635435654393,0.5072544642857142,0.503279743982007,0.0025144612283543506
308,0.13437414169311523,0.012499690067102444,0.003124904632568359,0.0062498092651367175,0.0001,"(50,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
309,0.12812418937683107,0.006250047710090965,0.0,0.0,0.0001,"(50,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 7}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
310,0.1343987464904785,0.012527376146582187,0.0,0.0,0.0001,"(50,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
311,0.14377403259277344,0.011685911369604595,0.0,0.0,0.0001,"(50,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 9}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
312,0.1718740463256836,0.022096985760955135,0.0,0.0,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.5005580357142856,0.5001116071428571,0.00022321428571422388
313,0.17499828338623047,0.03877959998001078,0.0,0.0,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5104808353245394,0.502092940064808,0.004189911938036927,137,0.49981765134938,0.5,0.5022346368715084,0.4998177178271966,0.5022321428571428,0.5008204297810456,0.0011555965018094302
314,0.168748140335083,0.03479870284263062,0.0,0.0,0.0001,"(50,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 20}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5104808353245394,0.502092940064808,0.004189911938036927,137,0.49981765134938,0.5,0.5022346368715084,0.4998177178271966,0.5022321428571428,0.5008204297810456,0.0011555965018094302
315,0.171906042098999,0.04075694386840949,0.0,0.0,0.0001,"(50,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 25}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5104808353245394,0.502092940064808,0.004189911938036927,137,0.49981765134938,0.5,0.5022346368715084,0.4998177178271966,0.5022321428571428,0.5008204297810456,0.0011555965018094302
316,0.17187328338623048,0.0407450516194194,0.0031250476837158202,0.0062500953674316405,0.0001,"(50,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 30}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5104808353245394,0.502092940064808,0.004189911938036927,137,0.49981765134938,0.5,0.5022346368715084,0.4998177178271966,0.5022321428571428,0.5008204297810456,0.0011555965018094302
317,0.17499871253967286,0.030297615498324305,0.0031251430511474608,0.0062502861022949215,0.0001,"(50,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 35}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5104808353245394,0.502092940064808,0.004189911938036927,137,0.49981765134938,0.5,0.5022346368715084,0.4998177178271966,0.5022321428571428,0.5008204297810456,0.0011555965018094302
318,0.17187490463256835,0.04074647790813324,0.003124856948852539,0.006249713897705078,0.0001,"(50,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 40}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5104808353245394,0.502092940064808,0.004189911938036927,137,0.49981765134938,0.5,0.5022346368715084,0.4998177178271966,0.5022321428571428,0.5008204297810456,0.0011555965018094302
319,0.17189159393310546,0.04075465759952701,0.003125,0.00625,0.0001,"(50,)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 45}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5104808353245394,0.502092940064808,0.004189911938036927,137,0.49981765134938,0.5,0.5022346368715084,0.4998177178271966,0.5022321428571428,0.5008204297810456,0.0011555965018094302
320,0.17189388275146483,0.040756174843407364,0.003125,0.00625,0.0001,"(50,)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 50}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5104808353245394,0.502092940064808,0.004189911938036927,137,0.49981765134938,0.5,0.5022346368715084,0.4998177178271966,0.5022321428571428,0.5008204297810456,0.0011555965018094302
321,0.17187366485595704,0.032774617273421375,0.006249618530273437,0.007654188243106232,0.0001,"(50,)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 55}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5104808353245394,0.502092940064808,0.004189911938036927,137,0.49981765134938,0.5,0.5022346368715084,0.4998177178271966,0.5022321428571428,0.5008204297810456,0.0011555965018094302
322,0.17187399864196778,0.04074422874824426,0.0031242847442626955,0.006248569488525391,0.0001,"(50,)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 60}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5104808353245394,0.502092940064808,0.004189911938036927,137,0.49981765134938,0.5,0.5022346368715084,0.4998177178271966,0.5022321428571428,0.5008204297810456,0.0011555965018094302
323,0.08749871253967285,0.007655453653989851,0.0031250476837158202,0.0062500953674316405,0.0001,"(25,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 2}",0.5223214285714286,0.5066964285714286,0.5111607142857143,0.5245535714285715,0.5194494451900101,0.5168334710053004,0.006805481592723333,121,0.5256983240223463,0.5076388803996593,0.5081975396175364,0.5301675977653632,0.5111607142857142,0.5165726112181238,0.00945879794121368
324,0.08437504768371581,0.015933949710998367,0.0,0.0,0.0001,"(25,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 3}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
325,0.07503218650817871,0.0062655284068170135,0.0031254768371582033,0.006250953674316406,0.0001,"(25,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 4}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
326,0.09062528610229492,0.00625050076882152,0.0,0.0,0.0001,"(25,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 5}",0.5,0.5066964285714286,0.5111607142857143,0.5089285714285714,0.5216915976563778,0.5096903545415796,0.0070637947435978335,128,0.5065215619639051,0.5065215619639051,0.5065215619639051,0.5121082206204927,0.5133928571428571,0.509013152731013,0.003078484355257537
327,0.09687309265136719,0.015309894901456858,0.0,0.0,0.0001,"(25,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 6}",0.5,0.5000000000000001,0.5,0.5000423618352451,0.5575660371182612,0.5115039517509609,0.023008886550403007,125,0.5,0.5,0.5013112803523913,0.5016996030525646,0.5508148175876255,0.5107651401985163,0.02003652951832705
328,0.08749952316284179,0.00765485012949876,0.0031251430511474608,0.0062502861022949215,0.0001,"(25,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 7}",0.7235787172011661,0.5000000000000001,0.5,0.8746936913451513,0.8781480147949331,0.6951641951879488,0.16892868285753398,70,0.7374590988920536,0.5,0.5,0.8660179186430874,0.872187036156971,0.6951328107384225,0.16643020228574465
329,0.10312395095825196,0.007655161679906123,0.0,0.0,0.0001,"(25,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 8}",0.5022321428571429,0.4992711370262391,0.5,0.5000000000000001,0.5,0.5003008543421767,0.001006456566403726,221,0.5016759776536313,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5003351955307263,0.0006703910614524966
330,0.10937399864196777,0.009881740813115799,0.0031250953674316407,0.006250190734863282,0.0001,"(25,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 9}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
331,0.14374876022338867,0.018221078907830503,0.0031251907348632812,0.0062503814697265625,0.0001,"(25,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 10}",0.5044642857142857,0.5491071428571429,0.5148961370262392,0.5133928571428572,0.5336322869955157,0.5230960431996181,0.01610360133950889,117,0.5059629027460281,0.5338958636398827,0.510820100322319,0.5271920195031742,0.5286644819931252,0.5213070736409058,0.010887257404300174
332,0.1470017433166504,0.03780838265395077,0.0,0.0,0.0001,"(25,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 15}",0.5331177113702623,0.5760295189504374,0.6527879008746357,0.5744330031282586,0.7997708749304441,0.6271635196103332,0.0944993334936564,86,0.561288705793186,0.5575337497809778,0.6555859809542437,0.559082845720035,0.7733447313941982,0.6213672027285282,0.08465408512264928
333,0.1344151973724365,0.03652370959178688,0.0,0.0,0.0001,"(25,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 20}",0.5331177113702623,0.5760295189504374,0.6527879008746357,0.5744330031282586,0.7997708749304441,0.6271635196103332,0.0944993334936564,86,0.561288705793186,0.5575337497809778,0.6555859809542437,0.559082845720035,0.7733447313941982,0.6213672027285282,0.08465408512264928
334,0.13749895095825196,0.04238886988786999,0.0,0.0,0.0001,"(25,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 25}",0.5331177113702623,0.5760295189504374,0.6527879008746357,0.5744330031282586,0.7997708749304441,0.6271635196103332,0.0944993334936564,86,0.561288705793186,0.5575337497809778,0.6555859809542437,0.559082845720035,0.7733447313941982,0.6213672027285282,0.08465408512264928
335,0.14374928474426268,0.03336611517189031,0.0,0.0,0.0001,"(25,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 30}",0.5331177113702623,0.5760295189504374,0.6527879008746357,0.5744330031282586,0.7997708749304441,0.6271635196103332,0.0944993334936564,86,0.561288705793186,0.5575337497809778,0.6555859809542437,0.559082845720035,0.7733447313941982,0.6213672027285282,0.08465408512264928
336,0.1499988079071045,0.04485052784203688,0.0,0.0,0.0001,"(25,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 35}",0.5331177113702623,0.5760295189504374,0.6527879008746357,0.5744330031282586,0.7997708749304441,0.6271635196103332,0.0944993334936564,86,0.561288705793186,0.5575337497809778,0.6555859809542437,0.559082845720035,0.7733447313941982,0.6213672027285282,0.08465408512264928
