,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.3561601161956787,0.052337864499725856,0.0031252384185791017,0.0062504768371582035,relu,1.0,"(36, 36)",0.016,"{'NN__activation': 'relu', 'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (36, 36), 'NN__learning_rate_init': 0.016}",0.10000000000000002,0.1,0.10000000000000002,0.1,0.1,0.09999999999999999,2.0592110252519865e-17,1,0.09999999999999999,0.10000000000000003,0.09999999999999999,0.10000000000000002,0.1,0.1,1.642041997679149e-17
