iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.327452413901,0.327158064363,0.324387973263,0.306367575276,0.305549462601,0.310983724025,18.526424339
10,0.122256871993,0.121591745654,0.121839894897,0.741183568255,0.739416538715,0.740812775105,212.360291706
20,0.149874256892,0.151619687032,0.150630599783,0.672845938683,0.670541785479,0.670488279251,413.037806794
30,0.122284556398,0.120944095565,0.121795400838,0.740141501673,0.742487387585,0.741836421333,615.213243926
40,0.119369142449,0.11920708013,0.119262204841,0.759063236988,0.759377056372,0.759545501075,817.257747046
50,0.117776768712,0.119066230848,0.117844815186,0.751384851643,0.74819039263,0.751765789743,1015.68509445
60,0.119998766888,0.120015492021,0.119952649662,0.759172928207,0.759157710024,0.759238407206,1219.09225742
70,0.116277978511,0.116220098857,0.116346225323,0.762134591126,0.763325290634,0.762821169004,1426.57452047
80,0.129629235762,0.130194757507,0.128631186808,0.723358745132,0.722526869928,0.725969904801,1629.83703602
90,0.120235938109,0.120256815873,0.120224470948,0.759063236988,0.758938363676,0.759136042584,1830.5264403
100,0.12060391261,0.120388872039,0.12055361424,0.758569626501,0.759157710024,0.75862421947,2029.07642857
110,0.120270896191,0.120252589553,0.120215158685,0.759172928207,0.759157710024,0.759238407206,2227.15916796
120,0.118866667942,0.118596864457,0.118885140372,0.756320956507,0.757841631937,0.756679291637,2432.08611014
130,0.120344022219,0.120420784793,0.120356432003,0.759227773817,0.759157710024,0.759136042584,2630.30002629
140,0.119194733842,0.119095044658,0.118923534273,0.758076016015,0.756744900197,0.758521854847,2823.10576
150,0.120319249922,0.120338788037,0.120283750091,0.759172928207,0.759157710024,0.759238407206,3027.01620593
160,0.120378818641,0.12037984536,0.120360810419,0.759172928207,0.759157710024,0.759238407206,3218.06815108
170,0.1203030282,0.120361074841,0.120240627793,0.759172928207,0.759157710024,0.759238407206,3419.67195781
180,0.119609339827,0.119298921025,0.11972610961,0.759282619426,0.759815749068,0.758931313338,3620.25771271
190,0.1199337055,0.11971161905,0.120050034295,0.759063236988,0.759377056372,0.759033677961,3818.24105714
200,0.120002366213,0.119866545117,0.119994400212,0.759172928207,0.759377056372,0.759238407206,4021.14358547
210,0.119778328512,0.119565647237,0.119924356099,0.759063236988,0.75959640272,0.758931313338,4213.67366758
